Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;2;6.0;12.8999996185;3;22.0;
2;1;9.0;10.0;5;20.0;2;7.15000009537;11.6999998093;3;22.0900000334;
3;1;9.0;10.0;6;20.0;2;8.16349983215;10.6999998093;3;22.1871190071;
4;1;9.0;10.0;6;20.0;2;8.32806777954;10.5;3;22.2917383909;
5;1;10.0;10.0;6;20.0;2;8.34376049042;10.5;3;22.4042263031;
6;1;11.0;10.0;6;20.0;2;9.46595096588;10.5;3;22.5249304771;
7;2;11.3000001907;10.0;5;21.3999996185;2;10.0681095123;10.5;3;22.6541694403;
8;2;11.4200000763;10.1999998093;5;21.7264003754;2;10.0971889496;10.5;3;23.2287653685;
9;2;11.5179204941;10.3632001877;5;21.9903717041;2;10.2264719009;10.7100000381;3;23.7334493399;
10;2;11.597111702;10.4951858521;5;23.0719120502;2;10.3400268555;10.8792181015;3;24.1532578468;
11;2;11.9215736389;11.0209560394;5;23.9749414921;2;10.4344825745;11.0;3;26.0129473209;
12;2;13.9215736389;11.4571752548;5;24.7131726742;2;10.8529129028;11.7700004578;3;27.6574776173;
13;2;15.9215736389;11.8107032776;5;25.3067810535;2;12.5872430801;12.4126424789;3;29.0951218605;
14;2;16.5920333862;12.0916318893;5;25.7784451246;2;14.5872430801;12.9308347702;3;30.3518810272;
15;2;16.7335338593;12.3113050461;5;26.1504684687;2;16.5872421265;13.3366470337;4;31.4625301361;
16;2;16.8451404572;12.4808797836;5;26.2221269608;3;17.8879413605;13.6469516754;4;32.4630823135;
17;2;18.7534217834;12.5;5;26.2560760975;3;19.0082912445;13.879781723;4;33.2818861008;
18;2;19.7636070251;12.5;5;26.2905418873;3;20.138425827;14.0;4;33.9008235931;
19;2;20.7739467621;12.5;6;26.3255085945;3;21.2776870728;14.0;4;34.5557665825;
20;2;21.7844352722;12.5;6;26.3609591722;3;21.7750473022;14.0;4;35.2404661179;
21;2;21.9082870483;12.5;6;26.3968753815;3;21.9291038513;14.0;4;35.9471020699;
22;2;21.9190635681;12.5;6;26.4332377911;3;22.0880966187;14.0;4;36.6665449142;
23;2;21.5;12.9299716949;6;26.4700255394;3;22.2499713898;14.0;4;37.3887672424;
24;2;21.5;12.9410076141;7;26.5072168112;3;22.4124717712;14.0;4;38.1033678055;
25;3;21.9521656036;12.5;6;26.5447884798;3;22.5732574463;14.0;4;38.8001594543;
26;3;21.9634361267;12.5;6;26.5827163458;3;22.7300338745;14.0;4;39.4697523117;
27;3;21.5;13.2913579941;6;26.6209751368;3;22.8806934357;14.0;5;40.1040582657;
28;3;21.9862918854;12.5;6;26.6595385075;3;23.0234127045;14.0;6;40.6966657639;
29;3;21.9978618622;12.5;6;26.6983793974;3;23.1567497253;14.0;6;41.2430458069;
30;3;20.009513855;13.5;6;26.7374696732;3;21.2796840668;15.0;7;41.7405805588;
31;3;19.0212402344;14.5;6;26.7767804861;4;21.3916301727;16.5;6;43.1884441376;
32;3;18.033033371;15.5;6;26.8162822723;4;21.4923992157;17.0;6;43.7473603487;
33;3;17.044883728;16.5;6;26.8559447527;4;20.8431549072;18.0;6;44.2830444574;
34;3;16.0567836761;17.5;6;26.8957372904;4;19.963684082;19.0;6;44.8012781143;
35;3;15.0687217712;18.5;5;26.9356285334;4;19.7802886963;20.0;6;45.3085848093;
36;3;15.5;17.4678134918;5;26.9755871296;4;19.8944320679;21.0;6;45.811883688;
37;3;14.5926761627;17.5;6;27.015581131;4;20.0076732635;22.0;7;46.3181631565;
38;3;15.0;16.5;7;27.0555787086;4;20.1215858459;23.0;7;46.7230784893;
39;3;16.0;15.5277891159;7;27.0955479145;4;20.2126922607;24.0;7;47.1118502617;
40;3;14.6286640167;15.5;8;27.135456562;4;20.3001670837;25.0;7;47.544028759;
41;3;15.0;14.5;8;27.17527318;4;20.3974075317;26.0;7;48.0209121704;
42;3;16.0;13.5876369476;8;27.2149660587;4;20.5047054291;27.0;7;48.5427899361;
43;3;17.0;13.6074829102;8;27.2545039654;4;21.622127533;25.0;7;49.1086950302;
44;3;18.0;13.6272516251;8;27.293856144;4;22.7494564056;26.0;8;49.7161855698;
45;3;19.0;13.6469278336;8;27.3329925537;4;23.8861427307;27.0;9;50.3611893654;
46;3;20.0;13.6664962769;8;27.3718836308;4;25.0312690735;28.0;9;51.0379443169;
47;3;21.0;15.6664962769;9;27.4105007648;5;25.6000003815;30.0;8;52.7390680313;
48;3;22.2231502533;17.6664962769;9;27.4488155842;5;28.6000003815;32.0;9;53.6157780886;
49;3;22.2346439362;19.6664962769;10;27.4868011475;5;29.8025493622;32.0;11;54.5220028162;
50;3;21.5;21.6664962769;11;27.5244314671;5;29.9651069641;33.0;11;55.4502820969;
