Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;5;20.3999996185;1;9.72500038147;10.5;5;21.0;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;9.72500038147;10.5;5;21.4200000763;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;9.81949996948;10.9099998474;4;22.758436203;
10;1;11.2971115112;10.4951858521;5;22.0419120789;2;10.1206493378;10.8792181015;4;23.1000000238;
11;1;11.6125736237;11.0209560394;5;22.9143505096;2;10.1975002289;11.0;4;24.8149009943;
12;1;11.8743057251;11.4571752548;5;23.6214065552;2;10.5833530426;11.7700004578;5;26.3006643057;
13;1;13.6125736237;11.8107032776;6;24.1832637787;2;12.2819604874;12.4126424789;5;27.5660959482;
14;1;14.6125736237;12.0916318893;6;24.6226100922;2;14.2819604874;12.9308347702;4;28.6384222507;
15;1;15.6125736237;12.3113050461;6;24.9617595673;2;16.2819595337;13.3366470337;4;29.5544860363;
16;1;16.6125736237;12.4808797836;6;25.0;2;17.4586315155;13.6469516754;4;30.3533427715;
17;1;17.6125736237;12.5;6;25.0;2;18.5335998535;13.879781723;3;30.9674448967;
18;1;18.6125736237;12.5;6;25.0;2;19.6176757812;14.0;3;31.3838531971;
19;1;19.5;12.5;7;25.0;2;20.7113685608;14.0;3;31.8446035385;
20;1;19.5;12.5;7;25.0;2;21.1650352478;14.0;3;32.350376606;
21;1;19.5;12.5;7;25.0;2;21.2788333893;14.0;3;32.9006829262;
22;1;19.5;12.5;8;25.0;2;21.4026527405;14.0;3;33.4936323166;
23;1;19.5;12.5;8;25.0;2;21.5360660553;14.0;4;34.1257500648;
24;1;19.5;12.5;8;25.0;2;21.6782932281;14.0;4;34.7918796539;
25;1;19.5;12.5;7;25.0;2;21.8281726837;14.0;4;35.4852027893;
26;1;19.5;12.5;6;25.0;2;21.9841690063;14.0;4;36.1974048615;
27;1;19.5;12.5;6;25.0;2;22.1444149017;14.0;4;36.9189891815;
28;2;18.5;13.5;5;26.0;2;22.3067722321;14.0;4;37.6397333145;
29;2;18.5;14.5;5;26.0499999523;2;22.4689388275;14.0;4;38.3492431641;
30;2;17.5;15.5;5;27.3519749641;2;20.628578186;15.0;5;39.0375461578;
31;2;16.5;16.5;6;28.3903249502;2;19.7834472656;16.0;5;39.6956548691;
32;2;15.5;17.5;6;29.1995202303;3;19.9315223694;17.5;5;41.3160324097;
33;2;14.5;18.5;6;29.8207774162;3;20.071105957;18.5;5;42.052910924;
34;2;14.0;19.5;6;30.2946047783;3;19.2009048462;19.5799999237;5;42.7661777735;
35;2;14.0;20.5;6;30.3921557665;3;19.32239151;20.0;5;43.4567537308;
36;2;14.0;21.5;6;30.4563041925;3;19.1280918121;21.7770614624;5;44.1274181604;
37;2;14.0;22.5;7;30.5224741697;3;19.2249794006;22.8970851898;6;44.782469511;
38;2;14.0;23.5;7;30.5906432867;4;19.3109817505;24.0334949493;5;45.427311182;
39;2;14.0;24.5;7;30.6607804298;4;19.9211463928;24.0;5;46.0679929256;
40;2;14.0;25.5;8;30.7328453064;4;19.4526062012;26.0;5;46.7107357979;
41;2;14.0;26.5;8;30.8067884445;4;19.5097503662;27.5559253693;5;47.3614726067;
42;2;14.0;27.5;8;30.8825509548;4;20.3563327789;27.0;5;48.0209121704;
43;2;14.0;28.5;9;30.9600640535;4;20.6000003815;26.0;5;48.5427899361;
44;3;15.0;26.5;8;31.0392494202;4;19.6000003815;28.0;5;49.1086950302;
45;3;14.0;27.5;9;31.120018959;4;21.6000003815;28.0;5;49.7161855698;
46;3;14.0;28.5;9;31.2022752762;4;22.8861427307;29.0;7;50.3611893654;
47;3;15.0;26.5;10;31.2859115601;4;24.0312690735;30.0;9;51.0379443169;
48;3;14.0;27.5;10;31.3708124161;4;23.6000003815;31.0;9;51.7390680313;
49;3;14.0;28.5;10;31.4568536282;4;25.6000003815;30.0;10;52.4557781219;
50;3;15.0;26.5;10;31.5439035892;4;27.5025501251;29.0;12;53.1782588959;
51;4;17.0;27.5;10;32.6318233013;4;27.9651069641;29.0;12;53.8961582184;
52;4;19.0;28.5;10;33.7904678583;4;28.1266365051;29.0;12;54.5991659164;
53;4;21.0;30.5;10;33.9838374853;4;28.2848129272;29.0;12;55.2776012421;
54;4;23.0;32.5;10;34.182507515;4;26.4374599457;30.0;13;55.9229507446;
55;4;24.0;34.5;11;34.38644135;4;25.5826644897;31.0;13;56.5282850266;
56;4;25.0;35.4138183594;12;34.5955853462;5;24.5826644897;30.0;13;57.088514328;
57;4;26.3370552063;35.4749908447;13;34.8098678589;5;23.5826644897;30.0;14;57.6004695892;
58;4;26.7000007629;36.1173286438;13;35.0291969776;5;22.8999996185;29.0;15;58.0628213882;
59;4;26.7000007629;36.2014846802;14;35.2534592152;5;23.8999996185;29.0;15;58.4758720398;
60;4;27.0666389465;35.6781921387;14;35.482517004;5;24.8999996185;29.0;16;58.8412618637;
61;5;27.0768241882;35.7526168823;14;35.7162079811;5;25.8999996185;29.0;17;59.1616458893;
62;6;26.7000007629;34.5;13;35.9543421268;5;25.8999996185;29.0;17;59.4403705597;
63;6;26.7000007629;34.5;14;36.1967009306;5;25.8999996185;29.0;17;59.6811828613;
64;6;27.1082878113;35.5;14;36.4430356026;5;25.8999996185;29.0;16;59.8879890442;
65;6;26.7000007629;36.7821655273;14;36.6930661201;6;25.8999996185;29.0;16;60.0;
66;6;26.7000007629;36.8912124634;14;36.9464795589;6;25.8999996185;29.0;17;60.0;
67;6;26.7000007629;37.0035133362;14;37.2029312849;6;25.8999996185;29.0;17;60.0;
68;6;27.1521663666;36.3652992249;15;39.462043643;6;25.8999996185;29.0;17;60.0;
69;6;29.1634368896;38.4648208618;15;39.8234069347;6;25.8999996185;29.0;18;60.0;
70;6;31.1748161316;40.5668563843;16;40.191324234;6;25.8999996185;29.0;18;61.7999992371;
71;6;31.0432453156;43.4816665649;18;40.5654587746;6;24.0890007019;30.4200000763;18;63.2535362244;
72;7;31.1978626251;44.7775268555;17;40.9454386234;6;25.2291622162;29.7314720154;18;65.417591095;
73;7;30.7000007629;47.7348175049;17;41.3308540583;6;24.3310565948;31.9579029083;19;66.1652588844;
74;7;31.2212409973;48.2695159912;17;41.7212609053;6;26.3500003815;32.0;19;66.736325264;
75;7;31.6784973145;47.7002029419;17;41.959956646;6;25.0026664734;34.0;20;67.1889609098;
76;7;31.1611213684;48.6583404541;19;43.5216118097;6;25.75;34.0;21;67.2580518723;
77;7;31.6047840118;49.2490386963;19;44.7809456587;7;27.0330619812;35.0;14;82.3302885294;
78;7;32.3861541748;48.9751319885;21;45.7995356321;7;26.75;37.665145874;15;83.4557112455;
79;8;32.0291099548;50.3586921692;21;46.749199152;7;27.75;39.0;15;84.4893260002;
80;8;31.6000003815;50.0357627869;22;47.3415594101;7;26.7999992371;41.0;15;85.4206010103;
81;8;31.6000003815;52.0185966492;22;47.9436564445;7;25.7999992371;41.0;15;86.245881319;
82;8;29.6000003815;53.3293075562;23;48.5541571379;7;25.7999992371;42.0;16;86.9674338102;
83;8;28.6000003815;54.6382865906;24;49.1716173887;7;22.75;41.0;16;87.5919808149;
84;8;28.2406368256;54.8846740723;24;49.7945001125;7;23.75;41.0;16;88.1291108131;
85;9;28.6000003815;59.590511322;21;70.6244838238;6;22.75;36.0;16;68.0235335827;
86;9;30.6000003815;63.590511322;21;71.6162877083;6;23.75;37.0;17;68.1242339611;
87;10;32.5999984741;68.5905151367;20;72.5403578281;6;24.75;38.0;17;68.2278065681;
88;10;34.5999984741;73.5905151367;20;73.3070629835;6;22.75;37.0;17;68.3341217041;
89;11;35.5999984741;78.5905151367;19;73.9318063259;6;21.75;37.0;18;68.4430289268;
90;11;36.5999984741;83.5905151367;20;74.5516867638;6;20.75;38.0;19;68.5543570518;
91;12;37.5999984741;87.5905151367;20;75.1569943428;6;19.75;39.0;19;68.667914629;
92;12;38.3250007629;91.5905151367;20;75.7024314404;6;18.75;40.0;19;68.7834908962;
93;12;38.3250007629;95.5905151367;21;76.2410242558;6;18.0;41.0;20;68.9008569717;
94;12;38.3250007629;98.909286499;21;76.7711548805;6;18.0;42.0;20;69.0197672844;
95;13;38.3250007629;101.817138672;20;78.2912974358;6;18.0;43.0;21;69.1399610043;
96;13;39.3250007629;104.267456055;21;78.8900333643;6;18.0;44.0;21;69.2611646652;
97;13;40.3250007629;106.429901123;22;79.4831867218;6;18.0;45.0;20;69.3830943108;
98;13;40.681137085;108.58531189;23;80.0699778795;6;18.0;46.0;21;69.5054576397;
99;14;40.7125205994;110.733703613;23;80.6497609615;6;18.0;47.0;21;69.6279573441;
100;14;40.7462692261;112.834892273;24;81.2220244408;6;18.0;48.0;22;69.7502937317;
