Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;2;6.0;12.8999996185;3;22.0;
2;1;9.0;10.0;5;20.0;2;7.15000009537;11.6999998093;3;22.0900000334;
3;1;9.0;10.0;5;20.0;2;8.16349983215;10.6999998093;3;22.1871190071;
4;1;9.0;10.0;5;20.0;2;8.32806777954;10.5;3;22.2917383909;
5;1;10.0;10.0;5;20.0;2;8.34376049042;10.5;3;22.4042263031;
6;1;11.0;10.0;5;20.0;2;9.46595096588;10.5;3;22.5249304771;
7;1;11.0;10.0;5;20.3999996185;2;10.0681095123;10.5;3;22.6541694403;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;10.0971889496;10.5;3;23.2287653685;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;10.2264719009;10.7100000381;3;23.7334493399;
10;2;11.597111702;10.4951858521;4;23.0419120789;2;10.3400268555;10.8792181015;3;24.1532578468;
11;2;11.6125736237;11.0209560394;4;23.944350481;2;10.4344825745;11.0;3;26.0129473209;
12;2;11.8743057251;11.4571752548;4;25.5985720158;2;10.8529129028;11.7700004578;4;27.6574776173;
13;2;14.6125736237;12.2689905167;5;26.9700162411;2;12.5872430801;12.4126424789;4;29.0951218605;
14;2;16.6125736237;12.939125061;5;28.0684044361;2;14.5872430801;12.9308347702;4;30.3518810272;
15;2;17.6125736237;13.4724435806;5;28.9239186049;2;16.5872421265;13.3366470337;4;31.4625301361;
16;2;18.6125736237;13.8840417862;5;29.5765529871;2;17.8879413605;13.6469516754;4;32.4630823135;
17;2;19.6125736237;14.1939220428;5;30.0676279068;2;19.0082912445;13.879781723;4;33.2818861008;
18;2;20.6125736237;14.422750473;6;30.2560760975;2;20.138425827;14.0;4;33.9008235931;
19;2;21.6125736237;14.5;6;30.2905418873;2;21.2776870728;14.0;4;34.5557665825;
20;2;22.6125736237;14.5;6;30.3255085945;2;21.7750473022;14.0;4;35.2404661179;
21;2;22.7000007629;14.5;6;30.3609591722;2;21.9291038513;14.0;4;35.9471020699;
22;2;22.7000007629;14.5;6;30.3968753815;2;22.0880966187;14.0;4;36.6665449142;
23;2;22.7000007629;14.5;7;30.4332377911;2;22.2499713898;14.0;5;37.3887672424;
24;3;22.7000007629;14.5;6;30.4700255394;2;22.4124717712;14.0;5;38.1033678055;
25;4;22.7000007629;14.5;5;30.5072168112;2;22.5732574463;14.0;6;38.8001594543;
26;4;22.7000007629;14.5;5;30.5447884798;2;22.7300338745;14.0;6;39.4697523117;
27;4;20.7000007629;15.5;5;30.5827163458;2;22.8806934357;14.0;6;40.1040582657;
28;4;19.7000007629;16.5;5;30.6209751368;2;23.0234127045;14.0;6;40.6966657639;
29;4;18.7000007629;17.5;5;30.6595385075;2;23.1567497253;14.0;6;41.2430458069;
30;4;17.7000007629;18.5;6;30.6983793974;2;21.2796840668;15.0;6;41.7405805588;
31;4;16.7000007629;19.5;6;30.7374696732;3;21.3916301727;16.5;5;43.1884441376;
32;4;15.7000007629;20.5;6;30.7767804861;3;21.4923992157;17.5;6;43.7473603487;
33;4;14.7000007629;21.5;6;30.8162822723;3;20.5821552277;18.5799999237;6;44.2830444574;
34;4;14.0;22.5;6;30.8559447527;3;19.963684082;19.0;6;44.8012781143;
35;4;14.0;23.5;6;31.8957372904;3;19.4306106567;20.7770614624;6;45.3085848093;
36;4;15.0;24.5;6;32.0956285;3;19.4907436371;21.8970851898;6;45.811883688;
37;4;16.0;25.5;7;32.3193310499;3;20.0076732635;22.0;6;46.3181631565;
38;4;16.4031238556;26.5;7;32.5697050095;3;20.1215877533;23.0;6;46.7230784893;
39;4;16.4662361145;27.5;7;32.849750638;3;19.6000003815;25.0;6;47.1118502617;
40;4;16.5382518768;28.5;8;33.1625385284;3;19.6000003815;26.5559253693;6;47.544028759;
41;5;17.620098114;26.5;7;33.511111021;3;19.6000003815;27.7720146179;7;48.0209121704;
42;5;16.7126960754;27.5;8;33.8983516693;3;19.6000003815;29.0104560852;7;48.5427899361;
43;5;16.8169231415;28.5;8;34.3268163204;3;20.6000003815;27.2713947296;8;49.1086950302;
44;5;17.933555603;26.5;9;34.7985327244;3;22.6000003815;28.2713947296;8;49.7161855698;
45;6;16.0;28.5;9;35.3147683144;3;23.8861427307;29.2713947296;8;50.3611893654;
46;6;17.0;28.5;10;35.8757824898;3;25.0312690735;30.0;9;51.0379443169;
47;6;17.0;28.5;10;36.480578661;4;25.6000003815;32.0;9;52.7390680313;
48;6;18.0;29.5;10;37.1266863346;4;28.6000003815;32.0;9;53.6157780886;
49;6;19.0;30.5;10;37.8100049496;4;29.8025493622;32.0;10;54.5220028162;
50;6;20.0;31.5;10;39.5247454643;4;29.9651069641;33.0;12;55.4502820969;
