Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;4;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;4;20.3999996185;1;9.72500038147;10.5;5;21.0;
8;1;11.1199998856;10.1999998093;4;20.7264003754;1;9.72500038147;10.5;5;21.4200000763;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;9.81949996948;10.9099998474;4;22.758436203;
10;1;11.2971115112;10.4951858521;4;22.0419120789;2;10.1206493378;10.8792181015;4;23.1000000238;
11;1;11.6125736237;11.0209560394;4;22.9143505096;2;10.1975002289;11.0;4;24.8149009943;
12;2;12.1743059158;11.4571752548;2;24.6214065552;2;10.5833530426;11.7700004578;5;26.3006643057;
13;2;14.9125738144;11.8107032776;3;25.3532637358;2;12.2819604874;12.4126424789;5;27.5660959482;
14;2;16.9125728607;12.0916318893;3;25.9895210266;2;14.2819604874;12.9308347702;5;28.6384222507;
15;2;18.0226478577;12.3113050461;3;26.556030035;2;16.2819595337;13.3366470337;5;29.5544860363;
16;2;19.0908546448;12.4808797836;3;26.8558222055;2;17.4586315155;13.6469516754;5;30.3533427715;
17;2;20.1693210602;12.5;3;27.1554293633;2;18.5335998535;13.879781723;5;30.9674448967;
18;2;21.2592029572;12.5;3;27.4969480038;2;19.6176757812;14.0;4;31.3838531971;
19;2;22.2490844727;12.5;4;27.8840510845;2;19.9500007629;14.0;4;31.8446035385;
20;2;22.3652153015;12.5;5;28.3200027943;2;20.2999992371;14.0;4;32.350376606;
21;2;22.4960002899;12.5;6;28.8073790073;2;20.2999992371;14.0;4;32.9006829262;
22;2;22.6422138214;12.5;6;29.3477458954;2;20.2999992371;14.0;4;33.4936323166;
23;2;22.8043231964;12.5;6;29.9413113594;2;20.2999992371;14.0;5;34.1257500648;
24;2;22.9823932648;12.5;6;30.586581707;2;20.2999992371;14.0;5;34.7918796539;
25;2;21.5;13.5;6;31.2800674438;2;20.2999992371;14.0;5;35.4852027893;
26;2;22.5;12.5;6;32.0160870552;2;20.2999992371;14.0;5;36.1974048615;
27;2;21.5;13.5;6;32.7867279053;2;20.2999992371;14.0;6;36.9189891815;
28;2;22.5;12.5;7;33.5820074081;2;20.2999992371;14.0;6;37.6397333145;
29;2;21.5;13.5;6;34.3902606964;2;20.2999992371;14.0;6;38.3492431641;
30;2;21.5;14.5;6;35.1987380981;2;18.2999992371;15.0;6;39.0375461578;
31;2;20.5;13.5;5;35.9943685532;2;17.2999992371;16.0;6;39.6956548691;
32;2;20.5;12.5;4;36.7645931244;2;16.2999992371;17.0;6;40.3160324097;
33;2;21.5;12.5;4;37.4981632233;3;16.2999992371;18.5;5;41.8929109573;
34;2;21.5;12.5;3;38.1857919693;3;16.2999992371;19.0;5;42.5824338198;
35;2;21.5;12.5;3;38.8205833435;3;16.2609996796;20.0;6;43.2463737726;
36;2;21.5;12.5;3;39.3982028961;3;16.3023414612;21.0;6;43.8873701096;
37;2;21.5;12.5;3;39.9167966843;3;16.3496780396;22.0;6;44.5096508265;
38;2;21.5;12.5;4;40.3767118454;3;16.4036884308;23.0;6;45.118647337;
39;2;21.5;12.5;5;40.780087471;3;16.4650726318;24.0;6;45.7205688953;
40;2;21.5;12.5;5;41.1303920746;3;16.5345230103;25.0;6;46.3219640255;
41;2;21.5;12.5;5;41.4319667816;3;16.6126918793;26.0;6;46.9292941093;
42;2;21.5;14.5;6;41.6896247864;3;16.7001667023;27.0;6;47.544028759;
43;2;21.5;16.5;6;41.9083213806;3;17.7974071503;25.0;7;48.0209121704;
44;2;21.5;18.5;7;42.0;3;16.9047050476;26.0;8;48.5427899361;
45;2;21.5;20.5;7;42.0;3;17.0221271515;27.0;8;49.1086950302;
46;2;21.5;22.5;8;42.0;3;18.1494560242;25.0;8;49.7161855698;
47;2;21.5;22.5;8;42.0;3;17.2861423492;26.0;10;50.3611893654;
48;2;21.5;22.5;8;42.0;3;18.4312667847;26.0;9;51.0379443169;
49;2;21.5;22.5;9;42.0;3;18.0;27.0;9;51.7390680313;
50;2;21.5;22.5;10;42.0;3;20.0;28.0;10;52.4557781219;
51;2;21.5;22.5;10;42.0;3;21.9025497437;29.0;10;53.1782588959;
52;2;21.5;22.5;10;42.0;3;23.0651092529;30.0;11;53.8961582184;
53;2;22.5;22.5;10;42.0;4;25.2266349792;30.0;10;55.5991659164;
54;3;23.5;22.5;10;42.0;4;26.6848106384;31.0;11;56.4376012087;
55;3;24.5;22.5;10;42.0;4;26.8374595642;32.0;11;57.266694665;
56;3;25.5;22.5;10;42.0;4;26.9826622009;33.0;12;58.082408905;
57;3;23.5;23.5;11;42.0;5;24.9826622009;35.0;12;58.8826862574;
58;3;22.5;24.5;11;42.0;5;25.9826622009;34.8970870972;13;59.6674602032;
59;3;21.5;25.5;11;42.0;5;26.9826622009;35.033493042;14;60.4384758472;
60;3;21.5;26.5;12;42.0;5;27.9986572266;34.0;14;61.1989505291;
61;3;21.5;27.5;12;42.0;5;27.5570697784;35.0;14;61.9531121254;
62;3;21.5;28.5;13;42.0;5;27.6392822266;35.5559234619;15;62.7056746483;
63;3;21.5;29.5;13;42.0;5;27.7113685608;35.7720146179;16;63.4612827301;
64;3;21.5;30.5;13;42.0;6;28.6787872314;34.0;15;64.2239727974;
65;3;22.5;28.5;13;42.0;6;28.8503913879;34.0;15;64.9966840744;
66;3;21.5;29.5;13;42.0;6;29.0242538452;34.0;15;65.7161855698;
67;3;21.5;30.5;13;42.0;6;29.1861419678;34.0;15;66.3611893654;
68;3;22.5;28.5;13;43.0;6;29.3312664032;34.0;16;67.0379443169;
69;3;22.5;30.5;14;44.720000267;6;27.8999996185;35.0;16;67.7390680313;
70;3;22.5;30.5;14;46.1281599998;6;28.8999996185;34.0;16;68.4557781219;
71;3;22.5;32.3899993896;14;47.2642872334;6;29.8025493622;34.0;18;69.1782588959;
72;4;23.5;34.6872596741;13;48.1720055342;6;29.9651088715;34.0;18;69.8961582184;
73;4;22.5;34.6872596741;14;48.7453898191;6;30.1266345978;34.0;17;72.5970878601;
74;4;24.5;33.6059188843;14;49.077745676;7;29.5183467865;36.4199981689;16;75.9363002777;
75;4;23.7829933167;33.0;14;49.3048160076;7;31.8577842712;36.7314720154;16;78.1352106333;
76;4;23.7935829163;33.0;14;49.3530313969;7;30.4175205231;38.957901001;16;79.8433828354;
77;4;23.8044319153;33.0;14;49.4023760557;7;31.6660785675;39.0;16;81.3507493734;
78;4;25.5;30.7011871338;13;49.4528282881;7;30.2909126282;41.0;16;82.7120105028;
79;4;23.5;31.7264137268;15;49.5043625832;7;28.078420639;43.9595184326;16;83.6621439457;
80;4;22.5;32.7521820068;15;49.5569496155;7;27.7239837646;45.0;17;84.5911474228;
81;4;22.0;33.7784729004;15;49.6105561256;7;26.9330101013;47.0;17;85.5049099922;
82;4;22.0;34.8052787781;16;49.6651450396;7;25.3427810669;48.0;17;86.4109385014;
83;4;22.0;36.8052787781;16;49.72067523;8;26.3427810669;51.0;16;88.3173303604;
84;4;22.0;38.8052787781;16;49.7771017551;8;27.75;55.0;16;89.4117251635;
85;4;22.0;40.8052787781;16;49.8343759775;8;30.015499115;57.0;16;90.5505943298;
86;4;22.0;42.8052787781;17;49.8924454451;8;31.0628128052;60.0;16;91.7350453138;
87;4;22.0;44.8052787781;17;49.9512542486;8;31.75;60.0;18;92.8058749437;
88;4;22.0;45.9756278992;18;50.0107431412;9;32.75;62.0;17;93.9678785801;
89;4;22.0;47.0053710938;18;50.0708494186;9;32.7999992371;64.0;17;95.2151460648;
90;5;23.0;49.0354232788;18;51.1315076351;9;32.7999992371;66.0;17;96.539000988;
91;5;25.0;48.0657539368;19;51.2326498032;9;30.7999992371;69.7430801392;18;97.9283401966;
92;5;24.3120002747;50.0963249207;19;51.3353891373;9;29.7999992371;73.1943283081;18;99.3701887131;
93;5;24.0;52.1271018982;19;51.4396545887;9;30.7999992371;74.6416320801;18;100.850374699;
94;5;23.0;52.1580505371;19;51.5453704596;9;31.7999992371;78.0769805908;19;102.354194641;
95;5;23.0;52.1891326904;19;51.6524561644;9;32.7999992371;81.1770935059;21;103.866950512;
96;5;24.0;53.2203063965;20;51.7608273029;9;33.7999992371;81.5429840088;23;105.3742733;
97;5;23.0;52.2515411377;21;51.870395422;9;32.7999992371;84.9364318848;23;106.862242699;
98;6;23.0;52.2827911377;21;51.9810678959;9;32.7999992371;88.3535461426;24;108.3173666;
99;6;24.0;53.3140182495;21;52.0927485228;10;32.7999992371;91.7889709473;24;109.726557732;
100;6;23.0;52.3451843262;21;52.2053383589;10;34.7999992371;89.2360992432;25;111.077227592;
