Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;4;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;4;20.3999996185;1;9.72500038147;10.5;5;21.0;
8;1;11.1199998856;10.1999998093;4;20.7264003754;1;9.72500038147;10.5;5;21.4200000763;
9;1;11.2179203033;10.3632001877;4;20.9903717041;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;11.2971115112;10.4951858521;4;22.0419120789;1;9.8956489563;10.8792181015;5;22.0;
11;1;11.6125736237;11.0209560394;4;22.9143505096;1;9.94999980927;11.0;5;23.5400009155;
12;1;11.8743057251;11.4571752548;4;23.6214065552;1;10.296500206;11.7700004578;6;24.8252849579;
13;1;13.6125736237;11.8107032776;5;24.1832637787;1;11.9499998093;12.4126424789;6;25.8616695404;
14;1;14.6125736237;12.0916318893;5;24.6226100922;1;12.9499998093;12.9308347702;6;26.6732940674;
15;1;15.6125736237;12.3113050461;5;24.9617595673;1;13.9499998093;13.3366470337;6;27.2939033508;
16;1;16.6125736237;12.4808797836;5;25.0;1;14.9499998093;13.6469516754;6;27.759563446;
17;1;17.6125736237;12.5;5;25.0;1;15.9499998093;13.879781723;6;28.0;
18;1;18.6125736237;12.5;5;25.0;1;16.9500007629;14.0;6;28.0;
19;1;19.5;12.5;5;25.0;1;17.9500007629;14.0;6;28.0;
20;1;19.5;12.5;5;25.0;1;18.2999992371;14.0;6;28.0;
21;1;19.5;12.5;7;25.0;1;18.2999992371;14.0;6;28.0;
22;1;19.5;12.5;7;25.0;1;18.2999992371;14.0;6;28.0;
23;1;19.5;12.5;7;25.0;1;18.2999992371;14.0;7;28.0;
24;1;19.5;12.5;8;25.0;1;18.2999992371;14.0;7;28.0;
25;1;19.5;12.5;8;25.0;1;18.2999992371;14.0;7;28.0;
26;2;19.5;12.5;7;31.5545091629;1;18.2999992371;14.0;7;28.0;
27;2;20.5;12.5;7;32.0425243378;1;18.2999992371;14.0;6;28.0;
28;3;21.5;12.5;6;32.5325064659;1;18.2999992371;14.0;7;28.0;
29;3;22.5;12.5;6;33.0196704865;1;18.2999992371;14.0;7;28.0;
30;3;23.5;12.5;6;33.4992733002;1;18.2999992371;14.0;7;28.0;
31;3;22.0497817993;13.5;7;33.9667949677;1;18.2999992371;14.0;7;28.0;
32;3;21.190038681;14.5;7;34.4181118011;1;18.2999992371;14.0;7;28.0;
33;3;20.3254337311;15.5;8;34.8496389389;1;18.2999992371;14.0;7;28.0;
34;4;20.4548912048;16.5;7;36.2584342957;1;18.2999992371;14.0;7;28.0;
35;4;20.5775299072;17.5;7;36.6822605133;1;18.2999992371;14.0;7;28.0;
36;4;20.0046787262;18.5;8;37.0807833672;1;18.2999992371;14.0;8;28.0;
37;5;19.6242351532;19.5;7;37.4531853199;1;18.2999992371;14.0;8;28.0;
38;5;19.735956192;20.5;7;37.7992819548;1;18.2999992371;14.0;8;28.0;
39;5;19.8397846222;21.5;6;38.1194456816;1;18.2999992371;14.0;7;28.0;
40;5;19.9358329773;22.5;7;38.414506197;1;18.2999992371;14.0;7;28.0;
41;5;20.0243530273;23.5;7;38.6856524944;1;18.2999992371;14.0;7;28.0;
42;5;19.7142505646;25.1524085999;7;38.9343340397;1;18.2999992371;14.0;7;28.0;
43;5;20.7743911743;23.1765155792;7;39.1621693373;1;18.2999992371;14.0;8;28.0;
44;5;17.7743911743;25.2011871338;7;39.3708695173;1;18.2999992371;14.0;7;28.0;
45;5;19.7743911743;25.2011871338;8;39.5043625832;1;18.2999992371;14.0;8;28.0;
46;5;22.2257003784;26.2011871338;8;39.5569496155;1;18.2999992371;14.0;8;28.0;
47;6;23.3670845032;27.2011871338;7;39.6105561256;1;18.2999992371;14.0;8;28.0;
48;6;24.3831672668;28.2011871338;7;39.6651450396;1;18.2999992371;14.0;9;28.0;
49;6;24.8999996185;28.2011871338;8;40.72067523;1;18.2999992371;15.0;9;28.0;
50;7;26.8999996185;29.3603382111;7;40.9471017122;1;18.2999992371;16.0;10;28.0;
51;7;29.4331302643;29.5;7;41.201286912;1;18.2999992371;17.0;11;28.0;
52;7;29.8100738525;31.4171886444;8;41.4867159128;1;18.2999992371;18.0;11;28.0;
53;7;30.4460144043;31.5;9;41.8070764542;1;18.2999992371;19.0;11;28.0;
54;8;29.5421218872;34.5;9;43.1661725044;1;18.2999992371;19.0;12;28.0;
55;8;31.046628952;35.5;9;43.74779737;1;18.2999992371;19.0;12;28.0;
56;8;32.7703399658;35.5;9;44.4058346748;1;18.2999992371;19.0;13;28.0;
57;8;32.2652130127;37.5;10;45.1477524042;1;18.2999992371;19.0;13;28.0;
58;8;31.5443248749;38.5;10;45.980617404;1;18.2999992371;19.0;13;28.0;
59;8;31.5422134399;39.4595184326;11;46.9106695652;1;18.2999992371;19.0;14;28.0;
60;8;31.0732002258;38.5;11;47.9428110123;1;18.2999992371;19.0;14;28.0;
61;8;30.3828430176;39.5;12;49.080034256;1;18.2999992371;19.0;14;28.0;
62;8;28.9918251038;41.5;12;50.3228256702;1;18.2999992371;19.0;15;28.0;
63;8;28.034942627;42.5;12;51.6685910225;1;18.2999992371;19.0;16;28.0;
64;8;27.2744998932;44.5;12;53.1111750603;1;18.2999992371;19.0;16;28.0;
65;8;27.7360191345;43.8482055664;12;54.640545845;1;18.2999992371;19.0;16;28.0;
66;9;27.2817134857;44.1840820312;13;56.2427163124;1;18.2999992371;19.0;17;28.0;
67;9;27.7170772552;44.1840820312;14;59.6797091961;1;18.2999992371;19.0;17;28.0;
68;9;29.122133255;44.9347114563;14;62.9669923782;1;18.2999992371;19.0;17;28.0;
69;9;28.5221004486;43.9939727783;14;66.1031372547;1;18.2999992371;19.0;18;28.0;
70;9;28.9104156494;44.0539131165;14;68.5825881958;1;18.2999992371;19.0;18;28.0;
71;9;31.0992660522;43.5;15;72.2465336323;1;18.2999992371;19.0;18;28.0;
72;9;30.4770965576;44.5;15;75.5760779381;1;18.2999992371;19.0;18;28.0;
73;9;33.7655029297;47.2364120483;15;77.8355910778;1;18.2999992371;19.0;19;28.0;
74;9;35.0294647217;46.5;18;79.9493973255;1;18.2999992371;19.0;20;28.0;
75;10;33.2661933899;51.5;18;81.8905059099;1;18.2999992371;19.0;20;28.0;
76;10;33.4745521545;56.4198760986;19;83.6429710388;1;18.2999992371;19.0;20;28.0;
77;10;33.6548461914;60.0864715576;19;85.2016721964;1;18.2999992371;19.0;20;28.0;
78;10;33.8085174561;62.7755317688;20;86.5708794594;1;18.2999992371;19.0;21;28.0;
79;10;34.937789917;62.8220214844;22;86.7620873451;1;18.2999992371;19.0;21;28.0;
80;11;34.0453186035;65.8696594238;19;87.7979484797;1;18.2999992371;19.0;21;28.0;
81;11;34.1339111328;68.9184417725;19;88.6721453667;1;18.2999992371;19.0;22;28.8400001526;
82;11;34.2000007629;71.9683380127;21;89.2502053976;1;18.4890003204;19.4200000763;22;29.4629440308;
83;11;34.2000007629;74.8212356567;22;89.7633981705;1;18.6291618347;19.7314720154;21;29.9158058167;
84;11;32.2000007629;77.9343719482;22;90.0964970589;1;18.7310562134;19.9579029083;21;30.0;
85;11;31.2000007629;81.048248291;24;90.3253523111;1;18.75;20.0;23;30.0;
86;11;30.2000007629;84.1626739502;24;91.5549501181;1;18.75;20.0;23;30.0;
87;11;31.0;88.2774734497;23;91.8449292183;1;18.75;20.0;22;30.0;
88;11;32.0;92.3924636841;25;92.1378978491;1;18.75;20.0;22;30.0;
89;12;34.0;90.5074615479;26;92.4335759878;1;18.75;20.0;22;30.0;
90;13;32.0;95.5936737061;27;92.7316863537;1;18.75;20.0;21;30.0;
91;13;33.0;97.679145813;28;93.0319533348;1;18.75;20.0;21;30.0;
92;13;33.0;99.7637557983;29;93.3341044188;1;18.75;20.0;21;30.0;
93;13;33.0;103.738945007;29;93.6378700733;1;18.75;20.0;22;30.0;
94;13;34.0;107.769271851;29;93.9429835081;3;20.75;22.0;20;32.0;
95;14;37.0;105.977050781;29;94.2491805553;3;22.75;24.0;20;32.3599998951;
96;14;36.0;110.038391113;29;94.5561980009;3;21.28099823;27.0;20;32.7805519104;
97;14;36.2000007629;113.969947815;30;94.8637741804;3;21.75;28.0;19;33.2701995373;
98;14;38.2000007629;111.077735901;30;95.1716461182;4;19.75;31.0;15;33.8380663395;
99;14;38.2000007629;114.125061035;30;95.4795506001;4;18.75;32.0;15;34.4936451912;
100;14;39.2000007629;117.097923279;31;95.7872211933;4;17.75;33.0;15;35.2464733124;
