Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;2;9.19999980927;10.0;3;21.0;1;6.0;12.6999998093;4;21.0;
2;2;9.19999980927;10.0;3;21.0900000334;1;7.0;11.6999998093;5;21.0;
3;2;9.21800041199;10.0;3;21.1871190071;1;8.0;10.6999998093;5;21.0;
4;2;9.23742389679;10.0;3;21.2917383909;1;8.14999961853;10.5;5;21.0;
5;2;10.3875217438;10.0;3;21.4042263031;2;8.14999961853;10.6999998093;4;22.0;
6;2;11.4212675095;10.0;2;21.5249304771;2;9.375;10.5;4;22.0900000334;
7;2;11.4574794769;10.0;3;22.0694183111;2;9.9702501297;10.5;4;22.1871190071;
8;3;11.6208257675;10.1999998093;2;22.5515855551;2;9.99210166931;10.5;4;22.7236096859;
9;3;11.7654762268;10.3632001877;2;22.983014226;2;10.1128120422;10.7100000381;4;23.1884489059;
10;3;11.8949041367;10.4951858521;2;24.2738182545;2;10.2174015045;10.8792181015;4;23.5668647289;
11;3;12.2821455002;11.0209560394;2;25.4089095592;2;10.3025445938;11.0;4;25.3486820459;
12;3;14.2821455002;11.4571752548;2;26.4029755592;2;10.703453064;11.7700004578;5;26.9087285995;
13;3;16.2821464539;11.8107032776;2;27.276881218;2;12.4187746048;12.4126424789;5;28.2558913231;
14;3;17.1830635071;12.0916318893;2;28.0536293983;2;14.4187746048;12.9308347702;5;29.4172105789;
15;3;17.4160900116;12.3113050461;2;28.755402565;2;16.4187736511;13.3366470337;5;30.428994894;
16;3;17.6266212463;12.4808797836;2;29.1808357239;2;17.6553955078;13.6469516754;5;31.3293325901;
17;3;19.64103508;12.5;3;29.5913586617;2;18.7531986237;13.879781723;5;32.049197197;
18;3;20.7641906738;12.5;3;30.0233430862;2;19.8610706329;14.0;5;32.573600769;
19;3;21.893787384;12.5;3;30.4742712975;2;20.9790611267;14.0;5;33.1419348717;
20;3;23.0290641785;12.5;3;30.9409928322;2;21.4569339752;14.0;5;33.7516689301;
21;3;23.2822971344;12.5;3;31.4197778702;2;21.5941238403;14.0;5;34.3986358643;
22;3;23.4259338379;12.5;4;31.906411171;2;21.739692688;14.0;5;35.0769786835;
23;3;23.5719223022;12.5;4;33.3963236809;2;21.8923187256;14.0;6;35.7792286873;
24;3;24.7188968658;12.8000001907;4;33.9147527218;2;22.0503253937;14.0;6;36.4965333939;
25;3;25.8654251099;12.5;4;34.427516222;2;22.2117195129;14.0;6;37.2190332413;
26;3;26.0100784302;13.030295372;4;34.9300067425;2;22.3742828369;14.0;6;37.9363632202;
27;3;26.4790019989;12.5;4;35.4179670811;2;22.5356807709;14.0;6;38.6382322311;
28;3;26.6253890991;12.5;4;35.8876398802;2;22.6936016083;14.0;6;39.3150119781;
29;3;26.4195404053;13.077917099;4;36.3358865976;2;22.8458766937;14.0;6;39.9582691193;
30;3;24.7761535645;13.5;6;36.7602577209;2;22.9906101227;14.0;7;40.5611724854;
31;4;23.8666381836;14.5;5;37.1590235233;2;23.1262626648;14.0;7;41.1187410355;
32;4;22.8768234253;13.5;6;37.5311596394;2;23.2517166138;14.0;7;41.627913475;
33;4;22.8871631622;14.5;6;37.8762984276;2;23.3662796021;14.0;7;42.0874586105;
34;4;21.8976516724;13.5;6;38.1946517229;2;23.4696769714;14.0;7;42.4977617264;
35;4;20.9082870483;13.5;6;38.4869222641;3;24.56199646;14.5;6;43.8605298996;
36;5;20.9190635681;14.5;5;48.2541987896;3;25.6436195374;14.5;6;44.3384667635;
37;5;20.5;14.2166185379;7;48.8778605461;3;25.7151546478;14.5799999237;6;44.7986913919;
38;5;22.5;15.2350130081;7;49.4571374655;3;26.0797042847;14.0;6;45.2478580475;
39;5;22.9521656036;13.5;7;49.9923964739;3;25.8310890198;14.7770614624;6;45.6929079294;
40;5;25.9634361267;17.5;7;50.4639343023;3;25.8772144318;14.0;7;46.0669906139;
41;5;28.9748153687;21.5;9;50.787148118;3;25.8999996185;14.0;8;46.375654459;
42;5;31.3999996185;25.5;9;51.0863106251;3;25.8999996185;14.0;8;46.7230784893;
