Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;4;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
5;2;10.3000001907;10.0;3;21.0;2;8.14999961853;10.6999998093;4;22.0;
6;2;11.3000001907;10.0;3;21.0900000334;2;9.375;10.5;4;22.0900000334;
7;2;11.3269996643;10.0;3;21.5980186462;2;9.9702501297;10.5;4;22.1871190071;
8;2;11.4794054031;10.1999998093;3;22.0418490171;2;9.99210166931;10.5;4;22.7236096859;
9;2;11.6125545502;10.3632001877;3;22.4332156181;2;10.1128120422;10.7100000381;4;23.1884489059;
10;2;11.7299642563;10.4951858521;3;23.6659361124;2;10.2174015045;10.8792181015;4;23.5668647289;
11;2;12.0997810364;11.0209560394;3;24.7393633127;2;10.3025445938;11.0;4;25.3486820459;
12;2;14.0997810364;11.4571752548;3;25.6686143875;2;10.703453064;11.7700004578;5;26.9087285995;
13;2;16.0997810364;11.8107032776;4;26.4751701355;2;12.4187746048;12.4126424789;5;28.2558913231;
14;2;17.3001461029;12.0916318893;4;27.1828548908;2;14.4187746048;12.9308347702;5;29.4172105789;
15;2;18.3806476593;12.3113050461;4;27.8148901463;2;16.4187736511;13.3366470337;5;30.428994894;
16;2;19.4685134888;12.4808797836;4;28.1711652279;2;17.6553955078;13.6469516754;5;31.3293325901;
17;2;20.5639228821;12.5;4;28.5145654678;2;18.7531986237;13.879781723;5;32.049197197;
18;2;21.6669425964;12.5;4;28.8830828667;2;19.8610706329;14.0;5;32.573600769;
19;2;22.6649246216;12.5;5;29.2759313583;2;20.9790611267;14.0;5;33.1419348717;
20;2;22.7827796936;12.5;5;29.6917257309;2;21.4569339752;14.0;5;33.7516689301;
21;2;22.9075183868;12.5;5;30.1284441948;2;21.5941238403;14.0;5;34.3986358643;
22;2;23.0385322571;12.5;5;30.5834169388;2;21.739692688;14.0;5;35.0769786835;
23;2;23.1750259399;12.5;5;31.0533499718;2;21.8923187256;14.0;6;35.7792286873;
24;2;23.3160057068;12.5;6;31.5343885422;2;22.0503253937;14.0;6;36.4965333939;
25;3;23.4603157043;12.5;6;32.0222206116;2;22.2117195129;14.0;6;37.2190332413;
26;3;21.5;13.5;6;32.5122156143;2;22.3742828369;14.0;6;37.9363632202;
27;3;22.5;12.5;6;32.9995918274;2;22.5356807709;14.0;6;38.6382322311;
28;3;21.5;13.5;6;33.4795999527;2;22.6936016083;14.0;6;39.3150119781;
29;3;21.5;14.5;6;33.9477081299;2;22.8458766937;14.0;6;39.9582691193;
30;3;21.5;15.5;6;34.399772644;2;20.9906101227;15.0;6;40.5611724854;
31;3;20.5;14.5;6;34.8321838379;2;20.1262626648;16.0;6;41.1187410355;
32;3;20.5;14.5;6;35.2419710159;2;19.2517166138;17.0;6;41.627913475;
33;3;21.5;15.5;6;35.6268672943;2;18.3662796021;18.0;6;42.0874586105;
34;3;21.5;16.5;6;35.9853258133;2;17.4696769714;19.0;6;42.4977617264;
35;3;20.5;15.5;6;36.3164978027;2;17.2619972229;20.0;6;42.8605298996;
36;3;20.5;15.5;6;36.6201763153;2;17.3436203003;21.0;7;43.1784667969;
37;3;21.5;16.5;6;36.8967161179;2;17.4151554108;22.0;7;43.4549474716;
38;3;21.5;17.5;7;37.1469373703;2;17.4773635864;23.0;8;43.693734169;
39;3;21.5;18.5;7;37.3720273972;2;17.5310897827;24.0;8;43.8987360001;
40;3;22.5;16.5;7;37.5734405518;2;17.5772151947;25.0;8;44.0;
41;3;21.5;17.5;7;37.7528085709;2;17.6000003815;26.0;9;44.0;
42;3;22.5;18.5;8;37.911860466;2;17.6000003815;27.0;9;44.0;
43;4;23.5;19.5;7;38.0;2;18.6000003815;25.0;10;44.0;
44;4;24.5;20.5;7;38.0;2;17.6000003815;26.0;11;44.0;
45;4;25.3999996185;21.5;7;38.0;2;17.6000003815;27.0;12;44.0;
46;4;25.3999996185;22.5;7;38.0;3;19.6000003815;25.5;11;45.0;
47;5;26.3999996185;23.5;6;39.0;3;21.6000003815;26.5;11;45.1599999666;
48;5;27.3999996185;24.5;6;39.0299999714;3;22.6000003815;27.5;11;45.3437439203;
49;5;27.7089996338;25.5;6;39.0605909824;3;23.6000003815;28.5;11;45.5541238785;
50;5;27.7181777954;26.5;7;39.091766119;3;24.6000003815;29.5;11;45.7941719294;
51;6;28.7275295258;28.5;6;40.1235172749;3;25.6000003815;30.5;11;46.0669906139;
52;6;29.7370548248;29.5;6;40.1958349943;3;25.8999996185;30.0334949493;11;46.375654459;
53;6;29.7119998932;31.077917099;6;40.2698928118;3;25.8999996185;29.0;13;46.7230784893;
54;6;29.3999996185;32.0943527222;6;40.3456804752;3;25.8999996185;29.0;13;47.1118502617;
55;6;30.1037044525;32.5;6;40.4231835604;3;25.8999996185;29.0;14;47.544028759;
56;6;29.7768230438;33.0835533142;6;40.5023833513;4;26.8999996185;30.0;14;49.0209121704;
57;6;28.1507148743;33.5;7;41.5832564831;4;27.8999996185;31.0;14;49.7027899027;
58;7;28.1749763489;35.5;6;41.7057751417;4;27.8999996185;32.0;15;50.4524389505;
59;7;27.9082870483;38.1524085999;6;41.8310906887;4;27.8999996185;33.0;15;51.2703094482;
60;7;28.3249740601;39.5;7;41.9591673613;4;27.8999996185;34.0;16;52.1553612947;
61;7;27.5;42.917804718;7;42.0899612904;4;27.8999996185;34.0;16;53.1049349308;
62;7;27.5;44.9614257812;7;42.2234208584;4;27.8999996185;34.0;17;54.1147224903;
63;7;29.4034748077;42.1059188843;7;42.3594859838;4;27.8999996185;34.0;18;55.1788566113;
64;7;28.4305210114;43.1288757324;8;43.498088479;4;27.8999996185;34.0;18;56.2901091576;
65;9;29.4579811096;45.1524085999;6;45.1632862091;4;27.8999996185;34.0;18;57.4401869774;
66;9;30.7999992371;46.3566436768;6;46.5783023834;4;27.8999996185;34.0;19;58.6200780869;
67;9;30.5415554047;48.0120010376;8;47.7792849541;4;28.8999996185;34.0;20;59.8203911781;
68;9;31.3008613586;49.4559555054;8;48.8044080734;4;29.8999996185;34.0;20;61.0316457748;
69;9;32.4802818298;48.7204284668;8;49.5413979292;4;30.5826625824;34.0;21;62.2444705963;
70;9;33.0228309631;48.5194396973;10;50.0770149231;4;28.5826625824;35.0;21;65.1345925331;
71;9;33.9762268066;48.602355957;11;51.5946311951;4;26.0890007019;35.4199981689;22;67.738972187;
72;9;34.0850067139;49.6784057617;12;52.0261987448;4;27.2291622162;34.7314720154;22;70.0923700333;
73;9;33.9000015259;51.7975730896;11;52.4227466583;4;25.3310565948;35.957901001;22;71.9854278564;
74;9;33.6503753662;52.9201545715;12;52.8294540644;4;26.3500003815;35.0;23;73.6930809021;
75;10;33.6694984436;53.9655685425;11;53.2458944321;4;24.75;36.0;23;75.2720108032;
76;10;30.8999996185;58.0640106201;11;53.6715787649;4;25.75;35.0;24;76.576842308;
77;11;31.1170444489;57.165348053;12;54.1059548855;4;26.75;35.0;23;77.7902898788;
78;11;30.2773246765;58.0117683411;12;54.5484104156;4;25.75;36.0;23;78.9044151306;
79;11;30.8248405457;59.7145271301;12;54.9982736111;5;25.75;37.0;23;79.91431427;
80;11;31.7669792175;60.4854507446;13;55.4548171759;5;24.7999992371;38.0;23;80.8134050369;
81;11;32.3975563049;63.2981834412;14;55.9172621965;5;23.7999992371;37.0;24;81.4335823059;
82;13;33.434211731;65.4370651245;12;56.3847830296;5;23.7999992371;37.0;24;81.9840087891;
83;13;33.9222640991;65.2771759033;11;57.8565132618;5;23.7999992371;38.0;24;82.466085434;
84;13;34.9747772217;69.3339538574;11;58.3915503025;5;24.75;39.0;24;82.8833217621;
85;13;36.0274963379;73.0620651245;12;58.9319287539;5;24.75;41.0;24;84.2406864166;
86;13;34.4000015259;78.0144500732;11;59.4767676592;5;25.75;42.0;25;84.5840044022;
87;13;35.4000015259;80.162902832;12;60.0251646042;5;26.75;45.0;26;84.880628109;
88;14;34.9331283569;81.5699768066;10;61.5762038231;6;27.75;47.0;24;85.1235535145;
89;14;35.4000015259;82.5477752686;10;63.2289625406;7;29.75;51.0;20;86.1671074629;
90;14;36.2907562256;86.6915435791;11;63.931417346;7;29.75;53.0;21;86.3918414116;
91;14;36.342666626;91.7527313232;7;64.6443997622;7;28.75;56.6059188843;20;86.6480238438;
92;14;36.4000015259;92.4158554077;6;65.3675607443;7;27.75;59.6288757324;20;86.9399157763;
93;14;35.0212554932;94.5057983398;7;66.1005446911;8;26.75;62.6524085999;17;95.7720645666;
94;14;35.8558578491;96.3923721313;9;67.842980504;9;27.75;64.6765136719;17;96.5316983461;
95;14;35.8871192932;97.2580718994;9;68.6344726086;9;27.0;70.7011871338;17;97.3243016005;
96;14;35.4000015259;99.4800033569;9;69.43577075;9;28.0;74.7264099121;18;98.1524085999;
97;14;37.0948295593;101.549415588;12;70.2463889122;9;30.0;76.7521820068;18;99.0185329914;
98;14;36.7370681763;100.751251221;11;71.0657703876;9;30.0;81.7784729004;18;99.9247908592;
99;14;36.304233551;104.326278687;12;71.8932683468;10;31.0;83.8052825928;17;100.872437119;
100;14;39.1158828735;102.767875671;11;72.7281284332;10;33.0;81.832572937;17;102.861350775;
