Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;4;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;4;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;4;20.3999996185;1;9.72500038147;10.5;5;21.0;
8;2;11.4200000763;10.1999998093;3;21.7264003754;2;9.72500038147;10.6999998093;4;22.4200000763;
9;2;11.5179204941;10.3632001877;3;21.9903717041;2;10.044500351;10.7100000381;4;22.8584362268;
10;2;11.597111702;10.4951858521;3;23.0819120407;2;10.1431493759;10.8792181015;4;23.2088999748;
11;2;11.9245738983;11.0209560394;2;23.99553442;2;10.2220020294;11.0;4;24.9397995472;
12;2;13.9245738983;11.4571752548;2;24.7449600697;2;10.6114549637;11.7700004578;5;26.4434549809;
13;2;15.9245738983;11.8107032776;3;25.3503712416;2;12.3140878677;12.4126424789;5;27.7287436724;
14;2;16.9627056122;12.0916318893;3;25.8344515562;2;14.3140878677;12.9308347702;5;28.8229112625;
15;2;17.9761257172;12.3113050461;3;26.2195074558;2;16.3140888214;13.3366470337;4;29.7627468109;
16;2;18.9898986816;12.4808797836;3;26.3048160076;2;17.5054893494;13.6469516754;3;30.5871584415;
17;2;20.0040187836;12.5;2;26.3530313969;2;18.5862083435;13.879781723;2;31.2283332348;
18;2;21.0184822083;12.5;2;26.4023760557;2;19.6763763428;14.0;2;31.6729285717;
19;2;21.9207134247;12.5;2;26.4528282881;2;20.7764091492;14.0;2;32.1624221802;
20;2;21.9358482361;12.5;2;26.5043625832;2;21.2365436554;14.0;2;32.6967763901;
21;2;21.9513092041;12.5;4;26.5569496155;2;21.3567733765;14.0;2;33.2746315002;
22;2;21.9670848846;12.5;4;26.6105561256;2;21.4867916107;14.0;2;33.8931016922;
23;2;21.9831676483;12.5;4;26.6651450396;2;21.6259460449;14.0;3;34.5476427078;
24;2;21.9995441437;12.5;4;26.72067523;2;21.7732181549;14.0;3;35.2320256233;
25;2;21.5;13.0162029266;4;26.7771017551;2;21.9272041321;14.0;5;35.9384479523;
26;2;22.0331306458;12.5;6;26.8343759775;2;22.0861492157;14.0;5;36.6577949524;
27;2;20.0503120422;13.5;5;26.8924454451;2;22.248003006;14.0;6;37.3800458908;
28;2;19.0677337646;14.5;5;26.9512542486;2;22.4105091095;14.0;5;38.0948009491;
29;2;18.0853767395;15.5;5;27.0107431412;2;22.5713291168;14.0;5;38.7918672562;
30;2;17.1032218933;16.5;6;27.0708494186;2;20.7281684875;15.0;5;39.4618406296;
31;2;16.1212539673;17.5;6;27.1315076351;2;19.8789138794;16.0;4;40.0966157913;
32;3;15.1394519806;18.5;3;39.9426498413;2;19.0217380524;17.0;4;40.6897592545;
33;3;15.0;20.5;3;40.6417050362;2;18.1551952362;18.0;4;41.2367181778;
34;3;16.0;21.6271018982;3;41.2876310349;2;17.2782611847;19.0;3;41.7348527908;
35;3;17.0;22.6580505371;4;41.8777031898;2;17.090341568;20.0;3;42.1833162308;
36;3;18.0;23.6891307831;4;42.4113674164;2;17.1912460327;21.0;3;42.5828151703;
37;3;19.0;24.7203063965;5;42.8899059296;2;17.2811336517;22.0;5;42.9353084564;
38;3;20.0;25.7515392303;5;43.3160228729;2;17.3604450226;23.0;6;43.2436761856;
39;3;22.0;23.7827892303;5;43.6934185028;2;17.4298267365;24.0;6;43.5114040375;
40;3;22.0;24.8140182495;6;44.0263938904;2;17.4900665283;25.0;6;43.7423057556;
41;3;23.0;25.8451862335;6;44.319519043;2;17.5420188904;26.0;5;43.9402961731;
42;4;25.0;23.8762550354;6;44.5643725395;2;17.586566925;27.0;5;44.0;
43;4;25.0;24.9071865082;7;44.6258842945;2;18.6000003815;25.0;6;44.0;
44;4;26.8627662659;27.9071865082;7;44.686971426;2;17.6000003815;26.0;6;44.0;
45;4;28.0;27.9071865082;7;44.7475619316;2;17.6000003815;27.0;8;44.0;
46;4;30.0;28.9071865082;8;44.8075861931;2;18.6000003815;25.0;5;44.0;
47;4;32.0;29.9071865082;9;44.8669772148;2;19.6000003815;25.0;6;44.0;
48;4;34.0;30.9071865082;8;44.9256706238;2;20.6000003815;25.0;6;44.0;
49;4;36.0;30.0878353119;8;44.9836053848;2;21.6000003815;25.0;6;44.0;
50;4;37.0750007629;29.1168022156;10;45.0407235622;2;22.6000003815;25.0;5;44.0;
51;4;38.0750007629;29.145362854;10;45.096971035;2;23.6000003815;25.0;5;44.0;
52;4;38.5750007629;29.1734848022;9;45.1522974968;2;23.8999996185;24.0;6;44.0;
53;4;38.5750007629;29.2011489868;10;45.2066559792;2;23.8999996185;24.0;6;44.0;
54;4;37.5750007629;28.5;11;45.2600040436;2;23.8999996185;24.0;7;44.0;
55;6;37.5750007629;28.5;9;45.3123030663;2;23.8999996185;24.0;8;44.0;
56;6;38.5750007629;29.2811508179;9;45.3635182381;2;23.8999996185;24.0;8;44.0;
57;6;37.5750007629;28.5;10;45.4136190414;2;23.8999996185;24.0;10;44.0;
58;6;36.6740875244;29.5;10;45.4625790119;2;23.8999996185;24.0;10;44.0;
59;6;35.6887741089;30.5;10;45.5103754997;2;23.8999996185;24.0;11;44.0;
60;6;35.5750007629;29.5;10;45.5569901466;2;23.8999996185;24.0;10;44.0;
61;6;34.5750007629;29.5;10;45.6024079323;2;23.8999996185;24.0;11;44.0;
62;6;33.73072052;30.5;10;48.1005408764;2;23.8999996185;24.0;11;44.0;
63;6;36.1062889099;29.5;10;49.3616061211;2;23.8999996185;24.0;11;44.0;
64;6;37.2029151917;31.3899993896;11;51.3871231079;3;23.8999996185;24.0;4;61.25;
65;6;39.4466743469;34.6872596741;11;52.3189362288;3;24.8999996185;25.0;6;62.1124992371;
66;6;42.6510276794;34.9097442627;12;52.8219259977;3;25.8999996185;26.0;7;62.8619041443;
67;6;42.7000007629;38.0;13;53.0985771418;4;25.8999996185;27.0;6;63.5009632111;
68;6;43.7000007629;40.6059188843;13;53.3841415644;4;25.8999996185;28.0;6;64.0370521545;
69;6;41.7000007629;42.9642486572;14;53.6789355278;4;25.8999996185;29.0;7;64.4804611206;
70;7;40.7000007629;44.8394699097;15;53.9832555056;4;25.8999996185;30.0;6;64.8428707123;
71;7;39.7000007629;45.9916229248;16;54.2973657846;4;25.8999996185;31.0;7;65.1361560822;
72;7;38.7000007629;48.0679473877;15;54.621481061;4;25.8999996185;32.0;8;65.9528236389;
73;7;37.7000007629;50.1433410645;14;54.9557487965;4;25.8999996185;33.0;8;67.9417648315;
74;7;36.7000007629;52.2177276611;15;55.300229311;4;26.1970005035;34.4199981689;8;69.5180034637;
75;8;36.2000007629;54.2910461426;14;55.6548781395;4;26.4306030273;35.7314720154;9;71.7526569366;
76;9;36.2000007629;56.3632507324;13;56.0195230246;4;27.6125068665;37.957901001;9;72.5321030617;
77;9;36.2000007629;58.0097618103;13;56.3938479424;4;28.6993408203;40.0;9;72.9296445847;
78;9;36.2000007629;59.1969223022;14;56.7773752213;4;29.0091705322;42.0;10;73.1889609098;
79;9;36.2000007629;60.3886871338;14;57.1694539785;5;29.0675163269;44.0;12;73.2580518723;
80;9;36.2000007629;61.5847244263;14;57.5692499876;5;29.0830612183;46.0;12;73.3302885294;
81;9;36.2000007629;62.7846298218;16;57.9757446051;5;28.7999992371;47.665145874;12;73.4057120085;
82;9;36.2000007629;63.9878730774;17;58.3877372742;5;28.7999992371;48.7028579712;13;73.484351635;
83;10;36.2000007629;64.1938705444;16;58.8038568497;5;28.7999992371;49.7421760559;16;73.5662232637;
84;10;36.2000007629;64.4019317627;17;59.183811903;5;26.7999992371;53.7028579712;16;73.6513283253;
85;10;36.2000007629;64.5919036865;18;59.5454497337;5;25.7999992371;56.7028579712;16;73.7396525145;
86;10;36.2000007629;64.7727203369;19;59.9092884064;5;24.7999992371;59.7028579712;17;73.8311642408;
87;10;36.2000007629;64.9546432495;20;60.2734436989;5;24.75;62.7028579712;19;73.9258141518;
88;10;36.2000007629;65.13671875;21;60.6360139847;5;24.75;65.7028579712;19;74.0235335827;
89;10;36.2000007629;65.3180084229;22;60.9951238632;5;24.75;68.7028579712;20;74.1242339611;
90;11;36.2000007629;65.4975585938;21;61.3489685059;5;24.75;71.7028579712;21;74.2278065681;
91;11;36.2000007629;65.6744842529;22;61.695854187;5;24.75;74.3028564453;21;74.3341217041;
92;11;36.2000007629;70.9870986938;23;62.0342330933;5;24.75;76.3028564453;22;74.4430289268;
93;11;36.2000007629;72.2239685059;23;62.3627333641;5;24.75;77.8215179443;22;74.5543570518;
94;11;36.2000007629;73.4539108276;25;62.6801795959;5;24.75;78.8771820068;23;74.667914629;
95;11;36.2000007629;74.6761245728;26;62.9856066704;5;24.75;79.9339599609;23;74.7834908962;
96;11;37.2000007629;72.8899230957;25;63.2782633305;5;24.75;80.9917449951;25;74.9008569717;
97;11;36.2000007629;74.0947875977;26;63.5576121807;6;25.75;83.0504302979;24;76.0197672844;
98;11;36.2000007629;75.2903289795;27;63.8233189583;6;26.75;85.10987854;24;76.3199609518;
99;11;37.2000007629;73.4763259888;28;64.0752367973;6;27.015499115;87.1699829102;25;76.6514406204;
100;11;36.2000007629;74.6526641846;29;64.3133893013;7;27.0628128052;89.2305831909;17;92.0181940794;
101;11;36.2000007629;75.8193740845;29;64.5379476547;8;27.75;94.2915496826;17;93.4744900465;
102;11;37.2000007629;73.9765625;30;64.7492103577;8;29.75;95.3527297974;17;94.8797543049;
103;11;36.2000007629;75.1244506836;31;66.4484825134;8;29.75;99.4139785767;18;96.2279081345;
104;11;36.2000007629;77.3139343262;33;68.1641387939;9;30.75;103.475143433;17;97.5195581913;
105;11;37.2000007629;76.5148925781;34;69.8679015636;9;32.75;103.536087036;18;98.7607424259;
106;11;36.2000007629;78.7075271606;35;71.5319075584;9;32.75;105.596641541;19;99.9610900879;
107;12;36.2000007629;80.8723297119;34;74.1308937073;9;33.196182251;107.656677246;19;102.131794453;
108;12;38.2000007629;80.9916229248;34;76.7040219307;9;35.2957420349;107.716041565;20;103.463683248;
109;12;40.2000007629;82.4108276367;35;79.2390079498;9;35.3774147034;110.458694458;21;104.815887928;
110;13;41.2000007629;87.8206558228;35;80.7296131849;9;35.7565727234;112.882232666;21;106.099654555;
111;13;43.2000007629;90.2187805176;36;82.1152790785;9;36.4749984741;112.332275391;23;108.32868731;
112;13;42.2000007629;95.603225708;36;83.3972764015;10;38.4749984741;113.804824829;22;109.785702348;
113;13;42.2000007629;100.972351074;36;85.580432415;10;40.4749984741;115.294441223;23;111.332823753;
114;13;46.2000007629;99.1105499268;37;86.7519446611;10;39.4749984741;119.892379761;23;112.961628318;
115;13;44.2000007629;106.246520996;39;87.8458558321;10;39.4749984741;122.964355469;24;114.662310362;
116;13;44.2000007629;113.379760742;36;88.871384263;10;40.0137329102;126.034240723;23;116.424365401;
117;13;46.2000007629;114.509811401;39;90.6948453188;10;40.2096405029;123.061546326;24;118.237215757;
118;13;46.2000007629;119.636245728;40;91.4776246548;11;40.3968582153;128.167419434;24;121.090639353;
119;14;46.2000007629;127.040542603;38;92.2521959543;11;41.5725784302;131.230606079;25;123.154893756;
120;14;47.2000007629;130.50680542;41;93.0193779469;11;43.7346725464;126.196907043;26;125.270805597;
121;15;48.2000007629;130.03692627;40;93.7800583839;11;44.8817672729;131.349975586;22;127.433066964;
