Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;4;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;4;21.0;
4;2;9.19999980927;10.0;4;21.0;1;8.14999961853;10.5;4;21.0;
5;2;10.0;10.0;4;21.0299999714;1;8.14999961853;10.5;4;21.0;
6;2;11.0;10.0;4;22.0605909824;1;9.14999961853;10.5;4;21.0;
7;2;11.2999992371;10.5;4;23.1523712873;1;9.72500038147;10.5;4;21.0;
8;2;11.6149997711;11.0249996185;4;24.0663131475;1;9.72500038147;10.5;4;21.4200000763;
9;2;11.8762931824;11.4604873657;4;24.8162039518;2;9.81949996948;10.9099998474;3;22.758436203;
10;2;12.0880146027;11.8133583069;4;26.4030125141;2;10.1206493378;10.8792181015;3;23.1000000238;
11;2;12.5397548676;12.5662574768;4;27.7118326426;2;10.1975002289;11.0;3;24.8149009943;
12;2;14.5397548676;13.1779184341;5;28.7623742819;2;10.5833530426;11.7700004578;4;26.3006643057;
13;2;16.5397548676;13.6581430435;5;29.5902409554;2;12.2819604874;12.4126424789;4;27.5660959482;
14;2;17.5397548676;14.0246887207;5;30.236905694;2;14.2819604874;12.9308347702;4;28.6384222507;
15;2;18.5397548676;14.2982578278;5;30.7425762415;2;16.2819595337;13.3366470337;5;29.5544860363;
16;2;19.5397548676;14.4989318848;5;30.8538492918;2;17.4586315155;13.6469516754;6;30.3533427715;
17;2;20.5397548676;14.5;5;30.96778965;2;18.5335998535;13.879781723;6;30.9674448967;
18;2;21.5397548676;14.5;6;31.0864908695;2;19.6176757812;14.0;6;31.3838531971;
19;2;22.5397548676;14.5;6;31.2098755836;2;20.7113685608;14.0;6;31.8446035385;
20;2;22.7000007629;14.5;6;31.3378300667;2;21.1650352478;14.0;5;32.350376606;
21;2;22.7000007629;14.5;6;31.4702019691;2;21.2788333893;14.0;5;32.9006829262;
22;2;22.7000007629;14.5;7;31.6067991257;2;21.4026527405;14.0;5;33.4936323166;
23;3;22.7000007629;14.5;6;31.7473890781;2;21.5360660553;14.0;5;34.1257500648;
24;4;22.7000007629;14.5;5;31.8916988373;2;21.6782932281;14.0;5;34.7918796539;
25;4;22.7000007629;14.5;5;32.0394155979;2;21.8281726837;14.0;5;35.4852027893;
26;4;22.7000007629;14.5;5;32.1901884079;2;21.9841690063;14.0;5;36.1974048615;
27;4;22.7000007629;14.5;5;32.3436305523;2;22.1444149017;14.0;6;36.9189891815;
28;4;22.7000007629;14.5;5;32.4993224144;2;22.3067722321;14.0;6;37.6397333145;
29;4;22.7000007629;14.5;5;32.6568155289;2;22.4689388275;14.0;7;38.3492431641;
30;4;22.7000007629;14.5;5;32.8156378269;2;20.628578186;15.0;7;39.0375461578;
31;4;22.7000007629;14.5;5;32.9752979279;2;19.7834472656;16.0;7;39.6956548691;
32;4;22.7000007629;15.5;5;33.1352920532;2;18.9315223694;17.0;7;40.3160324097;
33;4;22.7000007629;16.5;5;32.8951091766;2;18.071105957;18.0;7;40.8929109573;
34;4;23.5799999237;14.3000001907;5;32.694237709;2;17.2009048462;19.0;7;41.4224338531;
35;4;22.4720001221;15.1199998856;6;32.5281748772;2;17.0200481415;20.0;7;41.9026298523;
36;4;22.3747997284;15.9580001831;6;32.3928279877;2;17.1280918121;21.0;7;42.3332462311;
37;4;23.2873191833;13.8122005463;6;32.2844834328;2;17.2249794006;22.0;7;42.7154788971;
38;4;23.685344696;13.6809806824;6;32.1997766495;3;18.3109817505;23.5;9;44.051656723;
39;4;22.1377296448;14.5628824234;6;32.1356658936;3;19.3866233826;24.0;9;44.504914403;
40;4;23.0739555359;13.4565944672;6;32.0894026756;3;19.7136058807;25.0;9;44.9426294565;
41;4;23.6268215179;15.4565944672;6;33.0585136414;3;19.8120918274;26.0;11;45.3715677261;
42;4;21.9649047852;17.4565944672;7;32.9407795668;3;19.9086036682;27.0;12;45.7941719294;
