Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;3;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;3;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;3;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;3;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;3;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;3;20.3999996185;1;9.72500038147;10.5;5;21.0;
8;1;11.1199998856;10.1999998093;3;20.7264003754;1;9.72500038147;10.5;5;21.4200000763;
9;1;11.2179203033;10.3632001877;3;20.9903717041;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;11.2971115112;10.4951858521;3;22.0419120789;1;9.8956489563;10.8792181015;5;22.0;
11;1;11.6125736237;11.0209560394;3;22.9143505096;1;9.94999980927;11.0;5;23.5400009155;
12;1;11.8743057251;11.4571752548;3;23.6214065552;1;10.296500206;11.7700004578;6;24.8252849579;
13;1;13.6125736237;11.8107032776;3;24.1832637787;2;11.9499998093;12.6126422882;5;26.8616695404;
14;1;14.6125736237;12.0916318893;2;24.6226100922;2;13.9499998093;12.9308347702;5;27.833294034;
15;1;15.6125736237;12.3113050461;3;24.9617595673;2;15.9499998093;13.3366470337;5;28.6376472712;
16;2;16.6125736237;12.4808797836;2;25.0;2;17.2523422241;13.6469516754;5;29.3136873245;
17;2;17.6125736237;12.5;3;25.0;2;18.2996768951;13.879781723;5;29.7941719294;
18;2;18.6125736237;12.5;3;25.0;2;19.3536891937;14.0;5;30.0669906139;
19;2;19.5;12.5;3;25.0;2;20.4150733948;14.0;5;30.375654459;
20;2;19.5;12.5;4;25.0;2;20.8345222473;14.0;5;30.7230784893;
21;2;19.5;12.5;4;25.0;2;20.9126911163;14.0;5;31.1118502617;
22;2;19.5;12.5;4;25.0;2;21.0001659393;14.0;5;31.544028759;
23;2;19.5;12.5;4;25.0;2;21.0974063873;14.0;6;32.0209121704;
24;2;19.5;12.5;4;25.0;2;21.2047042847;14.0;6;32.5427899361;
25;2;19.5;12.5;4;25.0;2;21.3221263885;14.0;6;33.1086950302;
26;2;19.5;12.5;5;25.0;2;21.4494552612;14.0;6;33.7161855698;
27;2;19.5;12.5;5;25.0;2;21.5861415863;14.0;6;34.3611893654;
28;2;19.5;12.5;6;25.0;2;21.7312660217;14.0;6;35.0379443169;
29;2;19.5;12.5;6;25.0;2;21.8835372925;14.0;6;35.7390680313;
30;2;19.5;12.5;6;25.0;2;20.0412902832;15.0;6;36.4557781219;
31;2;19.5;12.5;6;25.0;2;19.2025489807;16.0;6;37.1782588959;
32;2;19.5;12.5;6;25.0;2;18.36510849;17.0;6;37.8961582184;
33;2;19.5;12.5;6;25.0;2;17.5266342163;18.0;6;38.5991659164;
34;2;19.5;12.5;6;25.0;3;17.6848106384;19.5;5;40.2776012421;
35;2;19.5;12.5;6;25.0;3;18.5374603271;20.0;5;41.0829507113;
36;2;19.5;12.5;6;25.0;3;18.9436645508;21.0;5;41.8720289469;
37;2;19.5;12.5;6;25.0;3;19.1212062836;22.0;6;42.6426382065;
38;2;19.5;12.5;7;25.0;3;19.294593811;23.0;8;43.3946415186;
39;2;19.5;12.5;7;25.0;3;19.4637947083;24.0;8;44.1298120022;
40;2;19.5;12.5;7;25.0;3;19.6292076111;25.0;8;44.8515264988;
41;2;19.5;12.5;8;25.0;3;19.7915935516;26.0;10;45.564340353;
42;2;19.5;12.5;9;25.0;3;19.3392829895;28.0;10;46.273496151;
43;2;19.5;12.5;9;25.0;3;20.4113693237;26.5559253693;10;46.9843993187;
44;2;19.5;12.5;9;25.0;3;19.4740829468;27.7720146179;12;47.7020950317;
45;2;19.5;12.5;9;25.0;3;20.4329719543;27.0;14;48.4307789803;
46;2;19.5;13.5;10;25.0;3;20.574798584;26.0;14;49.1086950302;
47;2;19.5;14.5;10;25.0;3;22.6000003815;27.0;15;49.7161855698;
48;2;19.5;15.5;10;25.0;3;23.8861427307;28.0;16;50.3611893654;
49;2;19.5;16.5;9;25.0;3;25.0312671661;29.0;16;51.0379443169;
50;2;19.5;17.5;10;25.0;3;24.6000003815;30.0;16;51.7390680313;
51;2;19.5;17.5;10;25.0;3;26.6000003815;30.0;17;52.4557781219;
52;2;19.5;17.5;10;25.0;4;27.8025493622;29.0;13;63.1782588959;
53;2;19.5;17.5;12;25.0;4;28.9651088715;30.0;13;64.2961578369;
54;3;20.5;18.5;11;26.0;5;31.1266345978;32.0;12;66.3735656738;
55;3;21.5;19.5;11;26.0399999619;5;32.2848129272;34.0;14;67.5595399141;
56;4;22.5;20.5;11;26.0811839104;6;32.437461853;36.0;13;68.7087293863;
57;4;23.5;21.5;12;26.1235535145;6;32.5826644897;38.0;10;69.8171272278;
58;4;24.5;22.5;12;26.1671074629;6;30.5826625824;40.0;10;70.883228898;
59;4;24.5;22.5;11;26.211841464;7;31.5826625824;39.8970870972;7;100.657948256;
60;4;24.5;22.5;11;26.2577478886;7;33.5826644897;41.033493042;7;103.656837702;
61;4;24.5;22.5;11;26.3048160076;7;33.1171875;41.0;7;106.143927336;
62;5;24.5;22.5;7;31.3530313969;7;33.5126914978;42.0;8;108.18434763;
63;5;25.5;23.5;8;32.5523761511;7;34.6001663208;43.0;8;110.869436741;
64;5;27.5;25.5;8;32.7696031332;7;36.6974067688;45.0;9;112.216811419;
65;5;28.5;27.5;9;32.9845170975;7;38.8047027588;46.0;8;113.03456378;
66;5;28.5;29.5;9;33.1967550516;7;39.92212677;47.0;11;113.838450193;
67;5;28.5;31.5;9;33.4059909582;8;41.0494537354;48.0;10;118.837094545;
68;5;28.5;33.5;9;33.6119378805;8;42.5061302185;49.4199981689;11;122.851410627;
69;5;28.5;34.5;12;33.8143469095;8;43.9123001099;49.7314720154;11;126.082527995;
70;5;28.5;36.0614051819;12;34.0130078793;8;45.2781486511;49.957901001;11;128.44866848;
71;5;28.5;36.5;12;34.2077487707;8;46.8437919617;50.0;12;130.02787745;
72;5;28.5;36.8457756042;13;34.3984328508;8;48.1112213135;50.0;12;131.391884685;
73;5;28.5;36.9236412048;14;35.6228073835;8;49.3684196472;50.0;15;132.364288211;
74;5;28.7999992371;37.4979820251;14;36.6252878904;9;45.5819625854;52.0;14;133.296511531;
75;5;29.0340003967;37.9587936401;15;37.4403085709;9;43.4619255066;54.7328681946;14;134.196489573;
76;5;29.2123565674;38.3233566284;16;38.103731513;9;41.6527633667;55.7328681946;14;135.050780296;
77;5;29.3458442688;38.6096801758;17;38.5005857944;9;39.8330879211;56.7328681946;14;135.848702788;
78;5;29.3999996185;39.4080200195;18;38.7147413492;9;36.8330879211;59.7328681946;14;136.582827926;
79;5;29.3999996185;39.4761581421;19;38.9266456366;9;35.7830886841;63.7328681946;14;137.249083281;
80;6;27.3999996185;40.5410995483;18;39.1047514677;9;36.0;67.7328643799;15;137.846516252;
81;6;26.3999996185;40.9000015259;19;39.2438292503;9;36.0;71.7328643799;16;138.376810789;
82;7;25.3999996185;42.592048645;19;39.3845955133;9;36.0;75.7328643799;16;138.843664527;
83;7;24.3999996185;43.6032333374;19;39.5267845392;9;36.0;79.7328643799;16;140.252143741;
84;7;23.3999996185;44.614440918;19;39.6701171398;9;37.0;84.7328643799;16;140.668085575;
85;7;22.3999996185;45.6256637573;22;39.8143025637;9;38.0;89.7328643799;17;141.040576696;
86;7;23.3999996185;45.614440918;22;40.9590412378;9;38.0;94.0430526733;19;141.335857749;
87;7;22.3999996185;45.614440918;22;41.1540272236;11;38.0;98.0734481812;16;141.466201782;
88;7;24.3999996185;45.614440918;22;41.3509261608;11;38.0;102.104072571;16;141.60008657;
89;7;25.3999996185;46.614440918;23;41.5494530201;11;38.0;105.134902954;19;141.737480044;
90;7;26.3999996185;47.614440918;23;41.7493197918;11;38.0;108.165885925;19;141.878336668;
91;7;27.3999996185;48.614440918;23;41.9502388239;11;39.0;108.196990967;20;142.022596002;
92;7;25.3999996185;50.614440918;24;42.151923418;12;38.0;111.228187561;19;142.17018199;
