Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;2;6.0;12.8999996185;3;22.0;
2;1;9.0;10.0;5;20.0;2;7.15000009537;11.6999998093;3;22.0900000334;
3;1;9.0;10.0;5;20.0;2;8.16349983215;10.6999998093;3;22.1871190071;
4;1;9.0;10.0;5;20.0;2;8.32806777954;10.5;3;22.2917383909;
5;1;10.0;10.0;5;20.0;2;8.34376049042;10.5;3;22.4042263031;
6;1;11.0;10.0;5;20.0;2;9.46595096588;10.5;3;22.5249304771;
7;1;11.0;10.0;5;20.3999996185;2;10.0681095123;10.5;3;22.6541694403;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;10.0971889496;10.5;3;23.2287653685;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;10.2264719009;10.7100000381;3;23.7334493399;
10;1;11.2971115112;10.4951858521;5;22.0419120789;2;10.3400268555;10.8792181015;3;24.1532578468;
11;2;11.9125738144;11.0209560394;4;23.9143505096;2;10.4344825745;11.0;3;26.0129473209;
12;2;11.8743057251;11.4571752548;4;24.6714065075;2;10.8529129028;11.7700004578;3;27.6574776173;
13;2;14.6125736237;11.8107032776;5;26.2300953865;2;12.5872430801;12.4126424789;3;29.0951218605;
14;2;16.6125736237;12.5640602112;5;27.5082830191;2;14.5872430801;12.9308347702;3;30.3518810272;
15;2;17.6125736237;13.1761665344;5;28.5255223513;2;16.5872421265;13.3366470337;4;31.4625301361;
16;2;18.6125736237;13.656788826;5;29.3173098564;3;17.8879413605;13.6469516754;4;32.4630823135;
17;2;19.6125736237;14.0236682892;5;29.9250502586;3;19.0082912445;13.879781723;5;33.2818861008;
18;2;20.6125736237;14.2975034714;4;30.3889209032;3;20.138425827;14.0;5;33.9008235931;
19;2;21.6125736237;14.4983825684;4;30.4563041925;3;21.2776870728;14.0;5;34.5557665825;
20;2;22.6125736237;14.5;5;30.5224741697;3;21.7750473022;14.0;5;35.2404661179;
21;2;22.7000007629;14.5;6;30.5906432867;3;21.9291038513;14.0;5;35.9471020699;
22;2;22.7000007629;14.5;6;30.6607804298;3;22.0880966187;14.0;5;36.6665449142;
23;2;22.7000007629;14.5;6;30.7328453064;3;22.2499713898;14.0;5;37.3887672424;
24;2;22.7000007629;14.5;6;30.8067884445;3;22.4124717712;14.0;5;38.1033678055;
25;2;22.7000007629;14.5;8;30.8825509548;3;22.5732574463;14.0;5;38.8001594543;
26;2;22.7000007629;14.5;8;30.9600640535;3;22.7300338745;14.0;5;39.4697523117;
27;2;20.7000007629;15.5;9;31.0392494202;3;22.8806934357;14.0;5;40.1040582657;
28;2;19.7000007629;16.5;9;31.120018959;3;23.0234127045;14.0;6;40.6966657639;
29;2;18.7000007629;17.5;9;31.2022752762;3;23.1567497253;14.0;6;41.2430458069;
30;2;19.7000007629;15.5;9;31.2859115601;3;21.2796840668;15.0;6;41.7405805588;
31;2;20.7000007629;14.5;9;31.3708124161;3;20.3916301727;16.0;6;42.1884441376;
32;2;21.7000007629;14.5;9;31.4568536282;3;19.4923992157;17.0;6;42.5873603821;
33;2;22.7000007629;14.5;9;31.5439035892;3;18.5821552277;18.0;6;42.9393005371;
34;2;22.7000007629;14.5;9;31.6318233013;3;17.6613426208;19.0;6;43.2471542358;
35;2;22.7000007629;14.5;9;31.7204678059;3;17.4306106567;20.0;6;43.5144128799;
36;2;22.7000007629;14.5;9;31.8096864223;3;17.4907436371;21.0;7;43.744893074;
37;2;22.7000007629;14.5;9;31.8993241787;3;17.5426006317;22.0;7;43.9425086975;
38;3;22.7000007629;14.5;5;46.989222765;3;17.587064743;23.0;7;44.0;
39;3;21.7000007629;15.5;5;47.829221487;3;17.6000003815;24.0;8;44.0;
40;3;23.7000007629;14.5;6;48.5885331631;3;17.6000003815;25.0;8;44.0;
41;3;24.7000007629;14.5;7;49.2661623955;3;17.6000003815;26.0;9;44.0;
42;3;23.7000007629;15.5;8;49.8644721508;3;17.6000003815;27.0;10;44.0;
43;3;25.7000007629;18.5;8;50.3883163929;3;18.6000003815;25.0;10;44.0;
44;3;27.7000007629;21.5;8;50.844170332;3;17.6000003815;26.0;11;44.0;
45;3;28.7000007629;24.5;9;51.239341259;3;18.6000003815;25.0;11;44.0;
46;3;28.891078949;27.5;9;51.5813367367;3;19.6000003815;25.0;12;44.0;
47;3;28.9486217499;29.5;10;51.7836937904;3;20.6000003815;25.0;12;44.0;
48;3;28.9750003815;29.5;10;51.867552042;3;21.6000003815;25.0;14;44.0;
49;3;28.9750003815;29.5;10;51.9500255585;3;22.6000003815;25.0;14;44.0;
50;4;28.9750003815;30.5;10;52.0310001373;3;23.6000003815;24.0;14;44.0;
51;4;28.9750003815;31.5;10;51.7103710175;3;23.8999996185;24.0;15;44.0;
