Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;2;7.0;11.8999996185;4;22.0;
3;1;9.0;10.0;5;20.0;2;8.14999961853;10.6999998093;4;22.0900000334;
4;2;10.0;10.0;4;21.0;2;8.31349945068;10.5;4;22.1871190071;
5;2;12.0;10.0;4;21.0900000334;2;8.32806777954;10.5;4;22.2917383909;
6;2;14.0;10.0;4;21.1871190071;2;9.44064044952;10.5;4;22.4042263031;
7;2;14.3561353683;10.0;3;21.7036092281;2;10.0409517288;10.5;4;22.5249304771;
8;2;14.5110826492;10.1999998093;3;22.1564130783;2;10.0681095123;10.5;4;23.0894187689;
9;2;14.6469240189;10.3632001877;3;23.4291926622;2;10.1951189041;10.7100000381;4;23.5836213827;
10;2;15.0287570953;10.9097137451;3;24.540822506;2;10.3063154221;10.8792181015;4;23.9926425219;
11;2;17.0287570953;11.3658018112;3;25.5043385029;2;10.3983440399;11.0;4;25.8316864967;
12;2;19.0287570953;11.7372808456;3;26.3401436806;2;10.8121290207;11.7700004578;5;27.4540388584;
13;2;20.2276515961;12.0336990356;4;27.0718023777;2;12.541469574;12.4126424789;5;28.8682081699;
14;2;21.3076095581;12.2662630081;4;27.7228300571;2;14.541469574;12.9308347702;5;30.1005516052;
15;2;22.3949165344;12.446267128;4;28.1464314461;2;16.541469574;13.3366470337;5;31.1863336563;
16;2;23.4897575378;12.5;4;28.4879314899;2;17.8257961273;13.6469516754;5;32.1621966362;
17;2;24.592206955;12.5;4;28.8545851707;2;18.9405918121;13.879781723;5;32.9572491646;
18;2;24.5;13.5;4;29.2456488609;2;20.0653820038;14.0;5;33.5542383194;
19;2;24.5;13.7736949921;5;29.659784317;2;21.1997051239;14.0;5;34.1899633408;
20;2;25.5;12.5;5;30.0950183868;2;21.692741394;14.0;5;34.8591008186;
21;2;24.5;13.5;5;30.5487289429;2;21.843296051;14.0;5;35.5546751022;
22;2;24.5;14.1646184921;5;31.0176672935;2;21.9998016357;14.0;5;36.2682390213;
23;2;25.5;12.5;6;31.4980173111;2;22.1603527069;14.0;6;36.9902019501;
24;3;24.5;13.5;5;31.9854974747;2;22.3227958679;14.0;6;37.7102985382;
25;3;23.5;13.5;5;32.4754953384;2;22.4848175049;14.0;6;38.4181499481;
26;3;23.5;14.5;5;32.9632344246;2;22.6440830231;14.0;6;39.1038570404;
27;3;22.8889694214;15.5;5;33.4439563751;2;22.7983665466;14.0;6;39.758556366;
28;3;22.0331878662;16.5;5;33.9131059647;2;22.9456748962;14.0;6;40.374874115;
29;3;21.1739311218;17.5;5;34.3665065765;2;23.0843467712;14.0;6;40.947227478;
30;3;20.3099517822;18.5;5;34.8005027771;2;23.2131252289;14.0;7;41.4719495773;
31;3;19.9401512146;19.5;5;35.2120742798;2;23.3311882019;14.0;7;41.9472465515;
32;3;20.063621521;20.5;6;35.5988998413;2;23.438129425;14.0;7;42.3730211258;
33;3;20.1796703339;21.5;6;35.9593791962;2;23.5339279175;14.0;7;42.7505970001;
34;3;20.287815094;22.5;6;36.2926120758;2;23.6188831329;14.0;7;43.0823974609;
35;3;20.3877830505;23.5;6;36.5983467102;2;23.6935386658;14.0;7;43.3716182709;
36;3;20.4795036316;24.5;6;36.8768987656;2;23.7586135864;14.0;7;43.6219272614;
37;3;21.5630683899;22.5;6;37.1290569305;2;23.8149337769;14.0;7;43.8372087479;
38;3;20.6387176514;23.5;4;37.3559846878;2;23.8633708954;14.0;7;44.0;
39;3;20.7067947388;24.5;4;37.5591192245;2;23.8999996185;14.0;8;44.0;
40;3;19.7067947388;23.5;5;37.7400808334;2;23.8999996185;14.0;8;44.0;
41;3;19.7067947388;23.5;6;37.900595665;2;23.8999996185;14.0;8;44.0;
42;3;20.0;23.5;6;38.0;2;23.8999996185;16.0;9;44.0;
43;3;21.0;23.5;6;38.0;2;23.8999996185;18.0;9;44.0;
44;3;22.0;23.5;7;38.0;2;23.8999996185;20.0;9;44.0;
