Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;2;10.3000001907;10.0;4;21.0;1;8.14999961853;10.5;3;21.0;
6;2;11.3000001907;10.0;4;21.0900000334;1;9.14999961853;10.5;3;21.0;
7;2;11.3269996643;10.0;4;21.5980186462;1;9.72500038147;10.5;3;21.0;
8;2;11.4794054031;10.1999998093;3;22.0418490171;1;9.72500038147;10.5;3;21.4200000763;
9;2;11.6125545502;10.3632001877;3;22.4332156181;1;9.81949996948;10.7100000381;3;21.758436203;
10;2;11.7299642563;10.4951858521;3;23.6659361124;1;9.8956489563;10.8792181015;3;22.0;
11;2;12.0997810364;11.0209560394;3;24.7393633127;1;9.94999980927;11.0;3;23.5400009155;
12;2;14.0997810364;11.4571752548;3;25.6686143875;1;10.296500206;11.7700004578;4;24.8252849579;
13;2;16.0997810364;11.8107032776;4;26.4751701355;1;11.9499998093;12.4126424789;4;25.8616695404;
14;2;17.3001461029;12.0916318893;4;27.1828548908;1;12.9499998093;12.9308347702;4;26.6732940674;
15;2;18.3806476593;12.3113050461;4;27.8148901463;1;13.9499998093;13.3366470337;4;27.2939033508;
16;2;19.4685134888;12.4808797836;4;28.1711652279;1;14.9499998093;13.6469516754;4;27.759563446;
17;2;20.5639228821;12.5;3;28.5145654678;1;15.9499998093;13.879781723;4;28.0;
18;2;21.6669425964;12.5;3;28.8830828667;1;16.9500007629;14.0;4;28.0;
19;2;22.6649246216;12.5;4;29.2759313583;1;17.9500007629;14.0;4;28.0;
20;2;22.7827796936;12.5;5;29.6917257309;1;18.2999992371;14.0;4;28.0;
21;2;22.9075183868;12.5;6;30.1284441948;1;18.2999992371;14.0;4;28.0;
22;2;23.0385322571;12.5;6;30.5834169388;1;18.2999992371;14.0;4;28.0;
23;3;23.1750259399;12.5;5;31.0533499718;1;18.2999992371;14.0;5;28.0;
24;3;23.3160057068;12.5;5;31.5343885422;1;18.2999992371;14.0;5;28.0;
25;3;23.4603157043;12.5;6;32.0222206116;1;18.2999992371;14.0;5;28.0;
26;3;21.5;13.5;6;32.5122156143;1;18.2999992371;14.0;5;28.0;
27;3;20.5;13.5;6;32.9995918274;1;18.2999992371;14.0;5;28.0;
28;3;20.5;13.5;6;33.4795999527;1;18.2999992371;14.0;6;28.0;
29;3;21.5;14.5;6;33.9477081299;1;18.2999992371;14.0;6;28.0;
30;3;21.5;15.5;6;35.399772644;1;18.2999992371;14.0;7;28.0;
31;3;21.5;14.5;6;35.9021838903;1;18.2999992371;14.0;7;28.0;
32;3;22.5;14.5;6;37.9310878515;1;18.2999992371;14.0;8;28.0;
33;3;21.5;13.5;6;39.6749134064;1;18.2999992371;14.0;8;28.0;
34;3;21.5;14.5;6;41.1596013308;1;18.2999992371;14.0;8;28.0;
35;3;20.5;14.9937877655;6;42.4193854332;1;18.2999992371;14.0;8;28.0;
36;3;19.5;14.9937877655;6;43.4896053076;1;18.2999992371;14.0;8;28.0;
37;3;19.5;15.4822807312;6;44.1381541491;1;18.2999992371;14.0;8;28.0;
38;3;20.5;16.5;6;44.7064824104;1;18.2999992371;14.0;8;28.0;
39;3;21.5;17.5;7;45.2302296162;1;18.2999992371;14.0;8;28.0;
40;3;22.5;18.5;7;45.7109360695;1;18.2999992371;14.0;9;28.0;
41;3;23.5;19.5;7;46.1511557102;1;18.2999992371;14.0;9;28.0;
42;3;25.5;21.5;7;46.5541286469;1;18.2999992371;14.0;9;28.0;
43;3;26.7000007629;23.5;7;46.9234838486;1;18.2999992371;14.0;10;28.0;
44;3;27.7000007629;25.5;8;47.262992382;1;18.2999992371;14.0;10;28.0;
45;4;28.7000007629;27.5;7;47.5264284611;1;18.2999992371;14.0;10;28.0;
46;4;29.5;29.5;7;47.6647143364;1;18.2999992371;14.0;10;28.0;
47;5;30.5;30.5;6;48.8068845272;1;18.2999992371;14.0;7;28.0;
48;5;31.5;31.5;7;49.0426493883;1;18.2999992371;14.0;6;28.0;
49;5;31.8270015717;32.5;8;49.2887990475;1;18.2999992371;15.0;7;28.0;
50;5;31.856136322;33.5;8;49.5690909624;1;18.2999992371;16.0;7;28.0;
51;5;31.5;34.5;9;49.8640726805;1;18.2999992371;17.0;8;28.0;
52;5;31.5;35.2280158997;10;50.1740921736;1;18.2999992371;18.0;8;28.0;
53;6;31.9828681946;34.5;9;50.4994360209;1;18.2999992371;19.0;9;28.0;
54;6;31.5;35.3883972168;9;50.8403123617;1;18.2999992371;19.0;9;28.0;
55;6;32.0875320435;34.5;9;51.1968312263;1;18.2999992371;19.0;9;28.0;
56;6;31.5;35.5;10;51.5689814091;1;18.2999992371;19.0;9;28.0;
57;6;32.2101821899;34.5;10;51.9566071033;1;18.2999992371;19.0;9;28.0;
58;6;31.5;35.5;10;52.3593821526;1;18.2999992371;19.0;9;28.0;
59;6;31.5;35.9196929932;11;53.7767832279;1;18.2999992371;19.0;9;28.0;
60;6;33.4298477173;35.5;11;54.2480661869;1;18.2999992371;19.0;9;28.0;
61;6;34.5126075745;36.5;12;54.7334287167;1;18.2999992371;19.0;9;28.0;
62;7;33.5;38.5;12;55.2316269875;1;18.2999992371;19.0;9;28.0;
63;7;33.5;40.4860076904;12;57.5460591316;1;18.2999992371;19.0;9;28.0;
64;7;33.9920005798;42.2453041077;13;59.5109678507;1;18.2999992371;19.0;10;28.0;
65;7;35.373550415;41.3029251099;13;61.1903229952;1;18.2999992371;19.0;13;28.0;
66;7;34.6647911072;42.6466598511;14;62.5808159113;1;18.2999992371;19.0;14;28.0;
67;7;35.8657913208;41.7032089233;14;63.5634170771;1;18.2999992371;19.0;12;28.0;
68;7;36.7154998779;41.7425422668;16;64.4891798496;1;18.2999992371;19.0;13;28.0;
69;7;35.0;42.783493042;16;65.2211989164;1;18.2999992371;19.0;14;28.0;
70;7;34.0;42.8260612488;17;65.9484273195;1;18.2999992371;19.0;14;28.0;
71;8;34.0;42.8702392578;17;66.6665759087;1;18.2999992371;19.0;14;28.0;
72;9;33.0;42.9160079956;16;67.3715552092;1;18.2999992371;19.0;15;28.0;
73;9;33.0;42.9633483887;17;68.0595903397;1;18.2999992371;19.0;15;28.0;
74;9;34.0;44.01222229;18;68.7273242474;1;18.2999992371;19.0;15;28.0;
75;10;35.0;46.9633483887;15;86.6218938828;1;18.2999992371;19.0;16;28.0;
76;10;37.0;46.9633483887;15;88.5778591633;1;18.2999992371;19.0;16;28.0;
77;10;37.0;47.9633483887;15;90.3617255688;1;18.2999992371;19.0;16;28.0;
78;11;37.0;49.9633483887;15;92.9578752518;1;18.2999992371;19.0;16;28.0;
79;12;38.0;52.9633483887;14;94.3939919472;1;18.2999992371;19.0;17;28.0;
80;12;39.0;55.9633483887;14;95.6490232944;1;18.2999992371;19.0;17;28.0;
81;12;39.0;58.9633483887;14;96.738492012;1;18.2999992371;19.0;16;28.8400001526;
82;12;39.0;61.9633483887;14;97.6816678047;1;18.4890003204;19.4200000763;17;29.4629440308;
83;12;37.0;65.9633483887;15;98.4912475348;1;18.6291618347;19.7314720154;17;29.9158058167;
84;12;36.0;68.5705337524;15;100.017802119;1;18.7310562134;19.9579029083;16;30.0;
85;12;36.0;71.6311340332;16;100.368928432;1;18.75;20.0;16;30.0;
86;13;36.0;74.6921081543;15;100.704534292;1;18.75;20.0;16;30.0;
87;13;35.9181785583;77.753288269;15;101.011385202;1;18.75;20.0;16;30.0;
88;13;35.9275283813;80.8145370483;17;101.200436354;1;18.75;20.0;17;30.0;
89;14;35.9370574951;83.8757019043;15;101.390072584;1;18.75;20.0;17;30.0;
90;14;35.5999984741;86.9366378784;15;101.579969287;1;18.75;20.0;17;30.0;
91;15;35.5999984741;89.9971923828;15;101.76980567;1;18.75;20.0;18;30.0;
92;16;35.5999984741;93.057220459;14;101.959267378;1;18.75;20.0;18;30.0;
93;16;35.5999984741;96.1165847778;14;102.148048997;1;16.75;21.0;17;30.0;
94;16;36.5999984741;97.0452041626;16;102.335857511;1;15.75;22.0;17;30.0;
95;17;37.5999984741;98.1258926392;15;102.522412777;1;14.75;23.0;18;30.0;
96;17;38.5999984741;99.205116272;16;102.707450986;1;13.75;24.0;18;30.0;
97;19;39.5999984741;100.282722473;14;134.890725136;1;12.75;25.0;18;30.0;
98;19;38.5999984741;105.358566284;15;137.952008128;1;12.0;26.0;19;30.0;
99;20;38.5999984741;110.432525635;14;140.265743613;1;12.0;27.0;19;30.0;
100;21;38.5999984741;115.504478455;14;141.91759634;1;12.0;28.0;19;30.0;
