Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;5;20.3999996185;1;9.72500038147;10.5;4;21.0;
8;2;11.4200000763;10.1999998093;4;21.7264003754;1;9.72500038147;10.5;4;21.4200000763;
9;2;11.5179204941;10.3632001877;4;22.0903717279;2;9.81949996948;10.9099998474;3;22.758436203;
10;2;11.6271114349;10.4951858521;4;23.2838120461;2;10.1206493378;10.8792181015;2;23.1000000238;
11;2;11.9851436615;11.0209560394;4;24.3146933317;2;10.1975002289;11.0;2;24.8149009943;
12;2;13.9851436615;11.4571752548;4;25.1981878281;2;10.5833530426;11.7700004578;3;26.3006643057;
13;2;15.9851436615;11.8107032776;5;25.9559320211;2;12.2819604874;12.4126424789;3;27.5660959482;
14;2;17.1443748474;12.0916318893;5;26.6120283604;2;14.2819604874;12.9308347702;3;28.6384222507;
15;2;18.209400177;12.3113050461;5;27.1901185513;2;16.2819595337;13.3366470337;3;29.5544860363;
16;2;19.2810821533;12.4808797836;5;27.4906733036;2;17.4586315155;13.6469516754;3;30.3533427715;
17;2;20.3597755432;12.5;5;27.7773330212;2;18.5335998535;13.879781723;3;30.9674448967;
18;2;21.4457740784;12.5;5;28.0890238285;2;19.6176757812;14.0;2;31.3838531971;
19;2;22.4267082214;12.5;6;28.4260663986;2;19.9500007629;14.0;2;31.8446035385;
20;2;22.5278205872;12.5;6;28.788336277;2;20.2999992371;14.0;2;32.350376606;
21;2;22.6365013123;12.5;6;29.1751885414;2;20.2999992371;14.0;2;32.9006829262;
22;2;22.7525558472;12.5;6;29.585392952;2;20.2999992371;14.0;2;33.4936323166;
23;2;22.875617981;12.5;5;30.0170898438;2;20.2999992371;14.0;3;34.1257500648;
24;3;23.0051269531;12.5;5;30.4677705765;2;20.2999992371;14.0;3;34.7918796539;
25;4;23.1403312683;12.5;5;30.9342932701;2;21.2999992371;14.0;4;35.4852027893;
26;4;23.2802886963;12.5;5;31.4129357338;2;21.9841690063;14.0;4;36.1974048615;
27;4;21.5;13.5;5;31.8994894028;2;22.1444149017;14.0;4;36.9189891815;
28;4;22.5;12.5;5;32.3893885612;2;22.3067722321;14.0;4;37.6397333145;
29;4;23.5;12.5;5;32.877872467;2;22.4689388275;14.0;4;38.3492431641;
30;4;23.8633613586;12.5;5;33.360165596;2;22.628578186;14.0;4;39.0375461578;
31;4;22.0080490112;13.5;5;33.8316650391;2;22.7834472656;14.0;4;39.6956548691;
32;4;21.0080490112;13.5;5;34.2881155014;2;22.9315223694;14.0;4;40.3160324097;
33;4;20.0080490112;13.5;5;34.7257604599;2;23.071105957;14.0;4;40.8929109573;
34;4;20.0080490112;14.5;5;35.141462326;2;23.2009048462;14.0;4;41.4224338531;
35;4;19.0080490112;13.5;6;35.5327749252;2;21.3200473785;15.0;4;41.9026298523;
36;4;18.0080490112;13.5;6;35.8979701996;2;20.4280910492;16.0;4;42.3332462311;
37;4;18.0080490112;14.5;6;36.2360286713;2;19.5249786377;17.0;4;42.7154788971;
38;4;17.8708076477;15.5;6;36.5465888977;2;18.6109809875;18.0;4;43.051656723;
39;4;17.4639778137;16.5;6;36.8298740387;2;17.6866226196;19.0;4;43.3449144363;
40;4;17.5489616394;17.5;6;37.0865974426;2;17.4526062012;20.0;4;43.5988855362;
41;4;17.6259803772;18.5;7;38.3178625107;2;17.5097503662;21.0;4;43.8174438477;
42;4;18.6953582764;20.0;7;38.5650653839;2;17.5589256287;22.0;4;44.0;
43;4;18.6953582764;20.0;8;38.7909855843;2;17.6000003815;23.0;4;44.0;
44;4;20.6953582764;22.0;8;38.9973366261;2;18.6000003815;21.0;5;44.0;
45;4;23.0324249268;24.0;9;39.1671074629;2;19.6000003815;21.0;4;44.0;
46;4;23.8999996185;26.0;9;39.211841464;2;20.6000003815;21.0;4;44.0;
47;4;25.263551712;27.5;11;39.2577478886;2;21.6000003815;22.0;4;44.0;
48;4;26.2773246765;27.5;11;39.3048160076;2;22.6000003815;23.0;4;44.0;
49;4;26.8999996185;28.1524085999;12;39.3530313969;2;23.6000003815;24.0;5;44.0;
50;4;27.8059101105;27.5;14;39.4023760557;2;23.8999996185;24.0;5;44.0;
51;4;27.3999996185;28.2011871338;14;39.4528282881;2;23.8999996185;24.0;5;44.0;
52;4;27.3999996185;28.2264137268;14;39.5043625832;2;23.8999996185;24.0;5;44.0;
53;4;27.8513088226;27.5;15;39.5569496155;2;23.8999996185;24.0;6;44.0;
54;4;27.8670845032;27.5;15;39.6105561256;2;23.8999996185;24.0;6;44.0;
55;4;27.8831672668;27.5;16;39.6651450396;2;23.8999996185;24.0;5;44.0;
56;5;27.8995437622;27.5;15;39.72067523;2;23.8999996185;24.0;6;44.0;
57;5;27.3999996185;28.3603382111;16;39.7771017551;2;23.8999996185;24.0;7;44.0;
58;5;27.9331302643;27.5;16;39.8343759775;2;23.8999996185;24.0;7;44.0;
59;5;25.3999996185;29.4171886444;17;39.8924454451;3;23.8999996185;24.0;6;44.0;
60;5;24.9677333832;29.5;17;39.9512542486;3;23.8999996185;24.0;7;44.0;
61;5;24.0853767395;30.5;17;40.0107431412;3;23.8999996185;24.0;12;44.0;
62;6;23.5;32.5;13;68.8208494186;3;23.8999996185;24.0;14;44.0;
63;6;24.5;33.5;13;70.8940083981;3;23.8999996185;24.0;14;44.0;
64;6;25.5;36.5;13;73.4894294739;3;23.8999996185;24.0;14;44.0;
65;6;29.1577949524;35.5;14;74.7062649727;3;23.8999996185;24.0;15;44.0;
66;6;29.5;39.5;14;75.5904994011;3;23.8999996185;24.0;14;44.0;
67;6;31.1948299408;41.5;14;79.4804342985;3;23.8999996185;24.0;15;44.0;
68;6;32.7999992371;42.0;14;82.4237760305;3;23.8999996185;24.0;15;44.0;
69;7;35.7946548462;41.3899993896;13;84.5971964598;4;23.8999996185;24.0;14;44.0;
70;7;34.2123565674;42.6872596741;13;86.1947624683;4;23.8999996185;24.0;14;44.0;
71;7;35.0415496826;42.3651123047;14;86.8773788214;4;23.8999996185;24.0;14;45.3199996948;
72;7;36.0766716003;42.4033737183;15;87.2849174738;4;22.0890007019;25.4200000763;14;46.3582401276;
73;7;36.2123565674;43.4432449341;15;87.6691265106;4;23.2291622162;24.7314720154;15;47.1666984558;
74;7;38.148273468;43.4847335815;15;87.9219299555;4;21.3310565948;25.9579029083;14;47.5526294708;
75;7;38.684589386;44.5278396606;16;88.1331760883;4;22.3500003815;25.0;14;47.8066806793;
76;7;38.7211380005;45.5725479126;16;89.3480781317;4;20.75;26.0;14;48.0;
77;7;37.7123565674;48.6188430786;16;89.6262836456;4;21.75;25.0;14;48.0;
78;7;37.5;50.6666946411;16;92.3103830814;4;22.75;25.0;15;48.0;
79;7;37.2200012207;51.7160720825;19;94.1264451742;4;23.75;25.0;15;49.0;
80;7;35.6779212952;55.6928024292;19;95.3321826458;4;25.75;26.0;15;49.0800000429;
81;7;36.4511756897;56.8191833496;18;95.7946435213;4;24.7999992371;28.0;15;49.165536046;
82;7;35.5;59.8727912903;19;96.0988019705;4;24.0622444153;30.0;16;49.2568495274;
83;7;35.5;62.9276695251;19;96.4069812298;4;23.0827903748;32.0;17;49.3541692495;
84;8;36.5;62.9837265015;18;96.7187410593;4;21.7999992371;34.0;17;49.4577066898;
85;8;36.8335952759;65.0408630371;19;97.0336248875;4;21.1279830933;35.0;16;49.5676511526;
86;8;36.8676643372;67.0989685059;19;97.3511589766;4;20.152721405;34.0;17;49.6841644049;
87;9;36.9010505676;69.1579284668;18;97.6708568335;5;20.1789360046;34.0;16;49.8073750734;
88;9;37.9336929321;68.2176208496;18;97.9922192097;5;19.7999992371;35.0;15;49.9373728037;
89;9;36.9655342102;71.2779083252;19;98.3147373199;5;20.75;36.0;16;50.0742022991;
90;9;36.5;71.7551193237;19;99.137894392;5;21.75;38.0;16;50.2178573608;
91;9;37.3499984741;72.8866653442;20;99.0511679649;5;22.75;40.0;16;50.3682756424;
92;9;38.2150001526;74.0203857422;17;99.0102186203;5;22.75;42.0;16;50.5253331661;
93;9;39.677532196;74.1560516357;17;100.01002121;5;22.75;44.0;16;50.6888401508;
94;9;40.5954284668;75.2933883667;17;100.125998735;5;22.75;45.3444213867;16;50.8585371971;
95;9;40.5232620239;79.432144165;16;100.279515028;5;22.75;46.4292678833;15;51.0340931416;
96;9;41.4599304199;77.7044830322;17;100.467014074;5;20.75;48.5170440674;15;51.2151043415;
97;10;39.7174453735;80.7643127441;16;100.6852566;5;19.75;50.6075515747;16;51.4010946751;
98;10;39.6457023621;84.8234176636;17;100.931288719;5;18.75;52.7005462646;16;51.5915186405;
99;10;39.5811309814;86.9955291748;17;101.202412128;5;18.75;51.7957611084;16;51.7857651711;
100;10;38.5230178833;93.6656494141;19;101.4961555;5;16.75;53.8928833008;16;51.9831638336;
