Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;4;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;4;21.0;
4;1;9.0;10.0;5;20.0;2;8.14999961853;10.6999998093;3;22.0;
5;1;10.0;10.0;5;20.0;2;8.29999923706;10.5;3;22.0900000334;
6;1;11.0;10.0;5;20.0;2;9.39524936676;10.5;3;22.1871190071;
7;1;11.0;10.0;5;20.3999996185;2;9.99210166931;10.5;3;22.2917383909;
8;2;11.4200000763;10.1999998093;4;21.7264003754;2;10.0156412125;10.5;3;22.8371437788;
9;2;11.5179204941;10.3632001877;4;21.9903717041;2;10.1383571625;10.7100000381;3;23.3113827705;
10;2;11.597111702;10.4951858521;4;23.0919120312;2;10.2450618744;10.8792181015;3;23.6996542215;
11;2;11.927573204;11.0209560394;4;24.0163254738;2;10.3324222565;11.0;3;25.4997080564;
12;2;13.9275741577;11.4571752548;4;24.7773565054;2;10.7374343872;11.7700004578;3;27.0797379017;
13;2;15.9275741577;11.8107032776;5;25.395208478;2;12.4572515488;12.4126424789;3;28.4485538006;
14;2;16.9761562347;12.0916318893;5;25.8925833702;2;14.4572515488;12.9308347702;3;29.6330289841;
15;2;17.9935646057;12.3113050461;5;26.2918028831;2;16.4572525024;13.3366470337;4;30.669192791;
16;2;19.0115871429;12.4808797836;5;26.3921557665;3;17.7094402313;13.6469516754;4;31.5947263241;
17;2;20.0302200317;12.5;5;26.4563041925;3;18.8129119873;13.879781723;5;32.3400559425;
18;2;21.0494651794;12.5;5;26.5224741697;3;19.9265136719;14.0;5;32.8895044327;
19;2;21.956741333;12.5;5;26.5906432867;3;21.0501403809;14.0;5;33.4816474915;
20;2;21.977191925;12.5;5;26.6607804298;3;21.5333709717;14.0;5;34.1130428314;
21;2;21.9982337952;12.5;7;26.7328453064;3;21.6754341125;14.0;5;34.7785673141;
22;2;22.0198535919;12.5;6;26.8067884445;3;21.825176239;14.0;5;35.4714341164;
23;2;22.0420360565;12.5;6;26.8825509548;3;21.9810714722;14.0;5;36.1833543777;
24;2;22.0647659302;12.5;6;26.9600640535;3;22.141254425;14.0;5;36.9048519135;
25;2;21.5;13.088019371;6;27.0392494202;3;22.3035907745;14.0;5;37.6257123947;
26;2;22.1117744446;12.5;7;27.120018959;3;22.4657840729;14.0;5;38.3355398178;
27;2;21.5;13.5;8;27.2022752762;3;22.6254959106;14.0;5;39.0243473053;
28;2;22.1606826782;12.5;8;27.2859115601;3;22.7804775238;14.0;6;39.6831235886;
29;2;21.5;13.5;8;27.3708124161;3;22.9287014008;14.0;6;40.3043012619;
30;2;21.5;13.6854057312;8;27.4568536282;3;21.0684661865;15.0;6;40.8820743561;
31;2;21.5;13.7284269333;8;27.5439035892;3;20.1984672546;16.0;6;41.4125490189;
32;2;22.2631721497;12.5;9;27.6318233013;3;19.3178215027;17.0;6;41.8937177658;
33;3;21.5;13.5;6;42.7204678059;3;18.4260864258;18.0;6;42.3252954483;
34;3;21.3161411285;13.5;6;43.5596864223;3;17.523191452;19.0;6;42.7084550858;
35;3;21.3429069519;14.5;6;44.3186986446;3;17.3094024658;20.0;6;43.0455055237;
36;3;21.3697967529;15.5;5;44.9965126514;3;17.3852386475;21.0;6;43.3395690918;
37;3;21.3967666626;16.5;5;45.5954911709;3;17.4514026642;22.0;6;43.5942716599;
38;3;21.4237670898;17.5;5;46.1204850674;3;17.5087108612;23.0;6;43.8134851456;
39;4;21.4507484436;18.5;5;46.5779623985;3;17.5580348969;24.0;7;44.0;
40;4;21.9776611328;19.5;6;46.9752204418;3;17.6000003815;25.0;7;44.0;
41;4;22.5925655365;20.5;6;47.3197529316;3;17.6000003815;26.0;8;44.0;
42;4;22.6648292542;20.5;7;47.5250804424;3;17.6000003815;27.0;8;44.0;
43;4;23.7000007629;21.5;7;47.6123232841;3;18.6000003815;25.0;9;44.0;
