Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;6;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;6;20.0;2;8.14999961853;10.6999998093;4;22.0;
5;1;10.0;10.0;6;20.0;2;8.29999923706;10.5;4;22.0900000334;
6;1;11.0;10.0;6;20.0;2;9.39524936676;10.5;4;22.1871190071;
7;1;11.0;10.0;6;20.3999996185;2;9.99210166931;10.5;4;22.2917383909;
8;2;11.4200000763;10.1999998093;5;21.7264003754;2;10.0156412125;10.5;4;22.8371437788;
9;2;11.2179203033;10.3632001877;4;22.0803717375;2;10.1383571625;10.7100000381;4;23.3113827705;
10;2;11.2971115112;10.4951858521;4;24.0904459953;2;10.2450618744;10.8792181015;4;23.6996542215;
11;2;11.8644580841;11.4407634735;4;25.8497160673;2;10.3324222565;11.0;4;25.4997080564;
12;2;12.3531017303;12.2551708221;4;27.3380351067;2;10.7374343872;11.7700004578;5;27.0797379017;
13;2;14.3531017303;12.9279375076;4;28.5654251575;2;12.4572515488;12.4126424789;5;28.4485538006;
14;2;16.3531017303;13.4636869431;4;29.562536478;2;14.4572515488;12.9308347702;5;29.6330289841;
15;2;17.3264255524;13.8773756027;4;30.3699530363;2;16.4572525024;13.3366470337;5;30.669192791;
16;2;17.5133743286;14.1889572144;4;31.0296292305;2;17.7094402313;13.6469516754;5;31.5947263241;
17;2;19.3264255524;14.4191141129;4;31.4063467979;2;18.8129119873;13.879781723;5;32.3400559425;
18;2;20.3264255524;14.5;5;31.637203455;2;19.9265136719;14.0;3;32.8895044327;
19;2;21.3264255524;14.5;5;31.8841195107;2;21.0501403809;14.0;3;33.4816474915;
20;2;22.3264255524;14.5;5;32.1470324993;2;21.5333709717;14.0;3;34.1130428314;
21;2;22.7000007629;14.5;5;32.4256381989;2;21.6754341125;14.0;3;34.7785673141;
22;2;22.7000007629;14.5;6;32.7193648815;2;21.825176239;14.0;3;35.4714341164;
23;3;23.7000007629;14.5;4;33.0273518562;2;21.9810714722;14.0;3;36.1833543777;
24;4;23.9082069397;14.5;4;32.9484386444;2;22.141254425;14.0;3;36.9048519135;
25;4;23.8845310211;14.3000001907;5;32.9211616516;2;22.3035907745;14.0;4;37.6257123947;
26;4;23.8763484955;14.1199998856;5;32.9397687912;2;22.4657840729;14.0;4;38.3355398178;
27;4;23.8819313049;13.9580001831;5;32.9986391068;2;22.6254959106;14.0;4;39.0243473053;
28;4;23.8995895386;13.8122005463;6;33.0922837257;2;22.7804775238;14.0;4;39.6831235886;
29;4;23.9276847839;13.6809806824;5;33.2153601646;2;22.9287014008;14.0;4;40.3043012619;
30;4;22.0354652405;14.6809806824;4;33.3627038002;2;21.0684661865;15.0;2;40.8820743561;
31;5;21.1434421539;15.6809806824;3;42.0293645859;2;20.1984672546;16.0;2;41.4125490189;
32;5;19.2085876465;17.6809806824;3;42.5506563187;3;20.3178215027;17.5;2;42.8937177658;
33;5;19.2085876465;19.6809806824;2;43.0657529831;3;20.4260864258;18.5;2;43.4852954149;
34;5;19.2085876465;21.6809806824;2;44.5692939758;3;19.523191452;19.5799999237;3;44.0521990061;
35;5;21.2085876465;20.6809806824;3;45.1267246008;3;19.611743927;20.0;3;44.5996294022;
36;5;23.2085876465;20.6809806824;3;45.1684678793;3;19.3852386475;21.0;3;45.1337410212;
37;5;24.3950843811;21.6809806824;3;45.7140846252;3;19.4514026642;22.0;3;45.6612622738;
38;5;25.1137485504;22.6809806824;3;46.2411891222;3;19.5087108612;23.0;4;46.1891396046;
39;5;25.3087997437;23.6809806824;4;46.7479586601;3;19.5580348969;24.0;4;46.7230784893;
40;5;25.4908084869;24.6809806824;5;46.7332185507;3;19.6000003815;25.0;3;47.1118502617;
41;5;24.577041626;23.6809806824;5;47.2256594896;3;19.6000003815;26.0;3;47.544028759;
42;5;26.6554145813;25.6809806824;5;47.6967616081;3;19.6000003815;27.0;4;48.0209121704;
43;6;26.0554618835;27.6809806824;5;48.1463282108;3;20.6000003815;25.0;4;48.5427899361;
44;6;28.1194458008;29.6809806824;5;48.0702052116;3;19.6000003815;26.0;5;49.1086950302;
45;6;28.1749992371;31.6809806824;5;48.3979074955;3;20.6000003815;26.0;5;49.7161855698;
46;6;29.1749992371;33.6969528198;5;48.7175483704;3;21.6000003815;27.0;5;50.3611893654;
47;6;30.1749992371;34.6772575378;6;49.0285739899;3;22.6000003815;28.0;6;51.0379443169;
48;7;30.7707214355;35.6595306396;6;48.8306860924;3;23.6000003815;29.0;7;51.7390680313;
49;7;31.7611465454;33.6435775757;6;49.1628067493;3;24.6000003815;30.0;8;52.4557781219;
50;8;32.752532959;32.6292228699;5;49.4848647118;3;25.6000003815;29.0;9;53.1782588959;
51;8;30.7447814941;33.6162986755;5;49.7966945171;3;25.8999996185;29.0;10;53.8961582184;
52;8;30.7378005981;34.6046676636;6;51.0983021259;3;25.8999996185;29.0;9;54.5991659164;
53;8;32.7315216064;33.594203949;6;51.4298212528;3;25.8999996185;29.0;9;55.2776012421;
54;8;34.7258682251;34.5847816467;6;51.7526664734;3;25.8999996185;29.0;10;55.9229507446;
55;8;35.7207832336;35.5763053894;6;52.0671265125;4;25.8999996185;29.0;9;56.5282850266;
56;8;35.985660553;36.5686721802;6;53.355255723;4;25.8999996185;29.0;10;57.088514328;
57;8;34.9815406799;39.5618057251;7;54.6757318974;4;25.8999996185;29.0;10;57.6004695892;
58;8;37.9778289795;40.5556259155;7;55.1226744652;4;25.8999996185;29.0;10;58.0628213882;
59;8;40.9744911194;42.5500640869;7;55.5997502804;4;25.8999996185;29.0;11;58.4758720398;
60;8;42.5534477234;44.5450592041;7;56.1085122824;4;25.8999996185;29.0;11;58.8412618637;
61;9;43.6087799072;46.5405502319;8;56.6505086422;4;25.8999996185;29.0;10;59.1616458893;
62;9;41.6697044373;49.4458503723;11;58.7383639812;4;25.8999996185;29.0;10;60.4403705597;
63;9;41.743106842;50.0288047791;12;60.6220090389;4;26.8999996185;30.0;12;60.7111828327;
64;9;41.2048835754;52.4121627808;12;62.3409142494;4;27.8999996185;31.0;12;60.9485800266;
65;9;41.5354499817;55.8719139099;12;63.8454930782;4;28.1386318207;32.0;12;61.091766119;
66;9;42.6969795227;56.790019989;17;65.0759013891;4;28.145647049;33.0;13;61.1235172749;
67;10;43.9723854065;55.9135665894;16;66.1546136141;4;28.1527900696;34.0;15;61.1558350325;
68;10;44.0594825745;55.8928451538;17;67.198625803;4;28.1600627899;34.0;15;61.1887089014;
69;10;45.2543296814;54.8928451538;17;68.2980802059;4;27.8999996185;34.5943527222;15;61.2221269608;
70;10;41.7999992371;59.8928451538;16;69.4498076439;4;28.1749782562;34.0;18;63.0682965517;
71;10;40.7999992371;64.0044708252;17;70.6490755081;4;26.3743667603;35.4199981689;19;64.5691626072;
72;11;40.7999992371;69.0044708252;18;71.8895237446;4;27.5251789093;34.7314720154;19;65.7816901207;
73;11;40.7999992371;74.0044708252;17;73.1632015705;4;25.3310565948;36.6399536133;19;66.5189552307;
74;11;41.7999992371;76.0044708252;17;74.4607200623;4;26.3500003815;35.7068481445;19;67.0777571201;
75;12;41.7999992371;78.0044708252;17;75.7715213299;4;24.75;36.7321968079;20;67.5161709785;
76;12;42.7999992371;81.0044708252;17;77.0842585564;4;25.75;35.7580871582;19;67.5689917803;
77;12;43.507686615;82.8856811523;18;78.3872535229;4;24.75;36.7844963074;19;67.6228240728;
78;13;43.696762085;83.41847229;17;79.6690001488;4;25.1151351929;37.0;20;67.6776297092;
79;14;42.696762085;83.5686035156;16;100.918652534;4;25.1274662018;38.0;21;67.7333667278;
80;14;43.696762085;81.7142486572;16;103.926463842;4;24.140007019;37.0;21;67.7899894714;
81;14;45.696762085;82.8553009033;16;108.549449205;4;24.1527481079;37.0;22;67.847448349;
82;14;46.8674697876;84.7978820801;16;113.512801409;4;24.1656761169;38.0;22;67.905690074;
83;14;49.3635139465;84.5617218018;17;116.981137395;4;25.1787796021;39.0;24;67.9646580219;
84;14;49.7678375244;87.1747894287;17;119.920017004;4;25.1920471191;40.0;23;68.0242922306;
85;14;50.661857605;89.6676635742;18;122.241043806;5;26.2054653168;42.0;21;69.0845291615;
86;15;48.7927284241;92.9827270508;19;124.098447919;5;27.2190189362;44.0;21;69.3253029585;
87;16;47.8658218384;97.1802978516;18;125.674068928;5;27.4981918335;46.0;21;69.5968208313;
88;16;47.1626167297;98.367980957;17;126.875655174;5;27.2464733124;48.0;22;69.9032834768;
89;16;45.1626167297;103.167144775;19;127.997713089;5;27.2603416443;50.0;22;70.2491794825;
90;17;45.1626167297;106.498535156;19;129.047173023;5;27.2742824554;51.0;23;70.6391804218;
91;16;43.1626167297;98.7086486816;19;102.031692743;6;27.2882804871;52.0;15;99.077978611;
92;16;45.1626167297;99.9066009521;19;103.959104061;6;28.3023166656;54.0;14;99.5700592995;
93;16;44.1439781189;103.09274292;17;103.555604815;6;30.3163757324;53.0;14;100.119397402;
94;16;44.2246818542;106.761947632;19;104.925858855;6;29.3304367065;55.0;15;100.729079485;
95;16;47.6574325562;110.791809082;18;105.750901818;6;29.3444843292;57.0;17;101.400863409;
96;17;48.8081436157;112.150604248;18;106.389047146;7;30.3585014343;56.0;16;102.134700775;
97;18;48.6559829712;114.412261963;16;106.882284403;7;29.3724708557;58.0;17;102.928269863;
98;18;47.6882286072;118.681243896;19;107.38845098;7;29.3863735199;60.0;17;103.776588202;
99;18;48.7388458252;120.95652771;19;107.905234933;7;30.4001922607;59.0;17;104.671783447;
100;18;49.7905235291;120.236831665;19;108.429930925;7;29.4139137268;61.0;19;105.603105307;
