Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;2;9.19999980927;10.0;3;21.0;2;6.0;12.8999996185;3;22.0;
2;2;9.19999980927;10.0;3;21.0900000334;2;7.15000009537;11.6999998093;3;22.0900000334;
3;2;9.21800041199;10.0;3;21.1871190071;2;8.16349983215;10.6999998093;2;22.1871190071;
4;2;9.23742389679;10.0;3;21.2917383909;2;8.32806777954;10.5;2;22.2917383909;
5;2;10.3875217438;10.0;3;21.4042263031;2;8.34376049042;10.5;2;22.4042263031;
6;2;11.4212675095;10.0;3;21.5249304771;2;9.46595096588;10.5;2;22.5249304771;
7;2;11.4574794769;10.0;3;22.0694183111;2;10.0681095123;10.5;2;22.6541694403;
8;2;11.6208257675;10.1999998093;3;22.5515855551;2;10.0971889496;10.5;2;23.2287653685;
9;2;11.7654762268;10.3632001877;3;22.983014226;2;10.2264719009;10.7100000381;2;23.7334493399;
10;2;11.8949041367;10.4951858521;3;24.2738182545;2;10.3400268555;10.8792181015;2;24.1532578468;
11;2;12.2821455002;11.0209560394;3;25.4089095592;2;10.4344825745;11.0;2;26.0129473209;
12;2;14.2821455002;11.4571752548;3;26.4029755592;2;10.8529129028;11.7700004578;2;27.6574776173;
13;2;16.2821464539;11.8107032776;4;27.276881218;2;12.5872430801;12.4126424789;2;29.0951218605;
14;2;17.5406589508;12.0916318893;5;28.0536293983;2;14.5872430801;12.9308347702;2;30.3518810272;
15;2;18.6418800354;12.3113050461;5;28.755402565;2;16.5872421265;13.3366470337;3;31.4625301361;
16;2;19.750667572;12.4808797836;5;29.1808357239;3;17.8879413605;13.6469516754;2;32.4630823135;
17;2;20.8668251038;12.5;5;29.5913586617;3;19.0082912445;13.879781723;2;33.2818861008;
18;2;21.9899806976;12.5;5;30.0233430862;3;20.138425827;14.0;2;33.9008235931;
19;2;23.0070037842;12.5;5;30.4742712975;3;21.2776870728;14.0;2;34.5557665825;
20;2;23.1422805786;12.5;6;30.9409928322;3;21.7750473022;14.0;2;35.2404661179;
21;2;23.2822971344;12.5;6;31.4197778702;3;21.9291038513;14.0;2;35.9471020699;
22;2;23.4259338379;12.5;6;31.906411171;3;22.0880966187;14.0;2;36.6665449142;
23;2;23.5719223022;12.5;6;32.3963236809;3;22.2499713898;14.0;2;37.3887672424;
24;2;23.7188968658;12.5;6;32.8847527504;3;22.4124717712;14.0;2;38.1033678055;
25;3;23.8654251099;12.5;5;33.3669252396;3;22.5732574463;14.0;2;38.8001594543;
26;3;21.8654251099;13.5;6;33.8382406235;3;22.7300338745;14.0;3;39.4697523117;
27;3;21.5;14.5;6;34.2944498062;3;22.8806934357;14.0;3;40.1040582657;
28;3;21.5;15.5;5;34.7318048477;3;23.0234127045;14.0;3;40.6966657639;
29;3;21.5;16.5;5;35.1471776962;3;23.1567497253;14.0;3;41.2430458069;
30;3;21.5;17.5;6;35.5381307602;3;21.2796840668;15.0;3;41.7405805588;
31;4;22.5;15.5;5;35.9029474258;3;20.3916301727;16.0;3;42.1884441376;
32;4;21.5;15.5;5;36.2406177521;3;19.4923992157;17.0;3;42.5873603821;
33;4;21.5;15.5;5;36.5507898331;3;18.5821552277;18.0;3;42.9393005371;
34;4;20.5;14.5;5;36.8336925507;3;17.6613426208;19.0;3;43.2471542358;
35;4;19.5;13.5;5;38.0900468826;3;17.4306106567;20.0;3;43.5144128799;
36;4;20.5;14.5;5;38.3509609699;3;17.4907436371;21.0;3;43.744893074;
37;4;20.5;13.5;5;38.5884258747;3;17.5426006317;22.0;3;43.9425086975;
38;4;20.5;15.030295372;5;38.8040311337;3;17.587064743;23.0;4;44.0;
39;4;19.8275299072;13.5;5;38.9994823933;3;17.6000003815;24.0;6;44.0;
40;4;19.8370552063;13.5;5;40.1558350325;3;17.6000003815;25.0;6;44.0;
41;4;21.5;15.577917099;6;40.3187088966;3;17.6000003815;26.0;7;44.0;
42;4;23.8566131592;16.0650005341;7;40.4975579977;3;17.6000003815;27.0;7;44.0;
43;4;26.2492675781;20.0650005341;7;40.693800211;3;18.6000003815;25.0;9;44.0;
44;4;28.308139801;24.0650005341;6;40.9088768959;4;18.6000003815;26.5;8;45.0;
45;4;29.3726634979;27.0650005341;8;41.1442204714;4;20.6000003815;26.5;8;45.1599999666;
46;4;30.3432674408;30.0650005341;9;41.4012135267;4;21.6000003815;27.5;9;45.3437439203;
47;4;30.4203624725;32.5;9;41.6811389923;4;22.6000003815;28.5;11;45.5541238785;
48;4;30.5043411255;32.5;10;41.9851198196;4;23.6000003815;29.5;11;45.7941719294;
49;4;30.5955352783;32.5;11;42.3140499592;4;24.6000003815;30.5;11;46.0669906139;
50;4;30.2532062531;33.2350120544;12;42.6685198545;5;26.6000003815;31.0334949493;10;47.375654459;
51;5;30.8005561829;32.5;10;58.0487354994;5;28.4345226288;31.0;10;47.8830784559;
52;5;31.9146194458;33.5;10;59.2044395208;5;27.8999996185;33.0;10;48.455594182;
53;5;33.0363311768;34.5;11;60.3042117357;5;27.8999996185;34.5559234619;10;49.0981526375;
54;5;34.1654510498;35.5;11;61.3458259106;5;28.6974067688;34.0;10;49.8150840998;
55;5;35.3015594482;36.5;12;62.3297761679;5;28.8047046661;34.8970870972;11;50.60978055;
56;5;36.4440536499;37.5;13;63.2583956718;5;28.92212677;35.033493042;12;51.4843494892;
57;8;37.5921211243;37.5;6;74.1350096464;6;29.5839767456;34.0;9;52.4392640591;
58;8;38.3335380554;38.5;6;75.3632063866;6;29.1861419678;35.0;10;53.4730396271;
59;8;40.0919342041;39.5;6;76.520709157;6;29.3312683105;35.5559234619;10;55.5819730759;
60;8;40.3076820374;40.5;7;77.5152770281;6;31.2809448242;35.0;10;56.7999801636;
61;8;40.4930000305;41.5;7;78.3627883196;6;32.5459938049;36.0;12;58.0797519684;
62;8;40.6512260437;42.5;7;81.4292047024;6;32.8246765137;37.0;13;59.4105074406;
63;8;41.4062690735;44.0;6;84.1036272049;6;33.3673629761;38.0;13;60.779451251;
64;8;42.0609283447;45.3899993896;5;86.4246020317;6;33.6753768921;39.0;14;62.1721967459;
65;8;42.6259918213;46.6872596741;5;89.4346470833;6;33.7160797119;39.6059188843;15;63.5732934475;
66;8;44.1131744385;48.9097442627;5;92.0323126316;6;32.720451355;40.0;15;64.9668347836;
67;8;46.4859237671;52.0;6;93.2134517431;6;33.876247406;39.0;16;66.3370945454;
68;9;45.9650230408;55.3546676636;5;94.3114563227;6;34.9258460999;39.0;16;70.4358901978;
69;9;45.1954269409;58.4410552979;6;95.2183207273;7;36.6230735779;40.4199981689;15;73.2911403179;
70;9;44.3734130859;61.5170898438;6;96.0254439116;7;37.9079627991;41.7314720154;16;75.8563104868;
71;9;43.5526008606;64.1346435547;7;96.6763371229;7;38.709487915;43.753868103;16;77.9181588888;
72;10;43.9403152466;65.5999984741;6;97.2571972609;7;39.5315856934;44.0;18;79.7510999441;
73;10;43.2845458984;67.5999984741;8;97.8108143806;9;39.6393089294;45.0;11;91.4148957729;
74;10;44.1840553284;69.5999984741;9;98.3397879601;9;39.2092475891;47.0;10;93.2705699205;
75;11;44.2891426086;71.5999984741;9;98.847058177;9;36.8155288696;49.9776992798;10;94.9823073149;
76;11;44.3840637207;73.5999984741;10;99.335696578;9;35.4628067017;52.0270195007;12;97.5495487452;
77;12;44.4696807861;75.5999984741;9;99.8087339401;9;35.8713302612;55.9776992798;12;99.0360995531;
78;12;45.2653121948;75.5999984741;9;101.150410295;9;36.7999992371;62.9776992798;13;100.387270927;
79;12;45.2944755554;79.5999984741;11;101.527243376;9;38.4597740173;68.9776992798;14;101.443294168;
80;12;44.3125305176;84.5999984741;9;102.087654352;10;38.5622749329;74.9776992798;13;102.420417309;
81;12;42.4000015259;90.5999984741;10;102.688512206;10;39.6047935486;80.2944412231;14;103.325608134;
82;13;42.3480644226;94.5999984741;9;103.329594851;11;39.9870147705;84.3515396118;14;104.166409373;
83;13;41.3655052185;99.3009109497;9;104.009664536;11;40.0777893066;88.409614563;17;104.869398832;
84;13;39.4000015259;102.801841736;8;104.726329446;13;40.1608047485;92.4685516357;14;105.43784821;
85;13;39.3996505737;104.094223022;9;106.475954294;13;40.2367324829;96.528213501;14;105.992474318;
86;13;40.4000015259;107.364875793;10;107.283643246;13;40.3062705994;100.588478088;16;106.439164758;
