Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;9.0;10.0;4;20.0;1;6.0;12.6999998093;4;21.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.6999998093;5;21.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
5;1;10.0;10.0;5;20.0;1;8.14999961853;10.5;5;21.0;
6;1;11.0;10.0;5;20.0;1;9.14999961853;10.5;5;21.0;
7;1;11.0;10.0;5;20.3999996185;1;9.72500038147;10.5;5;21.0;
8;2;11.4200000763;10.1999998093;4;21.7264003754;1;9.72500038147;10.5;4;21.4200000763;
9;2;11.5179204941;10.3632001877;4;21.9903717041;2;9.81949996948;10.9099998474;3;22.758436203;
10;2;11.597111702;10.4951858521;4;23.0719120502;2;10.1206493378;10.8792181015;3;23.1000000238;
11;2;11.9215736389;11.0209560394;4;23.9749414921;2;10.1975002289;11.0;3;24.8149009943;
12;2;13.9215736389;11.4571752548;4;24.7131726742;2;10.5833530426;11.7700004578;4;26.3006643057;
13;2;15.9215736389;11.8107032776;4;25.3067810535;2;12.2819604874;12.4126424789;4;27.5660959482;
14;2;16.94962883;12.0916318893;4;25.7784451246;2;14.2819604874;12.9308347702;4;28.6384222507;
15;2;17.9593238831;12.3113050461;4;26.1504684687;2;16.2819595337;13.3366470337;4;29.5544860363;
16;2;18.9691867828;12.4808797836;4;26.2221269608;2;17.4586315155;13.6469516754;4;30.3533427715;
17;2;19.9792118073;12.5;4;26.2560760975;2;18.5335998535;13.879781723;4;30.9674448967;
18;2;20.989397049;12.5;4;26.2905418873;2;19.6176757812;14.0;4;31.3838531971;
19;2;21.8871631622;12.5;4;26.3255085945;2;20.7113685608;14.0;4;31.8446035385;
20;2;21.5;12.5;3;26.3609591722;2;21.1650352478;14.0;4;32.350376606;
21;2;21.5;12.5;3;26.3968753815;2;20.2999992371;15.0;4;32.9006829262;
22;2;21.5;12.5;2;26.4332377911;2;20.2999992371;15.470205307;4;33.4936323166;
23;2;21.5;12.5;3;26.4700255394;2;21.2999992371;14.0;5;34.1257500648;
24;2;21.5;12.5;3;26.5072168112;2;21.6782932281;14.0;5;34.7918796539;
25;2;21.5;12.5;3;26.5447884798;2;21.8281726837;14.0;5;35.4852027893;
26;3;21.5;12.5;2;26.5827163458;2;21.9841690063;14.0;5;36.1974048615;
27;3;19.5;13.5;2;26.6209751368;2;22.1444149017;14.0;5;36.9189891815;
28;3;18.5;14.5;3;26.6595385075;2;22.3067722321;14.0;3;37.6397333145;
29;3;17.9978618622;15.5;3;26.6983793974;2;22.4689388275;14.0;3;38.3492431641;
30;3;17.009513855;16.5;3;26.7374696732;2;22.628578186;14.0;4;39.0375461578;
31;3;16.0212402344;17.5;3;26.7767804861;2;22.7834472656;14.0;4;39.6956548691;
32;3;15.0330343246;18.5;3;26.8162822723;2;22.9315223694;14.0;4;40.3160324097;
33;3;14.5448846817;19.5;4;26.8559447527;2;23.071105957;14.0;4;40.8929109573;
34;3;14.5567836761;20.5;5;27.8957372904;2;23.2009048462;14.0;3;41.4224338531;
35;3;15.5687217712;21.5;6;27.9856284857;2;23.3200473785;14.0;3;41.9026298523;
36;3;16.5806884766;22.5;6;28.0775620937;2;23.4280910492;14.0;3;42.3332462311;
37;3;16.9232692719;23.5;6;28.1715310812;2;23.5249786377;14.0;3;42.7154788971;
38;3;16.9514598846;24.5;7;28.2675234079;2;23.6109809875;14.0;3;43.051656723;
39;3;17.9802570343;22.5;7;28.3655211926;2;23.6866226196;14.0;3;43.3449144363;
40;3;17.0096549988;23.5;7;28.4654998779;2;23.7526054382;14.0;5;43.5988855362;
41;3;17.0396499634;24.5;8;28.5674289465;2;23.8097496033;14.0;5;43.8174438477;
42;3;18.0702285767;22.5;8;28.6712702513;2;23.8589248657;14.0;5;44.0;
43;3;17.1013813019;23.5;9;28.7769781351;2;23.8999996185;16.0;6;44.0;
44;3;17.1330947876;24.5;11;28.8844994307;2;23.8999996185;18.0;6;44.0;
45;3;18.1653499603;22.5;9;28.9937729836;2;23.8999996185;20.0;7;44.0;
46;3;16.4982337952;23.5;9;29.1047289371;2;23.8999996185;22.0;7;44.0;
47;3;17.5198535919;23.5;9;29.2172892094;2;23.8999996185;24.0;9;44.0;
48;3;18.5420360565;24.5;9;29.331366539;2;23.8999996185;24.0;9;44.0;
49;3;19.0;25.5;8;29.446865201;2;23.8999996185;24.0;10;44.0;
50;3;20.0;26.5;8;29.5636808872;2;23.8999996185;24.0;10;44.0;
51;3;21.6117744446;27.5;9;29.6817002296;2;23.8999996185;24.0;10;44.0;
52;3;22.6360054016;28.5;10;29.800801754;2;23.8999996185;24.0;10;44.0;
53;3;24.44024086;27.5;11;29.9208557606;2;23.8999996185;24.0;11;44.0;
54;3;24.2904834747;28.5;12;30.0417251587;2;23.8999996185;24.0;11;44.0;
55;3;24.3012733459;28.6854057312;12;30.1632652283;2;23.8999996185;24.0;12;44.0;
56;3;24.3119239807;28.728427887;13;30.2853250504;2;23.8999996185;24.0;14;44.0;
57;3;24.2631721497;28.5;14;30.4077477455;2;23.8999996185;24.0;14;44.0;
58;4;24.2895469666;28.8879623413;12;30.530371666;2;23.8999996185;24.0;14;44.0;
59;4;24.3161411285;27.5;13;30.6530308723;2;23.8999996185;24.0;14;44.0;
60;4;24.3429069519;28.5;13;30.7755563259;2;23.8999996185;24.0;15;44.0;
61;5;24.3628692627;28.5;11;35.8977770805;2;23.8999996185;24.0;15;44.0;
62;5;25.3967666626;29.5;11;36.1695210934;2;23.8999996185;24.0;19;44.0;
63;5;26.4237670898;30.9701499939;12;36.4373915195;2;23.8999996185;24.0;19;44.0;
64;5;27.4507484436;31.9857292175;11;36.6988310814;2;23.8999996185;24.0;18;44.0;
65;5;28.3999996185;32.5;11;37.9274260998;2;23.8999996185;24.0;18;44.0;
66;5;30.9106502533;33.5;12;38.1912739277;2;23.8999996185;24.0;18;44.0;
67;5;32.0025253296;34.5;13;38.4511606693;2;23.8999996185;24.0;18;44.0;
68;5;32.087726593;35.5;13;38.7067368031;2;23.8999996185;24.0;17;44.0;
69;5;31.0868873596;37.5;14;38.9576984644;2;21.8999996185;25.0;18;45.3199996948;
70;5;31.1414070129;39.3492889404;14;39.2037872076;2;20.8999996185;25.4200000763;18;46.3582401276;
71;5;32.1937141418;38.1059188843;14;39.4447879791;2;19.8999996185;25.4200000763;18;47.1666984558;
72;5;31.2437705994;39.1288757324;15;39.680529356;2;18.8999996185;25.9579029083;19;47.5526294708;
73;5;31.2915592194;40.1274223328;15;40.996976018;2;17.8999996185;25.9579029083;19;47.8066806793;
74;5;32.6550788879;38.6895637512;16;42.0893807411;2;17.2999992371;26.0;19;48.0;
75;5;31.0143508911;41.1183242798;17;42.9921779633;2;16.2999992371;26.0;19;48.0;
76;5;31.233745575;43.0449714661;17;43.7412469387;2;16.2999992371;27.0;20;48.0;
77;5;33.3768615723;39.7204284668;17;44.2216488123;2;17.0;28.0;20;48.0;
78;5;29.4427890778;42.7640342712;18;44.5173017979;2;18.0;29.0;20;48.0;
79;6;28.4774093628;45.4838485718;17;44.7772390842;2;16.0;31.0;20;48.0;
80;6;25.4774093628;46.0961074829;17;44.9963097572;2;15.0;33.0;20;48.0;
81;6;23.4774093628;49.178478241;18;45.2153205872;2;14.0;35.0;20;48.0;
82;6;23.4774093628;49.0174026489;19;45.4341044426;2;14.0;37.0;20;48.0;
83;6;23.4774093628;50.1267967224;18;45.6524882317;2;14.0;39.0;21;48.0;
84;6;20.4774093628;52.2359886169;18;45.8702898026;2;15.0;38.0;21;48.0;
85;6;20.0;54.3448867798;18;46.0873179436;2;16.0;38.0;21;48.0;
86;7;21.0;53.4533996582;14;61.3033733368;2;17.0;38.0;21;48.0;
87;7;23.0;55.5614280701;14;63.5682468414;2;18.0;38.0;20;48.0;
88;7;23.0;58.6688652039;13;64.7790596485;2;18.0499992371;39.0;21;48.0;
89;9;25.0;61.766784668;11;81.853990078;2;18.0499992371;40.0;21;48.0;
90;9;27.0;65.8480682373;11;83.6228848696;2;18.0499992371;41.0;22;48.0;
91;9;29.0;69.9294281006;11;85.1934151649;2;18.0499992371;42.0;24;48.0;
92;9;32.0;72.0107345581;11;86.5490623713;2;18.0499992371;43.0;24;48.0;
93;9;33.0;76.7452087402;13;87.7114764452;2;18.0499992371;44.0;24;48.0;
94;10;34.0;77.8440475464;13;88.7155673504;2;17.0499992371;43.0;25;48.0;
95;10;36.0;76.9446105957;14;89.5811401606;2;17.0499992371;43.0;25;48.0;
96;10;36.0;80.0467529297;16;90.2293591499;2;18.0499992371;44.0;25;48.0;
97;11;37.0;83.1503448486;15;90.6863104105;2;17.0499992371;43.0;26;48.0;
98;11;39.0;83.2552108765;16;90.9029091597;2;14.0500001907;43.0;26;48.0;
99;12;39.0;87.3154449463;15;91.1167902946;2;14.0;44.0;27;48.0;
100;12;40.0;91.3750610352;16;92.3322350979;3;15.0;42.0;26;48.0;
