Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;4;17.25;
2;1;11.3999996185;16.0;6;31.7439994812;1;11.8999996185;8.625;5;17.25;
3;1;11.3487997055;15.8719997406;6;31.5135993958;1;11.8999996185;8.625;5;17.25;
4;2;12.3027200699;15.7567996979;5;32.3062400818;1;11.8999996185;8.625;5;17.25;
5;2;14.3027200699;15.6531200409;5;31.9404958487;1;12.8999996185;8.625;4;17.25;
6;2;16.3027191162;15.4574079514;5;31.6142903566;1;13.8999996185;8.625;4;17.25;
7;2;18.1687602997;15.2812671661;5;31.416151166;1;14.8999996185;8.625;4;17.5949993134;
8;2;19.0993232727;15.1655406952;5;31.2418495417;2;16.156999588;8.79749965668;3;18.8861961365;
9;2;19.9679412842;15.0613861084;5;32.0714598894;2;16.3317184448;8.94309806824;3;19.696713686;
10;2;22.3575057983;15.4453353882;5;32.6827248335;2;16.8180274963;9.3333568573;3;20.396187067;
11;2;24.3575057983;15.7204675674;5;32.9771850109;2;18.8180274963;9.6677980423;3;20.9908788204;
12;2;26.3575057983;15.8360004425;5;33.0429884195;2;20.8180274963;9.94955635071;3;21.4904358387;
13;2;28.3575057983;15.8360004425;5;33.1112072468;2;21.8741378784;10.1834592819;3;21.9062794447;
14;2;29.7271156311;15.8360004425;6;33.1818387508;2;22.1437683105;10.3752222061;3;22.2503181696;
15;2;31.1014633179;15.8360004425;7;33.2548702955;2;22.3501930237;10.5308046341;3;22.4721269608;
16;2;31.8908081055;15.8360004425;7;33.3302783966;2;22.4832763672;10.625;3;22.5060760975;
17;2;32.2904701233;15.8360004425;8;33.4080284834;2;22.5036449432;10.625;3;22.5405418873;
18;3;32.702545166;15.8360004425;7;33.4880741835;2;22.5243244171;10.625;3;22.5755085945;
19;3;33.126789093;15.8360004425;7;33.5703569651;2;22.5453052521;10.625;3;22.6109591722;
20;3;33.5628890991;15.8360004425;8;33.6548057795;2;22.566576004;10.625;3;22.6468753815;
21;3;34.0104675293;15.8360004425;8;33.7413368225;2;24.5881252289;10.625;4;22.6832377911;
22;3;34.4690818787;15.8360004425;8;33.8298535347;2;25.6099433899;10.625;4;22.7200255394;
23;3;34.9382171631;15.8360004425;9;33.9202466011;2;26.6320152283;10.625;5;22.7572168112;
24;3;35.4173049927;15.8360004425;8;34.0123939514;2;27.6543292999;10.625;5;22.7947884798;
25;3;33.9056854248;16.8360004425;8;34.1061615944;2;27.6768722534;10.625;5;22.8327163458;
