Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;11.8999996185;8.625;4;17.25;
2;1;10.8880004883;14.720000267;4;29.4400005341;1;11.8999996185;8.625;5;17.25;
3;1;10.8880004883;14.720000267;4;29.4400005341;1;11.8999996185;8.625;5;17.25;
4;1;10.8880004883;14.720000267;4;29.4400005341;1;11.8999996185;8.625;5;17.25;
5;1;11.8880004883;14.720000267;4;29.4400005341;1;12.8999996185;8.625;5;17.25;
6;1;12.8880004883;14.720000267;4;29.4400005341;1;13.8999996185;8.625;5;17.25;
7;1;13.8319997787;14.720000267;4;30.0052490234;1;14.8999996185;8.625;5;17.5949993134;
8;1;14.0015745163;15.0026245117;4;30.3600006104;1;15.5569992065;8.79749965668;5;17.8861961365;
9;1;14.1079998016;15.1800003052;4;31.7808494568;1;15.7317180634;8.94309806824;5;18.6667137146;
10;1;16.00157547;15.8904247284;4;32.8166351318;1;16.2000274658;9.3333568573;5;19.3355960846;
11;1;17.00157547;16.4083175659;5;33.5462684631;1;17.2000274658;9.6677980423;5;19.8991127014;
12;2;18.00157547;16.7731342316;5;34.0400009155;1;18.2000274658;9.94955635071;4;20.3669185638;
13;2;19.00157547;17.0200004578;5;34.0400009155;1;19.2000274658;10.1834592819;4;20.7504444122;
14;2;20.00157547;17.0200004578;5;34.0400009155;1;20.2000274658;10.3752222061;4;21.0616092682;
15;2;21.00157547;17.0200004578;6;34.0400009155;1;21.2000274658;10.5308046341;5;21.25;
16;2;22.00157547;17.0200004578;5;34.0400009155;1;22.2000274658;10.625;5;21.25;
17;2;22.2119998932;17.0200004578;6;34.0400009155;1;23.2000274658;10.625;5;21.25;
18;3;23.2119998932;17.0200004578;5;35.0400009155;1;24.2000274658;10.625;5;21.25;
19;3;24.2119998932;17.0200004578;5;35.0913609266;1;24.75;10.625;5;21.25;
20;3;24.5274085999;17.0200004578;6;35.1448187828;1;24.75;10.625;5;21.25;
21;3;24.5434455872;17.0200004578;6;35.2004041672;1;24.75;10.625;6;21.25;
22;3;24.5601215363;17.0200004578;5;35.25814116;1;24.75;10.625;6;21.25;
23;3;24.2119998932;17.0200004578;4;35.3180476427;1;24.75;10.625;7;21.25;
24;3;24.2119998932;17.0200004578;5;35.3801345825;1;24.75;10.625;7;21.25;
25;4;24.2119998932;17.0200004578;5;35.4444055557;1;24.75;10.625;7;21.25;
26;4;24.2119998932;17.0200004578;5;35.5108562708;1;24.75;10.625;7;21.25;
27;4;22.6532554626;18.0200004578;5;35.5794738531;1;24.75;10.625;7;21.25;
28;4;21.6738414764;19.0200004578;5;35.6502361298;1;24.75;10.625;7;21.25;
29;4;20.6950702667;20.0200004578;5;35.7231116295;2;24.75;10.625;6;21.25;
30;4;19.7169342041;21.0200004578;4;35.7980587482;2;24.75;10.625;6;21.25;
31;4;18.2119998932;22.0200004578;4;35.8750255108;2;24.75;10.625;6;21.25;
32;4;17.762506485;23.0200004578;5;35.9539494514;2;24.75;10.625;6;21.25;
33;4;16.7861843109;24.0200004578;5;36.0347573757;2;24.75;10.625;6;21.25;
34;4;15.810426712;25.0200004578;5;36.1173651218;2;24.75;10.625;6;21.25;
35;4;14.8352088928;26.0200004578;6;36.2016777992;2;24.75;10.625;7;21.25;
36;4;14.6485033035;27.0200004578;6;36.2875897884;3;25.75;10.625;6;22.25;
37;4;14.6742763519;28.0200004578;7;36.368080616;3;24.75;12.125;6;22.4500000477;
38;5;14.6984233856;29.0200004578;6;36.4495801926;3;25.75;14.125;6;22.6876000166;
39;5;14.7228736877;30.0200004578;7;36.5319690704;3;26.75;16.125;6;22.9688290358;
