Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;4;17.25;
2;2;11.5999994278;16.0;5;32.5391998291;1;11.8999996185;8.625;5;17.25;
3;2;11.5078401566;15.7695999146;5;32.2785593271;1;11.8999996185;8.625;5;17.25;
4;2;11.4557113647;15.5622396469;5;32.0813546181;2;12.2999992371;8.625;4;18.25;
5;2;12.6239318848;15.3756160736;5;31.9459866285;2;13.5;8.625;4;18.3999999762;
6;2;13.6840982437;15.207654953;5;31.8713803291;2;14.5899991989;8.625;4;18.570775032;
7;2;14.561413765;15.0564899445;5;31.9575321674;2;15.6924648285;8.625;4;19.1228616238;
8;2;14.5872592926;14.9632406235;5;32.0990724564;2;16.4737167358;8.79749965668;2;19.6504514217;
9;2;14.6297216415;14.87931633;5;33.3279767036;2;16.790271759;8.94309806824;2;20.770336628;
10;2;16.7886543274;15.3128051758;5;34.3628115654;2;17.4622020721;9.3333568573;2;21.8367276192;
11;2;18.7886543274;15.62616539;5;35.2395355701;2;19.4622001648;9.6677980423;2;22.8629252911;
12;2;20.7886543274;15.8360004425;4;35.747443676;2;21.4622001648;9.94955635071;2;23.8652899265;
13;2;22.2005767822;15.8360004425;3;36.3069624901;2;23.2990493774;10.1834592819;2;24.8610877991;
14;2;23.3684310913;15.8360004425;4;36.9173645973;2;24.6664123535;10.3752222061;2;25.8665137291;
15;2;24.5515518188;15.8360004425;4;37.5761361122;2;26.0829696655;10.5308046341;3;26.8330631256;
16;2;25.2728404999;15.8360004425;4;38.2787485123;2;27.5498657227;10.625;3;27.6938004494;
17;2;25.4836235046;15.8360004425;4;39.0185542107;2;29.0663070679;10.625;2;28.631772995;
18;2;25.7055664062;15.8360004425;5;39.7868509293;2;30.6290912628;10.625;2;29.6370391846;
19;2;25.9360542297;15.8360004425;5;40.5731496811;2;31.7822227478;10.625;2;30.6948928833;
20;2;26.1719436646;15.8360004425;6;41.3656482697;2;32.416934967;10.625;2;31.7862606049;
21;2;26.4096946716;15.8360004425;6;42.151884079;2;33.0717544556;10.625;3;32.8887472153;
22;3;24.4096946716;16.8360004425;6;42.9194936752;2;33.7332458496;10.625;3;33.9782800674;
23;3;23.5016002655;17.8360004425;6;43.6569900513;2;34.38697052;10.625;3;35.0311279297;
24;4;24.5016002655;15.8360004425;5;44.3544549942;2;35.0186767578;10.625;3;36.0259695053;
25;4;23.5016002655;16.8360004425;6;45.0040531158;2;35.6155815125;10.625;2;36.9456300735;
26;4;23.5016002655;17.8360004425;6;45.6003198624;2;36.1673774719;10.625;2;37.7781848907;
27;4;23.5016002655;18.8360004425;6;46.140203476;2;36.6669120789;10.625;2;38.5172939301;
28;4;22.8420600891;19.8360004425;6;46.6229028702;2;37.1103744507;10.625;1;39.1618309021;
