Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;4;17.25;
2;1;11.3999996185;16.0;6;31.7439994812;1;11.8999996185;8.625;5;17.25;
3;1;11.3487997055;15.8719997406;6;31.5135993958;1;11.8999996185;8.625;5;17.25;
4;2;11.5027198792;15.7567996979;5;31.9375991821;2;12.2999992371;8.625;4;18.25;
5;2;12.6027202606;15.4687995911;5;31.4433430433;2;13.5;8.625;3;18.3624999523;
6;2;13.6099634171;15.2095994949;5;31.0012623072;2;14.5674991608;8.625;3;18.4864046574;
7;2;14.3003787994;14.976319313;5;30.6866462231;2;15.6418428421;8.625;3;18.9799406528;
8;2;14.2059936523;14.8066072464;5;30.4062939882;2;16.3879642487;8.79749965668;3;19.4354615211;
9;2;14.1218881607;14.6538667679;5;30.8890427351;2;16.661277771;8.94309806824;3;20.4437325001;
10;2;16.2291221619;14.8692588806;5;30.981949091;2;17.2662391663;9.3333568573;3;21.369802475;
11;2;18.2291221619;14.8887996674;5;31.037643671;2;19.2662391663;9.6677980423;3;22.2224977016;
12;2;20.2291221619;14.8887996674;5;31.0952119827;2;21.2662391663;9.94955635071;3;23.013872385;
13;2;21.2792472839;14.8887996674;5;31.1546519995;2;22.7882003784;10.1834592819;3;23.7574646473;
14;2;22.2970809937;14.8887996674;6;31.2159548998;2;24.004240036;10.3752222061;3;24.4668486118;
15;2;23.3154716492;14.8887996674;6;31.2791050673;2;25.2431716919;10.5308046341;4;25.092634201;
16;2;23.383731842;14.8887996674;6;31.3440796137;2;26.505607605;10.625;4;25.5694036484;
17;2;23.4032249451;14.8887996674;6;31.4108480215;2;27.7916698456;10.625;4;26.0847344398;
18;2;23.4232559204;14.8887996674;6;31.4793717861;2;29.1008682251;10.625;4;26.6366324425;
19;2;23.443813324;14.8887996674;6;31.5496044159;2;29.9819793701;10.625;4;27.2218022346;
20;3;23.464881897;14.8887996674;5;31.6214910746;2;30.3330802917;10.625;4;27.8355960846;
21;3;22.9332809448;14.8887996674;7;31.694968462;2;30.7013587952;10.625;5;28.4720544815;
22;3;23.5084915161;14.8887996674;7;31.7699650526;2;31.0832328796;10.625;5;29.1240577698;
23;3;23.5309906006;14.8887996674;7;31.8464009762;2;31.4744338989;10.625;5;29.7835845947;
24;3;23.5539207458;14.8887996674;7;31.9241878986;2;31.8701515198;10.625;5;30.442070961;
25;3;23.5772571564;14.8887996674;7;32.0032298565;3;32.2652435303;10.625;4;31.0908403397;
