Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;2;12.2999992371;8.625;3;18.25;
2;1;11.3999996185;16.0;4;32.0;2;12.2999992371;8.625;3;18.2875000238;
3;1;11.3999996185;16.0;4;32.0;2;12.3149995804;8.625;3;18.3260172606;
4;1;11.3999996185;16.0;4;32.0;2;13.5456104279;8.625;2;18.365549922;
5;2;12.6999998093;16.0;3;33.0;2;14.5693292618;8.625;2;18.4060940742;
6;2;13.6999998093;16.0;3;33.1799999475;2;15.5936565399;8.625;2;18.8042032719;
7;2;14.7539997101;16.0;3;32.9945908785;2;16.2825222015;8.79749965668;2;19.1503075361;
8;2;14.8983774185;15.8123998642;3;32.874627471;2;16.4901847839;8.94309806824;2;20.0001728535;
9;2;14.8623886108;15.6435594559;3;33.5491423607;2;17.0001029968;9.3333568573;2;20.7412825823;
10;2;17.0505828857;15.8360004425;3;33.8861804008;2;19.0001029968;9.6677980423;2;21.3799234629;
11;2;19.0505828857;15.8360004425;3;34.276270628;2;21.0001029968;9.94955635071;2;21.9257560968;
12;2;21.0505828857;15.8360004425;5;34.724927187;2;22.1353302002;10.1834592819;2;22.3902037144;
13;3;22.4033184052;15.8360004425;4;35.2371799946;2;22.4341239929;10.3752222061;2;22.785164237;
14;3;23.5569934845;15.8360004425;5;35.8171215057;2;24.234161377;10.5308046341;2;23.0601885319;
15;3;24.7309761047;15.8360004425;5;36.4673614502;2;25.2861404419;10.625;2;23.1496083736;
16;3;24.9402084351;15.8360004425;5;37.1884226799;2;26.3397922516;10.625;2;23.2417467833;
17;3;25.1565265656;15.8360004425;5;37.9781303406;2;27.3950748444;10.625;2;23.3365192413;
18;3;25.3934402466;15.8360004425;5;38.8310894966;2;28.0019111633;10.625;2;23.4338235855;
19;3;25.6493263245;15.8360004425;6;39.7383546829;2;28.060295105;10.625;2;23.5335407257;
20;3;25.9215068817;15.8360004425;6;40.6874132156;2;28.1201248169;10.625;4;23.6355340481;
21;3;26.2062244415;15.8360004425;7;41.6625728607;3;28.1813201904;10.625;3;23.7396497726;
22;4;26.4987716675;15.8360004425;6;42.6457881927;3;28.2437896729;10.625;3;23.8457176685;
23;4;26.7937355042;15.8360004425;6;43.6178693771;3;28.3074302673;10.625;3;23.953551054;
24;4;27.0853614807;15.8360004425;4;44.5599365234;3;28.3721313477;10.625;3;24.0629489422;
25;4;25.367980957;16.8360004425;4;45.4548835754;3;28.4377689362;10.625;3;24.1736962795;
26;4;24.6364650726;17.8360004425;5;46.2886266708;3;28.5042171478;10.625;3;24.2855658531;
27;5;23.8865890503;18.8360004425;4;47.0509386063;3;28.5713386536;10.625;4;24.3983199596;
28;5;23.1152820587;19.8360004425;5;47.7357730865;3;28.6389923096;10.625;5;24.5117123127;
29;5;22.3207321167;20.8360004425;5;48.3410930634;3;28.7070274353;10.625;5;24.6254901886;
30;5;21.5023269653;21.8360004425;5;48.8683204651;3;26.75;11.625;5;24.7393963337;
31;5;20.6604957581;22.8360004425;5;49.321559906;3;26.75;12.3696985245;5;24.8531718254;
32;5;19.6604957581;21.8360004425;5;49.7067508698;3;26.75;12.4265861511;5;24.9665575027;
33;5;18.6604957581;21.8360004425;5;50.0308799744;3;26.75;12.4832782745;5;25.0792970657;
34;5;19.1588954926;22.8360004425;7;51.3013286591;3;26.75;12.539648056;6;25.1911394596;
35;5;20.5887985229;23.8360004425;7;51.5553616285;3;27.75;14.539648056;7;25.3018407822;
36;5;20.5887985229;23.3616809845;8;51.6088194847;3;28.75;16.539648056;7;25.4111657143;
37;5;20.9202442169;22.8360004425;9;51.6644048691;3;29.2467002869;18.539648056;7;25.5188913345;
38;5;22.5887985229;24.8360004425;9;51.7221418619;3;29.31133461;19.625;9;25.6248073578;
39;5;24.5887985229;26.8360004425;10;51.7820483446;3;29.3748855591;20.625;9;25.7287173271;
40;5;26.9722118378;28.8360004425;11;51.8441352844;3;29.4372291565;20.625;10;25.8304414749;
41;6;27.0846405029;29.8360004425;9;66.9084062576;3;29.4982643127;20.625;11;25.9298167229;
42;6;29.0846405029;31.8360004425;9;67.7248569727;3;29.5578899384;20.625;11;26.0266976357;
43;6;31.4817714691;32.8359985352;10;68.462849021;4;29.6160182953;20.625;6;41.1209564209;
44;6;33.051738739;33.8359985352;10;69.1215267181;4;30.6725730896;21.625;6;41.9624838829;
45;7;33.6360816956;34.8759803772;9;79.7033820152;4;31.7274894714;22.625;6;42.7205634117;
46;7;35.6360816956;35.8586044312;11;80.6133854389;4;31.7807121277;23.625;6;44.3942890167;
47;7;37.6360816956;36.8495750427;11;81.4325158596;4;32.8321990967;25.625;6;45.0461287498;
48;8;38.7578773499;37.8482017517;11;82.1669068336;4;33.8819160461;27.625;7;45.6240205765;
49;8;39.8271598816;38.7415237427;12;82.8235557079;4;33.9298400879;29.625;8;46.1346415281;
50;8;38.4591598511;39.7211112976;13;83.3160841465;4;33.9759521484;31.625;8;46.5855031013;
51;8;37.5513916016;40.7181167603;13;83.6662211418;4;34.0202598572;33.625;8;46.9843169451;
52;8;36.6112060547;41.7303161621;13;83.9920785427;4;34.0627593994;35.290145874;10;47.2448190451;
53;8;35.6651916504;42.74584198;14;84.2948470116;4;34.1034622192;36.3278579712;10;47.3883423805;
54;8;35.6290092468;43.764503479;13;85.5759363174;4;34.1423950195;37.3671760559;10;48.9725660086;
55;9;37.3266944885;44.6711807251;13;85.8690824509;4;34.6661834717;38.8362350464;10;50.3243459463;
56;9;37.7107543945;47.654083252;12;86.1444044113;4;35.1004829407;40.2379684448;11;50.9720796347;
57;9;38.4481048584;48.6389465332;14;88.8280252218;4;35.4556732178;41.5812110901;11;52.0386605263;
58;9;39.2374038696;49.1206512451;15;90.9795544147;5;35.7433395386;42.8757705688;11;52.947176218;
59;9;38.6129150391;51.7963638306;16;92.7027595043;5;33.937084198;44.4735870361;11;53.4631466866;
60;9;38.8961334229;53.6520996094;17;93.807798624;5;32.9631309509;45.7315750122;12;53.7193357944;
