Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;11.8999996185;8.625;4;17.25;
2;1;10.8880004883;14.720000267;4;29.4400005341;1;11.8999996185;8.625;5;17.25;
3;1;10.8880004883;14.720000267;4;29.4400005341;1;11.8999996185;8.625;5;17.25;
4;1;10.8880004883;14.720000267;4;29.4400005341;1;11.8999996185;8.625;5;17.25;
5;1;11.8880004883;14.720000267;4;29.4400005341;1;12.8999996185;8.625;5;17.25;
6;1;12.8880004883;14.720000267;4;29.235200882;1;13.8999996185;8.625;5;17.25;
7;1;13.7705602646;14.617600441;4;29.1364803314;2;15.5;8.625;4;18.5949993134;
8;1;13.7409439087;14.5682401657;4;29.0476322174;2;16.156999588;8.79749965668;4;18.8861961365;
9;1;13.7142896652;14.5238161087;4;30.1004257202;2;16.3317184448;8.94309806824;4;19.7067136765;
10;2;16.0409431458;15.0502128601;3;31.8744812012;2;16.8240280151;9.3333568573;4;20.416779995;
11;2;18.0409431458;15.4372406006;3;32.4465767145;2;18.8240280151;9.6677980423;4;21.0226662159;
12;2;20.0409431458;15.7147283554;4;32.7063598633;2;20.8240280151;9.94955635071;4;21.5340260267;
13;2;21.0512523651;15.8360004425;5;32.7237126827;2;21.9002914429;10.1834592819;4;21.9622858763;
14;3;22.0564575195;15.8360004425;4;32.7411741018;2;22.9271316528;10.3752222061;4;22.3193571568;
15;3;23.0616950989;15.8360004425;5;32.7576439381;2;23.9546756744;10.5308046341;5;22.5548160076;
16;3;23.827293396;15.8360004425;5;32.7741886377;2;24.9829177856;10.625;5;22.6030313969;
17;3;23.8322563171;15.8360004425;5;32.790803194;2;26.0118465424;10.625;5;22.6523760557;
18;3;23.8372402191;15.8360004425;5;32.8065657616;2;27.0414524078;10.625;5;22.7028282881;
19;3;23.8419704437;15.8360004425;4;32.8223716021;2;27.6216964722;10.625;5;22.7543625832;
20;3;23.5016002655;16.1811122894;5;32.8382157087;2;27.6526184082;10.625;5;22.8069496155;
21;3;23.8514652252;15.8360004425;6;32.8540933132;2;27.6841697693;10.625;5;22.8605561256;
22;5;22.5514411926;16.1669864655;4;49.8699994087;2;27.7163333893;10.625;5;22.9151450396;
23;5;21.5514411926;17.1714401245;4;50.9059294462;2;27.74908638;10.625;5;22.97067523;
24;5;21.879201889;17.8360004425;5;51.819273591;2;27.7824058533;10.625;5;23.0271017551;
25;5;21.5514411926;19.4017429352;5;52.6075567007;2;27.8162612915;10.625;5;23.0843759775;
26;5;21.5514411926;20.4090862274;5;53.2753112316;2;27.8506259918;10.625;7;23.1424454451;
27;5;21.5514411926;21.416431427;5;53.8320631981;2;27.8854675293;10.625;7;23.2012542486;
28;5;21.5514411926;22.4237785339;5;54.2902624607;2;27.920753479;10.625;7;23.2607431412;
29;5;21.5514411926;23.4311256409;6;54.6635166407;2;27.956445694;10.625;7;23.3208494186;
30;5;22.0;24.4384689331;6;54.9652770758;2;26.75;11.625;7;23.3815076351;
31;5;23.0;25.4458065033;7;55.013602376;2;26.75;11.6907539368;8;23.4426498413;
32;5;24.0;26.4531364441;7;55.0295147896;2;26.75;11.7213249207;8;23.5042052269;
33;6;25.0;27.4604568481;5;63.8039591312;2;26.75;11.7521028519;8;23.5661010742;
34;6;27.0;28.4677639008;6;64.2788870335;2;26.75;11.7830505371;8;23.6282629967;
35;6;29.0;29.4750556946;6;64.7355233431;2;27.75;13.7830505371;9;23.6906147003;
36;6;30.0;30.4823322296;6;65.1706225872;2;28.2143688202;15.7830505371;9;23.7530794144;
37;7;32.0;28.4895877838;7;65.5816212893;2;28.2518482208;17.7830505371;9;23.8155794144;
