Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;11.8999996185;8.625;4;17.25;
2;2;11.0880002975;14.720000267;5;30.4400005341;1;11.8999996185;8.625;5;17.25;
3;2;11.0880002975;14.720000267;5;30.4584004879;1;11.8999996185;8.625;5;17.25;
4;2;11.0916805267;14.720000267;5;30.4769517183;1;11.8999996185;8.625;6;17.25;
5;2;12.1990861893;14.720000267;5;30.2895214558;1;12.8999996185;8.625;5;17.25;
6;2;13.2042970657;14.617600441;5;30.1226782799;1;13.8999996185;8.625;5;17.25;
7;2;14.0368032455;14.5254402161;5;30.0599700212;1;14.8999996185;8.625;5;17.5949993134;
8;2;14.017991066;14.4852962494;5;30.005386591;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;14.0016155243;14.4491662979;5;31.1326335669;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;16.0343093872;14.9944295883;5;31.9747955799;1;16.2000274658;9.3333568573;4;19.3355960846;
11;2;18.0343093872;15.3967514038;5;32.5915564299;1;17.2000274658;9.6677980423;4;19.8991127014;
12;2;20.0343093872;15.6859788895;5;32.9306803942;2;19.2000274658;9.94955635071;3;21.3669185638;
13;2;21.068780899;15.8360004425;5;32.9705216885;2;21.2000274658;10.1834592819;3;21.9504444599;
14;2;22.0807342529;15.8360004425;5;33.0111067295;2;21.4502677917;10.3752222061;3;22.4992092848;
15;2;23.0929088593;15.8360004425;5;33.0524166822;2;21.6369667053;10.5308046341;3;22.9688290358;
16;2;23.5016002655;16.250125885;5;33.0944308043;2;21.75;10.625;3;23.3002393246;
17;2;23.5016002655;16.2627296448;5;33.1371260881;2;21.75;10.625;3;23.688754797;
18;2;23.5016002655;16.2755374908;5;33.1804772615;2;21.75;10.625;3;24.1414179802;
19;2;23.9541435242;15.8360004425;5;33.2244572639;2;21.75;10.625;3;24.6650128365;
20;2;23.5016002655;16.3017368317;5;33.2690367699;2;21.75;10.625;3;25.2655425072;
21;2;23.5016002655;16.3151111603;5;33.3141844273;2;23.75;10.625;4;25.9475607872;
22;2;23.5016002655;16.3286552429;5;33.3598669767;2;24.75;10.625;4;26.7133779526;
23;2;24.0079593658;15.8360004425;3;33.4060492516;2;25.75;10.625;5;27.5622024536;
24;2;24.0218143463;15.8360004425;3;33.4526942968;2;26.75;10.625;5;28.4893260002;
25;2;24.0358085632;15.8360004425;4;33.4997634888;2;26.75;10.625;6;29.4855060577;
26;2;24.0499286652;15.8360004425;4;33.5472165346;2;26.75;10.625;6;30.5367269516;
