Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;4;17.25;
2;1;11.3999996185;16.0;6;31.5391998291;2;12.2999992371;8.625;4;18.25;
3;1;11.3078403473;15.7695999146;6;30.9606399536;2;12.2999992371;8.625;4;18.3624999523;
4;2;11.3921279907;15.4803199768;4;31.4399356842;2;12.3449993134;8.625;4;18.4864046574;
5;2;12.4921283722;15.2199678421;4;30.9873980284;2;13.6418428421;8.625;4;18.6225773096;
6;2;13.4969568253;14.9856510162;4;30.5809870958;2;14.7235460281;8.625;4;19.1306034327;
7;2;14.1742963791;14.7747659683;4;30.2966316938;2;15.8213624954;8.79749965668;4;19.6016869545;
8;2;14.0889892578;14.6252098083;4;30.0422440767;2;16.761013031;8.94309806824;4;20.6315426826;
9;2;14.012673378;14.490609169;4;30.5932366848;2;17.3789253235;9.3333568573;4;21.5811042786;
10;2;16.1025466919;14.7509155273;4;30.8999232054;2;17.9486618042;9.6677980423;4;22.4590928555;
11;2;18.1025466919;14.8887996674;4;30.9313703775;2;19.9486618042;9.94955635071;4;23.2773604393;
12;2;20.1025466919;14.8887996674;4;30.9633357525;2;21.9486618042;10.1834592819;4;24.0491263866;
13;2;21.1308460236;14.8887996674;3;30.9958077669;2;23.4294776917;10.3752222061;4;24.7875139713;
14;2;22.1405887604;14.8887996674;2;31.028773427;2;24.8368988037;10.5308046341;5;25.4425406456;
15;2;23.150478363;14.8887996674;2;31.0622187853;2;26.1168804169;10.625;5;25.9480543137;
16;2;23.3186664581;14.8887996674;4;31.0961284637;2;27.4201889038;10.625;5;26.4907708168;
17;2;23.3288402557;14.8887996674;4;31.1304861307;2;28.7458190918;10.625;5;27.0677394867;
18;2;23.3391475677;14.8887996674;4;31.1652742624;2;30.091999054;10.625;5;27.6746611595;
19;2;23.3495826721;14.8887996674;4;31.2004742622;2;30.6047973633;10.625;5;28.3059058189;
20;2;23.3601436615;14.8887996674;6;31.2360662222;2;30.983543396;10.625;5;28.9546322823;
21;2;23.3708209991;14.8887996674;6;31.2720293999;2;31.3727798462;10.625;6;29.6130218506;
22;2;23.3816108704;14.8887996674;6;31.30834198;2;31.7678127289;10.625;6;30.272611618;
23;2;23.3925037384;14.8887996674;6;31.3449809551;2;32.1635665894;10.625;6;30.9247112274;
24;2;22.9332809448;15.6724901199;8;31.3819227219;2;32.5548248291;10.625;6;31.5608510971;
25;2;22.9332809448;15.6909618378;8;31.4191424847;3;32.9365081787;10.625;5;32.1732282639;
26;2;22.9332809448;15.7095708847;8;31.4566147327;3;33.3039360046;10.625;5;32.7550840378;
27;2;22.9332809448;15.728307724;8;31.4943132401;3;33.653049469;10.625;5;33.3009910583;
28;2;22.9332809448;15.7471561432;9;31.5322109461;3;33.980594635;10.625;5;33.8070135117;
29;3;22.0399513245;15.6959209442;5;40.2952387333;3;34.2842102051;10.625;5;34.2707424164;
30;3;21.0399513245;15.8887996674;5;40.7936967611;3;32.2842102051;11.625;5;34.6912155151;
31;3;21.5342922211;16.8887996674;5;41.2742738724;3;31.2842082977;12.625;6;35.0687503815;
32;3;21.0399513245;18.7486419678;6;41.7336528301;4;32.2842102051;14.625;5;35.404718399;
33;3;19.0399513245;19.7663116455;6;42.169195056;4;33.2842102051;16.625;5;35.7012996674;
34;3;18.0399513245;20.7840080261;6;42.5789790154;4;34.2842102051;18.625;4;35.9612350464;
35;3;17.0399513245;20.8887996674;5;42.9617962837;4;35.2842102051;19.625;4;36.1876068115;
36;3;17.0399513245;21.8887996674;5;43.3171117306;4;35.712562561;20.625;4;36.383646965;
37;3;18.0;22.8887996674;6;43.6449923515;4;35.8301887512;20.625;4;36.5;
38;3;19.0;23.8887996674;6;43.9460186958;4;35.9000015259;20.625;3;36.5;
39;3;19.6090431213;25.8724060059;7;44.2211852074;4;35.9000015259;20.625;4;36.5;
40;4;21.2677822113;25.8724060059;8;44.4718000889;4;35.9000015259;20.625;4;37.5;
41;4;21.7439079285;26.8724060059;8;44.6993920803;4;36.9000015259;21.625;4;37.6050000191;
42;4;22.8008270264;27.8724060059;8;44.9032642841;4;37.9000015259;22.625;4;37.7198647261;
43;4;24.4690704346;28.5886039734;9;45.0874834061;4;37.9000015259;23.625;5;37.8452684879;
44;4;24.8961544037;29.5736865997;9;45.1350681782;4;35.9000015259;25.625;5;37.9818768501;
45;4;26.5365161896;28.5887985229;9;45.1695334911;4;34.9000015259;27.625;6;38.130333066;
46;4;26.8999996185;29.5887985229;10;45.2036783695;4;35.9000015259;25.625;6;38.2912415266;
47;4;27.8999996185;29.7047958374;9;45.2374820709;4;36.9000015259;25.625;6;38.4651488066;
48;4;28.6041183472;28.5887985229;8;45.2709252834;4;37.9000015259;25.625;7;38.6525228024;
49;4;28.6131477356;28.5887985229;7;46.3039894104;5;37.9000015259;25.625;6;40.2547669411;
50;4;29.6220760345;29.5887985229;6;46.3666565418;5;36.3781280518;27.0234375;6;41.6619281769;
51;4;29.939950943;31.5887985229;7;46.2758023739;5;35.7687683105;28.3489723206;7;42.8946270943;
52;4;29.8990325928;32.7040405273;6;46.200262785;5;35.0822753906;29.6102333069;8;43.9768702984;
53;5;30.5692939758;32.4448242188;5;46.1385016441;5;34.3302078247;30.8168411255;8;44.9331281185;
54;5;29.8290615082;33.2710952759;8;46.0891348124;5;33.5239562988;31.9782962799;8;45.5797905922;
55;5;30.5219898224;33.2126235962;5;46.0509139299;5;32.5500030518;33.0;8;46.1582050323;
56;5;29.7723827362;34.1596183777;5;46.0227153301;5;31.5500011444;34.0;8;46.5767049789;
57;5;29.7482223511;34.3687591553;7;45.9785683155;5;30.5500011444;35.0;9;46.9622144699;
58;5;30.4650726318;33.0678634644;7;45.9405472279;6;30.4000015259;36.0;8;48.3610668182;
59;5;29.7069034576;34.028175354;7;45.9102749825;6;31.4000015259;37.0;8;48.8305950165;
60;5;29.6892910004;34.2504119873;7;45.8870116472;6;32.4000015259;38.0;9;49.3107385635;
61;5;29.6734371185;34.2175064087;7;46.8700847626;7;32.4000015259;40.0;9;49.7982605696;
