Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;11.8999996185;8.625;4;17.25;
2;1;10.8880004883;14.720000267;6;29.4400005341;1;11.8999996185;8.625;5;17.25;
3;1;10.8880004883;14.720000267;6;29.4400005341;1;11.8999996185;8.625;5;17.25;
4;1;10.8880004883;14.720000267;6;29.4400005341;1;11.8999996185;8.625;4;17.25;
5;1;11.8880004883;14.720000267;6;29.4400005341;1;12.8999996185;8.625;4;17.25;
6;2;13.188000679;14.720000267;5;30.4400005341;1;13.8999996185;8.625;4;17.25;
7;2;14.1319999695;14.720000267;5;31.0512490273;1;14.8999996185;8.625;4;17.5949993134;
8;2;14.3153743744;15.0026245117;4;31.4536354542;2;16.156999588;8.79749965668;3;18.8861961365;
9;2;14.4360904694;15.1800003052;4;32.9740747213;2;16.3317184448;8.94309806824;3;19.8667137623;
10;2;16.3595428467;15.8904247284;4;34.1096948385;2;16.9200267792;9.3333568573;3;20.7731961012;
11;2;18.3595428467;16.4083175659;4;34.9462246895;2;18.9200267792;9.6677980423;3;21.6179417372;
12;2;20.3595428467;16.7731342316;4;35.554194212;2;20.9200267792;9.94955635071;3;22.4171578884;
13;2;21.4558334351;17.0200004578;4;35.6760232449;2;22.4301719666;10.1834592819;3;23.1891992092;
14;2;22.4923820496;17.0200004578;5;35.8056613207;2;23.6632804871;10.3752222061;3;23.9530272484;
15;2;23.5312728882;17.0200004578;5;35.9432828426;2;24.934879303;10.5308046341;4;24.6650128365;
16;2;24.5725593567;17.0200004578;5;36.0890116692;2;26.2490348816;10.625;4;25.2655425072;
17;2;24.8267021179;17.0200004578;6;36.2429127693;2;27.6093521118;10.625;4;25.9475607872;
18;3;24.8728733063;17.0200004578;5;36.4049830437;2;29.0185642242;10.625;4;26.7133779526;
19;3;24.9214935303;17.0200004578;5;36.5751440525;2;30.0280265808;10.625;4;27.5622024536;
20;3;24.9725418091;17.0200004578;6;36.753234148;2;30.5373210907;10.625;4;28.4893260002;
21;3;25.025970459;17.0200004578;7;36.9390029907;2;31.0935955048;10.625;5;29.4855060577;
22;3;25.0817012787;17.0200004578;8;37.1321055889;2;31.6913032532;10.625;5;30.5367269516;
23;3;25.1396312714;17.0200004578;8;37.3320996761;2;32.3220367432;10.625;5;31.6245069504;
24;3;25.19962883;17.0200004578;8;37.521589756;2;32.9747047424;10.625;5;32.726849556;
25;3;24.2119998932;18.0200004578;7;37.7153892517;2;33.6361083984;10.625;5;33.8198070526;
26;3;25.2119998932;17.0200004578;7;37.9128537178;2;34.291885376;10.625;5;34.8794660568;
27;3;24.2119998932;18.0200004578;7;38.1132793427;2;34.9276809692;10.625;5;35.8840303421;
28;3;24.2119998932;19.0200004578;7;38.3159136772;2;35.530418396;10.625;5;36.8156280518;
29;3;23.2119998932;18.0200004578;8;38.5199637413;2;36.0893783569;10.625;5;37.6615219116;
30;3;22.5559883118;19.0200004578;8;38.7246103287;2;36.596912384;10.625;5;38.414560318;
31;3;21.6173820496;20.0200004578;8;38.9290180206;2;37.0487365723;10.625;5;39.0728969574;
32;3;20.6787052155;21.0200004578;8;39.1323513985;2;37.44373703;10.625;5;39.6391487122;
33;3;21.7397041321;19.0200004578;8;39.3337869644;2;37.7834892273;12.625;5;40.1192626953;
34;3;21.2119998932;19.0200004578;8;39.5325269699;2;38.0715560913;14.625;6;40.5213165283;
35;3;23.2119998932;17.0200004578;9;39.7278122902;2;38.312789917;16.625;6;40.8544559479;
36;3;24.9183425903;17.0200004578;9;39.9189333916;2;38.5126724243;18.625;6;41.1280441284;
37;3;24.2119998932;19.0200004578;9;40.1052408218;2;38.6768264771;20.625;7;41.25;
38;3;25.2119998932;21.0200004578;9;40.2861523628;2;38.75;20.625;8;41.25;
39;3;26.0858459473;23.0200004578;9;40.461160183;2;38.75;20.625;8;41.25;
40;3;24.2119998932;25.0200004578;10;40.6298336983;3;38.75;20.625;8;41.25;
41;3;25.2119998932;27.0200004578;12;40.7918229103;3;38.75;20.625;8;41.25;
42;3;26.2119998932;27.0200004578;12;40.9468569756;3;38.75;20.625;9;41.25;
43;3;24.2119998932;28.0200004578;13;41.094742775;3;38.75;20.625;9;41.25;
44;3;25.2119998932;27.0200004578;14;41.2353620529;4;38.75;20.625;8;55.75;
45;3;24.2119998932;28.0200004578;14;41.368666172;4;39.75;21.625;8;56.3299999237;
46;3;25.2119998932;27.0200004578;15;41.4946703911;5;40.75;22.625;7;67.8457355499;
47;3;24.2119998932;28.0200004578;15;41.613448143;5;41.75;26.625;7;68.7386770248;
48;3;24.2119998932;29.0200004578;15;41.6784009933;5;43.75;30.625;7;71.5573843718;
49;3;24.2119998932;30.0200004578;19;41.6784009933;5;45.3499984741;34.625;8;73.979880929;
50;3;24.2119998932;30.8392009735;19;41.6784009933;5;46.8540000916;37.625;8;76.0365132093;
51;3;24.2119998932;30.8392009735;19;41.6784009933;6;47.9102210999;40.625;7;77.7674316168;
52;3;24.2119998932;30.8392009735;20;41.6784009933;6;47.6038017273;41.625;9;79.2165226936;
53;3;24.2119998932;30.8392009735;20;41.6784009933;7;47.0222167969;43.3395385742;8;80.1829814911;
54;3;24.2119998932;30.8392009735;20;41.6784009933;7;46.3522796631;44.3847007751;9;80.6858172417;
55;3;24.2119998932;30.8392009735;21;41.6784009933;7;45.4911422729;45.4320373535;10;81.0369116068;
56;3;24.2119998932;30.8392009735;22;41.6784009933;7;44.5478591919;46.4815559387;10;81.3636635542;
57;3;24.2119998932;30.8392009735;22;41.6784009933;7;43.5981063843;47.5332641602;10;82.6682679653;
58;3;24.2119998932;30.8392009735;22;41.6784009933;7;43.8923912048;49.5871543884;11;82.9280027151;
59;3;24.2119998932;30.8392009735;23;41.6784009933;7;42.9312324524;52.64320755;10;84.1052681804;
60;3;24.2119998932;30.8392009735;23;41.6784009933;7;45.9500007629;54.076385498;10;84.1555134654;
61;3;24.2119998932;30.8392009735;23;41.6456327438;7;46.9500007629;55.136631012;12;84.216789186;
62;3;24.2119998932;30.8228168488;23;43.2571759224;8;47.9500007629;57.1988830566;11;84.2882207632;
63;3;25.5959701538;29.4627685547;24;44.4529218674;8;48.9500007629;59.0;11;84.3689694405;
64;3;26.8587608337;28.9007530212;23;45.339805603;8;47.9500007629;61.0;12;84.4582252502;
65;3;25.032951355;30.1910667419;23;45.6546945572;8;47.9500007629;62.9533729553;11;84.5552011132;
66;3;25.0400009155;31.2028160095;23;45.9301977158;8;48.9500007629;65.0019378662;12;84.6591284871;
67;3;25.0400009155;32.2028160095;23;46.189119339;8;49.9500007629;66.0539703369;12;84.7692542076;
68;3;25.0400009155;33.0945587158;23;46.4310731888;8;49.9500007629;66.5276794434;10;84.8848385811;
69;3;25.0400009155;31.0945587158;23;46.6559591293;8;49.9500007629;66.581161499;10;85.0051537752;
70;3;25.0400009155;32.0945587158;23;46.8639316559;8;48.9500007629;65.6374435425;12;85.1294844747;
71;3;25.0400009155;33.0945587158;23;47.0553627014;9;48.9500007629;65.6961212158;11;85.2571291924;
72;3;24.0400009155;32.0945587158;24;47.230802536;9;47.9500007629;64.7568054199;11;85.3874009252;
73;3;24.0400009155;32.0945587158;24;47.3909444809;9;47.9500007629;64.8191146851;11;85.5196304917;
74;3;25.0400009155;33.0945587158;24;47.5365839005;9;48.9500007629;65.8826904297;12;85.6531686783;
75;3;24.0400009155;32.0945587158;24;47.668589592;10;46.9500007629;69.0778045654;11;85.7873902917;
76;3;24.0400009155;32.0945587158;24;47.766078949;10;45.9500007629;71.1697006226;12;85.9216964245;
77;3;25.0400009155;33.0945587158;25;47.766078949;10;44.9500007629;73.2618637085;13;87.0555190444;
78;3;25.0400009155;34.0945587158;25;47.766078949;10;44.9500007629;76.3538742065;14;87.2283235192;
79;3;25.0400009155;35.0945587158;25;47.766078949;10;44.9500007629;79.4453353882;14;87.4007952809;
80;3;24.0400009155;34.0945587158;25;47.766078949;10;44.9500007629;79.5358810425;16;87.5724772811;
81;3;24.0400009155;34.0945587158;25;47.766078949;10;42.9500007629;82.6251907349;16;88.2610440254;
82;3;24.0400009155;34.0945587158;25;47.766078949;10;41.9500007629;86.0507202148;17;88.9832978249;
83;3;23.3298244476;34.0945587158;25;47.766078949;11;41.9500007629;85.4959564209;16;89.7349295616;
84;3;22.3298244476;34.0945587158;25;47.766078949;12;39.9500007629;87.9577102661;16;100.510767698;
85;3;21.3298244476;34.4000015259;25;47.766078949;12;39.9500007629;91.4322433472;17;102.804951847;
86;3;20.3298244476;35.4000015259;25;47.766078949;12;41.9500045776;92.9153289795;19;105.143669128;
87;3;19.3298244476;36.4000015259;28;47.766078949;13;42.5500030518;98.4024658203;17;106.520318985;
88;3;18.3298244476;37.4000015259;28;47.766078949;13;43.5500030518;103.889022827;17;107.869522512;
89;3;17.3298244476;38.4000015259;27;47.766078949;13;45.5500030518;103.977813721;18;110.184411645;
90;3;17.2898235321;39.4000015259;28;47.766078949;13;45.5500030518;108.070823669;19;111.602180004;
91;3;17.2898235321;40.4000015259;29;47.766078949;13;47.5500030518;114.099319458;19;112.9953264;
92;3;17.2898235321;41.4000015259;28;47.766078949;13;49.5500030518;116.253761292;19;114.363721371;
93;3;17.2898235321;42.4000015259;28;47.766078949;13;50.5500030518;118.414863586;20;115.708763123;
94;3;17.2898235321;43.4000015259;29;47.766078949;13;50.5500030518;123.58266449;23;117.033144832;
95;3;17.2898235321;44.4000015259;29;47.766078949;13;50.5500030518;124.75717926;24;118.340554357;
96;3;17.2898235321;45.4000015259;29;47.766078949;13;49.5500030518;128.938400269;24;119.635345578;
97;3;17.2898235321;46.4000015259;29;47.766078949;13;49.5500030518;130.126251221;26;120.826513171;
98;3;18.2898235321;44.4000015259;30;47.766078949;13;49.5500030518;130.602478027;27;121.982571483;
99;3;17.2898235321;45.4000015259;30;47.766078949;13;49.5500030518;134.869567871;28;123.15656805;
100;3;17.2898235321;46.4000015259;30;47.766078949;13;51.5500030518;136.145065308;29;124.35011518;
