Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;4;17.25;
2;1;11.3999996185;16.0;4;31.7439994812;1;11.8999996185;8.625;5;17.25;
3;1;11.3487997055;15.8719997406;4;31.3087997437;1;11.8999996185;8.625;5;17.25;
4;1;11.261759758;15.6543998718;4;30.9171199799;1;11.8999996185;8.625;5;17.25;
5;1;12.261759758;15.4585599899;4;30.5646076202;1;12.8999996185;8.625;5;17.25;
6;1;13.261759758;15.2823038101;4;30.0835075378;1;13.8999996185;8.625;5;17.25;
7;1;14.0250520706;15.0417537689;4;29.7309970856;1;14.8999996185;8.625;5;17.5949993134;
8;1;13.9192991257;14.8654985428;4;29.4137382507;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;14.124121666;14.7068691254;3;30.7775993347;2;16.3317184448;8.94309806824;4;19.6667137146;
10;2;16.2192993164;14.8887996674;3;30.8258873224;2;16.8000278473;9.3333568573;4;20.365596056;
11;2;18.2192993164;14.8887996674;4;30.8760008812;2;18.8000278473;9.6677980423;4;20.9597036839;
12;3;20.2192993164;14.8887996674;3;30.9279596806;2;20.8000278473;9.94955635071;4;21.4586846828;
13;3;21.2644081116;14.8887996674;3;30.9817786217;2;21.8550872803;10.1834592819;4;21.8739616871;
14;3;22.2805538177;14.8887996674;3;31.0374673605;2;22.8741378784;10.3752222061;4;22.2174443007;
15;3;23.2972602844;14.8887996674;3;31.0950298309;2;23.8935279846;10.5308046341;5;22.4387089014;
16;3;23.3285102844;14.8887996674;4;31.1544640064;2;24.9132537842;10.625;5;22.4721269608;
17;3;23.3463401794;14.8887996674;4;31.2157611847;2;25.933303833;10.625;5;22.5060760975;
18;3;23.3647289276;14.8887996674;4;31.2789056301;2;26.9536724091;10.625;5;22.5405418873;
19;3;23.3836727142;14.8887996674;4;31.3438745737;2;27.5243244171;10.625;5;22.5755085945;
20;3;23.4031639099;14.8887996674;4;31.4106374979;2;27.5453052521;10.625;5;22.6109591722;
21;3;23.4231929779;14.8887996674;5;31.4791558981;2;27.566576004;10.625;5;22.6468753815;
22;3;23.4437484741;14.8887996674;4;31.5493832827;2;27.5881252289;10.625;6;22.6832377911;
