Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;11.8999996185;8.625;4;17.25;
2;2;11.8880004883;14.720000267;5;30.235200882;1;11.8999996185;8.625;5;17.25;
3;2;12.8470401764;14.617600441;5;30.0765603781;1;11.8999996185;8.625;5;17.25;
4;2;13.8101758957;14.5254402161;5;29.9367486238;1;11.8999996185;8.625;4;17.25;
5;2;15.125702858;14.4424962997;5;29.813913703;1;12.8999996185;8.625;3;17.25;
6;2;16.1336421967;14.367846489;5;29.6213732958;1;13.8999996185;8.625;3;17.25;
7;2;16.8864116669;14.2589817047;5;29.4509158134;1;14.8999996185;8.625;3;17.5949993134;
8;2;16.83527565;14.1610031128;5;30.1994460821;1;15.5569992065;8.79749965668;3;17.8861961365;
9;2;17.0598335266;14.5087394714;5;30.7651122808;1;15.7317180634;8.94309806824;3;18.6667137146;
10;2;18.8676700592;14.7641105652;5;31.0712873936;1;16.2000274658;9.3333568573;3;19.3355960846;
11;2;20.8676681519;14.8887996674;5;31.1299575567;1;17.2000274658;9.6677980423;3;19.8991127014;
12;2;22.8676681519;14.8887996674;5;31.1904951334;1;18.2000274658;9.94955635071;3;20.3669185638;
13;2;23.9204692841;14.8887996674;5;31.252887249;1;19.2000274658;10.1834592819;3;20.7504444122;
14;2;24.9391880035;14.8887996674;6;31.3171141148;1;20.2000274658;10.3752222061;3;21.0616092682;
15;2;25.9584560394;14.8887996674;6;31.3831483126;1;21.2000274658;10.5308046341;4;21.25;
16;2;25.9332809448;15.370464325;6;31.4509546757;1;22.2000274658;10.625;4;21.25;
17;2;25.9332809448;15.3908061981;6;31.5204900503;1;23.2000274658;10.625;4;21.25;
18;3;26.4561481476;14.8887996674;5;31.5917029381;1;24.2000274658;10.625;4;21.25;
19;3;25.9332809448;14.8887996674;6;31.6645337343;1;24.75;10.625;4;21.25;
20;3;26.4993610382;14.8887996674;6;31.7389141321;1;24.75;10.625;4;21.25;
21;3;26.5216751099;14.8887996674;6;31.8147675991;1;24.75;10.625;5;21.25;
22;3;26.5444316864;14.8887996674;7;31.8920094967;1;24.75;10.625;5;21.25;
23;4;25.9332809448;15.8887996674;6;31.9705469608;1;24.75;10.625;6;21.25;
24;4;25.9332809448;14.8887996674;6;32.0502793789;1;24.75;10.625;7;21.25;
25;4;24.6150856018;15.8887996674;6;32.1310985088;1;24.75;10.625;7;21.25;
26;4;23.6393318176;16.8887996674;6;32.2128896713;1;24.75;10.625;7;21.25;
27;4;22.6638679504;17.8887996674;6;33.2955315113;1;24.75;10.625;7;21.25;
28;4;22.688659668;19.3887996674;7;33.4247273207;1;24.75;10.625;7;21.25;
29;4;22.7136707306;20.4117145538;8;33.5561357737;1;24.75;10.625;7;21.25;
30;4;22.0668411255;20.8887996674;7;33.6896336079;1;24.75;10.625;6;21.25;
31;4;20.7641811371;22.4599838257;8;33.8250901699;1;24.75;10.625;6;21.25;
32;5;20.0928230286;22.8887996674;6;48.9623677731;1;24.75;10.625;6;21.25;
33;5;20.0;24.8887996674;6;49.8513221741;1;24.75;10.625;6;21.25;
34;5;21.0;28.4865684509;6;50.6611778736;1;24.75;10.625;6;21.25;
35;5;21.0;30.9423332214;7;51.3909463882;1;24.75;10.625;6;21.25;
36;5;21.0;33.0075874329;7;52.042991519;1;24.75;10.625;6;21.25;
37;5;22.0;34.0075874329;7;52.6221628189;1;24.75;10.625;7;21.25;
38;5;24.3211746216;36.0075874329;7;53.1349241734;1;24.75;11.625;7;21.25;
39;5;24.4303588867;38.0075874329;8;53.5885648727;1;24.75;12.625;7;21.25;
40;5;25.9521408081;39.5385322571;9;53.9905669689;1;24.75;13.625;7;21.25;
41;5;26.4650936127;40.8888015747;10;54.254434824;1;24.75;14.625;7;21.25;
42;5;28.4787445068;39.8888015747;11;54.4012678862;1;24.75;15.625;7;21.25;
43;5;28.0;42.7429962158;12;54.5481321812;1;24.75;15.625;8;21.25;
44;5;30.0;42.7748260498;11;54.6948573589;1;24.75;15.625;9;21.25;
45;5;30.0985374451;43.8072242737;12;54.8412749767;1;24.75;15.625;10;21.25;
46;5;29.5983600616;44.8888015747;13;54.98721838;1;24.75;15.625;8;21.25;
47;5;29.6179866791;46.7604217529;13;55.1325230598;1;24.75;15.625;7;21.25;
48;5;30.63788414;45.8888015747;14;55.2770278454;1;24.75;15.625;7;21.25;
49;5;30.1767234802;47.2887992859;15;55.4205749035;1;24.75;15.625;7;21.25;
50;5;30.1951217651;47.376499176;16;55.5630097389;2;24.75;15.625;6;32.75;
51;5;29.0399513245;48.4115066528;18;55.7041831017;2;25.75;16.625;6;33.2100000381;
52;6;29.0399513245;49.4467849731;14;84.5939497948;2;26.75;17.625;7;33.6333837509;
53;6;29.0399513245;49.4822845459;14;86.7446701527;3;26.75;18.625;4;34.01932621;
54;6;30.0399513245;50.4417037964;14;88.415487051;3;26.75;19.625;4;34.3680152893;
55;6;32.0399513245;51.324054718;16;89.6654946804;3;26.75;20.625;4;34.6804847717;
56;6;32.0399513245;50.2483673096;15;90.5794432163;3;26.75;20.625;4;34.9584302902;
57;6;33.0399513245;50.2060890198;15;91.2425010204;3;26.75;20.625;4;35.2040262222;
58;6;32.0399513245;52.1886444092;15;95.3198494911;3;26.75;20.625;4;35.419752121;
59;7;32.0399513245;53.6438903809;16;98.3571846485;3;26.75;20.625;4;35.6082448959;
60;7;32.0399513245;53.4137496948;16;100.576184511;3;26.75;20.625;4;36.75;
61;7;33.0399513245;53.5495452881;16;101.932755232;3;27.75;21.625;4;37.1425001621;
62;8;34.0399513245;53.329284668;14;117.345762014;2;26.75;17.625;4;23.1177660227;
63;9;37.0399513245;54.7531890869;13;117.967345953;2;27.2281265259;19.0234375;4;23.8109140396;
64;9;40.0399513245;54.3206634521;13;118.543374538;2;27.6187667847;20.3489723206;5;24.3766936064;
65;9;39.0399513245;57.387260437;14;120.076843739;2;27.9322776794;21.6102333069;5;24.8343520164;
66;9;40.0399513245;61.38331604;15;120.635326862;2;28.1802082062;21.8168411255;6;25.2028816938;
67;9;40.0399513245;64.5163879395;14;121.926344514;2;28.3739547729;21.9782962799;8;25.29307127;
68;9;39.0399513245;65.5505752563;14;122.964018106;2;28.4000015259;22.0;8;25.3410044909;
69;10;39.0;68.0916824341;13;124.864231586;2;26.4000015259;23.0;7;25.3900717497;
70;10;40.0;71.5491638184;13;125.717977166;2;27.4000015259;22.0;6;25.4402523041;
71;10;41.0;74.9341812134;12;126.476187825;2;25.4000015259;23.0;5;25.4915215969;
72;10;41.0;78.2580871582;13;127.013360262;2;26.4000015259;22.0;5;25.5438512564;
73;10;41.0;81.4455032349;15;128.424858689;2;27.4000015259;22.0;5;25.597209096;
74;11;42.0;85.5535812378;14;128.896026969;2;25.4000015259;23.0;5;25.6515587568;
75;11;43.0;88.6574630737;14;130.078880072;2;26.4000015259;22.0;5;25.7068601847;
76;11;44.0;93.3933563232;16;130.366301179;2;27.4000015259;22.0;7;25.7630695105;
77;12;45.0;97.4822158813;17;131.641992331;2;25.4000015259;23.0;7;25.8201388121;
78;12;50.7282943726;102.147819519;17;132.743308067;2;26.4000015259;22.0;7;25.8780167103;
