Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;4;17.25;
2;1;11.3999996185;16.0;6;32.0;1;11.8999996185;8.625;5;17.25;
3;2;11.5999994278;16.0;5;33.0;1;11.8999996185;8.625;5;17.25;
4;2;11.5999994278;16.0;5;33.0199999809;1;11.8999996185;8.625;5;17.25;
5;2;12.7059993744;16.0;5;33.0401959419;1;12.8999996185;8.625;5;17.25;
6;2;13.7120580673;16.0;5;33.0605818033;1;13.8999996185;8.625;5;17.25;
7;2;14.7181739807;16.0;5;33.721150279;2;15.5;8.625;4;18.5949993134;
8;2;15.1163454056;16.3199996948;5;34.1018965244;2;16.156999588;8.79749965668;4;18.8861961365;
9;2;15.2305688858;16.5;5;35.7948510647;2;16.3317184448;8.94309806824;4;19.696713686;
10;2;17.1354541779;17.3250007629;5;36.9997609854;2;16.8180274963;9.3333568573;4;20.396187067;
11;2;19.1354541779;17.9053878784;5;37.8290508986;2;18.8180274963;9.6677980423;4;20.9908788204;
12;2;21.1354541779;18.2973766327;5;38.2807775736;2;20.8180274963;9.94955635071;3;21.4904358387;
13;2;22.1762332916;18.5;6;38.3284125328;2;21.8741378784;10.1834592819;3;21.9062794447;
14;2;23.1905231476;18.5;6;38.3771864176;2;22.8935279846;10.3752222061;2;22.2503181696;
15;2;24.2051563263;18.5;6;38.42707932;2;23.9132537842;10.5308046341;3;22.4721269608;
16;2;25.220123291;18.5;7;38.4780677557;2;24.933303833;10.625;3;22.5060760975;
17;4;25.5434207916;18.5;5;38.5301243067;2;25.9536724091;10.625;3;22.5405418873;
18;4;25.5590381622;18.5;5;38.5832177401;2;26.9743518829;10.625;3;22.5755085945;
19;4;25.5749664307;18.5;6;38.6373128891;2;27.5453052521;10.625;3;22.6109591722;
20;4;25.5911941528;18.5;6;38.6923706532;2;27.566576004;10.625;3;22.6468753815;
21;4;25.607711792;18.5;6;38.7483479977;2;27.5881252289;10.625;4;22.6832377911;
22;4;25.6245040894;18.5;6;38.8051981926;2;27.6099433899;10.625;4;22.7200255394;
23;4;25.6415596008;18.5;6;38.8628706932;2;27.6320152283;10.625;4;22.7572168112;
24;4;25.6588611603;18.5;6;39.9213113785;2;27.6543292999;10.625;4;22.7947884798;
25;4;26.1000003815;19.9606552124;6;40.1304625273;3;27.6768722534;10.625;3;22.8327163458;
26;4;27.1000003815;19.4902305603;6;40.3610384464;3;27.6996307373;10.625;3;22.8709751368;
27;4;28.1083126068;18.5;7;40.6153043509;3;27.7225856781;10.625;3;22.9095385075;
28;4;27.1000003815;20.2573280334;7;40.8956124783;3;27.7457237244;10.625;3;22.9483793974;
29;4;27.7484664917;19.3670291901;7;41.204346776;3;27.76902771;10.625;3;22.9874696732;
30;4;28.3613033295;18.5;7;41.5438480377;3;26.75;11.4937343597;3;23.0267804861;
31;4;27.7853927612;19.5;7;41.9163172245;3;26.75;11.5133905411;4;23.0662822723;
32;4;27.1000003815;20.7848186493;8;42.3236939907;4;26.75;11.5331411362;3;23.1059447527;
33;4;27.1000003815;21.1618461609;8;42.7675135136;4;26.75;11.5529727936;3;23.1457372904;
34;4;26.8302536011;19.5;8;43.2487437725;4;26.75;11.5728683472;4;23.1856285334;
35;4;25.9746246338;20.5;8;43.7676110268;4;26.75;13.5728683472;4;23.2255871296;
36;4;27.1302833557;23.5;8;44.3234264851;4;27.75;15.5728683472;4;23.265581131;
37;4;26.8976249695;26.5;9;44.9144306183;4;27.9593486786;17.5728683472;4;23.3055787086;
38;4;28.1000003815;29.5;9;45.537674427;4;27.9833469391;19.5728683472;4;23.3455479145;
39;4;29.6613025665;31.5;9;46.1889584064;4;28.0073280334;20.625;4;24.385456562;
40;5;29.8566894531;33.5;9;46.862855196;4;29.0312728882;21.625;4;24.4652731419;
41;5;30.0588569641;33.5;9;47.5528247356;4;30.0551643372;22.625;5;24.5461499691;
42;5;29.3757858276;34.5;10;48.2514307499;4;30.727689743;23.625;5;25.6280574799;
43;6;30.4754295349;33.5;10;48.9506483078;4;31.7768344879;25.625;5;25.7509635687;
44;6;29.7591209412;34.5;11;49.6422433853;4;32.8265762329;27.625;7;25.8760179281;
45;6;29.9488830566;35.0729827881;11;50.3181824684;4;33.5256118774;28.625;7;26.0031850338;
46;6;30.1341667175;35.1021461487;10;50.9710371494;4;33.6019096375;29.625;7;26.1324242353;
47;7;31.291311264;33.5;9;51.5943350792;4;33.6794548035;30.625;8;26.2636884451;
48;7;31.478302002;33.5;9;52.1828262806;5;33.7582130432;30.625;7;26.3969250917;
49;7;31.6548480988;33.5;8;53.7326350212;5;33.0835037231;30.625;7;26.5320757627;
50;7;31.7910346985;35.5;8;55.2613046169;5;33.9192466736;30.625;8;26.6690752506;
51;7;34.9274749756;36.5;9;55.7879271507;5;34.0014457703;30.625;9;26.807852149;
52;7;35.363609314;39.5;8;56.273786664;5;34.0847091675;30.625;9;26.9483286142;
53;7;36.1633110046;40.5;8;56.7199958563;6;34.1689949036;30.625;8;27.0904203653;
54;7;35.9244995117;43.5;8;58.1284505129;6;34.2542495728;30.625;8;27.2340364456;
55;7;37.6820449829;44.5;9;58.5416054726;6;34.340423584;30.625;8;29.3066853285;
56;7;39.2504806519;45.5;9;60.6787480116;6;35.9840164185;32.0234375;9;30.3422789574;
57;8;40.2036209106;47.2399978638;9;62.2662376165;7;37.5453681946;33.3489723206;8;31.2668076754;
58;8;39.5667953491;49.3188362122;9;63.3980675936;7;38.034740448;34.6102333069;8;32.099870801;
59;8;40.5898857117;50.7158966064;9;63.9468233585;7;38.4635620117;35.8168411255;8;32.8607457876;
60;8;40.3387184143;51.4088821411;13;64.4664783478;7;38.8430595398;36.9782943726;8;33.360424757;
61;8;40.8616027832;50.7972373962;13;64.914978981;7;37.7390708923;38.797290802;9;34.8350998163;
62;8;40.9702949524;50.8403320312;13;65.2340791225;7;38.8606109619;40.033706665;10;35.3956562281;
63;9;41.5702209473;50.0;12;66.5577657223;7;39.9839286804;41.1774711609;10;36.9782762527;
64;9;40.7057418823;52.0;14;67.0057507753;7;42.7921104431;42.039680481;10;37.6227749586;
65;10;41.7428283691;54.9791641235;14;67.4707856178;7;44.5907592773;44.1324234009;12;38.2899737358;
66;10;41.1759147644;57.0285301208;14;67.9536315203;8;44.8476638794;46.2313423157;12;38.9793181419;
67;10;41.8676948547;59.7004127502;14;68.4550379515;8;43.0678825378;48.3364677429;12;39.6900376081;
68;10;40.7999992371;62.7675552368;14;68.9757164717;8;43.1814155579;50.2769508362;13;40.4211326838;
69;10;41.1353874207;62.0;14;70.5163133144;8;43.4120101929;51.0338897705;14;41.1713629961;
70;10;40.5253334045;66.0;13;71.1373723745;8;42.5577964783;52.0766296387;15;41.9392420053;
71;10;40.0752906799;69.6878204346;15;71.7822583914;9;43.5943717957;54.1001625061;14;42.7230358124;
72;11;39.5617141724;71.9349975586;14;72.4512537718;9;39.6574745178;57.4477539062;14;43.5207681656;
73;11;38.520980835;72.7734603882;14;73.1443959475;9;40.7231864929;60.139919281;15;44.3302348852;
74;11;38.9101867676;77.8137588501;15;73.8614253998;9;39.649520874;63.1953697205;16;45.149023056;
75;11;39.462638855;79.8902130127;16;74.6017343998;9;39.7203369141;66.2505950928;16;45.9745442867;
76;11;39.8128395081;81.5197219849;16;75.364320159;9;39.7936096191;68.464805603;16;46.8040647507;
77;11;40.4532699585;82.6667938232;16;76.1477466822;9;39.8692436218;70.5935897827;17;47.6347545385;
78;11;40.4272537231;84.9256439209;17;76.9501167536;10;39.9471321106;72.7213058472;17;48.4637317657;
79;11;41.1181983948;85.9903182983;18;77.7274585962;10;38.4000015259;74.9873657227;18;50.2881135941;
80;11;38.5218963623;90.48046875;18;78.5022486448;10;41.4000015259;75.5570373535;18;51.185069561;
81;11;40.6164093018;89.5954589844;19;79.2905061245;10;44.4000015259;78.194442749;19;52.0774085522;
82;11;41.4563751221;89.8846282959;19;80.0885133743;11;46.081489563;81.0678482056;18;52.9475780725;
83;11;39.7534370422;95.5304870605;20;80.8922581673;11;45.2858886719;84.3570709229;19;53.7793878317;
84;11;40.4392700195;96.8255462646;21;81.6975362301;11;43.2858886719;87.5918579102;19;54.6017255783;
85;12;40.5186691284;99.1113815308;20;82.5000677109;11;45.2858886719;89.8202438354;21;55.4128502607;
86;12;39.2222328186;102.486740112;21;83.2956213951;12;46.2858886719;92.6446762085;20;56.2112568617;
87;12;39.9909057617;103.461502075;21;84.0801372528;12;45.2858886719;91.4280548096;22;56.9956780672;
88;13;41.0596084595;102.771636963;20;84.849840641;12;45.2858886719;93.6949691772;24;57.7650815248;
89;13;40.8397598267;103.413024902;20;85.6013364792;12;46.2858886719;96.5739822388;25;58.5186526775;
90;13;42.1972999573;100.67616272;22;86.3316874504;12;47.7775917053;95.8655853271;26;59.2557764053;
91;13;42.4816665649;100.774963379;24;87.0384595394;12;46.8371925354;98.1472854614;23;59.9760155678;
92;13;41.1635360718;103.012138367;25;87.719741106;13;46.8940467834;100.418807983;23;60.6790807247;
93;13;39.7570800781;104.234786987;27;90.0544466972;14;44.8940467834;103.268089294;21;64.2051258087;
94;14;39.7834014893;106.215118408;28;93.3990044594;14;46.0560455322;104.894737244;21;67.8414773941;
95;14;40.0;110.191177368;28;95.8729993105;14;45.0560455322;108.559265137;21;71.5471456051;
96;14;44.0104827881;112.144866943;28;99.3181724548;14;44.0560455322;111.237266541;21;75.2788794041;
97;14;45.2569961548;113.05922699;28;101.731259227;14;46.0560455322;112.876937866;21;79.9937553406;
98;14;45.8020019531;115.251457214;28;105.074256182;14;49.7151679993;113.490341187;22;84.6815741062;
99;14;46.0;116.436737061;29;108.394774437;15;52.8782501221;115.44052124;21;97.8372709751;
100;14;50.4638214111;119.614334106;29;111.689166427;15;57.0388679504;122.420158386;21;102.946272612;
101;14;53.826007843;126.783615112;30;113.928931117;16;61.9296417236;130.420669556;21;107.009135246;
102;14;55.276966095;131.256835938;30;116.087218046;16;66.2165222168;134.042922974;22;110.936171412;
103;15;56.840057373;137.718933105;30;119.169239163;16;66.7880935669;141.680618286;23;114.718387723;
104;15;58.0867919922;143.204452515;33;121.374776125;16;68.1156158447;147.396560669;24;118.351947069;
105;15;59.3252029419;146.71434021;34;123.552653551;16;69.4673919678;152.073471069;24;121.837290287;
106;15;58.6580619812;153.079483032;35;125.674958706;16;71.8465270996;152.743713379;24;125.178288937;
107;15;62.903137207;148.094543457;35;127.639973402;16;68.3182525635;156.399688721;26;129.266328216;
108;16;62.6955566406;150.109695435;35;129.647425771;16;70.4360198975;156.034347534;27;132.371701837;
109;17;64.0872421265;152.370788574;35;131.675762773;16;72.5469207764;163.641647339;27;138.172144651;
110;17;65.4761199951;154.076263428;36;133.741687417;16;70.5469207764;168.052947998;29;143.674272776;
111;17;62.7734336853;154.52180481;37;135.815186739;17;71.5469207764;171.067703247;29;148.904732466;
112;18;61.5543518066;156.624588013;36;137.852056384;17;72.5469207764;174.620605469;30;153.895154595;
113;18;67.7051239014;160.826324463;36;139.925146937;17;69.997467041;175.446289062;31;158.589555144;
114;18;69.3032455444;162.984893799;34;142.983456612;18;72.9287261963;174.31300354;26;162.932844758;
115;18;72.5518569946;164.14743042;34;145.977037311;18;75.9287261963;174.747802734;26;167.16544354;
116;18;74.1564254761;170.313751221;35;148.002634525;18;78.9287261963;172.895217896;28;171.27388382;
117;18;76.4980239868;173.564941406;29;150.039340973;18;82.8505554199;172.267333984;27;175.180920959;
118;18;74.2740859985;179.656738281;28;152.951634526;18;86.8505554199;172.673324585;28;178.617036343;
119;18;75.6750259399;185.832855225;27;154.885833025;18;88.1177520752;175.932067871;29;181.545899034;
120;18;82.6846160889;186.011657715;30;156.769813061;18;90.2091369629;178.664123535;28;184.347133636;
121;18;87.9922180176;188.192810059;31;158.572101951;18;92.2953491211;180.80078125;29;188.047179103;
122;18;94.0474243164;187.375930786;32;160.218801022;18;96.5259170532;180.927398682;30;190.579936147;
123;19;97.3297042847;189.560638428;31;161.790561199;18;97.60206604;183.972915649;30;192.969963193;
124;20;101.561584473;192.746566772;30;163.274966359;19;99.6733779907;187.00881958;30;195.214280963;
125;20;104.77848053;195.933258057;27;164.63052547;20;101.740020752;189.119781494;26;197.296849728;
126;20;108.919967651;196.120330811;27;165.902391315;20;103.800003052;191.155776978;26;199.135229707;
127;20;111.10496521;199.307357788;27;167.092243195;20;105.800003052;193.191772461;27;200.720886111;
