Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;4;17.25;
2;1;11.3999996185;16.0;6;31.5391998291;1;11.8999996185;8.625;5;17.25;
3;1;11.3078403473;15.7695999146;6;31.1244792938;1;11.8999996185;8.625;5;17.25;
4;1;11.2248954773;15.5622396469;5;30.7512321472;1;11.8999996185;8.625;6;17.25;
5;1;12.2248954773;15.3756160736;5;30.415309906;1;12.8999996185;8.625;6;17.25;
6;1;13.2248954773;15.207654953;5;30.1129798889;1;13.8999996185;8.625;6;17.25;
7;1;14.0338935852;15.0564899445;5;29.9264812469;1;14.8999996185;8.625;6;17.5949993134;
8;1;13.9779443741;14.9632406235;5;29.7586326599;2;16.156999588;8.79749965668;5;18.8861961365;
9;1;13.9275894165;14.87931633;5;30.6256103516;2;16.3317184448;8.94309806824;5;19.7067136765;
10;1;15.9779443741;15.3128051758;5;31.25233078;2;16.8240280151;9.3333568573;5;20.416779995;
11;1;16.9779434204;15.62616539;5;31.672000885;2;18.8240280151;9.6677980423;5;21.0226662159;
12;1;17.9779434204;15.8360004425;5;31.672000885;2;20.8240280151;9.94955635071;5;21.5340260267;
13;1;18.9779434204;15.8360004425;6;31.672000885;2;21.9002914429;10.1834592819;5;21.9622858763;
14;1;19.9779434204;15.8360004425;6;31.672000885;2;22.1773719788;10.3752222061;5;22.3193571568;
15;1;20.9779434204;15.8360004425;6;31.672000885;2;22.3916149139;10.5308046341;5;22.5548160076;
16;1;21.5016002655;15.8360004425;6;31.672000885;2;22.5328903198;10.625;5;22.6030313969;
17;1;21.5016002655;15.8360004425;6;31.672000885;2;22.5618190765;10.625;5;22.6523760557;
18;1;21.5016002655;15.8360004425;7;31.672000885;2;22.591424942;10.625;5;22.7028282881;
19;1;21.5016002655;15.8360004425;7;31.672000885;2;22.6216964722;10.625;5;22.7543625832;
20;1;21.5016002655;15.8360004425;7;31.672000885;2;22.6526184082;10.625;5;22.8069496155;
21;1;21.5016002655;15.8360004425;7;31.672000885;2;24.6841697693;10.625;6;22.8605561256;
22;1;21.5016002655;15.8360004425;7;31.672000885;2;25.7163333893;10.625;4;22.9151450396;
23;2;21.5016002655;15.8360004425;6;31.672000885;2;26.74908638;10.625;4;22.97067523;
24;2;21.5016002655;15.8360004425;5;31.4825611115;2;27.7824058533;10.625;4;23.0271017551;
25;2;21.4447669983;15.7412805557;6;31.3120651245;2;27.8162612915;10.625;4;23.0843759775;
26;2;21.3936195374;15.6560325623;6;31.158618927;2;27.8506259918;10.625;3;23.1424454451;
27;2;21.3475856781;15.5793094635;7;31.0205173492;2;27.8854675293;10.625;3;23.2012542486;
28;2;21.3061561584;15.5102586746;7;30.8962249756;2;27.920753479;10.625;3;23.2607431412;
29;2;21.2688674927;15.4481124878;7;30.784362793;2;27.956445694;10.625;3;23.3208494186;
30;2;21.2353096008;15.3921813965;7;30.6836872101;2;27.9925098419;10.625;3;23.3815076351;
31;2;21.2051048279;15.341843605;7;30.5930786133;2;28.0289039612;10.625;3;23.4426498413;
32;2;21.1779232025;15.2965393066;7;30.5115299225;2;28.0655899048;10.625;3;23.5042052269;
33;2;21.1534576416;15.2557649612;7;30.4381370544;2;28.1025238037;10.625;3;23.5661010742;
34;2;21.1314411163;15.2190685272;8;30.3720836639;2;28.1396598816;10.625;4;23.6282629967;
35;2;21.1116256714;15.186041832;8;31.3126354218;2;28.1769580841;10.625;4;23.6906147003;
36;2;22.0937919617;15.6563177109;9;31.4361883402;2;28.2143688202;12.625;5;23.7530794144;
37;2;23.0777397156;15.7180938721;9;31.5943561792;2;28.2518482208;14.625;5;23.8155794144;
38;2;23.4783058167;15.1054897308;9;31.7906490564;2;28.2893486023;16.625;5;23.878036499;
39;2;23.0502929688;15.895324707;9;32.0288976431;2;28.3268222809;18.625;5;23.940372467;
40;2;23.608669281;17.895324707;9;32.3131380081;2;28.3642234802;20.625;5;24.0025100708;
41;2;23.6939430237;19.895324707;10;32.6474688053;2;28.401506424;20.625;5;24.0643725395;
42;3;23.7942409515;21.895324707;10;33.0358233452;2;28.4386234283;20.625;5;24.1258842945;
43;3;23.9107475281;23.895324707;10;33.4816949368;2;28.4755306244;20.625;5;24.186971426;
44;3;24.044506073;25.0039558411;11;33.9877839088;2;28.5121822357;20.625;6;24.2475619316;
45;3;24.1963348389;24.9924411774;12;34.5555891991;2;28.548538208;20.625;6;24.3075861931;
46;3;24.3666763306;24.9820766449;13;35.1849761009;2;28.5845527649;20.625;7;24.3669772148;
47;3;24.5554943085;24.9727478027;14;35.8737401962;3;28.6201858521;20.625;7;24.4256706238;
48;3;24.7621212006;24.9643535614;14;36.6172499657;3;28.6554031372;20.625;7;24.4836053848;
49;3;24.9851760864;24.9567985535;14;37.4082193375;3;28.6901626587;20.625;7;24.5407235622;
50;3;25.2224655151;24.9499988556;14;38.2367038727;3;28.7244338989;20.625;7;24.596971035;
51;3;25.4710121155;24.9438781738;14;39.0903606415;3;28.7581825256;20.625;7;24.6522974968;
52;3;25.7271099091;24.9383716583;14;39.9550008774;3;28.7913780212;20.625;7;24.7066559792;
53;3;25.9864997864;24.9334144592;15;40.8154191971;3;28.8239936829;20.625;8;24.7600040436;
54;3;26.2446250916;24.9289531708;15;41.6563873291;3;28.8560028076;20.625;8;24.8123030663;
55;3;26.4969177246;24.9249382019;16;42.4637022018;3;28.8873825073;20.625;8;24.8635182381;
56;3;26.7391109467;24.9213256836;16;43.2251300812;3;28.9181098938;20.625;9;24.9136190414;
57;3;26.967540741;24.9180717468;16;43.9311170578;3;28.9481716156;20.625;10;25.8602035046;
58;4;25.8614006042;24.915145874;11;54.5751581192;3;29.5161247253;21.0234375;8;26.6613931656;
59;4;27.0352935791;25.9125099182;12;55.5538520813;3;29.9968338013;21.3489723206;8;27.3339891434;
60;4;28.1915397644;26.9101390839;12;56.4410362244;3;30.4003925323;21.6102333069;8;27.896791935;
61;4;28.3299922943;27.9080047607;14;57.2372646332;3;30.7380752563;21.8168411255;8;28.3683543205;
62;4;28.4511375427;28.9060840607;16;57.9455785751;3;31.0210113525;21.9782962799;10;29.5590367317;
63;4;28.5559558868;29.9043560028;16;58.5708465576;3;32.1354217529;23.0;11;29.7720140219;
64;4;28.6457538605;30.9028015137;16;59.1191453934;4;33.2227096558;24.0;10;29.9866249561;
65;4;28.7220230103;31.9014015198;17;61.0085420609;4;33.3086738586;25.0;10;30.2026084661;
66;4;29.134973526;33.4064407349;17;62.5101919174;4;34.1215667725;26.0;11;30.4197199345;
67;4;29.4523277283;34.5790023804;17;63.6953725815;4;34.2518348694;27.0;11;30.6377336979;
68;4;29.6930885315;34.9266738892;16;64.3949012756;4;34.3826408386;27.0;12;30.8564429283;
69;4;29.8111763;35.0687179565;16;64.8845071793;4;34.5138664246;27.0;12;31.0756585598;
70;4;29.8805274963;35.1385421753;17;65.1878242493;4;34.6453971863;27.0;11;31.2952090502;
71;5;29.9069461823;35.2001876831;13;81.3683233261;4;34.7771263123;27.0;11;31.5149368048;
72;5;30.9069461823;36.2543373108;13;82.3072013855;4;34.9089622498;27.0;11;31.7346973419;
73;5;31.9069461823;37.2960014343;14;83.012802124;4;35.0408210754;27.0;10;31.9543548822;
74;5;31.9069461823;38.2960014343;13;83.6245174408;4;35.1726150513;27.0;10;33.1737804413;
75;5;31.9069461823;39.2960014343;14;84.1467819214;4;36.3042678833;28.0;10;33.3428456187;
