Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;4;17.25;
2;1;11.3999996185;16.0;6;31.5391998291;1;11.8999996185;8.625;5;17.25;
3;1;11.3078403473;15.7695999146;6;31.1244792938;1;11.8999996185;8.625;5;17.25;
4;1;11.2248954773;15.5622396469;6;30.7512321472;1;11.8999996185;8.625;5;17.25;
5;1;12.2248954773;15.3756160736;6;30.2514686584;1;12.8999996185;8.625;5;17.25;
6;1;13.2248954773;15.1257343292;6;29.8016815186;1;13.8999996185;8.625;5;17.25;
7;1;13.9405040741;14.9008407593;6;29.4773540497;1;14.8999996185;8.625;5;17.5949993134;
8;1;13.8432064056;14.7386770248;6;29.185459137;2;16.156999588;8.79749965668;4;18.8861961365;
9;1;13.7556381226;14.5927295685;6;29.6501331329;2;16.3317184448;8.94309806824;4;19.7067136765;
10;1;15.8432064056;14.8250665665;6;29.7775993347;2;16.8240280151;9.3333568573;4;20.416779995;
11;1;16.8432064056;14.8887996674;6;29.7775993347;2;18.8240280151;9.6677980423;4;21.0226662159;
12;1;17.8432064056;14.8887996674;6;29.7775993347;2;20.8240280151;9.94955635071;2;21.5340260267;
13;1;18.8432064056;14.8887996674;6;29.7775993347;2;21.9002914429;10.1834592819;2;21.9622858763;
14;1;19.8432064056;14.8887996674;6;29.7775993347;2;22.9271316528;10.3752222061;2;22.3193571568;
15;1;20.8432064056;14.8887996674;6;29.7775993347;2;23.9546756744;10.5308046341;3;22.5548160076;
16;1;20.9332809448;14.8887996674;8;29.7775993347;2;24.9829177856;10.625;3;22.6030313969;
17;1;20.9332809448;14.8887996674;8;29.7775993347;2;26.0118465424;10.625;3;22.6523760557;
18;1;20.9332809448;14.8887996674;9;29.7775993347;2;27.0414524078;10.625;3;22.7028282881;
19;1;20.9332809448;14.8887996674;9;29.7775993347;2;27.6216964722;10.625;3;22.7543625832;
20;1;20.9332809448;14.8887996674;9;29.7775993347;2;27.6526184082;10.625;3;22.8069496155;
21;1;20.9332809448;14.8887996674;9;29.7775993347;2;27.6841697693;10.625;3;22.8605561256;
22;1;20.9332809448;14.8887996674;9;29.7775993347;2;27.7163333893;10.625;3;22.9151450396;
23;1;20.9332809448;14.8887996674;9;29.7775993347;2;27.74908638;10.625;3;22.97067523;
24;1;20.9332809448;14.8887996674;9;29.7775993347;2;27.7824058533;10.625;4;23.0271017551;
25;2;20.0399513245;14.8887996674;7;44.7775993347;2;27.8162612915;10.625;4;23.0843759775;
26;2;21.0399513245;14.8887996674;7;45.5275993347;2;27.8506259918;10.625;5;23.1424454451;
27;2;22.0399513245;14.8887996674;7;46.1969738007;2;27.8854675293;10.625;5;23.2012542486;
28;2;23.0399513245;14.8887996674;9;46.7848892212;2;27.920753479;10.625;5;23.2607431412;
29;2;24.0399513245;14.8887996674;9;47.2938690186;2;27.956445694;10.625;5;23.3208494186;
30;2;25.0399513245;14.8887996674;9;47.728925705;2;26.75;11.625;5;23.3815076351;
31;2;26.0399513245;14.8887996674;9;48.0966892242;2;26.75;11.6907539368;5;23.4426498413;
32;2;27.0399513245;14.8887996674;9;48.4046173096;2;26.75;11.7213249207;6;23.5042052269;
33;2;27.6280555725;14.8887996674;9;48.6603622437;2;26.75;11.7521028519;7;23.5661010742;
34;2;27.7047805786;14.8887996674;11;48.7775993347;2;26.75;11.7830505371;6;23.6282629967;
35;2;27.7399520874;14.8887996674;10;48.7775993347;2;27.75;13.7830505371;6;23.6906147003;
36;2;27.7399520874;14.8887996674;10;48.7775993347;2;28.2143688202;15.7830505371;8;23.7530794144;
37;2;27.7399520874;14.8887996674;11;48.7775993347;2;28.2518482208;17.7830505371;8;23.8155794144;
38;3;28.7399520874;14.8887996674;10;49.7775993347;3;28.2893486023;19.625;5;33.878036499;
39;3;29.7399520874;17.8887996674;10;49.9326679707;3;29.3268222809;21.625;6;34.3403720856;
40;3;30.051820755;20.8887996674;11;50.1099917889;3;30.3642234802;22.625;6;34.7769098282;
41;3;29.7399520874;23.8887996674;11;50.3121753931;3;30.401506424;23.625;8;35.186311245;
42;3;29.7399520874;25.9888000488;11;50.541936636;3;30.4386234283;24.625;7;35.5679190159;
43;4;30.2163238525;27.9888000488;7;54.102363348;4;30.4755306244;25.625;6;35.9216897488;
44;4;30.7399520874;28.9888000488;7;54.5506565571;4;30.5121822357;26.625;7;36.2481045723;
45;4;32.3657150269;29.9888000488;8;55.0365455151;4;30.548538208;27.625;7;36.5480742455;
46;4;32.7399520874;31.9888000488;9;55.5618569851;4;30.5845527649;28.625;8;36.8228383064;
47;4;32.8712387085;33.3749160767;9;56.1279342175;5;30.6201858521;29.625;8;37.0738677979;
48;4;33.8424530029;32.5957565308;10;56.7354474068;5;30.6554031372;30.625;7;37.302781105;
49;4;32.9670677185;33.5797615051;11;57.3841900826;5;30.6901626587;31.625;8;37.5112712383;
50;4;33.0150413513;34.5637702942;12;58.0728778839;5;30.7244338989;32.1102752686;8;37.596971035;
51;5;34.0628547668;32.547832489;11;58.798968792;5;30.7581825256;32.125;9;37.6522974968;
52;5;33.1103515625;33.5319976807;12;59.5585308075;5;30.7913780212;32.125;9;37.7066559792;
53;5;34.1573829651;32.5163230896;11;60.3461894989;5;30.8239936829;32.125;9;37.7600040436;
54;5;33.2038078308;33.5008468628;11;61.1551737785;5;30.8560028076;32.125;8;38.8123030663;
55;5;34.2494888306;32.485622406;13;61.9774813652;5;31.8873825073;33.125;9;40.0483567715;
56;5;33.29429245;33.4706878662;13;62.8041715622;5;33.4550170898;34.6534385681;9;41.1106324196;
57;5;34.3381080627;32.4560813904;13;63.6257605553;5;33.9355888367;36.0943336487;10;42.0180923939;
58;5;33.380821228;33.4418411255;14;66.1516342163;5;34.3391914368;37.4574012756;11;42.7918307781;
59;5;33.8678588867;34.8793640137;14;69.2872786522;6;34.67710495;38.7534103394;11;43.4232577085;
60;5;35.250125885;37.1875724792;14;71.144102335;6;32.8708496094;40.7873802185;10;43.6477957964;
61;5;36.5478248596;39.3970413208;15;72.1568813324;6;32.4000015259;41.8320960999;10;43.8279585838;
62;6;37.9711532593;38.2774925232;14;73.0610331297;6;32.4000015259;41.3029174805;10;44.0067226887;
63;6;36.7495918274;39.2411499023;13;73.6827269793;6;32.4000015259;41.3753242493;10;44.1836769581;
64;6;37.147731781;40.1084365845;13;74.2610034943;6;32.4000015259;42.3499450684;10;44.3584337234;
65;6;31.9145317078;43.7376174927;14;74.7937874794;6;32.4000015259;42.4443206787;10;45.5306326151;
66;7;29.9145317078;46.7616500854;13;75.2808929682;6;33.4000015259;43.5375099182;12;45.7599430084;
67;7;28.9145317078;49.0904159546;14;75.7236458063;6;34.4000015259;45.6293487549;13;45.9890320301;
68;8;27.9145317078;51.364238739;13;77.1244910955;6;34.4000015259;47.7196807861;15;46.2177046537;
69;8;27.9145317078;54.3936882019;14;77.5866241455;6;34.4000015259;49.8083763123;15;46.4457939863;
70;8;28.2999992371;58.2163200378;14;77.7252955437;6;34.4000015259;51.8953170776;16;46.6731593609;
71;8;28.6626701355;61.2766113281;14;77.8213560581;8;33.4000015259;51.9216156006;14;46.8996846676;
72;8;28.2999992371;64.3358306885;14;78.8957384825;8;33.4000015259;50.8402633667;15;47.1252757311;
73;8;29.7366943359;68.2299880981;15;79.0524517298;8;31.4000015259;53.8402633667;15;47.3498591185;
74;8;30.2999992371;71.8842315674;15;79.1042252779;8;32.4000015259;53.2237281799;15;47.5733767748;
