Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;4;17.25;
2;1;11.3999996185;16.0;6;31.7439994812;1;11.8999996185;8.625;5;17.25;
3;1;11.3487997055;15.8719997406;6;31.5135993958;1;11.8999996185;8.625;5;17.25;
4;1;11.3027200699;15.7567996979;5;31.3062400818;1;11.8999996185;8.625;4;17.25;
5;1;12.3027200699;15.6531200409;4;31.1196155548;1;12.8999996185;8.625;4;17.25;
6;1;13.3027200699;15.5598077774;4;30.9516544342;1;13.8999996185;8.625;4;17.25;
7;1;14.2854967117;15.4758272171;4;30.8924884796;1;14.8999996185;8.625;4;17.5949993134;
8;1;14.2677469254;15.4462442398;4;30.8392391205;2;16.156999588;8.79749965668;3;18.8861961365;
9;1;14.2517719269;15.4196195602;4;32.1347236633;2;16.3317184448;8.94309806824;3;19.7067136765;
10;1;16.2677459717;16.0673618317;4;33.0683250427;2;16.8240280151;9.3333568573;3;20.416779995;
11;1;17.2677459717;16.5341625214;4;33.72032547;2;18.8240280151;9.6677980423;3;21.0226662159;
12;1;18.2677459717;16.860162735;4;34.0400009155;2;20.8240280151;9.94955635071;3;21.5340260267;
13;1;19.2677459717;17.0200004578;5;34.0400009155;2;21.9002914429;10.1834592819;3;21.9622858763;
14;1;20.2677459717;17.0200004578;6;34.0400009155;2;22.9271316528;10.3752222061;3;22.3193571568;
15;1;21.2677459717;17.0200004578;6;34.0400009155;2;23.9546756744;10.5308046341;4;22.5548160076;
16;1;22.2119998932;17.0200004578;7;34.0400009155;2;24.9829177856;10.625;4;22.6030313969;
17;1;22.2119998932;17.0200004578;7;34.0400009155;2;26.0118465424;10.625;4;22.6523760557;
18;1;22.2119998932;17.0200004578;8;34.0400009155;2;27.0414524078;10.625;4;22.7028282881;
19;1;22.2119998932;17.0200004578;8;34.0400009155;2;27.6216964722;10.625;4;22.7543625832;
20;1;22.2119998932;17.0200004578;8;34.0400009155;2;27.6526184082;10.625;4;22.8069496155;
21;1;22.2119998932;17.0200004578;8;34.0400009155;2;27.6841697693;10.625;4;22.8605561256;
22;1;22.2119998932;17.0200004578;8;34.0400009155;2;27.7163333893;10.625;4;22.9151450396;
23;1;22.2119998932;17.0200004578;7;34.0400009155;2;27.74908638;10.625;4;22.97067523;
24;1;22.2119998932;17.0200004578;6;34.0400009155;2;27.7824058533;10.625;5;23.0271017551;
25;1;22.2119998932;17.0200004578;6;34.0400009155;2;27.8162612915;10.625;5;23.0843759775;
