Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;4;17.25;
2;1;11.3999996185;16.0;6;32.0;1;11.8999996185;8.625;5;17.25;
3;1;11.3999996185;16.0;5;32.0;1;11.8999996185;8.625;5;17.25;
4;1;11.3999996185;16.0;5;32.0;1;11.8999996185;8.625;5;17.25;
5;1;12.3999996185;16.0;5;32.0;1;12.8999996185;8.625;5;17.25;
6;1;13.3999996185;16.0;5;32.0;1;13.8999996185;8.625;5;17.25;
7;1;14.3999996185;16.0;5;32.6399993896;1;14.8999996185;8.625;5;17.5949993134;
8;1;14.7919998169;16.3199996948;5;33.0;1;15.5569992065;8.79749965668;5;17.8861961365;
9;2;15.1999998093;16.5;4;35.6500015259;1;15.7317180634;8.94309806824;5;18.6667137146;
10;2;17.091999054;17.3250007629;4;36.8307757378;2;16.8000278473;9.3333568573;3;20.3355960846;
11;2;19.091999054;17.9053878784;4;37.6349492073;2;18.8000278473;9.6677980423;3;20.9391126633;
12;2;21.091999054;18.2973766327;4;38.0605818033;2;20.8000278473;9.94955635071;3;21.4481024742;
13;2;22.1101741791;18.5;5;38.0811508894;2;21.8487377167;10.1834592819;3;21.8739979267;
14;2;23.1163444519;18.5;5;38.1018965244;2;22.8741588593;10.3752222061;2;22.2287167311;
15;2;24.1225681305;18.5;5;38.1228116751;2;23.9002914429;10.5308046341;3;22.461841464;
16;2;25.1288433075;18.5;5;38.1438889503;2;24.9271316528;10.625;3;22.5077478886;
17;2;25.4431667328;18.5;5;38.1651208401;2;25.9546756744;10.625;3;22.5548160076;
18;2;25.4495372772;18.5;5;38.1864993572;2;26.9829177856;10.625;3;22.6030313969;
19;2;25.4559497833;18.5;5;38.2080165148;2;27.5618190765;10.625;3;22.6523760557;
20;2;25.4624061584;18.5;5;38.2296639681;2;27.591424942;10.625;3;22.7028282881;
21;2;25.4688987732;18.5;6;38.2514331341;2;27.6216964722;10.625;4;22.7543625832;
22;2;25.4754295349;18.5;6;38.2733153105;2;27.6526184082;10.625;4;22.8069496155;
23;2;25.4819946289;18.5;6;38.2953014374;2;27.6841697693;10.625;4;22.8605561256;
24;2;25.4885902405;18.5;6;38.3173824549;2;27.7163333893;10.625;5;22.9151450396;
25;2;25.1000003815;19.4221668243;6;38.3395489454;2;27.74908638;10.625;5;22.97067523;
26;2;25.1000003815;19.4376850128;6;38.3617914915;2;27.7824058533;10.625;5;23.0271017551;
27;2;25.1000003815;19.4532546997;6;38.3841004372;2;27.8162612915;10.625;5;23.0843759775;
28;2;25.1000003815;19.468870163;6;38.4064661264;2;27.8506259918;10.625;5;23.1424454451;
29;2;25.1000003815;19.4845256805;6;38.428878665;2;27.8854675293;10.625;5;23.2012542486;
30;2;25.1000003815;19.5002155304;7;38.4513280392;2;26.75;11.6006269455;5;23.2607431412;
31;2;25.1000003815;19.5159301758;7;38.4738043547;2;26.75;11.6303710938;5;23.3208494186;
32;2;25.1000003815;19.5316638947;7;38.4962974787;2;26.75;11.6604251862;5;23.3815076351;
33;2;25.1000003815;19.5474090576;7;38.5187973976;2;26.75;11.6907539368;5;23.4426498413;
34;2;25.1000003815;19.5631580353;7;38.5412938595;2;26.75;11.7213249207;5;23.5042052269;
35;2;25.1000003815;19.5789051056;8;38.5637768507;2;27.75;13.7213249207;5;23.5661010742;
36;2;25.1000003815;21.5789051056;8;38.5862361193;2;28.1396598816;15.7213249207;6;23.6282629967;
37;2;25.1000003815;23.5789051056;8;38.6086617708;2;28.1769580841;17.7213249207;6;23.6906147003;
38;2;25.1000003815;25.5789051056;9;38.6310436726;2;28.2143688202;19.625;6;23.7530794144;
39;2;25.1000003815;27.5789051056;9;38.6533719301;2;28.2518482208;20.625;7;23.8155794144;
40;2;25.1000003815;29.5789051056;10;38.6756366491;2;28.2893486023;20.625;7;23.878036499;
41;2;25.1000003815;29.6729450226;9;38.6978281736;2;28.3268222809;20.625;7;23.940372467;
42;2;25.1000003815;29.6884803772;11;38.7199368477;2;28.3642234802;20.625;8;24.0025100708;
43;2;25.1000003815;29.703956604;12;38.7419531345;2;28.401506424;20.625;8;24.0643725395;
44;2;25.1000003815;29.719367981;12;38.7638677359;2;28.4386234283;20.625;9;24.1258842945;
45;2;25.1000003815;29.7347068787;12;38.7856714725;3;28.4755306244;20.625;7;24.186971426;
46;2;25.1000003815;29.7499694824;12;38.8073554039;3;28.5121822357;20.625;7;24.2475619316;
47;2;25.1000003815;29.7651481628;12;38.8289107084;3;28.548538208;20.625;7;24.3075861931;
48;2;25.1000003815;29.7802371979;12;38.8503289223;3;28.5845527649;20.625;7;24.3669772148;
49;2;25.1000003815;29.7952308655;12;38.8716015816;3;28.6201858521;20.625;8;24.4256706238;
50;3;25.1000003815;29.8101215363;13;38.8927206993;3;28.6554031372;20.625;8;24.4836053848;
51;3;26.1000003815;29.5;12;39.9136784077;3;28.6901626587;20.625;8;24.5407235622;
52;3;27.1000003815;31.5;12;39.99446702;3;28.7244338989;20.625;9;24.596971035;
53;3;27.4179992676;32.8541259766;13;40.0780433416;3;28.7581825256;20.625;9;24.6522974968;
54;3;27.4368896484;33.8685531616;13;40.1644693613;3;28.7913780212;20.625;9;24.7066559792;
55;3;27.4566879272;34.8828582764;13;40.2537992001;3;28.8239936829;20.625;10;24.7600040436;
56;3;27.4774169922;34.8970222473;14;40.3302885294;3;26.8239936829;21.625;10;24.8123030663;
57;3;27.49908638;34.9000015259;14;40.4057120085;3;26.75;22.4061508179;10;25.7583565712;
58;3;27.5217132568;34.9000015259;15;40.484351635;3;27.2281265259;22.8791770935;11;26.5593168736;
59;3;27.5453071594;34.9000015259;15;40.5662232637;3;27.6187667847;23.2796573639;11;27.2319893837;
60;3;27.5698661804;34.9000015259;15;42.2383145094;3;27.9322776794;23.6159954071;11;27.7951750755;
61;3;28.0534934998;35.6819992065;16;43.409563303;3;29.1802082062;21.8226032257;11;28.2674226761;
62;3;28.3866996765;36.2092437744;16;44.1710278988;3;28.3739547729;22.9840583801;12;27.959086895;
63;4;28.5968208313;36.5271377563;15;44.3918774128;3;28.4000015259;23.9795436859;12;28.1091723442;
64;4;28.0;36.0;15;44.6224222183;3;28.4000015259;24.0545864105;12;29.2587800026;
65;4;28.6952419281;36.0;16;44.8625822067;4;29.4000015259;25.1293907166;11;29.5274635553;
66;4;28.7486534119;36.6569480896;17;45.1121809483;4;30.4000015259;26.2037315369;11;29.8078408241;
67;4;28.8048362732;36.7005767822;18;45.3709363937;4;30.4000015259;27.2773933411;12;30.1005716324;
68;4;28.0;37.7442893982;18;45.6384532452;4;30.4000015259;28.3501586914;12;30.4063421488;
69;4;28.0;38.7880401611;18;45.9142172337;5;30.4000015259;29.4218330383;10;40.7258439064;
70;4;28.0;39.8317718506;19;46.1975924969;5;29.4000015259;32.3629226685;10;41.5597496033;
71;5;28.0;40.8754234314;18;46.4878203869;5;31.4000015259;32.5298728943;9;42.3811812401;
72;5;28.0;41.9189491272;18;46.784024477;5;31.4000015259;32.6370391846;10;44.1875901222;
73;5;28.0;42.9622917175;19;47.085215807;5;33.4000015259;34.7537574768;10;45.0673161745;
74;5;28.0;44.0053977966;19;47.3903064728;5;36.060333252;37.8803482056;11;46.1731009483;
75;5;28.0;46.9622917175;19;47.6981215477;5;35.1980400085;38.0170402527;11;47.2581275702;
76;5;28.0;48.9622917175;21;48.0074195862;5;35.3257484436;39.1639137268;13;48.3189995289;
77;5;28.0;50.9622917175;21;48.3169136047;5;36.4426803589;41.3208961487;14;49.3538291454;
78;5;28.0;52.9622917175;21;48.6252934933;5;35.5484771729;40.4877319336;14;50.361997962;
79;5;28.0;54.9622917175;22;48.9312517643;5;35.6431427002;40.6639518738;16;51.3438321352;
80;5;28.0;56.8162918091;22;49.2335083485;5;36.7270126343;41.8488807678;16;52.3002595901;
81;5;28.0;57.9387893677;23;49.5308344364;5;35.8006477356;42.0416107178;16;53.2324740887;
82;5;28.0;59.0592460632;23;49.8220758438;5;35.8647842407;42.7079696655;18;53.7552201748;
83;5;28.0;60.1771202087;24;50.1061725616;6;36.8333053589;44.0286712646;17;54.3045089245;
84;5;28.0;60.742477417;24;50.3821752071;6;35.804977417;43.3597488403;18;54.8756523132;
85;5;28.0;60.8911857605;24;50.6492578983;6;35.7794799805;43.6995010376;18;55.4638354778;
86;5;28.0;61.0352249146;24;50.9067263603;7;37.7565307617;42.8348693848;18;56.0422742367;
87;5;28.0;63.3555870056;25;51.1540219784;7;35.7358779907;42.9764175415;18;56.583781004;
88;5;28.0;63.5387535095;27;51.3907222748;7;35.7172889709;44.1238670349;19;57.1318976879;
89;5;28.0;63.7142791748;27;51.6165373325;7;37.7005615234;43.2768554688;19;57.6820771694;
90;5;28.0;63.8819503784;28;51.8313019276;7;35.6855049133;43.4349403381;20;58.2300984859;
91;5;28.0;64.0416488647;29;52.0349690914;7;33.6719551086;47.378288269;20;58.7721352577;
92;5;28.0;64.1933441162;29;52.2275950909;7;32.6597595215;50.592464447;20;59.3048005104;
93;5;28.0;64.3370666504;30;52.4093308449;8;31.6487846375;53.8108329773;19;59.8251700401;
94;5;28.0;64.4729232788;30;52.5804052353;8;30.6389045715;57.0324172974;20;60.3307881355;
95;5;28.0;64.6010742188;31;52.7263746262;8;31.6300163269;54.256187439;20;60.8196487427;
96;5;28.0;64.7084655762;31;52.837515831;8;28.622013092;57.4810562134;20;61.2901706696;
97;5;28.0;64.7862625122;31;52.9402503967;8;27.614812851;60.705909729;21;61.7411618233;
98;5;28.0;64.8581771851;33;53.0;8;27.6083316803;60.9296188354;22;62.1717720032;
99;6;28.0;64.9000015259;32;53.0;8;26.6024990082;61.1510772705;21;63.5814571381;
100;6;28.0;64.9000015259;33;53.0;8;25.5972480774;65.3692169189;21;63.9449316263;
101;6;28.0;64.9000015259;33;53.0;8;26.5925235748;66.5830078125;23;64.2896334529;
102;6;28.0;64.9000015259;34;53.0;8;26.1882705688;67.7915267944;24;64.615439415;
103;7;28.0;64.9000015259;33;53.0;8;25.1844444275;71.9939193726;26;65.8929623365;
104;7;28.0;64.9000015259;33;53.0;8;25.1809997559;76.1226577759;26;67.1637567282;
105;7;28.0;64.9000015259;33;53.0;8;25.177898407;79.846282959;26;68.443017602;
106;7;28.0;64.9000015259;34;53.0;8;27.1751098633;76.8784408569;27;69.7158292532;
107;7;28.0;64.9000015259;34;53.0;11;25.1725978851;80.8516693115;24;71.9675703049;
108;7;28.0;64.9000015259;35;53.0;11;27.170337677;83.4113311768;25;74.2446166277;
109;7;28.0;64.9000015259;35;53.0;12;30.1683044434;83.9524383545;25;75.5379333496;
110;7;28.0;64.9000015259;35;53.8299999237;12;31.1664733887;88.4689788818;26;76.780664444;
111;7;28.0;65.5209960938;36;54.6450309753;12;32.1648254395;92.9559936523;26;77.9654510021;
112;8;30.0;64.7024383545;35;56.4371042252;12;35.1633453369;90.7686920166;26;79.0874311924;
113;8;30.0;66.8845977783;36;57.2292311192;12;34.1620101929;94.2570800781;26;80.1441540718;
114;8;30.3090000153;69.0667572021;36;58.9862697124;12;35.1608085632;97.7115478516;27;83.1353468895;
115;8;31.0;72.2481613159;37;59.7038786411;12;37.1597290039;96.7880249023;25;85.2425825596;
116;9;33.0;72.4280853271;37;60.3791458607;12;39.1587562561;100.867507935;26;87.9714235067;
117;9;32.0;74.6058273315;38;61.0105165243;12;43.2522888184;104.645980835;26;89.7035758495;
118;10;32.3467483521;76.7807006836;37;61.5976463556;12;45.3350715637;108.731277466;27;91.3930822611;
119;11;32.0;79.9520645142;37;62.141204834;13;45.6076927185;112.211929321;29;93.052074194;
120;12;32.0;83.1193389893;36;62.6426599026;14;46.6708946228;115.844482422;30;94.6929870844;
121;12;33.0;83.2819824219;36;63.1040594578;14;48.7255210876;116.169570923;31;96.0794667006;
122;12;32.0;86.4395294189;35;63.5278358459;14;48.7724456787;119.441253662;31;97.4058952332;
123;12;32.0;89.591583252;35;64.9166356325;14;49.8000030518;122.508392334;29;98.6882143021;
124;12;34.0;90.6904830933;35;66.2757101059;14;51.8000030518;122.933631897;31;100.04946506;
125;12;35.0;94.8557662964;35;67.5837666988;16;51.8000030518;127.548080444;29;102.489092112;
126;12;37.0;100.015075684;36;68.9211264849;16;54.8000030518;130.610351562;29;104.095207214;
127;12;40.0;103.168273926;37;69.3184185028;16;57.3500022888;133.852172852;32;105.781525016;
