Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;4;17.25;
2;1;11.3999996185;16.0;6;32.0;1;11.8999996185;8.625;5;17.25;
3;1;11.3999996185;16.0;6;32.0;1;11.8999996185;8.625;5;17.25;
4;1;11.3999996185;16.0;6;32.0;1;11.8999996185;8.625;6;17.25;
5;1;12.3999996185;16.0;6;32.0;1;12.8999996185;8.625;6;17.25;
6;1;13.3999996185;16.0;6;32.0;2;14.5;8.625;5;18.25;
7;1;14.3999996185;16.0;6;31.8360004425;2;15.5;8.625;4;18.7174992561;
8;1;14.5508003235;15.9180002213;6;31.6884002686;2;16.2304992676;8.79749965668;4;19.1448272467;
9;2;14.806520462;15.8442001343;5;33.7504692078;2;16.4868965149;8.94309806824;4;20.114030838;
10;2;16.8507995605;16.3752346039;5;34.537101388;2;17.0684185028;9.3333568573;4;20.9971549511;
11;2;18.8507995605;16.7501506805;5;35.0906783342;2;19.0684185028;9.6677980423;4;21.8030670881;
12;2;20.8507995605;17.0080528259;5;35.1533164978;2;21.0684185028;9.94955635071;4;22.5440151691;
13;2;21.8847942352;17.0200004578;5;35.1930249929;2;22.5062847137;10.1834592819;4;23.2339217663;
14;2;22.8967075348;17.0200004578;5;35.2336919308;2;22.9403533936;10.3752222061;4;23.88697505;
15;2;23.9089069366;17.0200004578;5;35.2753076553;2;23.3321857452;10.5308046341;4;24.4546608925;
16;2;24.5825920105;17.0200004578;5;35.3178601265;2;23.6727962494;10.625;4;24.8727197647;
17;2;24.5953578949;17.0200004578;6;35.3613346815;2;23.9236316681;10.625;4;25.3301706314;
18;3;24.6084003448;17.0200004578;5;35.4057139158;2;24.198102951;10.625;4;25.8267202377;
19;3;24.6217136383;17.0200004578;6;35.4509775639;2;24.4960327148;10.625;4;26.3609733582;
20;3;24.6352920532;17.0200004578;6;35.4971027374;2;24.8165836334;10.625;4;26.9302859306;
21;3;24.6491298676;17.0200004578;6;35.5440636873;2;27.1581726074;10.625;5;27.5306758881;
22;3;24.6632194519;17.0200004578;6;35.5918318033;2;28.5184059143;10.625;5;28.1568169594;
23;3;24.6775493622;17.0200004578;6;35.6403757334;2;29.8940906525;10.625;5;28.8021335602;
24;3;24.692111969;17.0200004578;6;35.6896612644;3;31.2812805176;10.625;4;29.4590082169;
25;3;24.2119998932;18.0200004578;6;35.7396515608;3;31.6754055023;10.625;4;30.119093895;
26;3;24.2119998932;18.2097549438;6;35.790307045;3;32.0714569092;10.625;4;30.7737131119;
27;3;24.2119998932;18.2452144623;6;35.8415856361;3;32.464225769;10.625;4;31.414305687;
28;3;24.2119998932;18.2811088562;6;35.89344275;3;32.8485832214;10.625;4;32.0328741074;
29;3;24.2119998932;18.3174095154;7;35.945831418;3;33.2197265625;10.625;4;32.622387886;
30;3;24.2119998932;18.3540821075;7;35.9987024069;3;33.5734329224;10.625;4;33.1770887375;
31;3;24.2119998932;18.3910923004;8;36.0520045757;3;33.9062538147;10.625;4;33.6926860809;
32;3;24.2119998932;18.4284038544;8;36.1056847572;3;34.2156143188;10.625;4;34.1664180756;
33;3;24.2119998932;18.4659786224;8;36.1596882343;3;34.4998512268;10.625;4;34.596997261;
34;3;24.2119998932;18.5037822723;8;36.2139587402;3;34.7581977844;12.625;5;34.9844608307;
35;3;24.2119998932;18.5417709351;8;36.2684390545;3;34.9906768799;14.625;5;35.3299570084;
36;3;24.2119998932;18.5799064636;9;36.3230705261;3;35.1979751587;16.625;5;35.6354980469;
37;3;24.2119998932;20.5799064636;9;36.3777940273;3;35.3812980652;18.625;6;35.9037160873;
38;4;24.2119998932;22.5799064636;8;36.4325499535;3;35.5422286987;20.625;6;36.1376314163;
39;4;24.2119998932;24.5799064636;9;36.487278223;3;35.6825790405;20.625;6;36.3404560089;
40;4;24.2119998932;26.5799064636;10;36.5419192314;3;35.8042755127;20.625;6;37.5;
41;4;24.2119998932;28.5799064636;11;36.5964131355;3;36.9000015259;21.625;6;37.0575000048;
42;4;24.2119998932;28.8094902039;12;36.6507008076;3;37.9000015259;22.625;6;36.5920231938;
43;4;24.2119998932;28.8474903107;12;36.7047240734;3;37.9552154541;23.625;7;36.3497294188;
44;4;24.2119998932;28.885307312;13;36.7584257126;3;37.8098373413;24.625;7;36.0496820807;
45;4;24.2119998932;28.9228973389;14;36.8117496967;3;37.6298103333;25.625;7;36.2914824188;
46;4;24.2119998932;28.9602241516;14;36.8646416664;3;37.774887085;25.625;6;36.5028951615;
47;4;24.2119998932;28.9972496033;15;36.9170489311;3;37.9017372131;25.625;6;36.6659576893;
48;4;24.2119998932;29.0339336395;15;36.9689207077;3;37.9995727539;25.625;6;36.6768844128;
49;4;24.2119998932;29.0702438354;16;37.0202083588;4;38.0061302185;25.625;6;36.6885112226;
50;5;24.2119998932;29.1061458588;15;37.0708656311;4;38.0131072998;25.625;6;38.0701012611;
51;5;24.2119998932;29.1416053772;16;37.1208486557;4;38.8420639038;26.0234375;6;39.2377001345;
52;5;24.2119998932;29.1765937805;17;37.1701161861;4;39.5426177979;26.3489723206;6;40.2115419656;
53;5;24.2119998932;29.2110805511;17;37.2186293602;4;40.1269226074;26.6102333069;7;41.015518114;
54;5;24.2119998932;29.2450408936;18;37.2663524151;4;40.6093101501;26.8168411255;7;41.6743066311;
55;5;24.2119998932;29.2784461975;20;37.3132522106;4;36.4622039795;28.9477119446;9;42.0048762858;
56;5;24.2119998932;29.3112754822;20;37.3592987061;4;38.4622039795;27.1396884918;9;42.2495642006;
57;5;24.2119998932;29.3435096741;20;37.4044644833;4;34.4622039795;29.1490764618;8;42.0;
58;5;24.2119998932;29.375125885;20;37.4487252235;4;32.4622039795;24.0;7;41.5;
59;5;24.2119998932;29.4061088562;20;37.4920594692;4;32.4622039795;25.0;8;41.7625007629;
60;5;24.2119998932;29.4364414215;20;37.5344486237;4;29.4622039795;27.0;8;41.9823112488;
61;5;24.2119998932;29.4661140442;21;37.5758771896;4;29.4622039795;27.0;8;42.5;
62;5;24.2119998932;29.4951133728;21;39.0263557434;4;30.4622039795;28.75;10;42.8725008965;
63;5;24.5959701538;30.2544670105;21;40.0748062134;4;28.4622039795;31.75;10;43.0401959419;
64;5;24.8587608337;30.8131904602;21;40.8292512894;4;26.4622039795;34.75;9;43.0605818033;
65;5;25.032951355;31.2251758575;21;41.0273118019;4;26.4622039795;34.75;9;44.0811508894;
66;5;25.0400009155;31.3591194153;22;41.2020134926;4;25.1802082062;38.75;11;44.1618964672;
67;5;25.0400009155;31.4814109802;22;41.376244545;4;25.1802082062;42.3009490967;11;44.2457755804;
68;6;26.0400009155;32.6033706665;21;42.5493984222;4;25.1802082062;42.3114051819;12;44.3328498602;
69;6;27.0400009155;33.7245788574;21;42.8036805391;4;23.1802082062;45.3219451904;12;44.4231727123;
70;6;27.3648414612;35.7245788574;21;43.0616745949;4;22.1802082062;48.3325614929;14;44.5167878866;
71;6;27.3914680481;37.7245788574;21;44.3231106997;4;22.1802082062;48.008392334;15;44.6137285233;
72;6;28.0400009155;40.7245788574;22;44.7246994972;4;20.1802082062;50.0568618774;15;44.7140156031;
73;6;29.0400009155;43.4086036682;22;45.1464554071;4;19.1802082062;52.1070098877;16;44.8176563978;
74;6;29.4273376465;45.4627227783;23;45.589884758;5;19.1802082062;50.3757171631;15;44.9246436357;
75;7;29.5174484253;46.4139404297;22;46.0565546751;5;19.1802082062;48.75;15;45.0349539518;
76;8;29.0400009155;48.5193328857;20;64.5480517149;5;16.0;37.75;14;27.1485466957;
77;8;30.0400009155;51.4833831787;20;65.0659233332;5;16.0;38.75;15;27.2653630972;
78;8;31.0400009155;53.6922569275;17;65.6116073132;5;17.0;36.75;15;27.3853250742;
79;8;32.0400009155;55.9091873169;17;66.1863481998;5;16.0;39.430896759;15;27.5083343983;
80;8;29.0400009155;54.2416534424;19;48.7910974026;6;16.0;40.5041656494;14;45.6342726946;
81;8;29.9385032654;53.9915618896;19;49.4264042377;7;17.0;42.5671386719;13;45.7630003691;
82;8;29.0400009155;55.3759727478;19;50.0923027992;7;18.0;44.6315002441;13;45.894356966;
83;8;29.0400009155;56.4041213989;19;50.7881963253;7;18.0;45.4756622314;13;47.0281614065;
84;8;29.0400009155;56.7733840942;20;51.5127544403;7;19.0;48.4869003296;12;47.1142120957;
85;8;29.0400009155;57.1558532715;21;52.2638301849;7;20.0;53.4756622314;13;47.2072882652;
86;8;30.0400009155;55.3190689087;21;53.0384056568;7;21.0;57.4756622314;14;47.3066508174;
87;8;29.0400009155;56.4811553955;21;53.83258605;7;22.0;61.4756622314;14;47.4115941525;
88;8;29.0400009155;57.6419143677;23;54.641644001;7;23.0;65.4756622314;14;47.5214421153;
89;8;30.0400009155;55.8010940552;23;55.3990755081;8;23.0;68.4756622314;13;47.6355469227;
90;8;29.0400009155;56.9157180786;23;56.1512622833;8;23.0;71.4756622314;14;47.7532864213;
91;8;29.0400009155;58.0222015381;25;56.9050130844;8;23.0;74.4756622314;15;47.8740631342;
92;8;29.0400009155;59.129486084;25;57.6536073685;8;23.0;77.4756622314;16;47.9973042011;
93;8;29.0400009155;60.2371139526;25;58.3904662132;8;23.0;80.4756622314;16;48.1224610806;
94;8;29.0400009155;60.6672363281;26;59.1094064713;8;23.0;82.9384765625;17;48.2490094304;
95;8;29.0400009155;61.0267028809;26;59.8048701286;8;23.0;84.953956604;17;49.376450181;
96;8;30.0400009155;59.1326217651;26;60.4721012115;8;25.0;84.969367981;18;49.5943099856;
97;8;31.0400009155;58.2370605469;26;61.1072669029;8;25.0;87.9847106934;18;49.8192615509;
98;8;32.0400009155;57.3396148682;27;61.7075119019;8;26.0;87.9999694824;19;50.0512667894;
99;8;30.0400009155;58.4398880005;26;62.2709503174;8;26.0;88.0151519775;21;50.2903037071;
100;8;29.0400009155;59.5375289917;25;62.7966079712;8;25.0;91.0302352905;22;50.5363582969;
