Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;4;17.25;
2;1;11.3999996185;16.0;4;32.0;1;11.8999996185;8.625;5;17.25;
3;1;11.3999996185;16.0;4;31.7439994812;1;11.8999996185;8.625;5;17.25;
4;1;11.3487997055;15.8719997406;4;31.5135993958;1;11.8999996185;8.625;5;17.25;
5;1;12.3487997055;15.7567996979;4;31.3062400818;2;13.5;8.625;4;18.25;
6;1;13.3487997055;15.6531200409;4;31.1196155548;2;14.5;8.625;4;18.3624999523;
7;1;14.3358850479;15.5598077774;4;31.0436534882;2;15.5674991608;8.625;4;18.8425289392;
8;2;14.6130962372;15.5218267441;3;31.9752883911;2;16.3055171967;8.79749965668;4;19.2834601402;
9;2;14.5925865173;15.4876441956;2;33.3723444939;2;16.5700759888;8.94309806824;4;20.2715096474;
10;2;16.6544952393;16.1171722412;2;34.4322026968;2;17.1629047394;9.3333568573;4;21.1754176617;
11;2;18.6544952393;16.5693645477;2;35.236964345;2;19.1629047394;9.6677980423;4;22.0040557384;
12;2;20.6544952393;16.884393692;4;35.7039126158;2;21.1629047394;9.94955635071;4;22.7696070671;
13;3;21.8122692108;17.0200004578;3;35.9224854708;2;22.6416397095;10.1834592819;4;23.485840559;
14;3;22.8778400421;17.0200004578;4;36.1656556129;2;23.8412647247;10.3752222061;4;24.1666834354;
15;3;23.9507904053;17.0200004578;4;36.4350683689;2;25.0630722046;10.5308046341;5;24.7632339001;
16;3;24.930519104;17.0200004578;4;36.7321748734;2;26.3079681396;10.625;5;25.210706234;
17;3;25.019651413;17.0200004578;4;37.0581386089;2;27.5764503479;10.625;5;25.6974492073;
18;3;25.1174411774;17.0200004578;4;37.4137313366;2;28.8684959412;10.625;5;26.2223615646;
19;3;25.2241191864;17.0200004578;5;37.7992229462;2;29.733417511;10.625;5;26.7831263542;
20;3;25.3397674561;17.0200004578;6;38.2142701149;2;30.0698757172;10.625;5;27.3761043549;
21;4;25.4642810822;17.0200004578;5;38.6578168869;2;30.4256629944;10.625;5;27.9963049889;
22;4;25.5973453522;17.0200004578;6;39.1280112267;2;30.7977828979;10.625;6;28.6374530792;
23;4;25.7384033203;17.0200004578;7;39.6221580505;2;31.182472229;10.625;6;29.2921695709;
24;4;25.8866462708;17.0200004578;7;40.1367125511;2;31.575302124;10.625;6;29.9522571564;
25;4;24.2119998932;18.0200004578;7;40.6673269272;2;31.9713554382;10.625;6;30.6090812683;
26;4;25.2119998932;17.0200004578;7;41.2089567184;2;32.365447998;10.625;6;31.2540082932;
27;4;26.2119998932;17.0200004578;8;41.7560229301;2;32.7524032593;10.625;6;31.8788576126;
28;4;26.5268058777;17.0200004578;8;43.3026247025;2;33.1273155212;10.625;6;32.4763212204;
29;4;27.690788269;17.5200004578;8;43.8979839087;3;33.4857940674;10.625;5;33.0402956009;
30;4;28.8528347015;17.0200004578;8;44.4835700989;3;33.8241767883;10.625;5;33.5661077499;
31;4;29.3450698853;17.0200004578;8;45.0540677309;3;34.1396636963;10.625;6;34.0506105423;
32;4;29.164308548;17.6065196991;8;45.6048039198;4;34.4303665161;10.625;5;34.4921531677;
33;4;29.6814422607;17.0200004578;8;46.1319117546;4;34.6952896118;12.625;5;34.8904571533;
34;4;29.8395729065;17.0200004578;8;46.6324343681;4;34.9342727661;14.625;5;35.2464103699;
35;4;29.989730835;20.0200004578;9;47.1043611765;4;35.1478462219;16.625;6;35.561832428;
36;4;29.699464798;23.0200004578;9;47.5465976;4;35.337097168;18.625;6;35.839220047;
37;4;30.2639789581;26.0200004578;10;47.9588925838;4;35.5035324097;20.625;6;36.0815153122;
38;4;30.3876686096;29.0200004578;11;48.34172225;4;35.6489105225;20.625;6;36.2918977737;
39;4;27.9111614227;32.0200004578;11;48.6961560249;4;35.775138855;20.625;6;37.4736194611;
40;4;26.9111614227;33.893787384;13;49.0237135887;4;36.8841705322;21.625;8;37.5199999809;
41;4;26.7612934113;34.0200004578;14;49.0712636709;4;37.9000015259;22.625;8;37.5401959419;
42;4;27.7849407196;32.0200004578;15;49.1238298416;4;38.5241165161;23.625;8;37.5605818033;
43;4;28.8091545105;32.0200004578;16;49.1810147762;4;38.5363464355;24.625;9;37.5811508894;
44;4;26.2119998932;34.0200004578;16;49.2424428463;4;38.5486907959;25.625;9;37.6018965244;
45;4;27.2119998932;33.0986289978;17;49.3077561855;4;38.5611381531;25.625;9;37.6228116751;
46;4;26.2119998932;34.141544342;17;49.3766107559;4;38.5736846924;25.625;10;37.6438889503;
47;4;27.2119998932;33.1852035522;19;49.4486768246;5;38.5863342285;25.625;9;37.6651208401;
48;4;26.9377288818;33.0200004578;17;49.5236339569;5;38.5990715027;25.625;10;37.6864993572;
49;4;26.9647026062;34.0200004578;17;49.6011734009;5;38.6119003296;25.625;10;39.0797324181;
50;4;27.9920043945;32.0200004578;9;49.6809930801;5;39.4478416443;26.0234375;12;40.2583342791;
51;4;28.2119998932;33.0200004578;10;49.7628009319;5;40.1549987793;26.3489723206;12;41.2424762249;
52;4;26.2119998932;34.4123306274;10;49.8463101387;5;40.7454833984;26.6102333069;12;42.0559836626;
53;4;28.0753936768;32.0200004578;12;49.931242466;5;41.2335891724;26.8168411255;12;42.7234654427;
54;5;28.0143718719;32.0200004578;10;65.0173273087;5;41.6340789795;26.9782962799;13;43.0618180037;
55;5;29.1907997131;34.0200004578;10;65.8542990685;6;41.8370895386;27.0;8;53.3133029938;
56;5;31.5281600952;34.0200004578;10;66.6112761497;6;42.9879837036;28.0;8;53.8876048326;
57;5;32.5518112183;35.0200004578;10;67.287176609;6;44.0325660706;29.0;8;54.3859473467;
58;5;33.5755691528;36.0200004578;11;69.8280727863;6;44.0480690002;30.0;10;54.8538234234;
59;5;35.0323486328;37.6599502563;11;71.832757473;7;43.2000007629;32.0;9;55.2891583443;
60;5;36.373840332;39.0979385376;12;73.4135942459;7;43.2000007629;34.0;9;55.6908670664;
61;5;37.6297683716;40.3882522583;12;74.3170638084;7;43.2000007629;36.0;10;56.0587663651;
62;5;34.584487915;43.4000015259;12;74.9712157249;8;43.2000007629;38.0;8;71.3934494257;
63;5;33.584487915;46.3646087646;12;75.5233535767;8;44.2000007629;41.0;8;72.7461385727;
64;5;32.936000824;48.4517059326;14;76.0073361397;8;45.2000007629;44.0;9;73.9735095501;
65;6;33.936000824;51.538772583;12;77.3340201378;8;45.2000007629;47.0;9;75.0670455694;
66;6;34.936000824;54.6254882812;12;77.5452011824;8;45.2000007629;49.4357643127;8;76.0253174305;
67;6;36.2432441711;55.6254882812;14;77.7545496225;8;45.2000007629;51.5124435425;10;76.852923274;
68;6;38.6572685242;52.4000015259;14;77.9613964558;9;45.2000007629;52.5796318054;9;77.4632582664;
69;6;36.7138595581;54.4000015259;15;78.1651087999;9;45.2000007629;53.5999984741;9;77.9320846796;
70;7;36.7696151733;55.4000015259;14;78.3651002645;9;45.2000007629;55.5999984741;10;78.3213764429;
71;7;35.971118927;54.4000015259;14;78.5608363152;9;45.2000007629;57.5999984741;11;78.6424742937;
72;7;34.978843689;54.4000015259;15;78.7518407106;9;45.2000007629;59.5999984741;11;78.8074854612;
73;7;32.6282691956;57.4000015259;16;78.9376993179;9;45.2000007629;61.5999984741;12;78.8335586786;
74;6;29.6339206696;51.4000015259;16;77.8893637657;10;45.2000007629;62.3334236145;10;81.0616345406;
75;6;29.6339206696;52.4000015259;17;78.0370912552;10;49.2000007629;64.9438171387;10;81.1740849018;
76;6;27.6339206696;55.4000015259;17;79.17856884;10;53.2000007629;67.9541549683;12;81.2896327972;
77;6;28.6979198456;56.4000015259;17;79.4636524916;10;55.6772613525;70.9644470215;14;81.4083229303;
78;6;28.6979198456;60.4000015259;17;79.3936963081;10;57.3053131104;73.9746856689;14;81.5286153555;
79;6;28.6758022308;63.5808296204;19;79.375300765;10;58.1346740723;76.9848556519;17;81.6520689726;
80;6;27.6758022308;64.6230773926;16;79.4076275826;10;58.1653747559;77.9949645996;17;81.778701067;
81;6;25.6758022308;68.6629333496;12;79.4902285337;10;58.197429657;81.4075012207;18;81.9085168839;
82;6;25.0;72.4930267334;11;79.6145904064;10;58.2308502197;82.5224456787;17;82.0415084362;
83;7;26.0;73.5244445801;10;79.7254850864;10;58.2656478882;83.5372619629;17;82.1776534319;
84;7;26.0;75.5244445801;11;79.8910143375;10;58.3018188477;84.5519638062;17;82.4901528358;
85;8;26.955663681;78.5244445801;11;80.1107909679;10;58.3814620972;85.5978240967;17;82.8225412369;
86;8;27.0;77.5244445801;12;80.3840663433;10;58.4686851501;86.6443786621;17;83.1755741835;
87;8;26.0;80.1925811768;12;80.7095293999;10;58.5638580322;87.6915588379;18;83.5498533249;
88;8;25.0;81.0685119629;13;81.0851101875;10;58.667301178;88.6392974854;18;84.9457786083;
89;8;27.0;77.1925811768;13;81.5078215599;10;59.7792434692;89.6875305176;19;85.4234991074;
90;8;27.0;77.1925811768;11;81.9736127853;11;60.8998260498;90.7361831665;18;85.9258253574;
91;8;28.0;77.1925811768;13;82.4773039818;11;61.0290489197;91.7851867676;19;86.4523206949;
92;8;27.0;77.1925811768;15;83.0125851631;11;61.1667747498;92.8344573975;19;87.0021444559;
93;8;27.0;78.1925811768;15;83.5721287727;11;61.3126945496;93.8839111328;21;87.5740177631;
94;8;28.0;79.1925811768;17;84.147799015;11;61.4663276672;93.9334793091;20;88.1662009954;
95;9;28.0;82.1925811768;16;84.7309393883;11;61.626991272;93.9830703735;20;88.7764918804;
96;9;28.955663681;85.1925811768;17;85.3127579689;11;61.7938270569;94.0326080322;21;90.4022418261;
97;9;29.955663681;88.1925811768;18;85.8847231865;11;62.9657783508;95.0820083618;20;91.1004002094;
98;9;30.4592914581;91.1925811768;18;86.4389548302;11;64.1416397095;96.131187439;21;91.8105429411;
99;9;30.4566020966;94.1925811768;22;86.9685816765;11;64.3200531006;97.1800765991;22;92.5291006565;
100;9;31.4541816711;94.1925811768;22;87.4679942131;12;64.4995727539;98.2285842896;21;93.2523508072;
101;9;30.452003479;97.1925811768;17;87.9329972267;12;64.6786956787;99.2766418457;21;93.9765337706;
102;9;30.4500427246;100.192581177;19;88.3608460426;13;64.8559036255;99.3241729736;21;94.6979705095;
103;9;31.4482784271;100.192581177;20;88.7501759529;13;65.0297393799;99.3711166382;22;95.4131753445;
104;9;31.4466915131;100.192581177;21;89.1008629799;13;68.0297393799;99.417388916;22;96.118958354;
105;9;31.4452610016;100.192581177;23;89.8360066414;13;71.0297393799;99.4629440308;23;96.8125047684;
106;9;31.5579681396;100.192581177;24;90.5273723602;13;74.0297393799;99.5077133179;24;98.4914308786;
107;9;31.6687088013;100.192581177;22;91.1739301682;13;78.0297393799;100.551651001;23;99.1938160658;
108;11;31.7765731812;100.192581177;17;91.4528875351;13;79.0297393799;97.7964630127;23;99.8748543262;
109;11;31.8489723206;100.192581177;17;92.7143325806;13;82.0297393799;102.636817932;25;103.678639412;
