Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;4;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;4;23.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.5;4;23.0;1;8.14999961853;10.5;5;21.0;
5;1;9.60000038147;11.5;4;23.0;2;8.14999961853;10.6999998093;4;22.0;
6;1;10.6000003815;11.5;4;23.0;2;9.375;10.5;4;22.0900000334;
7;1;11.6000003815;11.5;4;23.0;2;9.9702501297;10.5;4;22.1871190071;
8;1;11.8999996185;11.5;4;23.4599990845;2;9.99210166931;10.5;4;22.7236096859;
9;1;12.0380001068;11.7299995422;4;23.8212833405;2;10.1128120422;10.7100000381;4;23.1884489059;
10;2;12.1463851929;12.1106414795;3;25.0;2;10.2174015045;10.8792181015;4;23.5668647289;
11;2;12.5000009537;12.0;3;26.2300007343;2;10.3025445938;11.0;4;25.3486820459;
12;2;14.4553852081;12.6000003815;3;27.2181913853;2;10.703453064;11.7700004578;5;26.9087285995;
13;2;16.4553852081;13.0788002014;3;27.9928700924;2;12.4187746048;12.4126424789;5;28.2558913231;
14;2;18.4553852081;13.4505519867;4;28.589247942;2;14.4187746048;12.9308347702;5;29.4172105789;
15;3;19.4834403992;13.7328653336;4;29.0429638624;2;16.4187736511;13.3366470337;5;30.428994894;
16;3;20.1463851929;13.943564415;4;29.1887089014;2;17.6553955078;13.6469516754;5;31.3293325901;
17;3;21.5029983521;14.0;4;29.2221269608;2;18.7531986237;13.879781723;5;32.049197197;
18;3;22.5130233765;14.0;5;29.2560760975;2;19.8610706329;14.0;5;32.573600769;
19;3;22.7768230438;14.0;5;29.2905418873;2;20.9790611267;14.0;5;33.1419348717;
20;3;22.7871627808;14.0;5;29.3255085945;2;21.4569339752;14.0;5;33.7516689301;
21;3;22.7976531982;14.0;6;29.3609591722;2;21.5941238403;14.0;5;34.3986358643;
