Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.5;6;23.0;1;8.14999961853;10.5;4;21.0;
5;1;9.60000038147;11.5;6;23.0;2;8.14999961853;10.6999998093;3;22.0;
6;1;10.6000003815;11.5;6;23.0;2;9.375;10.5;3;22.0900000334;
7;1;11.6000003815;11.5;6;23.0;2;9.9702501297;10.5;3;22.1871190071;
8;1;11.8999996185;11.5;6;23.4599990845;2;9.99210166931;10.5;3;22.7236096859;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;10.1128120422;10.7100000381;3;23.1884489059;
10;2;12.1463851929;12.1106414795;5;25.0;2;10.2174015045;10.8792181015;3;23.5668647289;
11;2;12.5000009537;12.0;5;26.2500007153;2;10.3025445938;11.0;3;25.3486820459;
12;2;14.4613847733;12.6000003815;5;27.259575367;2;10.703453064;11.7700004578;4;26.9087285995;
13;2;16.4613857269;13.0788002014;5;28.0570539236;2;12.4187746048;12.4126424789;4;28.2558913231;
14;2;18.4613857269;13.4505519867;5;28.6776753664;2;14.4187746048;12.9308347702;4;29.4172105789;
15;2;19.509967804;13.7328653336;5;29.157102108;2;16.4187736511;13.3366470337;4;30.428994894;
16;2;20.5273780823;13.943564415;5;29.3300433159;2;17.6553955078;13.6469516754;4;31.3293325901;
17;2;21.5453987122;14.0;6;29.3921557665;2;18.7531986237;13.879781723;4;32.049197197;
18;2;22.564031601;14.0;6;29.4563041925;2;19.8610706329;14.0;4;32.573600769;
19;2;22.8368911743;14.0;6;29.5224741697;2;20.9790611267;14.0;4;33.1419348717;
20;2;22.8567428589;14.0;7;29.5906432867;2;21.4569339752;14.0;4;33.7516689301;
21;2;22.8771934509;14.0;7;29.6607804298;2;21.5941238403;14.0;4;34.3986358643;
22;2;22.8982334137;14.0;7;29.7328453064;2;21.739692688;14.0;4;35.0769786835;
23;2;22.9198532104;14.0;8;29.8067884445;2;21.8923187256;14.0;5;35.7792286873;
24;2;22.942035675;14.0;8;29.8825509548;2;22.0503253937;14.0;5;36.4965333939;
25;2;22.3999996185;14.5647649765;8;29.9600640535;2;22.2117195129;14.0;5;37.2190332413;
26;2;22.3999996185;14.9800319672;8;30.0392494202;2;22.3742828369;14.0;5;37.9363632202;
27;2;23.0117740631;14.0;8;30.120018959;2;22.5356807709;14.0;5;38.6382322311;
28;2;22.3999996185;15.0;8;30.2022752762;3;23.6936016083;14.5;4;40.3150119781;
29;2;23.0606822968;14.0;8;30.2859115601;3;24.8458766937;14.5;4;41.1182690859;
30;2;22.3999996185;15.0;8;30.3708124161;3;23.2516098022;15.0;4;41.9049164057;
31;2;22.3999996185;15.1854057312;8;30.4568536282;3;22.428604126;16.0;4;42.6728649139;
32;2;22.3999996185;15.2284269333;9;30.5439035892;3;21.6013946533;17.0;4;43.4220854044;
33;2;23.1631698608;14.0;9;30.6318233013;3;20.7699680328;18.0;4;44.1544492245;
34;2;23.1895465851;14.0;9;30.7204678059;3;19.9347496033;19.0;4;44.8734161854;
35;2;23.2161407471;14.0;9;30.8096864223;3;19.7965202332;20.0;4;45.5836083889;
36;2;23.2429046631;14.0;8;30.8993241787;3;19.9563121796;21.0;4;46.2903170586;
37;2;23.2697963715;14.0;8;30.989222765;3;20.115322113;22.0;4;46.9989762306;
38;2;23.2967662811;14.0;8;31.079221487;3;20.2747707367;23.0;4;47.7146463394;
39;2;22.3999996185;15.0;8;31.1691586971;3;20.4357948303;24.0;6;48.4415259361;
40;2;22.3999996185;15.5845794678;9;31.258872509;3;20.5993423462;25.0;7;49.1086950302;
41;2;23.3776607513;17.5845794678;9;31.348202467;3;20.7494564056;26.0;7;49.7161855698;
42;2;23.404460907;19.5845794678;10;31.4369900227;3;20.8861427307;27.0;8;50.3611893654;
43;2;23.4310970306;21.5845794678;10;31.5250804424;3;22.0312690735;25.0;8;51.0379443169;
44;2;23.4575233459;23.0;11;31.6123232841;3;21.1835384369;26.0;8;51.7390680313;
45;2;23.4836959839;24.0;12;31.6985738277;3;22.3412914276;26.0;9;52.4557781219;
46;2;23.5095710754;24.0;12;31.7836937904;4;24.5025501251;28.0;8;54.1782588959;
47;2;23.5351066589;24.0;13;31.867552042;4;26.6651077271;30.0;10;55.056158185;
48;2;23.5602645874;24.0;14;31.9500255585;4;27.8266372681;32.0;10;55.9429098368;
49;2;23.5850067139;24.0;14;32.0310001373;4;28.9848136902;34.0;10;56.8317251205;
50;2;23.6092987061;24.0;14;32.110370636;4;30.1374607086;34.0;11;57.717122674;
51;3;23.6331100464;24.0;14;32.1880412102;4;30.5826644897;34.8970870972;11;58.5952756405;
52;3;23.6564121246;24.0;14;32.2639269829;4;31.1839370728;34.0;12;59.464168787;
53;3;23.6791782379;24.0;14;32.3379516602;5;31.3794384003;34.0;12;60.3235480785;
54;3;23.701385498;24.0;15;32.4100503922;5;30.960105896;35.0;12;61.1746716499;
55;3;23.7230148315;24.0;15;32.4801678658;5;31.0641345978;35.5559234619;13;62.0199007988;
56;3;23.7440490723;24.0;15;32.5482587814;5;31.1570701599;35.7720146179;13;62.8621740341;
57;3;23.7644767761;24.0;14;32.6142878532;5;32.143989563;34.0;13;63.7044358253;
58;3;23.784286499;24.0;13;32.6782283783;5;32.3334999084;34.0;13;64.5490655899;
59;3;23.8034687042;24.0;13;32.7400636673;5;32.5235404968;34.0;14;65.3973684311;
60;3;22.3999996185;25.0;13;33.799785614;6;32.7144050598;34.0;13;67.2491784096;
61;3;24.3999996185;25.0;14;33.8973932266;6;33.9060630798;35.0;14;68.0579442978;
62;3;25.8572177887;26.0;14;34.0044782162;6;33.5;37.0;14;68.7792639732;
63;3;25.8738670349;27.0;15;34.1114658117;6;34.5;37.0;15;69.5163599253;
64;3;25.8898906708;28.0;16;34.2007591724;6;35.4025497437;38.0;16;70.2594097853;
65;5;25.8999996185;29.0;13;50.2583864927;6;35.5651092529;39.0;16;70.9980547428;
66;5;27.1831359863;30.0;13;50.9580537081;6;35.7266349792;39.7713279724;17;73.7198995352;
67;5;28.1965618134;31.0;13;53.421628952;6;36.3343467712;40.2059707642;18;76.0801892281;
68;5;29.7113780975;32.7000007629;14;55.4532704353;6;36.8606643677;40.5321960449;19;78.1203315258;
69;5;31.1245727539;34.2291984558;15;57.1128530502;6;37.3149223328;40.7734870911;19;79.6396062374;
70;5;32.4529876709;35.6162643433;15;58.4680620432;6;37.6519470215;40.8305511475;19;80.9236661196;
71;5;33.7149200439;35.8922767639;16;59.4117823839;6;37.9360237122;40.8456115723;20;82.0226413012;
72;5;34.8756904602;36.0;16;60.0733447075;6;36.1784172058;41.8607635498;20;82.6667544842;
73;5;32.539894104;37.9586906433;18;60.6764743328;6;35.318447113;42.8760032654;20;83.2412260771;
74;6;31.6084442139;39.0170059204;17;61.0714447498;6;34.442779541;43.8913192749;20;83.7473735809;
75;6;28.6084442139;41.0776786804;17;61.4107036591;6;33.442779541;44.8760032654;21;84.1886421442;
76;6;28.6084442139;41.1406669617;19;61.7458229065;6;33.442779541;45.8760032654;21;84.5699547529;
77;6;27.6000003815;43.2058944702;19;62.0761220455;6;33.8499984741;47.8760032654;23;84.8971060514;
78;7;28.6000003815;43.2732849121;18;62.4010112286;6;34.8499984741;49.8760032654;23;85.1762528419;
79;8;29.6000003815;45.2732849121;15;75.4699878693;6;32.8499984741;52.8760032654;23;85.4064661264;
80;9;26.6000003815;50.2732849121;15;77.5795040131;6;31.8499984741;55.8760032654;23;85.428878665;
81;9;27.6000003815;56.2732849121;15;78.6841876507;7;30.8499984741;58.8760032654;23;85.4513280392;
82;9;28.6000003815;62.2732849121;15;79.719615221;7;30.7999992371;61.8760032654;23;85.4738043547;
83;9;28.6000003815;68.2732849121;16;80.6818729639;7;30.7999992371;64.8760070801;23;85.4962974787;
84;9;30.6000003815;70.5224609375;17;81.5701732635;7;30.7999992371;67.0474090576;23;85.5187973976;
