Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;7.0;13.0;6;20.0;1;13.0;10.0;5;20.0;
3;1;8.0;12.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;8.0;11.0;6;20.0;1;14.0;10.0;5;20.0;
5;1;8.0;10.0;6;20.0;2;15.6000003815;10.0;4;21.0;
6;1;9.0;10.0;6;20.0;2;16.6000003815;10.0;4;21.3999996185;
7;1;9.5;10.0;5;20.0;2;17.6000003815;10.1999998093;4;21.7264003754;
8;1;9.5;10.0;5;20.3999996185;2;18.0358409882;10.3632001877;4;22.8494274616;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;18.7096557617;10.9097137451;4;23.7921946049;
10;1;9.66343975067;10.3632001877;3;20.9903717041;2;20.7096557617;11.3658018112;4;24.5663278103;
11;1;9.72283363342;10.4951858521;3;22.0419120789;2;22.7096557617;11.7372808456;4;25.1909153461;
12;1;9.95943069458;11.0209560394;2;22.9143505096;2;23.7657661438;12.0336990356;5;25.6883610487;
13;1;11.7228336334;11.4571752548;2;23.6214065552;2;24.78515625;12.2662630081;5;26.0812431574;
14;1;12.7228336334;11.8107032776;2;24.1832637787;2;25.8048820496;12.446267128;5;26.2221269608;
15;1;13.7228336334;12.0916318893;2;24.6226100922;2;26.8249320984;12.5;5;26.2560760975;
16;1;14.7228336334;12.3113050461;2;24.9617595673;2;27.8453006744;12.5;5;26.2905418873;
17;1;15.7228336334;12.4808797836;2;25.0;2;28.8659801483;12.5;5;26.3255085945;
18;1;16.7228336334;12.5;3;25.0;2;29.7953052521;12.5;5;26.3609591722;
19;1;17.625;12.5;4;25.0;2;29.816576004;12.5;6;26.3968753815;
20;1;17.625;12.5;5;25.0;2;29.8381252289;12.5;6;26.4332377911;
21;1;17.625;12.5;6;25.0;2;29.8599433899;12.5;6;26.4700255394;
22;1;17.625;12.5;6;25.0;2;29.8820152283;12.5;6;26.5072168112;
23;1;17.625;12.5;6;25.0;2;29.9043292999;12.5;6;26.5447884798;
24;1;17.625;12.5;6;25.0;3;29.9268722534;12.5;5;26.5827163458;
25;1;17.625;12.5;7;25.0;3;29.9496307373;12.5;6;26.6209751368;
26;1;17.625;12.5;7;25.0;4;29.9725856781;12.5;5;26.6595385075;
27;1;17.625;12.5;7;25.0;4;29.9957237244;12.5;5;26.6983793974;
28;1;17.625;12.5;7;25.0;4;30.01902771;12.5;5;26.7374696732;
29;1;17.625;12.5;7;25.0;4;30.0424823761;12.5;5;26.7767804861;
30;1;17.625;12.5;7;25.0;4;30.0660686493;12.5;5;26.8162822723;
31;1;15.625;13.5;7;25.0;4;30.0897693634;12.5;5;26.8559447527;
32;1;14.625;14.5;7;25.0;4;30.1135673523;14.5;5;27.8957372904;
33;1;13.625;15.5;7;25.0;4;31.1374416351;17.5;5;27.9956284761;
34;1;12.625;16.5;6;25.0;4;32.1613769531;20.5;3;28.0985510349;
35;1;12.0;17.5;6;25.0;4;32.8591308594;23.5;3;28.2045420408;
36;1;12.0;18.5;6;25.0;4;32.9227256775;26.5;4;28.3136305809;
37;1;12.0;19.5;7;25.0;4;32.9881782532;27.5;5;28.4258364439;
38;2;13.0;21.2000007629;6;26.0;4;33.0555000305;27.5;5;28.5411685705;
39;2;14.0;21.5;6;26.0299999714;4;33.1246986389;27.5;6;28.659624815;
40;2;14.2317504883;22.5;6;26.0605909824;4;33.1957740784;27.5;6;28.7811893225;
41;2;14.2386331558;23.5;6;26.091766119;4;33.2687149048;27.5;7;28.9058322906;
42;2;14.2456474304;24.5;7;26.1235172749;5;33.34349823;27.5;6;29.0335086584;
43;2;14.2527914047;25.5;7;26.1558350325;5;33.4201049805;27.5;6;29.1641567945;
44;2;14.2600631714;26.5;7;26.1887089014;5;32.3997955322;28.4155826569;7;29.2976977825;
45;2;14.2674598694;27.5;7;26.2221269608;5;32.4231300354;28.4629058838;8;29.4340343475;
46;2;14.2749786377;28.5;12;26.2560760975;5;32.4463005066;28.5117664337;7;29.5730495453;
47;3;14.282617569;29.5;9;36.2905418873;5;32.469291687;28.5621166229;6;29.7146077156;
48;3;16.2903709412;27.5;10;36.725508213;5;32.4920806885;28.6139030457;6;29.8585531712;
