Turn;Planet_count_KI_1_SP_GEORGE;Research_KI_1_SP_GEORGE;Industry_KI_1_SP_GEORGE;Ships_KI_1_SP_GEORGE;Population_KI_1_SP_GEORGE;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;6.0;14.0;4;20.0;2;13.3999996185;10.0;3;21.0;
2;1;7.0;13.0;6;20.0;2;13.3999996185;10.0;3;21.0599999428;
3;1;8.0;12.0;5;20.0;2;13.4239997864;10.0;3;21.1229639053;
4;1;8.0;11.0;4;20.0;2;14.6737785339;10.0;3;21.1889609098;
5;1;8.0;10.0;4;20.0;2;15.7133769989;10.0;3;21.2580518723;
6;1;9.0;10.0;4;20.0;2;16.7548313141;10.0;2;21.7428686619;
7;1;9.5;10.0;4;20.0;2;17.805721283;10.1999998093;2;22.1586660147;
8;1;9.5;10.0;4;20.3999996185;2;18.2952003479;10.3632001877;2;23.3744058609;
9;1;9.59000015259;10.1999998093;4;20.7264003754;2;19.0246429443;10.9097137451;2;24.4179002047;
10;1;9.66343975067;10.3632001877;4;20.9903717041;2;21.0246429443;11.3658018112;2;25.3010519743;
11;1;9.72283363342;10.4951858521;4;22.0419120789;2;23.0246429443;11.7372808456;2;26.0431767702;
12;1;9.95943069458;11.0209560394;4;22.9143505096;2;24.2771224976;12.0336990356;2;26.6668455601;
13;1;11.7228336334;11.4571752548;4;23.6214065552;2;25.0001087189;12.2662630081;2;27.194732666;
14;1;12.7228336334;11.8107032776;4;24.1832637787;2;25.3168392181;12.446267128;2;27.4794170856;
15;1;13.7228336334;12.0916318893;4;24.6226100922;2;25.4876499176;12.5;3;27.6658837795;
16;1;14.7228336334;12.3113050461;4;24.9617595673;3;27.5350494385;12.5;2;27.86140275;
17;1;15.7228336334;12.4808797836;4;25.0;3;28.6523628235;12.5;2;28.0656666756;
18;1;16.7228336334;12.5;5;25.0;3;29.7749195099;12.5;2;28.2782502174;
19;1;17.625;12.5;5;25.0;3;30.902469635;12.5;2;28.4986059666;
20;1;17.625;12.5;6;25.0;3;31.0991630554;12.5;2;28.7260642052;
21;1;17.625;12.5;7;25.0;3;31.2356376648;12.5;2;28.9598350525;
22;1;17.625;12.5;7;25.0;3;31.3759002686;12.5;3;29.1990156174;
23;1;17.625;12.5;7;25.0;3;31.5194091797;12.5;3;29.4425997734;
24;1;17.625;12.5;7;25.0;3;31.6655597687;12.5;3;29.6894927025;
25;1;17.625;12.5;8;25.0;3;31.8136959076;12.5;3;29.9385285378;
26;1;17.625;12.5;8;25.0;3;31.9631175995;12.5;3;30.1884908676;
27;1;17.625;12.5;8;25.0;3;32.1130943298;12.5;3;30.4381356239;
28;1;17.625;12.5;8;25.0;3;32.2628822327;12.5;3;30.6862158775;
29;1;17.625;12.5;8;25.0;3;32.4117279053;12.5;3;30.9315071106;
30;1;17.625;12.5;9;25.0;3;32.5589065552;12.5;4;31.1728301048;
31;1;15.625;13.5;10;25.0;4;32.7036972046;14.5;4;31.4090747833;
32;1;14.625;14.5;10;25.0;4;32.8454437256;16.5;4;31.6392197609;
33;1;13.625;15.5;10;25.0;4;32.9835319519;18.5;4;31.8623495102;
34;1;12.625;16.5;11;25.0;4;33.1174087524;20.5;4;32.0776662827;
35;1;12.0;17.5;11;25.0;4;33.2466011047;22.5;4;32.2844991684;
36;1;12.0;18.5;12;25.0;4;33.3707008362;22.5;5;32.4823098183;
37;2;12.0;19.5;10;53.75;4;33.4893875122;22.5;5;32.6706910133;
38;2;13.0;20.5;10;55.7625007629;4;33.6024131775;22.5;6;32.8493652344;
39;2;14.0;21.5;10;57.2967796326;4;33.7096176147;22.5;6;33.0181760788;
40;2;15.0;22.5;10;58.4120597839;4;33.8109054565;22.5;6;33.1770820618;
41;2;16.0;23.5;10;59.1932144165;4;33.90625;22.5;6;33.3261432648;
42;2;17.0;24.5;10;59.725528717;4;33.9956855774;22.5;7;34.465511322;
43;2;18.0;25.5;11;59.75;4;35.0793075562;23.5;7;34.595413208;
44;2;19.0;26.5;11;59.75;4;36.1572494507;24.5;7;34.7161436081;
45;2;20.0;27.5;12;59.75;4;36.2296867371;25.5;7;34.8280467987;
46;2;21.0;28.5;13;59.75;4;36.2968292236;26.5;8;34.9315071106;
47;2;22.0;29.5;13;59.75;4;36.3589057922;27.5;8;35.0;
48;2;24.0;27.5;14;59.75;4;36.4000015259;28.2000007629;9;35.0;
49;2;24.0;28.5;15;59.75;4;36.4000015259;28.2000007629;10;36.2000002861;
50;2;24.4249992371;29.5;16;59.75;5;37.1079978943;28.7140007019;9;37.1672730446;
51;2;25.4249992371;28.5;16;59.75;5;37.6762466431;29.1181373596;9;37.9366756678;
52;2;26.4249992371;28.5;17;59.75;5;38.1256561279;29.4296665192;10;38.5445860624;
53;2;27.4249992371;28.5;18;59.75;5;38.478061676;29.6665477753;12;38.8766233921;
54;2;28.4249992371;28.5;18;59.75;5;38.6648368835;29.7713279724;13;39.0173057318;
55;2;29.4249992371;28.5;20;59.75;5;38.7366943359;29.7859687805;13;39.1438889503;
56;2;30.0499992371;27.5;20;59.75;5;38.7999992371;29.8007221222;14;39.1651208401;
57;2;30.0499992371;26.5;20;59.75;5;38.7999992371;29.8155841827;15;39.1864993572;
58;3;30.0499992371;25.5;21;59.75;5;38.7999992371;29.8305492401;16;39.2080165148;
59;3;30.0499992371;24.5;21;59.75;5;36.7999992371;32.8155860901;16;39.2296639681;
60;3;30.0499992371;23.5;22;59.75;6;35.7999992371;34.8155822754;15;39.2514331341;
61;3;30.0499992371;22.5;23;59.75;7;34.7999992371;36.8155822754;11;56.5233153105;
62;3;30.0499992371;22.5;23;59.75;7;34.7999992371;39.8155822754;13;57.8821773529;
63;3;30.0499992371;22.5;23;59.75;7;34.7999992371;42.8155822754;13;59.0962578058;
64;3;30.0499992371;22.5;23;59.75;7;34.7999992371;45.8155822754;13;60.1511048079;
65;3;30.0499992371;22.5;23;60.75;7;34.7999992371;48.8155822754;13;61.0450285673;
66;3;31.0499992371;23.5;24;60.7899999619;7;34.7999992371;51.8155822754;15;62.7865185738;
