Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.0;6;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;11.0;6;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;6;20.0;
6;2;9.27600002289;11.4650716782;4;24.086605072;1;11.0;10.0;6;20.0;
7;2;10.4194869995;11.543302536;4;24.6883431673;1;12.0;10.0;6;20.0;
8;2;10.5548763275;11.7641716003;4;25.4652262926;1;13.0;10.0;6;20.3999996185;
9;2;10.7296762466;12.0549411774;4;26.1465243101;2;14.0;10.5;5;21.7264003754;
10;2;10.8829679489;12.2827939987;4;26.7584704161;2;14.7768793106;10.3632001877;5;22.8394274712;
11;2;11.020655632;12.4589796066;5;27.1379284859;2;15.2777423859;10.9097137451;5;23.7717995644;
12;2;13.9413719177;12.5;5;27.4770481586;2;15.6973104477;11.3658018112;4;24.5351434946;
13;2;15.9413719177;12.5;5;27.8615591526;2;18.2868309021;11.7372808456;4;25.1485489607;
14;2;17.1711082458;12.5;5;28.2947545052;2;20.2868309021;12.0336990356;4;25.6344225407;
15;2;18.2685775757;12.5;5;28.7792563438;2;21.3145961761;12.2662630081;4;26.0153459311;
16;2;19.3775882721;12.5;5;29.3166947365;2;22.3240089417;12.446267128;4;26.1438889503;
17;2;20.4985122681;12.5;5;29.9073610306;2;23.3334922791;12.5;4;26.1651208401;
18;2;20.7291564941;12.5;6;30.5498642921;2;24.3430480957;12.5;5;26.1864993572;
19;2;20.8737201691;12.5;6;31.2408299446;2;25.3526668549;12.5;5;26.2080165148;
