Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
51;5;23.9891242981;35.3217010498;5;32.2821139097;4;35.8591766357;27.5;12;44.1926498413;
52;5;24.0342102051;35.3772583008;5;32.6306716204;4;35.8866920471;27.5;12;44.2542052269;
53;5;24.0840568542;35.4316291809;6;33.0010188818;4;35.914390564;27.5;12;46.041185379;
54;6;24.1389598846;35.4847488403;6;33.3941962719;4;36.718536377;28.0;12;47.5176920891;
55;6;24.1991729736;35.536567688;7;33.8110244274;4;37.3829612732;28.3899993896;12;48.7233555317;
56;6;24.2649059296;35.5870361328;7;34.2520270348;4;36.7633285522;29.6872596741;13;50.7016041279;
57;6;24.3362922668;35.6361160278;7;34.7173508406;4;39.1522064209;29.9097423553;13;51.4063014984;
58;6;24.4133872986;35.6837806702;7;35.2066862583;4;40.655834198;31.0;13;51.8734917641;
59;6;24.496137619;35.7300033569;7;35.7191922665;4;40.8377380371;32.0;14;52.2387479544;
60;6;24.5843696594;35.7747573853;7;38.2534371614;4;40.97240448;33.0;15;52.4283120632;
61;6;27.6777744293;35.7747573853;7;38.877358079;4;41.0266151428;34.0;15;52.6219614744;
62;6;29.8558559418;36.7747573853;8;39.5200220346;4;39.380569458;35.0;15;52.8194509745;
63;6;30.2097053528;38.5;8;40.1780962944;4;38.4524650574;36.0;15;53.0205161572;
64;6;30.334854126;40.5;9;40.8476830721;4;37.5252532959;37.0;15;53.2248746157;
65;6;30.4621887207;42.5;9;41.5067858696;4;36.5987930298;38.0;16;53.4322280884;
66;6;30.5867729187;42.5;10;42.1367076635;4;37.3014030457;36.8256645203;16;53.6422632933;
67;7;29.3119602203;44.0943527222;10;42.7662732601;4;38.356174469;35.8698272705;16;53.8546541929;
68;7;29.6966323853;44.5;10;43.3906292915;4;36.8225784302;36.0;16;54.0690636635;
69;7;29.8123378754;45.5;10;44.0051275492;4;35.897769928;37.0;16;54.2851455212;
70;8;29.9255084991;46.0;10;45.8726936579;4;36.5177230835;36.0;16;54.5025455952;
71;8;27.8601379395;48.1692047119;10;47.5111955404;4;37.5702362061;35.4869651794;15;54.7209038734;
72;8;28.3376712799;48.8899993896;10;48.9476515055;4;36.1231498718;35.0;16;54.9398565292;
73;8;28.4827156067;50.1872596741;13;50.211446166;4;34.6218948364;36.0;16;55.1590371132;
74;8;28.5943546295;51.4097442627;13;51.1823300123;4;33.6218948364;36.7101211548;16;55.3780784607;
75;8;29.2999992371;50.2705154419;13;51.940235734;4;33.6218948364;37.7880477905;16;55.5966136456;
76;8;30.6587238312;48.5;13;53.6630506516;4;32.8179130554;38.8675384521;17;55.8142778873;
77;8;32.1813201904;49.3243141174;14;54.4094470739;5;31.8638534546;39.9484443665;17;56.0307106972;
78;8;33.6567268372;49.5;15;55.1222138405;5;30.9084320068;41.0306015015;16;56.2455568314;
79;8;34.0048370361;50.5;15;55.8021960258;5;27.9084320068;43.1138381958;16;56.4584672451;
80;8;33.8388710022;51.5;14;56.4509607553;5;27.0;45.197971344;18;56.6691012383;
81;8;34.2003250122;50.5;15;57.0705735683;5;28.0;44.2828140259;13;56.8771286011;
82;8;34.2872200012;49.5;16;57.6633976698;5;29.0;45.3681640625;10;57.0822303295;
83;9;34.0514335632;51.5;15;58.2319226265;5;29.5095481873;46.4538192749;11;58.2841000557;
84;9;34.1085090637;53.5;13;58.7371560335;5;28.5095481873;48.5395698547;11;58.4824471474;
85;9;34.1504745483;55.5;11;59.12023139;5;29.0;50.6252059937;9;58.6769955158;
86;9;34.1641998291;56.5;11;59.5065523386;5;30.0;52.7105178833;11;58.8674883842;
87;9;33.6749992371;58.5;11;59.8954933882;6;31.0;54.7952957153;10;59.0536866188;
88;9;34.1919250488;58.4155807495;12;60.2864165306;6;29.0;57.8793449402;11;59.2320871353;
89;9;34.2058982849;58.4629058838;12;60.6786723137;6;29.0;60.6624603271;11;59.3492274284;
90;9;34.2199172974;58.5117645264;13;61.0716052055;6;29.0;62.7444610596;13;59.464515686;
91;9;34.2339630127;58.5621185303;13;61.4645571709;6;29.0;61.8251609802;13;59.5777130127;
92;10;34.2480239868;58.6139030457;13;62.8568708897;5;27.0;56.2043991089;13;58.688598156;
93;10;35.2620849609;57.6670608521;14;63.2478933334;5;27.0;57.2820205688;15;58.7969703674;
94;10;36.2761192322;57.7215156555;15;63.8300535679;5;27.0;58.3578796387;15;58.9026489258;
95;10;36.3021392822;58.277179718;15;64.4174678326;5;27.0;59.431854248;16;59.0054745674;
96;10;35.6749992371;60.3339576721;15;65.0085049868;5;27.0;60.5038299561;16;59.8256387711;
97;10;36.3553237915;60.391746521;15;65.6014522314;5;27.0;61.783946991;16;60.6585988998;
98;10;35.6749992371;61.450428009;16;66.1945381165;5;27.0;63.0713119507;16;61.4977502823;
99;10;36.40965271;61.1138381958;16;67.7859591246;5;27.0;64.3637924194;10;62.3362092972;
100;10;37.4370880127;62.1979751587;13;68.3705490828;5;27.0;65.6590423584;8;64.1670322418;
