Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
49;7;23.0191688538;25.5;2;35.8924454451;6;33.7000007629;28.3305492401;3;47.2080165148;
50;7;24.075799942;27.5;2;35.9512542486;6;32.2436065674;28.5;3;47.2296639681;
51;7;23.6499996185;28.4756278992;2;36.0107431412;6;31.2533493042;29.5;3;49.2514331341;
52;7;23.6499996185;28.5053710938;2;37.0708494186;6;34.2631454468;29.5;3;49.2933152914;
53;7;25.115940094;28.5;3;38.171507597;6;37.2729911804;31.5;4;49.3354973793;
54;7;27.1295890808;30.5;3;38.3138337135;6;38.7509727478;33.5;5;51.4279634953;
55;7;28.3866119385;32.5;4;38.4589426517;6;39.1500015259;36.9221687317;5;54.1216752529;
56;7;28.653263092;34.5;5;38.6067620516;6;42.5903167725;39.3899993896;6;55.6149220467;
57;7;28.6865215302;36.5;6;38.7572119236;6;44.8771934509;41.387260437;7;56.8346165419;
58;7;28.7203712463;37.5;6;38.9102040529;6;46.185962677;43.3957099915;7;57.6908659935;
59;7;28.7547950745;37.5;7;39.0656433105;6;47.510887146;43.7000007629;8;58.2923074961;
60;7;28.7897701263;37.5;9;39.2234268188;6;46.614238739;46.5155830383;8;58.6192644835;
61;7;28.8252716064;37.5;9;39.3834439516;7;44.741645813;47.5464820862;5;87.691026926;
62;7;28.8612747192;37.5;11;39.5455768108;8;47.0568161011;46.7000007629;5;91.5674738884;
63;7;28.8977546692;37.5;11;39.709700942;8;50.0766830444;46.7000007629;9;94.7735853195;
64;7;28.9346809387;37.5;11;39.8756847382;8;49.8450927734;48.5760040283;9;97.2735928297;
65;7;28.9720287323;37.5;12;40.0433900356;8;50.0268478394;49.5913200378;9;99.1628028154;
66;7;29.0097618103;37.5;11;40.2126725912;8;49.1365814209;50.7000007629;9;100.59416461;
67;8;29.0478515625;37.5;11;40.3833822012;8;48.8499984741;52.6221694946;9;101.61288929;
68;8;29.0862617493;37.5;12;40.5553631783;8;50.452796936;52.8260650635;9;103.186269879;
69;8;29.124956131;37.5;14;40.7284549475;8;49.4628067017;55.8417320251;8;103.852139115;
70;8;29.1639022827;37.5;14;42.2170614004;8;49.2168579102;58.7000007629;9;104.549318314;
71;8;29.498840332;38.0;14;43.4797039032;8;49.236946106;59.7000007629;8;105.272504449;
72;9;29.7829341888;38.3899993896;10;59.5507893562;8;45.8499984741;63.7000007629;8;106.015271425;
73;9;31.0239295959;39.6872596741;12;62.5161986351;8;45.8499984741;65.6999969482;9;106.770286322;
74;9;33.2298965454;41.9097442627;12;64.1759865284;8;43.8499984741;69.3651428223;10;107.529614329;
75;9;35.3749771118;44.0;12;65.546505928;8;43.8499984741;70.4028625488;10;108.285097361;
76;9;36.7307281494;46.0;14;66.8008044958;8;43.8499984741;72.4421768188;10;109.028761268;
77;9;37.8464050293;48.0;15;67.8493168354;8;40.8499984741;75.4831085205;10;109.753219604;
78;9;38.9398460388;49.0;15;68.8036619425;8;42.3767089844;76.5256652832;9;110.452023029;
79;9;39.4808197021;49.0;16;69.6727992296;8;42.3964538574;79.1177597046;9;111.119924068;
80;10;36.6069259644;51.7028579712;15;70.4670860767;8;41.6922187805;82.1818161011;11;111.753028154;
81;10;35.6761703491;51.7421760559;15;71.1971381903;9;41.9839706421;84.2480697632;11;112.348837018;
82;11;35.7717781067;50.0;15;71.774312973;9;40.8551712036;84.9000015259;13;112.906181216;
83;11;36.6204032898;51.0;16;72.2149912119;10;40.0040359497;90.9000015259;12;114.425078154;
84;11;35.8826904297;54.0;16;72.657225728;10;40.0140228271;96.4145431519;13;114.966531515;
85;11;36.2095832825;57.0;16;73.1002113819;10;40.1389770508;99.5338821411;14;115.475270748;
86;11;36.258430481;57.0;16;73.5431392193;10;38.25;103.352073669;14;116.028422952;
87;11;36.3079719543;58.0;16;73.9852020741;10;39.0594177246;105.688049316;15;116.81024003;
88;11;36.3581237793;59.0;16;75.4255998135;11;37.25;108.018051147;16;117.599348307;
89;11;35.408782959;63.0;17;75.9235434532;11;38.1115913391;109.307624817;17;118.375494838;
90;11;35.4598655701;67.0;17;76.421225071;11;38.25;111.55091095;18;119.043978095;
91;11;34.5112686157;71.0;17;76.9179624319;11;37.25;116.808654785;18;119.750871778;
92;11;33.837890625;76.0;18;77.4130914211;11;38.25;118.996803284;19;120.495691895;
93;12;33.8896331787;78.0;16;77.9059675932;11;37.25;123.342323303;20;121.277355671;
94;12;33.3151054382;80.0;16;78.3959687948;12;39.0;122.700149536;19;123.094136238;
95;12;33.3403625488;82.0;16;78.8824977875;12;37.0;128.068740845;20;123.963635206;
96;12;33.3650856018;84.3223266602;17;79.3649815321;12;38.0;131.38420105;22;124.862971306;
97;12;33.3892211914;82.4089050293;17;79.8428766727;12;39.75;128.706207275;23;125.788405895;
98;12;33.4127388;82.4924316406;17;80.2785638571;12;37.9816207886;134.032440186;23;126.735588431;
99;12;33.4356002808;82.5543518066;17;80.6876240969;12;38.75;137.36050415;25;127.69963336;
100;12;34.2465057373;82.6026611328;17;81.0936102867;12;42.8951454163;133.41027832;25;129.67521584;
