Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;7.0;13.0;6;20.0;
3;2;8.14999961853;10.0;4;22.0800000429;1;8.0;12.0;6;20.0;
4;2;8.31199932098;10.5;4;23.0055361986;2;10.0;11.3000001907;5;21.0;
5;2;8.45083045959;10.9200000763;4;23.7869932652;2;12.0;10.0;5;21.0900000334;
6;2;9.55879116058;11.2650718689;4;24.4407743216;2;14.0;10.0;5;21.1871190071;
7;2;10.4991750717;11.543302536;4;24.9860498905;2;15.5342035294;10.0;5;21.2917383909;
8;2;10.6218605042;11.7641716003;4;25.6921106577;2;16.581281662;10.0;5;21.817143321;
9;2;10.7807245255;12.0549411774;4;26.2810046673;2;17.637714386;10.1999998093;5;22.2793469429;
10;2;10.9132261276;12.2827939987;4;26.7754909992;2;18.0257053375;10.3632001877;5;23.5656701326;
11;2;11.0244855881;12.4589796066;5;27.0087807178;2;18.6045513153;10.9097137451;5;24.691826582;
12;2;13.9452018738;12.5;5;27.1693067551;2;20.6045513153;11.3658018112;5;25.6707911491;
13;2;15.9452018738;12.5;5;27.3391785622;2;22.6045513153;11.7372808456;5;26.5228655338;
14;2;17.053571701;12.5;5;27.518378973;2;23.92370224;12.0336990356;5;27.2714657784;
15;2;18.0938930511;12.5;5;27.7067945004;2;25.0512657166;12.2662630081;5;27.9399077892;
16;2;19.1362838745;12.5;5;27.9042065144;2;26.1900596619;12.446267128;5;28.3811409473;
17;2;20.1807022095;12.5;5;28.1102828979;2;27.3402557373;12.5;5;28.7401795387;
18;2;19.625;13.4330844879;5;28.3245725632;2;28.5018234253;12.5;6;29.1239151955;
19;2;19.625;13.4973716736;5;28.5465018749;2;29.6745033264;12.5;6;29.5311965942;
20;2;19.625;13.5639505386;7;28.7753753662;2;30.2890396118;12.5;6;29.960246563;
21;2;19.625;13.6326122284;7;29.0103783607;2;30.4821109772;12.5;6;30.4086403847;
22;2;19.625;13.7031135559;7;29.2505850792;3;30.6838874817;12.5;5;30.873316288;
23;2;20.5813827515;12.5;7;29.4949688911;3;30.8929920197;12.5;5;31.3506221771;
24;2;19.625;13.5;9;29.7424182892;3;31.1077804565;12.5;5;31.8364052773;
25;2;19.625;13.9227256775;9;29.9917550087;3;31.3263816833;12.5;5;32.3261375427;
26;2;19.625;13.9975261688;9;30.2417545319;3;29.3263816833;13.5;6;32.815073967;
27;3;20.625;12.5;8;30.4911699295;3;28.3263816833;14.5;6;33.2984304428;
28;3;20.8605136871;12.5;8;30.7387576103;3;29.3263816833;12.5;6;33.7715711594;
29;4;20.9162216187;12.5;6;59.733300209;3;28.25;13.5;6;34.2301864624;
30;4;18.625;14.5;6;61.9861321449;3;28.25;14.5;6;34.6704492569;
31;4;18.625;16.5;6;63.7554383278;3;28.25;15.5;6;35.0891361237;
32;4;18.625;18.5;6;65.0994415283;3;27.25;14.5;6;35.4837083817;
33;4;18.625;19.8436908722;7;66.1021237373;3;27.25;14.5;7;35.8523464203;
34;4;19.0;20.954454422;7;66.8479986191;3;29.25;16.5;7;37.1939411163;
35;4;20.0;22.0612354279;8;67.0774211884;3;31.25;19.5;7;37.5280499458;
36;4;21.0;23.1637115479;8;67.2732524872;3;33.25;22.5;9;37.8350205421;
37;4;22.0;24.2616271973;9;67.4595842361;3;34.7180862427;24.5;9;38.1155029535;
38;4;23.0;25.3547916412;9;68.6361656189;3;35.25;26.5;9;38.3705500364;
39;4;25.0;26.4430828094;10;68.8528659344;3;36.266746521;27.5;10;38.6015179157;
40;5;27.0;27.5264320374;8;84.0616412163;3;36.3706817627;27.5;11;38.809975028;
41;5;29.0;28.6048336029;8;85.012596488;3;35.9592247009;28.2859687805;11;38.9976143837;
42;5;30.0;25.6048336029;8;86.347794652;3;36.5489273071;27.5;11;39.1651208401;
43;5;32.0;28.6048336029;8;87.5655207634;4;36.0999984741;28.3155841827;11;39.1864993572;
44;5;31.0;33.6048355103;8;88.1165671349;4;36.0999984741;27.5;12;39.2080165148;
45;4;31.3916606903;32.5;9;87.2083902359;6;34.6436042786;28.5;8;40.559707284;
46;4;32.4164276123;33.5;9;87.5691947937;6;34.0999984741;30.5;8;40.6435889006;
47;4;31.4249992371;34.5;10;87.75;6;34.0999984741;33.3760032654;9;40.729619503;
48;4;33.4249992371;32.5;10;87.75;6;33.0999984741;35.3913192749;9;40.8177756071;
49;4;35.4249992371;32.5;10;87.75;6;32.0999984741;37.4067115784;10;40.9080257416;
50;4;36.0750007629;32.5;11;87.75;6;31.1000003815;39.4221687317;10;41.0003293753;
51;4;36.0750007629;32.5;11;87.75;6;30.702796936;39.5;10;42.0946367979;
52;4;36.0750007629;32.5;13;87.75;6;30.1000003815;42.4532546997;10;43.6408891678;
53;4;33.0750007629;34.5;13;87.75;6;30.1000003815;42.4688720703;10;44.9632607698;
54;5;34.0499992371;37.5;12;88.75;6;29.7329101562;42.5;13;47.0704288483;
55;6;35.0499992371;40.5;8;103.840000033;6;29.1000003815;45.5;12;48.0608910322;
56;6;36.0499992371;44.5;9;104.687119007;6;29.1000003815;47.9434051514;14;48.7246772051;
57;6;36.6999969482;48.0;9;105.461112857;6;31.0185451508;49.705909729;14;49.1847702265;
58;6;36.6999969482;51.0;9;106.16151619;6;31.5233345032;51.8035964966;15;49.6246864796;
59;6;36.6999969482;53.0;10;106.791200161;7;32.9790916443;53.9038734436;14;49.936545372;
60;6;36.6999969482;55.0;10;107.355495811;7;29.7295074463;56.9378471375;16;50.2103821039;
61;6;36.6999969482;56.0;11;112.158758044;7;29.3620758057;59.1118202209;17;50.4915857315;
62;7;37.4798126221;57.0900001526;14;118.417724252;6;27.7295074463;52.5489120483;20;48.1481411457;
63;7;39.0385284424;59.173538208;14;121.334535837;6;28.7295074463;53.7090492249;20;48.3548185825;
64;7;40.4232330322;61.2507858276;15;123.536362886;6;29.7295074463;55.7743110657;19;48.5675919056;
65;7;40.6702575684;63.321975708;16;124.737057447;6;30.4940166473;56.6836395264;19;48.7863006592;
66;7;40.7249984741;65.3873596191;17;125.448983431;6;30.5040359497;58.7361068726;23;49.010745883;
67;8;40.7249984741;67.4472503662;16;125.978659391;6;30.5140228271;60.7899093628;23;49.2406885624;
68;9;41.7249984741;65.5;15;136.308128834;6;30.5239715576;62.8449630737;24;49.4758496284;
69;10;41.7249984741;67.5;14;137.148987532;6;29.75;65.2917938232;24;49.7159098387;
