Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
53;5;30.4500007629;33.5053710938;9;53.0708494186;1;23.25;17.5;15;25.0;
54;6;30.9159412384;32.5;8;53.1315076351;1;23.25;17.5;15;25.0;
55;6;30.4500007629;32.5;9;53.1926498413;1;23.25;17.5;16;25.0;
56;6;30.4500007629;33.5;8;53.2542052269;1;23.25;17.5;17;25.0;
57;6;30.4500007629;33.6271018982;9;53.3161010742;1;23.25;17.5;17;25.0;
58;6;30.4500007629;33.6580505371;8;53.3782629967;1;23.25;17.5;18;25.0;
59;6;30.4500007629;33.6891326904;8;53.4406147003;1;23.25;17.5;18;25.0;
60;6;30.4500007629;33.7203063965;8;53.5030794144;1;23.25;17.5;18;25.0;
61;6;30.4500007629;33.7515411377;9;55.2656414509;1;23.25;17.5;19;25.0;
62;6;30.8407497406;34.3078193665;9;56.740524292;1;23.25;17.5;20;25.0;
63;6;31.164100647;34.7551574707;10;57.9658133984;1;23.25;17.5;20;25.0;
64;6;32.0693817139;33.6872596741;11;58.9817845821;1;23.25;17.5;20;25.0;
65;6;31.6442337036;34.9097442627;11;59.6488671303;1;23.25;17.5;21;25.0;
66;6;31.7769203186;35.5423851013;11;59.9787695408;1;23.25;17.5;21;26.0;
67;6;32.5452232361;34.0;13;60.2816369534;1;23.7000007629;18.0;22;26.7800006866;
68;7;32.6133651733;34.0;11;60.4493801594;1;24.0510005951;18.3899993896;21;27.3745174408;
69;7;32.6511077881;34.0;11;60.5718545914;1;24.3185329437;18.6872596741;20;27.8194847107;
70;7;32.6786651611;34.0;11;60.6943030357;1;24.5187683105;18.9097423553;21;28.0;
71;7;32.7062149048;34.0;12;60.8164255619;1;24.5999984741;19.0;21;28.0;
72;7;29.875;36.0;14;60.9379243851;1;24.5999984741;19.0;22;28.0;
73;7;28.875;38.0;14;61.0585064888;1;24.5999984741;19.0;23;28.0;
74;7;28.5;40.0;14;61.1778869629;1;24.5999984741;19.0;23;28.0;
75;7;28.5;42.0;15;61.295791626;1;22.5999984741;20.0;23;28.0;
76;7;28.5;44.0;15;61.4119586945;1;21.5999984741;21.0;24;28.0;
77;7;28.5;46.0;15;61.5261421204;1;20.5999984741;22.0;25;28.0;
78;7;28.5;48.0;16;61.638112545;1;19.5999984741;23.0;25;28.0;
79;8;28.5;50.0;15;61.7476596832;1;18.5999984741;24.0;26;28.0;
80;8;28.5;52.0;15;61.854593277;1;17.5999984741;25.0;26;28.0;
81;8;28.5;54.0;15;61.9587440491;1;16.5999984741;26.0;26;28.0;
82;8;28.5;56.0;19;62.0599646568;1;15.5999984741;27.0;28;28.0;
83;8;28.5;58.0;19;62.1581296921;1;14.5999984741;28.0;28;28.0;
84;8;28.5;59.5790634155;19;62.2531356812;1;13.5999984741;29.0;28;28.0;
85;8;28.5;60.6265678406;19;63.3449006081;2;12.5999984741;30.0;23;38.0;
86;8;29.5;62.6724510193;20;63.4933638573;2;14.5999984741;29.0;25;38.5;
87;8;30.5;64.7166824341;21;65.8044495583;2;16.5999984741;29.0;25;38.9724998474;
88;8;30.8149986267;67.5407409668;21;67.7046006918;2;17.5999984741;29.0;25;39.4144172668;
89;8;31.0531387329;70.1926193237;23;69.2521104813;2;18.5999984741;29.0;25;39.8236904144;
90;9;32.2273216248;69.7003936768;22;70.5120788813;2;19.5999984741;29.0;26;40.1992473602;
91;9;31.351524353;71.0945739746;22;71.3743222952;3;20.5999984741;29.0;25;40.5409183502;
92;10;31.4000015259;72.3174362183;18;86.9650597572;4;21.5999984741;29.0;24;40.8493099213;
93;10;33.4000015259;71.4290771484;19;88.5551444292;4;22.5999984741;29.0;24;41.125658989;
94;11;33.4000015259;73.5368118286;18;89.9369227886;4;23.5999984741;29.0;25;41.3716783524;
95;11;33.4000015259;75.6403121948;18;91.0726379156;4;24.5999984741;29.0;25;41.5894126892;
96;11;34.4000015259;74.7393035889;20;92.0928901434;4;25.5999984741;30.0;25;41.7811031342;
97;11;33.4000015259;76.8335876465;22;93.9996304512;4;26.5999984741;31.0;26;41.9490804672;
98;11;34.4000015259;79.9230194092;22;94.8293857574;4;26.5999984741;32.0;26;42.0;
99;11;36.4000015259;81.6105270386;22;95.5622529984;4;26.5999984741;33.0;27;43.0;
100;11;37.4000015259;82.7218933105;24;97.2092430592;4;28.5999984741;32.0;26;43.0599999428;
