Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;6;21.0;2;9.0;12.3000001907;5;21.0;
4;1;8.14999961853;10.5;6;21.8400001526;2;11.0;11.0;5;21.0900000334;
5;1;8.27600002289;10.9200000763;6;22.5301437378;2;13.0;10.0;5;21.1871190071;
6;1;9.27600002289;11.2650718689;6;23.086605072;2;14.5342035294;10.0;5;21.2917383909;
7;1;10.194486618;11.543302536;5;23.5283432007;2;15.5812826157;10.0;5;21.817143321;
8;2;10.2938766479;11.9641714096;4;25.1098823547;2;16.637714386;10.1999998093;5;22.2793469429;
9;2;10.6497240067;12.0549411774;4;25.5955879688;2;17.6988258362;10.3632001877;5;23.5656701326;
10;2;10.7590065002;12.2827939987;4;25.9785501957;2;18.6045513153;10.9097137451;5;24.691826582;
11;2;10.8451738358;12.4589796066;3;26.091766119;2;19.111322403;11.3658018112;5;25.6707911491;
12;2;12.8451738358;12.5;3;26.1235172749;2;21.1113204956;11.7372808456;5;26.5228655338;
13;2;14.8451738358;12.5;2;26.1558350325;2;23.1113204956;12.0336990356;5;27.2714657784;
14;2;15.8666038513;12.5;2;26.1887089014;2;24.4617443085;12.2662630081;5;27.9399077892;
15;2;16.8740005493;12.5;2;26.2221269608;2;25.6005401611;12.446267128;5;28.3811409473;
16;2;17.8815193176;12.5;2;26.2560760975;2;26.7507343292;12.5;5;28.7401795387;
17;2;18.8891582489;12.5;2;26.2905418873;2;27.9123020172;12.5;5;29.1239151955;
18;2;19.8969116211;12.5;3;26.3255085945;2;29.0849838257;12.5;6;29.5311965942;
19;2;19.9232387543;12.5;3;26.3609591722;2;30.2682609558;12.5;6;29.960246563;
