Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;12.0;4;20.0;2;6.0;14.3000001907;3;21.0;
2;2;8.0;11.1999998093;4;21.0;2;7.30000019073;13.0;3;21.0900000334;
3;2;10.0;10.0;4;22.0299999714;2;8.32699966431;12.0;2;21.1871190071;
4;2;11.1499996185;10.5;4;22.900591135;2;9.35613536835;11.0;2;21.2917383909;
5;2;11.4350891113;10.9200000763;4;23.6219098568;2;10.3875217438;10.0;2;21.4042263031;
6;2;12.5216474533;11.2650718689;4;24.2101223469;2;11.631901741;10.0;2;21.5249304771;
7;2;13.4472780228;11.543302536;3;24.9262789488;2;12.6862182617;10.0;2;21.6541694403;
8;2;13.6084117889;11.8796043396;2;25.5034062862;2;13.7443761826;10.0;2;22.2087649107;
9;2;13.7382659912;12.1458015442;2;25.9643088579;2;14.8139448166;10.1999998093;2;22.7014135122;
10;2;15.7382659912;12.3533000946;2;26.3047758341;2;15.2156352997;10.3632001877;2;24.0319356918;
11;2;17.7382659912;12.5;3;26.3529902697;2;15.814371109;10.9097137451;2;25.2049109936;
12;2;18.7700328827;12.5;3;26.4023339748;2;16.3422107697;11.3658018112;2;26.2329595089;
13;2;19.7811355591;12.5;3;26.4527852535;2;18.9317321777;11.7372808456;2;27.1358840466;
14;2;20.7924880981;12.5;3;26.5043187141;2;20.9317321777;12.0336990356;2;27.9364440441;
15;2;21.8040809631;12.5;3;26.556904912;2;22.3505058289;12.2662630081;3;28.6571342945;
16;2;22.8159141541;12.5;3;26.6105105877;3;23.5128135681;12.446267128;2;29.1499218941;
17;2;22.625;12.9831533432;4;26.6650986671;3;24.6862068176;12.5;2;29.5586924553;
18;2;22.625;12.9995298386;4;26.7206280231;3;25.8701553345;12.5;2;29.9890928268;
19;2;22.625;13.0161886215;3;26.777053833;3;27.063835144;12.5;2;30.4386553764;
20;3;22.625;13.0331163406;2;26.8343273401;3;27.6973953247;12.5;2;30.9042773247;
21;3;22.625;12.5;2;26.8923960924;3;27.9069252014;12.5;2;31.3822712898;
22;3;22.625;13.0677185059;3;26.9512042999;3;28.1220207214;12.5;2;31.86845541;
23;4;23.0640220642;12.5;2;27.0106925964;3;28.3408050537;12.5;2;32.3582825661;
24;4;23.0774059296;12.5;2;27.0707983971;3;26.3408050537;13.5;2;32.8469986916;
25;4;21.0909309387;13.5;2;27.1314563751;3;27.3408050537;12.5;2;33.3298244476;
26;4;20.1045780182;14.5;2;27.1925981045;3;28.3408050537;12.5;2;33.8021402359;
27;4;19.1183357239;15.5;2;27.2541532516;3;26.3408050537;13.5;2;34.2596635818;
28;4;18.1321849823;16.5;2;28.3160488605;3;27.3408050537;12.5;2;34.6986026764;
29;4;18.5211105347;17.5;3;28.468210578;3;28.3408050537;12.5;3;35.1157779694;
30;4;19.5350971222;18.5;3;28.6276812553;3;27.3408050537;13.5;3;35.5086975098;
31;4;19.8162288666;19.5;3;28.7947653532;3;26.3408050537;13.5;3;35.8755874634;
32;4;19.8538208008;20.5;3;28.9697532654;3;26.3408050537;14.5;3;36.215385437;
33;4;19.8931941986;21.5;3;29.1529145241;3;25.3408050537;13.5;3;36.5276908875;
34;4;19.9344062805;22.5;4;29.3444896936;3;24.3408050537;13.5;4;36.8126907349;
35;4;19.9775104523;23.5;4;29.5446816683;3;23.3408050537;13.5;5;37.0710706711;
36;4;20.0225524902;24.5;4;29.7536461353;3;23.3408050537;14.5;5;37.3039131165;
37;4;20.0;24.4696617126;5;29.9714808464;3;25.3408050537;16.5;6;37.5125980377;
38;6;20.1185836792;23.5;3;30.1982159615;4;25.3408050537;19.5;6;38.6987104416;
39;6;19.5087909698;24.5;4;30.4338018894;4;28.3408050537;22.5;6;38.883957386;
40;6;20.6744403839;24.5;4;30.6781005859;4;30.7998046875;24.5;7;39.0401959419;
41;6;21.5896263123;25.5;4;30.9308750629;4;31.8088932037;26.5;7;39.0605818033;
42;7;22.0;26.5;3;31.1917808056;4;32.3408050537;27.5;8;39.0811508894;
43;7;23.6786346436;27.5;3;31.4603598118;4;33.586517334;27.5;11;39.1018965244;
