Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
21;3;19.625;12.5;5;28.5969524384;1;23.25;12.5;6;25.0;
22;3;20.4343147278;12.5;5;28.8272669315;1;23.25;12.5;7;25.0;
23;3;20.4861354828;12.5;5;29.0635137558;1;23.25;12.5;8;25.0;
24;3;20.5392913818;12.5;6;29.3047437668;1;23.25;12.5;8;25.0;
25;3;20.5935668945;12.5;6;29.5499100685;1;23.25;12.5;8;25.0;
26;3;19.625;13.5;6;29.7978844643;1;23.25;12.5;8;25.0;
27;3;18.625;13.5;6;30.0474758148;1;23.25;12.5;8;25.0;
28;4;17.7606811523;14.5;5;30.2974534035;1;23.25;12.5;8;25.0;
29;4;17.625;13.5;5;30.5465683937;1;23.25;12.5;8;25.0;
30;4;16.625;13.5;5;31.7935810089;1;23.25;12.5;8;25.0;
31;4;17.625;14.0;5;32.067283392;1;23.25;12.5;8;25.0;
32;4;17.625;13.5;5;32.3371150494;1;23.25;12.5;8;25.0;
33;4;17.625;14.030295372;5;32.6019952297;1;23.25;12.5;9;25.0;
34;4;18.8706474304;14.5;5;32.8609383106;1;23.25;12.5;9;25.0;
35;4;19.8777923584;15.5;6;33.1130698919;1;23.25;12.5;9;25.0;
36;4;20.8850631714;15.9786176682;6;33.3576360941;2;23.25;12.5;8;25.0;
37;4;21.625;16.678817749;6;33.5940117836;2;23.25;12.5;8;25.0;
38;4;20.8999786377;15.0844631195;6;33.8217027187;2;23.25;12.5;8;25.0;
39;4;20.625;15.7125015259;6;34.0403439999;2;23.25;12.5;6;25.0;
40;4;19.9153709412;14.0844631195;6;34.2496967316;2;23.25;13.5;6;25.0;
41;4;19.9232406616;14.0844631195;6;35.4496384859;2;23.25;14.5;7;25.0;
42;4;19.9312152863;14.0;6;35.6801548004;2;23.25;15.5;7;25.0;
43;4;20.625;14.7184371948;6;35.9025127888;2;23.25;16.5;7;25.0;
44;4;22.947479248;18.7184371948;6;36.1168782711;2;23.25;17.5;8;25.0;
45;4;24.7955417633;22.7184371948;7;36.3234875202;2;23.25;17.5;8;25.0;
46;5;26.1727848053;26.7184371948;6;36.5226297379;2;23.25;17.5;8;25.0;
47;5;25.5973510742;30.7184371948;6;36.714636445;2;23.25;17.5;8;25.0;
48;5;26.2607936859;32.5;7;36.8998712301;2;23.25;17.5;8;25.0;
49;5;25.93775177;33.3104858398;7;37.0125699043;2;23.25;17.5;8;25.0;
50;5;26.3278274536;32.5;8;37.1007554531;2;23.25;17.5;7;25.0;
51;6;26.0321350098;33.2011871338;8;37.1902979612;2;23.25;17.5;5;25.0;
52;6;25.9768867493;32.5;9;37.2811430693;3;24.25;18.5;5;27.0;
53;6;25.9884815216;33.3883895874;10;37.3732318878;3;26.25;20.5;5;27.0499999523;
54;6;26.0586643219;33.2784729004;9;37.4665008783;3;27.25;22.5;5;28.3507869244;
55;6;26.0123748779;33.4279708862;10;37.5608823299;3;27.8125;25.125;6;29.3867229223;
56;6;26.0246582031;33.4478683472;10;37.6563037634;3;28.2554702759;27.6171875;6;30.1922436953;
57;6;26.0371513367;33.4678153992;10;37.7526888847;3;28.5944099426;28.9937877655;8;30.8085356951;
58;6;26.494354248;32.5;11;37.8499571085;3;28.8478622437;29.8263511658;8;31.2760820389;
59;7;26.1035060883;33.4171905518;11;37.9480241537;3;29.0340518951;30.0436859131;9;31.3660159111;
60;7;25.6499996185;32.5;11;38.0468021631;3;29.0499992371;30.0719451904;9;31.4211969376;
61;7;26.1214981079;33.4756278992;12;38.1461997032;3;29.0499992371;30.0825614929;9;31.4770412445;
62;7;26.1304779053;33.5053710938;12;38.2461225986;3;29.0499992371;30.0932502747;10;31.5335251093;
63;7;26.1159420013;33.5;12;38.3464736938;3;29.0499992371;30.1040077209;11;31.5906231403;
64;7;26.1483669281;33.5;12;38.4471538067;3;29.0499992371;30.1148319244;11;31.6483085155;
65;7;26.1433467865;33.5;12;38.5480613708;3;29.0499992371;30.1257171631;11;32.866552949;
66;7;26.1661186218;33.5;13;39.6490936279;3;29.5720005035;30.7166576385;13;33.7818713188;
67;7;27.6960468292;33.5;13;39.7701466084;3;29.9574451447;31.155921936;14;34.4563436508;
68;7;28.7187824249;34.5;14;41.1425960064;3;30.2342834473;31.4745635986;14;34.8843374252;
69;7;29.2570838928;36.0;15;42.2847777605;4;30.7014007568;31.0;13;34.9445078373;
70;7;29.5140762329;37.3899993896;15;43.2312716246;4;30.4000015259;31.0;14;35.0050755739;
71;7;29.7270374298;38.6872596741;15;44.0181589127;4;30.7114238739;31.0;15;35.0660046339;
72;7;29.9040870667;38.9097442627;16;44.5307446718;4;30.4000015259;31.7032337189;15;35.1272580624;
73;7;30.0194168091;39.0;17;44.8532168865;4;30.4000015259;31.7144393921;15;35.1887977123;
74;7;30.0919723511;39.0;18;45.1624884605;4;30.4000015259;31.7256641388;15;35.2505848408;
75;7;30.1615600586;39.0;18;45.3669528961;4;30.4000015259;31.7369022369;15;35.312579751;
76;7;28.5499992371;41.5932502747;19;45.5717462301;4;30.4000015259;31.7481498718;16;36.3747421503;
77;8;29.9818382263;39.6040077209;18;45.7764934301;4;31.4000015259;32.7593994141;16;36.5170311928;
78;8;29.3499755859;39.0;19;45.980817318;4;32.4000015259;33.7706451416;16;36.6649414301;
79;8;30.0641098022;39.6257171631;19;46.1843420267;4;32.4000015259;34.7818908691;17;36.8186727762;
80;8;28.5499992371;41.6366577148;19;46.386695385;4;32.4000015259;35.7931175232;18;36.9784121513;
81;8;28.8414421082;43.0;20;46.5875130892;4;32.4000015259;36.8043289185;17;37.144329071;
82;8;28.8464107513;45.0;20;46.7864419222;4;32.7279853821;36.8155212402;17;37.3165709972;
83;8;28.851398468;47.0;21;46.9831415415;4;32.7720108032;36.7838249207;17;37.495257616;
84;9;28.8564033508;49.0;20;47.1772880554;5;32.7789382935;36.8378181458;17;37.6804764271;
85;9;28.8614215851;51.0;20;47.3685759306;5;32.7820129395;36.9036865234;17;37.8722757101;
86;9;28.8664550781;52.725566864;19;47.5567213297;5;32.7869873047;36.9686889648;17;38.070659399;
87;9;28.5499992371;54.4667320251;20;47.7414615154;5;32.7919387817;37.0371017456;18;38.2755812407;
88;9;28.5499992371;56.7784957886;17;47.9225591421;5;32.899017334;36.8819351196;18;38.4869396687;
89;9;28.5499992371;58.8041610718;13;48.0998007059;5;32.9328613281;36.8928375244;18;38.7045722008;
90;10;28.5499992371;60.8292694092;9;48.2729992867;5;32.9682006836;36.903678894;19;38.9282516241;
91;10;28.5499992371;62.853805542;8;48.4419932365;5;33.004989624;36.9144554138;19;39.1576817036;
92;10;28.5499992371;64.8777618408;8;48.6066468954;5;32.8163261414;37.0;19;40.3924958706;
93;10;28.5499992371;66.9011383057;9;48.7668503523;5;34.5037841797;37.0;19;40.7522565126;
94;10;26.5499992371;69.9239044189;10;48.9225183725;5;35.5492630005;38.0;20;41.4245731831;
95;10;26.2999992371;72.9460754395;10;49.0735900402;5;34.4000015259;40.9757652283;21;42.1561858654;
96;10;26.2999992371;75.9676361084;10;49.2200266123;5;34.4000015259;43.0055122375;21;42.9480983019;
97;10;26.2999992371;78.6100158691;11;49.3439677954;5;34.4000015259;44.3752403259;21;43.7999818325;
98;10;26.2999992371;79.6719818115;12;49.441642642;5;34.4000015259;44.6938323975;21;44.709939003;
99;10;26.2999992371;80.7208251953;12;49.5359044075;6;33.8934135437;42.6279335022;21;45.6743338108;
100;10;26.2999992371;81.7679519653;14;49.6267836094;6;33.3757553101;43.0;21;46.6877229214;
