Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.0;4;20.0;
4;2;8.14999961853;10.6999998093;4;22.8400001526;1;9.0;11.0;4;20.0;
5;2;8.42599964142;10.9200000763;4;23.6501437426;1;10.0;10.0;4;20.0;
6;2;9.52799987793;11.2650718689;4;24.3396611214;1;11.0;10.0;4;20.0;
7;2;10.4764242172;11.543302536;4;24.9285950661;1;12.0;10.0;4;20.0;
8;2;10.6089334488;11.7641716003;4;25.6865624189;2;13.0;10.3000001907;3;21.3999996185;
9;2;10.7794761658;12.0549411774;4;26.3381440639;2;14.4499998093;10.1999998093;3;21.8264003992;
10;2;10.9260816574;12.2827939987;4;26.907253623;2;14.8218793869;10.3632001877;3;23.0613274574;
11;2;11.0541315079;12.4589796066;5;27.2282226086;2;15.3775978088;10.9097137451;3;24.1319464445;
12;2;13.9748477936;12.5;5;27.4905240536;2;15.8593769073;11.3658018112;3;25.0513429642;
13;2;15.9748477936;12.5;5;27.7771704197;2;18.4488964081;11.7372808456;3;25.8400663137;
14;2;17.1521205902;12.5;5;28.0888476372;2;20.4488964081;12.0336990356;3;26.5219442844;
15;2;18.2222480774;12.5;5;28.4258766174;2;21.7139816284;12.2662630081;4;27.12089324;
16;2;19.298078537;12.5;5;28.7881331444;3;22.8215045929;12.446267128;3;27.4906733036;
17;2;20.3795852661;12.5;5;29.1749720573;3;23.9395446777;12.5;3;27.7773330212;
18;2;20.5643692017;12.5;6;29.5851640701;3;25.0685424805;12.5;4;28.0890238285;
19;2;20.6566619873;12.5;6;30.0168495178;3;26.2088031769;12.5;4;28.4260663986;
20;2;20.7537918091;12.5;6;30.4675207138;3;26.7917289734;12.5;5;28.788336277;
21;2;20.8551921844;12.5;7;30.934035778;3;26.9547519684;12.5;5;29.1751885414;
22;2;20.9601573944;12.5;7;31.4126729965;3;27.1288337708;12.5;5;29.585392952;
23;3;21.0678520203;12.5;6;31.8992233276;3;27.3134269714;12.5;6;30.0170898438;
24;3;21.1773262024;12.5;6;32.3891215324;3;27.5076904297;12.5;6;30.4677705765;
25;3;19.625;13.5;6;32.8776073456;3;27.7104969025;12.5;7;30.9342932701;
26;3;19.625;14.5;6;33.3599052429;3;27.9204330444;12.5;7;31.4129357338;
27;3;19.625;15.5;6;33.8314113617;3;26.1358222961;13.5;7;31.8994894028;
28;3;18.625;14.5;6;34.2878704071;3;25.3547706604;14.5;7;32.3893885612;
29;3;18.625;14.5;6;34.7255268097;3;24.3547706604;13.5;7;32.877872467;
30;3;17.813243866;15.5;6;35.1412420273;3;23.3547706604;13.5;7;33.360165596;
31;3;16.9067802429;16.5;6;35.5325679779;3;23.3547706604;14.5;7;33.8316650391;
32;3;16.3698272705;17.5;6;35.8977775574;3;23.2242488861;15.5;7;34.2881155014;
33;3;16.4519996643;18.5;6;36.2358512878;3;22.4296531677;16.5;8;34.7257604599;
34;3;16.5280666351;19.5;7;36.5464267731;3;21.6265926361;17.5;8;35.141462326;
35;3;16.597946167;20.5;7;36.8297271729;3;20.8136577606;18.5;8;35.5327749252;
36;3;16.6616897583;21.5;7;37.0864648819;3;19.9897499084;19.5;9;35.8979701996;
37;3;16.719455719;22.5;7;37.3177433014;4;19.1540870667;20.5;8;36.2360286713;
38;3;16.7714920044;23.5;7;37.5249595642;4;19.0562133789;21.5;9;36.5465888977;
39;3;17.8181152344;25.0;6;38.7097082138;4;19.1959648132;22.5;9;36.8298740387;
40;3;17.8181152344;24.0;7;38.9037001133;4;18.1959648132;21.5;9;37.0865974426;
41;3;16.2317504883;25.5;7;39.0605909824;4;18.1959648132;21.5;9;37.3178625107;
42;3;17.0;25.0302963257;7;39.091766119;4;17.1959648132;23.5;10;37.5250654221;
43;3;17.0;24.0458831787;9;39.1235172749;4;16.1959648132;22.5;10;37.7098016739;
44;3;16.2527923584;25.5;9;39.1558350325;4;16.1959648132;22.5;10;37.8737831116;
45;3;16.2600631714;27.5;9;39.1887089014;4;15.1959648132;23.5;10;38.0;
46;3;18.0;27.5;10;39.2221269608;4;16.1959648132;24.5;10;38.0;
47;3;20.2749786377;28.5;10;39.2560760975;4;17.1959648132;25.5;11;38.0;
48;3;22.207616806;28.5;10;39.2905418873;4;18.1959648132;26.5;11;38.0;
49;3;23.2153701782;28.5;12;39.3255085945;4;19.1959648132;27.5;11;38.0;
50;4;24.2232379913;28.5;12;39.3609591722;4;19.8500003815;28.5;11;38.0;
51;4;24.5499992371;27.5;12;39.3968753815;5;20.8500003815;30.5;11;40.0;
52;4;24.8642959595;27.5;14;39.4332377911;5;22.8500003815;33.5;11;40.0799999237;
53;4;24.5499992371;28.2166194916;13;39.4700255394;5;23.8500003815;36.5;12;41.9531663656;
54;4;24.5499992371;28.2350120544;13;39.5072168112;6;24.5705375671;39.5;11;43.5151942968;
55;4;24.8891220093;27.5;14;39.5447884798;6;23.0839996338;40.5;11;44.8006283045;
56;4;24.5499992371;28.2723941803;14;39.5827163458;6;23.0839996338;41.5;13;45.852145195;
57;4;24.9061107635;27.5;14;40.6209751368;6;23.6450576782;41.5;13;46.7127754688;
58;4;25.5499992371;29.3104877472;15;40.8295384645;7;22.6717224121;40.5;13;47.1569311619;
59;4;26.9233951569;29.5;15;41.0652903318;8;22.6993103027;40.5;12;47.5311809778;
60;4;26.9321346283;30.5;15;41.3317401409;8;23.0839996338;41.5;12;48.8748316765;
61;4;26.5499992371;32.3687362671;16;41.6326026917;8;26.7572364807;40.5;12;49.194101572;
62;4;26.9675598145;33.3883895874;17;41.9717116356;8;29.7875556946;40.5;12;49.3747861385;
63;5;26.9586620331;33.5;16;42.3528927565;8;30.9347705841;40.5;12;49.5605288744;
64;5;26.5499992371;33.7484741211;16;42.7797883749;8;31.9668598175;40.5;13;50.7512332201;
65;5;26.5499992371;34.8898925781;17;43.2556313276;8;33.9998016357;41.5;13;52.0167807341;
66;5;27.297000885;33.4678153992;18;43.7829661369;8;37.0335769653;43.1059188843;13;52.3811812401;
67;5;27.8511676788;32.5;18;44.3633270264;8;39.5830154419;45.1288757324;14;52.79926157;
68;5;27.9817485809;32.5;18;44.9968900681;9;40.1034889221;47.1712722778;15;55.0044304132;
69;5;27.0125045776;33.5;18;46.6821296215;9;41.3645935059;49.0800018311;15;56.8782482147;
70;5;28.0214977264;35.5;18;47.4655239582;9;42.2532272339;52.2999572754;15;58.489295125;
71;5;29.0304775238;37.5;18;49.9245921373;9;41.3088607788;54.2960891724;14;59.8391290903;
72;5;28.8627510071;40.6022453308;20;52.1987123489;9;41.6028823853;54.9294204712;15;61.8137313128;
73;5;27.5463485718;42.4891929626;21;54.3103429079;9;41.6028823853;58.2946853638;15;62.7991722822;
74;5;27.1720180511;43.7864532471;21;56.2795084715;9;41.6028823853;59.3349609375;16;64.6339957714;
