Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;2;7.0;11.1999998093;4;21.0;1;7.0;13.0;6;20.0;
3;2;8.14999961853;10.0;4;22.1200000048;1;8.0;12.0;6;20.0;
4;2;8.31799983978;10.5;2;23.0930562019;1;9.0;11.0;5;20.0;
5;2;8.46395874023;10.9200000763;2;23.9303956032;1;10.0;10.0;5;20.0;
6;2;9.59105682373;11.2650718689;2;24.6492825747;1;11.0;10.0;5;20.0;
7;2;10.5460891724;11.543302536;2;25.2697491646;1;12.0;10.0;5;20.0;
8;2;10.6856927872;11.7641716003;2;26.0647602081;1;13.0;10.0;5;20.3999996185;
9;2;10.8645715714;12.0549411774;2;26.7559332848;1;14.0;10.1999998093;5;20.7264003754;
10;2;11.0200843811;12.2827939987;2;27.366976738;1;14.3268795013;10.3632001877;5;21.8194274902;
11;2;11.1575698853;12.4589796066;3;27.7319030762;1;14.8187427521;10.9097137451;5;22.7316036224;
12;2;14.078286171;12.5;3;28.0397365093;1;15.2292222977;11.3658018112;5;23.4745616913;
13;2;16.0782852173;12.5;3;28.3728995323;1;16.8187427521;11.7372808456;5;24.0673980713;
14;2;17.2861595154;12.5;3;28.7313408852;1;17.8187427521;12.0336990356;5;24.5325260162;
15;2;18.3668079376;12.5;3;29.1144995689;1;18.8187427521;12.2662630081;5;24.892534256;
16;2;19.4530181885;12.5;3;29.521238327;2;20.8187427521;12.7462673187;4;26.0;
17;2;20.5445346832;12.5;3;29.949795723;2;22.8187427521;12.5;4;26.0299999714;
18;2;20.7387046814;12.5;4;30.3977622986;2;23.8187427521;12.5;5;26.0605909824;
19;2;20.8394966125;12.5;4;30.8620905876;2;24.8187427521;12.5;4;26.091766119;
20;2;20.9439697266;12.5;4;31.3391423225;2;25.7412948608;12.5;4;26.1235172749;
21;2;21.0513076782;12.5;5;31.824775219;2;25.7555828094;12.5;4;26.1558350325;
22;2;21.1605739594;12.5;5;32.3144683838;2;25.7701263428;12.5;4;26.1887089014;
23;2;21.2707557678;12.5;5;32.8034796715;2;25.7849197388;12.5;5;26.2221269608;
24;2;21.3807830811;12.5;5;33.2870235443;3;25.7999572754;12.5;5;26.2560760975;
25;2;21.4895801544;12.5;5;33.7604589462;3;25.25;13.3792533875;4;26.2905418873;
26;2;19.625;13.5;5;34.2194671631;3;25.25;13.4033794403;4;26.3255085945;
27;2;19.625;14.5;5;34.6602067947;3;25.8464794159;12.5;4;26.3609591722;
28;2;20.625;12.5;5;35.0794401169;3;25.25;13.452671051;4;26.3968753815;
29;2;19.625;13.5;5;35.4746103287;3;25.25;13.477812767;4;26.4332377911;
30;2;19.625;14.5;6;35.8438816071;3;23.8949565887;13.5;4;26.4700255394;
31;2;20.625;12.5;6;36.1861276627;3;22.9115104675;14.5;4;26.5072168112;
32;2;19.625;13.5;7;36.5008907318;3;21.9282474518;15.5;4;26.5447884798;
33;2;19.625;14.5;7;36.7883110046;3;20.9451541901;16.5;4;26.5827163458;
34;2;19.625;15.5;7;37.0490322113;3;19.962223053;17.5;4;26.6209751368;
35;2;19.625;16.5;7;37.2841053009;3;18.9794387817;18.5;4;26.6595385075;
36;2;19.625;17.5;7;37.494887352;3;17.9967918396;19.5;4;26.6983793974;
37;2;20.625;15.5;7;37.6829490662;3;17.0142707825;20.5;5;26.7374696732;
38;2;19.625;16.5;7;37.8499898911;3;16.0318603516;21.5;5;26.7767804861;
39;2;20.625;14.5;8;37.9977664948;3;15.0495510101;22.5;5;26.8162822723;
40;2;21.625;13.5;8;38.0;3;14.8173274994;23.5;5;26.8559447527;
41;2;22.5499992371;12.5;8;38.0;3;15.0;22.5;5;26.8957372904;
42;2;22.5499992371;12.5;9;38.0;3;16.8530807495;22.5;5;26.9356285334;
43;2;22.5499992371;14.5;9;38.0;3;17.0;22.5;5;26.9755871296;
44;2;22.5499992371;16.5;10;38.0;3;18.0;22.5;5;27.015581131;
45;2;22.5499992371;18.5;10;38.0;4;20.0;23.5;5;28.0555787086;
46;2;22.5499992371;20.5;10;38.0;4;22.9250106812;24.5;6;28.1355478764;
47;2;22.5499992371;22.5;11;38.0;4;23.0;26.5;6;28.2166404724;
48;2;22.5499992371;22.5;11;38.0;4;24.9609565735;26.5;8;28.2988266945;
49;2;22.5499992371;22.5;11;38.0;4;25.0;28.5;8;28.3820735216;
50;2;22.5499992371;22.5;13;38.0;4;26.5251979828;29.0504760742;8;28.4663454294;
51;2;22.5499992371;22.5;13;38.0;5;29.0;29.3482894897;8;29.5516040325;
52;2;22.5499992371;22.5;13;38.0;5;29.25;30.5;10;29.6778085232;
53;2;22.5499992371;22.5;14;38.0;5;29.8371677399;32.1330947876;10;29.806098938;
54;2;22.5499992371;22.5;14;38.0;5;29.25;34.1074409485;10;29.936430335;
55;2;22.5499992371;22.5;14;38.0;5;29.25;35.1690139771;12;30.0687513351;
56;2;22.5499992371;22.5;15;38.0;5;29.9037723541;34.2141723633;11;30.2030051947;
57;2;22.5499992371;22.5;15;38.0;5;29.25;36.089050293;12;30.3391289711;
58;2;22.5499992371;22.5;15;38.0;5;29.8159866333;35.356967926;13;30.4770534039;
59;3;22.5499992371;22.5;15;38.0;5;31.5619182587;32.5;14;30.6167029142;
60;3;22.5499992371;22.5;15;38.0;5;29.25;35.4471206665;15;30.7579954863;
61;3;22.5499992371;22.5;15;38.0;5;31.0243034363;33.4816627502;15;30.9008427858;
62;3;22.5499992371;22.5;15;38.0;5;29.9037723541;34.5;15;31.0451501608;
63;3;22.5499992371;22.5;15;38.0;5;29.25;36.6785507202;16;31.1908165216;
64;3;22.5499992371;22.5;15;38.0;5;30.25;34.9145736694;16;31.3377348185;
65;3;22.5499992371;22.5;16;38.0;5;29.9747505188;34.8658790588;16;32.584787488;
66;3;22.5499992371;22.5;16;38.0;5;29.7000007629;37.4212036133;16;33.6176211834;
67;3;22.5499992371;22.5;16;38.0;6;32.8233680725;33.3899993896;16;34.4705227613;
68;3;23.5499992371;23.5;16;39.0;6;31.3335285187;35.6872596741;16;35.179161191;
69;3;24.5499992371;24.5;16;39.0900000334;6;32.5819168091;33.9097442627;16;35.6283299923;
70;3;24.5499992371;25.5;16;40.588019371;6;33.0985031128;34.0;16;35.9016244411;
71;3;24.8627510071;27.0;16;41.8349283934;6;33.1754837036;34.0;17;36.1791803837;
72;3;25.1168842316;28.3899993896;18;42.8674244881;6;30.0389442444;36.0;17;36.4605813026;
