Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
20;2;19.625;13.230887413;6;27.6205644608;2;26.9174537659;12.5;6;29.0869145393;
21;2;20.2146263123;12.5;7;27.8139474392;2;27.0891113281;12.5;6;29.4920539856;
22;2;20.2581386566;12.5;7;28.016159296;2;27.2714233398;12.5;6;29.9191560745;
23;2;19.625;13.4048480988;7;28.2268030643;2;27.4636192322;12.5;7;30.3658571243;
24;3;19.625;13.4680404663;6;28.445360899;3;27.6646347046;12.5;6;30.8291530609;
25;3;17.625;13.5;6;28.6711919308;3;25.8731193542;13.5;6;31.3054442406;
26;3;16.625;15.5;6;28.9035346508;4;25.0874500275;14.5;5;31.790620327;
27;3;16.5032958984;15.5;6;29.141512394;4;24.3057785034;15.5;5;32.2801818848;
28;3;15.5568408966;16.5;6;29.3841423988;4;23.5260810852;16.5;5;32.7693967819;
29;3;14.9864320755;17.5;7;29.6303496361;4;22.5260810852;15.5;5;33.2534770966;
30;3;15.0418281555;18.5;7;29.8789830208;4;22.5260810852;15.5;5;33.7277650833;
31;3;15.0977706909;19.5;7;30.1288366318;4;23.25;15.5;5;34.187912941;
32;3;15.1539878845;20.5;7;30.3786706924;4;24.25;16.5;6;34.6300430298;
33;3;15.2102012634;21.5;7;30.6272368431;4;25.25;17.5;6;35.0508718491;
34;3;15.26612854;22.5;7;30.8733024597;4;25.25;18.5;5;35.4477939606;
35;3;15.3214931488;23.5;7;32.1156759262;4;25.25;19.5;5;35.8189210892;
36;3;16.3760261536;25.0;7;32.3932285309;4;26.25;17.5;5;36.1630792618;
37;3;17.0;23.5;8;32.6661000252;4;25.25;17.5;5;36.4797668457;
38;3;17.0;24.0405921936;8;32.9333498478;4;27.25;19.5;5;37.7690839767;
39;3;17.5322036743;24.5;8;33.1941503286;4;30.25;21.5;5;38.0516419411;
40;3;17.0;23.5;8;33.4477952719;4;32.25;23.5;6;38.3086638451;
41;3;17.0;23.5;8;33.6937067509;5;33.238899231;25.5;7;38.5414825678;
42;3;17.6730918884;24.5;9;33.9314358234;5;32.8664054871;26.5;7;38.7516487837;
43;3;18.7159900665;22.5;10;34.1606600285;5;33.438243866;27.5;8;38.9408485889;
44;3;17.7567157745;23.5;10;34.3811768293;5;33.5233840942;27.5;9;39.110829711;
45;3;17.7952308655;24.5;10;34.5928963423;5;31.5998725891;28.5;9;39.1438889503;
46;4;18.8315162659;22.5;9;34.7958302498;5;30.6147499084;29.5;9;39.1651208401;
47;4;18.0;23.5;10;34.9900798798;5;29.6243038177;30.5;10;39.1864993572;
48;5;20.0;25.5;9;36.1758227348;5;28.6339244843;31.5;10;39.2080165148;
49;5;22.0;27.5;9;36.3833001852;5;27.6436080933;32.5;10;39.2296639681;
50;5;23.0;29.5;9;36.5833969116;5;26.6533489227;33.5;11;39.2514331341;
51;5;23.625;31.5;9;36.7764368057;5;25.6631450653;34.5;12;39.2733153105;
52;5;23.625;32.5;9;36.9578932524;5;24.1000003815;36.3913192749;12;39.2953014374;
53;5;23.625;32.5;9;37.0482804775;5;23.6828861237;36.5;10;39.3173824549;
54;5;24.625;32.5;11;37.13996315;5;22.1000003815;38.4221687317;11;39.3395489454;
55;5;25.625;32.5;11;37.2328701019;6;22.452796936;38.5;9;39.3617914915;
56;5;25.6499996185;32.5;11;37.3269255161;6;21.8500003815;39.5;9;39.3841004372;
57;5;25.6499996185;32.5;13;37.4220495224;6;22.4728450775;40.5;10;39.4064661264;
58;6;26.6499996185;33.5;12;38.5181584358;7;22.4829101562;41.5;10;39.428878665;
59;6;27.6499996185;34.5;13;38.655164361;7;21.8500003815;42.5;10;39.4513280392;
60;7;27.6499996185;35.5;12;38.7941603661;7;21.8500003815;44.5;10;40.863804698;
61;7;27.6499996185;36.5;12;38.9350543022;7;21.513212204;42.5;10;42.0157772303;
62;7;25.9027996063;37.5;12;39.0777477026;7;21.5233345032;42.5;14;42.9433779716;
63;7;26.9125995636;38.2350120544;12;39.2221376896;7;19.8500003815;41.5;14;44.6848094463;
64;7;27.9891242981;38.1059188843;13;39.3681157827;7;21.5435829163;42.5;14;45.167874217;
65;7;27.9329929352;37.5;13;39.5155688524;7;23.5536994934;44.5;14;45.4406439066;
66;8;27.6499996185;38.1524085999;12;41.2506151199;6;21.8500003815;41.5;16;44.0780117512;
67;8;28.9544334412;38.5;12;41.4230864048;6;22.7295074463;43.5;16;45.1671074629;
68;8;29.6499996185;40.2011871338;11;41.5966238976;6;23.75;46.5;16;45.2518414259;
69;8;30.7108573914;40.5;12;41.7710884809;6;23.75;47.1059188843;16;45.3389317989;
70;9;30.7324981689;41.5;12;41.9463381767;7;23.75;48.1288757324;18;45.4283695221;
71;9;30.7543506622;42.5;12;42.3022288084;7;23.75;48.5;19;45.5201388597;
72;9;30.8168983459;42.5;12;43.7560144663;7;23.75;50.1765136719;19;45.6142175198;
73;9;28.6894721985;44.8486785889;13;44.9821560383;7;23.75;50.8071060181;19;45.7105761766;
74;9;28.8093795776;46.2836799622;13;46.0152282715;7;24.0;50.8552856445;19;45.8091785908;
75;10;29.9530067444;49.6235122681;13;47.8912731409;7;25.0;49.5;20;45.9099810123;
76;10;32.0629348755;48.9240875244;13;48.5555272102;7;26.0;49.5;20;46.0129321814;
77;10;33.8189315796;48.0561904907;13;49.0311642885;7;27.0;49.5;20;46.1179733276;
78;10;34.6048088074;48.0;14;49.4070266485;7;28.0;49.5;21;46.2250378132;
79;10;33.8854827881;50.0;15;49.7881627083;8;29.0;49.5;20;46.3340513706;
80;10;34.1920166016;51.0;15;50.1740900278;8;30.0;49.5;20;46.4449321032;
81;10;34.2317466736;52.0;15;50.5643025637;8;30.5999984741;49.5;20;46.5575904846;
82;10;33.9558792114;53.7028579712;15;50.9582715034;8;30.5999984741;49.5;21;46.6719294786;
83;10;33.9792823792;54.7421760559;16;51.3554506302;8;30.5999984741;49.5;20;46.7878448963;
84;10;34.3550224304;55.0;15;51.7552762032;8;31.5999984741;47.0;20;46.9052253962;
85;9;30.9215488434;51.4815940857;16;50.1614238024;9;30.5999984741;48.0;17;48.9994615316;
86;10;31.1509284973;51.5414009094;15;50.544757247;9;31.5999984741;50.0;19;49.1396514177;
87;10;31.1649246216;52.6017837524;15;51.9291777611;10;33.5999984741;49.0;18;49.2649483681;
88;10;32.1788635254;54.6625900269;15;52.3740882874;10;32.5999984741;51.0;19;49.3869504929;
89;10;33.1927337646;57.723690033;16;52.8218538761;10;32.5999984741;53.0;20;49.5097706318;
90;10;34.2065086365;60.7849273682;16;53.2719439268;10;33.5999984741;52.0;21;49.6332645416;
91;10;35.2201766968;63.8461532593;17;53.7238214016;10;32.5999984741;53.0;21;49.7572846413;
92;10;36.2337265015;66.0742797852;17;54.1769455671;10;32.5999984741;54.0;22;49.8816804886;
93;10;35.8493118286;68.1894836426;17;54.6307729483;10;33.5999984741;52.0;22;50.0062994957;
94;10;36.2603912354;69.0083007812;18;55.0847592354;10;32.5999984741;53.0;22;50.1309871674;
95;10;36.2734832764;70.1641082764;19;55.5383595228;10;32.5999984741;54.0;22;50.2555894852;
96;10;36.6387939453;70.3496398926;19;55.9910302162;10;33.5999984741;52.0;23;50.3799519539;
97;10;35.5499992371;72.3308258057;19;56.4422308207;10;32.5999984741;53.0;23;50.5039207935;
98;10;36.3116264343;71.5286102295;20;56.8914233446;10;32.5999984741;54.0;23;50.6273438931;
99;10;36.7359390259;70.8102874756;21;57.3380768299;10;32.5999984741;55.0;24;50.7500720024;
100;10;36.7693099976;70.9594573975;21;57.7816650867;10;32.5999984741;56.0;25;50.8719587326;
101;10;36.0052947998;74.9485092163;21;58.1842916012;10;32.5999984741;57.0;25;50.9928615093;
102;10;36.8373985291;74.1237640381;22;58.5620877743;10;32.5999984741;58.0;25;51.1126420498;
103;10;36.872051239;74.2804031372;23;58.9382765293;10;33.5999984741;56.0;25;51.2311673164;
104;11;36.9070701599;74.4347915649;19;59.3122801781;10;32.5999984741;57.0;24;51.3483097553;
105;11;36.0996818542;75.5866394043;20;59.6835300922;10;32.5999984741;58.0;24;51.4639482498;
106;12;36.1247291565;76.7356948853;20;60.0514674187;10;33.5999984741;56.0;24;51.5779681206;
107;13;36.1502799988;77.5684814453;18;60.415548563;10;32.5999984741;57.0;25;51.690261364;
108;13;37.0499267578;75.711227417;18;60.7752444744;10;32.5999984741;58.0;25;52.1283380985;
109;13;37.0860900879;75.1637115479;20;61.1300468445;10;33.5999984741;56.0;24;52.5749850273;
110;14;36.4428863525;76.299331665;19;61.4701421261;10;32.5999984741;57.0;25;53.0288305283;
