Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
20;2;22.625;13.0161886215;7;26.777053833;2;25.8371677399;12.5;6;26.3530313969;
21;2;22.625;13.0331163406;7;26.8343273401;2;25.8588638306;12.5;6;26.4023760557;
22;2;22.625;13.0502986908;8;26.8923960924;2;25.8810691833;12.5;6;26.4528282881;
23;3;22.625;13.0677185059;7;26.9512042999;3;25.9037723541;12.5;5;26.5043625832;
24;3;22.625;12.5;7;27.0106925964;3;25.9269638062;12.5;6;26.5569496155;
25;3;23.0774059296;12.5;7;27.0707983971;3;25.25;13.5;6;26.6105561256;
26;3;23.0909309387;12.5;7;27.1314563751;3;25.9747505188;12.5;6;26.6651450396;
27;3;22.625;13.5;7;27.1925981045;3;25.9993152618;12.5;6;26.72067523;
28;3;23.1183357239;12.5;5;27.2541532516;3;24.0243034363;13.5;6;26.7771017551;
29;3;23.1321849823;12.5;5;27.3160488605;3;24.25;13.5;6;26.8343759775;
30;3;20.625;14.5;5;27.3782105446;3;23.0754699707;13.5;6;27.8924454451;
31;3;19.625;15.6891050339;5;27.4405622482;3;24.25;13.5;6;27.9912542105;
32;3;18.625;16.720281601;6;27.5030269623;3;26.25;14.5938777924;6;28.0919270515;
33;3;17.625;17.7515144348;6;27.5655269623;3;25.6413669586;13.5;6;28.1944029331;
34;3;17.0;18.7827644348;6;27.6279840469;3;25.25;14.2864875793;6;28.298615098;
35;3;17.5912971497;18.5;6;27.6903202534;3;26.7751979828;13.9920558929;6;28.4044913054;
36;3;17.6053218842;19.5;6;27.7524580956;3;27.25;14.8831443787;6;28.5119531155;
37;3;17.6193027496;20.5;6;27.8143208027;3;28.8159866333;12.5;6;28.6209170818;
38;3;17.63322258;21.5;7;28.8758327961;3;28.8794136047;15.5;6;28.7312943935;
39;3;18.6470623016;22.5;8;29.0269204378;3;28.9290828705;18.5;7;28.842990756;
40;3;19.6608066559;23.5;9;29.184630394;3;28.9793453217;21.5;7;28.9559077024;
41;3;19.9415416718;24.5;9;29.3492745161;3;29.0301589966;24.5;7;29.0699419975;
42;3;20.0;24.5;10;29.5211539268;3;29.0814743042;27.5;8;29.1849861145;
43;3;21.0;25.5;10;29.7005519867;3;29.1332435608;27.5;9;29.3009285927;
44;3;22.0;26.5;11;29.8877261877;3;29.1854171753;27.5;9;29.4176551104;
45;3;24.0997390747;27.5;12;30.0828992128;3;28.4886283875;28.5;9;29.5350477695;
46;5;24.7404022217;28.5;9;40.2862493992;4;28.0243034363;28.5;8;29.6529860497;
47;5;26.0613479614;28.5;11;40.8978989124;4;28.25;28.5;9;29.7713474035;
48;5;27.8620281219;29.5;12;41.492305994;4;27.25;29.7840633392;9;29.8900073767;
49;6;28.9115276337;30.5;9;52.0681889057;4;27.25;30.8247108459;9;30.0088404417;
50;6;30.9629058838;32.5;10;53.0248582363;4;27.25;31.006187439;9;30.127720356;
51;7;33.0161361694;34.5;9;53.9365410805;4;29.1548347473;27.6403102875;9;30.2465200424;
52;7;33.778553009;35.5;9;54.8022179604;4;28.6790523529;28.5;9;30.3651130199;
53;7;35.7281036377;36.5;10;55.6218640804;4;28.705121994;28.9920558929;10;31.4833734035;
54;7;36.4329566956;37.5;9;56.3962759972;4;29.7308254242;30.0348548889;10;31.6411762238;
55;7;36.6233520508;37.5;9;57.1268830299;4;30.7561378479;31.0779438019;10;31.7995824814;
56;7;36.8021659851;37.5;11;57.8155684471;4;30.7810344696;32.1212692261;10;31.9584724903;
57;7;34.0491714478;39.5;11;58.4645020962;5;29.25;34.1647834778;10;32.1177262068;
58;8;34.3247337341;39.5;10;59.9719161987;5;29.25;34.5;10;32.2772239447;
59;8;35.3978347778;41.5;11;60.4808781147;5;29.25;36.5995330811;11;32.436845541;
60;8;35.4208030701;44.5;11;60.951505661;6;29.25;37.4542427063;10;33.7452083826;
61;8;36.7555923462;45.5;12;61.284786582;6;29.7000007629;38.1556510925;10;34.8383276463;
62;8;36.9257736206;47.5;14;63.3165824413;6;32.0510025024;34.7078132629;12;35.750221014;
63;9;37.3507232666;50.0;9;75.0757944584;6;31.6292228699;36.0443878174;12;36.5163009167;
64;10;38.7191925049;52.3899993896;10;78.0993909836;6;32.8830299377;34.6926727295;12;38.0211232901;
65;11;41.6053352356;52.6872596741;9;79.9785220623;6;33.0183982849;36.8254776001;13;38.4080650806;
66;11;43.8524246216;53.9097442627;11;81.464623332;6;32.5999984741;39.8696327209;15;38.8000321388;
67;11;45.7866287231;55.0;11;82.4881783724;6;34.1053314209;40.8696327209;15;39.1965112686;
68;11;46.0840301514;56.0;12;83.4808936119;6;35.5999984741;40.8696327209;15;39.5969743729;
69;11;46.2325820923;57.0;12;84.4412546158;6;33.1661224365;44.8696327209;16;40.0008808374;
70;11;43.27759552;60.0;13;86.3686531782;6;35.1986274719;43.8696327209;18;40.4076813459;
71;11;38.6499977112;67.7838287354;13;87.4132504463;6;36.9804916382;44.8696327209;19;40.8168172836;
72;12;38.5;74.3974685669;12;88.4465984106;6;36.6494598389;46.1668319702;19;41.2277263403;
73;12;37.896232605;80.5073547363;13;89.4722642899;6;34.7034378052;47.3176345825;19;41.6398415565;
74;12;38.9543952942;83.0547943115;14;90.49421978;6;35.7568054199;46.4328689575;18;42.0525935888;
75;12;38.0202178955;86.1998825073;14;91.5166553259;6;32.5999984741;48.5514678955;19;42.4654115438;
76;12;39.3268737793;88.548324585;16;92.4481182098;6;34.5999984741;46.6733093262;19;42.8777267933;
77;13;41.4289665222;89.568687439;15;93.3565468788;6;34.5999984741;47.7982406616;19;43.2889723778;
78;13;41.5401039124;93.568687439;16;94.2944221497;6;33.5105895996;48.5096282959;19;43.6985845566;
79;13;42.6608848572;97.568687439;16;95.2629005909;6;34.5559043884;47.5697212219;21;44.1060049534;
80;13;44.7918014526;98.568687439;18;96.2625470161;6;34.6025123596;44.5697212219;18;44.5106811523;
81;13;43.933177948;102.568687439;20;97.293145895;6;33.5999984741;44.5697212219;18;44.9120688438;
82;14;44.0851135254;106.568687439;17;120.103513479;6;32.5999984741;46.2798423767;19;45.3096325397;
83;14;42.8994026184;110.568687439;16;122.459139109;6;33.5999984741;41.5697212219;19;45.702848196;
84;13;40.0580291748;115.568687439;16;100.307700634;7;33.5999984741;42.5697212219;16;69.1591551304;
85;13;42.226398468;115.568687439;17;101.296469688;7;33.0275878906;45.5697212219;16;70.6144368649;
86;13;44.7532730103;116.568687439;17;102.309183121;7;32.0665588379;50.5697212219;16;71.8481779099;
87;13;44.9370498657;120.568687439;15;103.337815762;7;32.104019165;55.5697212219;17;72.883528471;
88;13;45.1257858276;124.252372742;17;104.373444557;7;33.104019165;55.5697212219;19;73.749994278;
89;14;46.3172683716;127.462333679;14;105.406579971;7;32.104019165;58.7697219849;18;74.4780282974;
90;14;47.5091209412;128.696182251;15;106.427568436;7;34.104019165;59.7697219849;17;74.9466269016;
91;14;48.6988830566;129.826934814;16;107.427024364;7;31.1040210724;63.4886169434;20;75.2466402054;
92;14;49.0341644287;130.619186401;18;108.396252155;8;30.5999984741;69.2816925049;19;75.540784359;
93;14;49.2127571106;129.88092041;21;109.327616215;8;30.5999984741;72.3575592041;19;75.7743680477;
94;14;49.3827362061;129.136260986;21;110.214822769;8;30.5999984741;75.3037109375;19;75.9983215332;
95;14;49.5425453186;128.384429932;22;111.053078651;8;30.1000003815;77.4968109131;22;76.2182369232;
96;14;54.5175132751;129.624740601;23;112.839148521;8;30.1000003815;79.6867675781;22;76.4337186813;
97;14;57.9113845825;131.856613159;24;113.721288085;8;30.1000003815;80.8732299805;23;76.6444034576;
98;14;59.2086791992;134.079605103;24;114.569880009;8;30.1000003815;82.055847168;23;76.8499650955;
99;14;59.5202941895;136.293319702;26;115.388011336;8;30.1000003815;83.2343292236;24;77.0501132011;
100;15;59.7018890381;138.497467041;27;116.179777622;9;30.1000003815;84.4083938599;24;77.244594574;
