Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;4;21.0;1;8.0;12.0;6;20.0;
4;2;8.14999961853;10.6999998093;3;22.8400001526;1;9.0;11.0;6;20.0;
5;2;8.42599964142;10.9200000763;3;23.6501437426;1;10.0;10.0;6;20.0;
6;2;9.52799987793;11.2650718689;3;24.3396611214;1;11.0;10.0;6;20.0;
7;2;10.4764242172;11.543302536;3;24.9285950661;1;12.0;10.0;5;20.0;
8;2;10.6089334488;11.7641716003;3;25.6865624189;1;13.0;10.0;5;20.3999996185;
9;2;10.7794761658;12.0549411774;2;26.3381440639;1;14.0;10.1999998093;5;20.7264003754;
10;2;10.9260816574;12.2827939987;2;26.907253623;1;14.3268795013;10.3632001877;4;21.8194274902;
11;2;11.0541315079;12.4589796066;3;27.2282226086;2;14.8187427521;11.2097139359;3;23.7316036224;
12;2;13.9748477936;12.5;3;27.4905240536;2;15.6792221069;11.3658018112;3;24.4945616722;
13;2;15.9748477936;12.5;3;27.7771704197;2;18.268743515;11.7372808456;3;25.1075940132;
14;2;17.1521205902;12.5;3;28.0888476372;2;20.268743515;12.0336990356;3;25.5931078196;
15;2;18.2222480774;12.5;3;28.4258766174;2;21.296005249;12.2662630081;3;25.9736851454;
16;2;19.298078537;12.5;3;28.7881331444;2;22.3052597046;12.446267128;3;26.1018965244;
17;2;20.3795852661;12.5;3;29.1749720573;2;23.3145961761;12.5;3;26.1228116751;
18;2;20.5643692017;12.5;3;29.5851640701;2;24.3240089417;12.5;4;26.1438889503;
19;2;20.6566619873;12.5;3;30.0168495178;2;25.3334922791;12.5;4;26.1651208401;
