Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;4;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;10.0;4;21.0;1;8.0;12.0;4;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;9.0;11.0;4;20.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;10.0;10.0;4;20.0;
6;2;9.27600002289;11.4650716782;3;24.086605072;1;11.0;10.0;4;20.0;
7;2;10.4194869995;11.543302536;3;24.6483432055;1;12.0;10.0;4;20.0;
8;2;10.545876503;11.7641716003;3;25.3741383553;1;13.0;10.0;4;20.3999996185;
9;2;10.7091808319;12.0549411774;3;25.9908564091;1;14.0;10.1999998093;4;20.7264003754;
10;2;10.8479423523;12.2827939987;3;26.5224512815;1;14.3268795013;10.3632001877;4;21.8194274902;
11;2;10.9675512314;12.4589796066;3;26.8033770323;1;14.8187427521;10.9097137451;4;22.7316036224;
12;2;13.8882675171;12.5;3;27.0233280659;2;15.2292222977;11.665802002;2;24.4745616913;
13;2;15.8882675171;12.5;3;27.2656555176;2;17.8187427521;11.7372808456;2;25.0973980427;
14;2;17.0370292664;12.5;4;27.5315153599;2;19.8187427521;12.0336990356;2;25.5931169987;
15;3;18.0968475342;12.5;3;27.8218417168;2;21.2960090637;12.2662630081;3;25.984300375;
16;3;18.527256012;12.5;4;28.1372716427;3;22.3100376129;12.446267128;2;26.1235172749;
17;3;20.2331428528;12.5;4;28.4780650139;3;23.3243255615;12.5;2;26.1558350325;
18;3;20.4075641632;12.5;4;28.8440246582;3;24.3388690948;12.5;2;26.1887089014;
19;3;20.489906311;12.5;5;29.2344226837;3;25.3536624908;12.5;3;26.2221269608;
20;3;20.5777454376;12.5;5;29.6479387283;3;25.7999572754;12.5;3;26.2560760975;
21;3;20.6707859039;12.5;5;30.082616806;3;25.8152351379;12.5;3;26.2905418873;
22;3;20.7685890198;12.5;5;30.5358533859;3;25.8307437897;12.5;3;26.3255085945;
23;3;20.8705673218;12.5;6;31.0044159889;3;25.8464794159;12.5;3;26.3609591722;
24;3;20.9759941101;12.5;7;31.4845042229;3;25.8624305725;12.5;3;26.3968753815;
25;3;21.0840129852;12.5;7;31.9718470573;4;25.25;13.477812767;2;26.4332377911;
26;3;19.625;13.5;7;32.4618391991;4;25.8949565887;12.5;2;26.4700255394;
27;3;20.625;12.5;7;32.9497060776;4;25.25;13.5;2;26.5072168112;
28;3;21.413684845;12.5;7;33.4306869507;4;25.25;13.5550518036;2;26.5447884798;
29;3;19.625;13.5;7;33.9002180099;4;25.25;13.5813522339;2;26.5827163458;
30;3;20.625;12.5;7;34.3541097641;4;23.962223053;13.5;2;27.6209751368;
31;3;21.625;12.5;7;34.7886915207;4;23.9794387817;14.5;3;27.6995384693;
32;3;19.625;13.5;7;35.2009239197;4;23.9967918396;15.5;3;27.7795633078;
33;3;20.625;12.5;7;35.5884647369;4;23.5008029938;16.5;4;27.8610231876;
34;3;19.625;13.5;8;35.9496936798;4;22.5374603271;17.5;5;27.943887949;
35;3;20.625;12.5;8;36.2836933136;4;21.5747489929;18.5;6;28.0281237364;
36;3;19.625;13.5;8;36.5901927948;4;20.6126556396;19.5;6;28.1136926413;
37;3;19.625;14.5;8;36.8694944382;4;19.6511611938;20.5;6;28.200553298;
38;3;19.625;15.5;8;37.1223745346;4;18.6902484894;21.5;7;28.2886599302;
39;3;20.625;13.5;9;37.34998703;4;17.7298965454;22.5;6;28.3779631853;
40;3;19.625;14.5;9;37.5537633896;4;17.25;22.5;5;28.4684094191;
41;3;20.625;12.5;9;37.7353200912;4;18.9037723541;23.5;6;28.5599412918;
42;3;21.625;12.5;10;37.8963813782;4;20.1750106812;24.5;6;28.65249753;
43;4;19.625;13.5;9;38.0;4;20.9506263733;25.5;7;28.7460126877;
44;4;19.625;15.5;9;38.0;5;22.9357070923;27.5;6;28.8404182196;
45;4;20.625;17.5;10;38.0;5;22.25;29.5;6;28.9356412888;
46;4;21.625;19.5;10;38.0;5;24.0243034363;29.0504760742;7;29.0316057205;
47;4;22.5499992371;21.5;10;38.0;5;25.25;28.5;7;29.1282321215;
48;4;22.5499992371;22.5;10;38.0;5;25.25;29.7840633392;9;29.2254379988;
49;4;22.5499992371;22.5;10;38.0;5;26.25;30.4578056335;9;29.3231378794;
50;4;22.5499992371;22.5;11;39.0;5;27.25;30.5261955261;8;29.421243906;
51;4;23.5499992371;23.5;11;39.0299999714;5;28.1548347473;29.1873512268;6;30.5196650028;
52;4;24.5499992371;24.5;11;39.0605909824;5;28.25;31.2141704559;7;30.708308816;
53;4;24.5499992371;25.5;12;39.091766119;6;29.25;32.7328186035;6;30.9042003155;
54;4;24.5499992371;26.5;13;39.1235172749;6;30.7708969116;32.2671012878;6;31.1076248884;
55;4;24.5499992371;27.5;12;39.1558350325;6;30.8312835693;32.5;8;31.3188538551;
56;4;24.5499992371;28.3090839386;12;39.1887089014;6;29.25;33.5;8;31.5381376743;
57;4;24.5499992371;28.3320960999;14;39.2221269608;6;29.25;33.5;9;31.7656968832;
58;4;24.5499992371;28.3554878235;14;39.2560760975;6;29.9943771362;32.5;9;32.0017145872;
59;4;24.5499992371;28.3792533875;14;39.2905418873;6;29.25;35.5;10;32.2463262081;
60;4;24.5499992371;28.4033794403;14;39.3255085945;6;31.25;33.8575286865;10;32.4996089935;
61;4;24.5499992371;28.4278564453;15;39.3609591722;6;30.4326171875;34.9669532776;10;32.7615718842;
62;4;24.5499992371;28.452671051;15;39.3968753815;6;30.4606666565;36.0498390198;10;34.0321450233;
63;4;24.5499992371;28.4778137207;15;39.4332377911;7;31.4886283875;37.1957435608;11;34.3411691189;
64;5;24.5499992371;28.5032653809;14;39.4700255394;7;32.25;37.5133628845;12;35.7805322409;
65;5;24.5499992371;28.5290184021;16;39.5072168112;7;31.7000007629;41.0561218262;12;37.0142250061;
66;5;24.5499992371;28.5550518036;16;39.5447884798;7;35.0510025024;37.4461212158;13;38.0760556459;
67;5;24.5499992371;28.5813522339;16;39.5827163458;7;33.8104858398;40.7433815002;13;39.0010540485;
68;5;24.5499992371;28.6079025269;17;39.6209751368;7;36.1253700256;39.5100784302;13;39.6732088327;
69;5;24.5499992371;28.6346817017;18;41.0657486916;7;35.5661430359;40.6231460571;14;40.1751437187;
