Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.0;4;20.0;
4;1;8.14999961853;10.5;4;21.8400001526;1;9.0;11.0;4;20.0;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;10.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;11.0;10.0;4;20.0;
7;1;10.194486618;11.543302536;4;23.5283432007;1;12.0;10.0;4;20.0;
8;1;10.2938766479;11.7641716003;4;24.1098823547;1;13.0;10.0;4;20.3999996185;
9;1;10.4247236252;12.0549411774;4;24.5655879974;1;14.0;10.1999998093;4;20.7264003754;
10;1;10.5272569656;12.2827939987;4;24.9179592133;2;14.3268795013;10.6632003784;3;22.8194274902;
11;1;10.6065406799;12.4589796066;4;25.0;2;15.2687425613;10.9097137451;3;23.8216036558;
12;1;12.5272569656;12.5;4;25.0;2;15.7197227478;11.3658018112;3;24.6616806984;
13;1;13.5272569656;12.5;3;25.0;2;18.3092422485;11.7372808456;2;25.3591364622;
14;1;14.5272569656;12.5;3;25.0;2;20.3092422485;12.0336990356;2;25.9367523193;
15;1;15.5272569656;12.5;3;25.0;2;21.4506454468;12.2662630081;3;26.4174647331;
16;2;17.527256012;12.6999998093;2;26.0;3;22.5049610138;12.446267128;3;26.6541694403;
17;2;19.527256012;12.5;2;26.1299999952;3;23.563117981;12.5;4;26.7922235727;
18;2;19.8792495728;12.5;2;26.2754310369;3;24.6252441406;12.5;4;26.9393253326;
19;2;19.9119720459;12.5;3;26.4377241135;3;25.6914386749;12.5;4;27.0956480503;
20;2;19.9484882355;12.5;4;26.6183350086;3;26.1930408478;12.5;5;27.261295557;
21;2;19.625;12.9855003357;4;26.8187118769;3;26.2675819397;12.5;5;27.4362905025;
22;2;20.0342102051;12.5;5;27.0402543545;3;26.3463306427;12.5;6;27.6205644608;
23;2;20.0840568542;12.5;5;27.2842636108;3;26.4292545319;12.5;6;27.8139474392;
24;2;20.1389598846;12.5;5;27.5518820286;3;26.5162773132;12.5;5;28.016159296;
25;2;19.625;13.2655649185;5;27.8440244198;3;26.6072711945;12.5;5;28.2268030643;
26;2;19.625;13.3532075882;5;28.1613030434;3;25.25;13.5;5;28.445360899;
27;2;18.3362922668;13.5;5;28.5039470196;3;25.25;14.5;5;28.6711919308;
28;2;18.625;13.5;5;28.871723175;3;26.25;12.5;5;28.9035346508;
29;2;19.625;14.4358615875;5;29.263862133;3;25.25;13.5;5;29.141512394;
30;2;19.625;14.6319313049;5;29.6789975166;3;24.25;13.5;5;29.3841423988;
31;3;19.625;14.8394985199;4;30.1151270866;3;24.222864151;14.5;5;29.6303496361;
32;3;18.625;13.8394985199;4;30.5695996284;3;23.333656311;15.5;5;29.8789830208;
33;3;17.8781604767;14.5;4;31.0391392708;3;22.4455413818;16.5;7;30.1288366318;
34;3;17.625;13.5;4;31.5199065208;3;21.557975769;17.5;7;30.3786706924;
35;3;16.625;13.5;4;32.007601738;3;20.6704025269;18.5;7;30.6272368431;
36;3;16.2017097473;14.5;4;32.4976010323;3;19.7822570801;19.5;7;30.8733024597;
37;3;15.625;13.5;5;32.9851250648;3;18.8929862976;20.5;8;31.1156759262;
38;3;15.0;13.5;5;33.465420723;3;18.0020542145;21.5;8;31.353228569;
39;3;15.0;13.5;6;33.9339466095;3;17.1089515686;22.5;9;31.5849161148;
40;3;15.0;13.5;6;34.3865451813;3;16.1089515686;21.5;9;31.8097963333;
41;3;16.0;14.5;6;34.8195896149;3;18.1089515686;21.5;10;32.0270428658;
42;3;16.2094078064;15.5;7;35.2300891876;3;20.1089515686;21.5;10;32.2359538078;
43;3;16.3017692566;16.5;7;35.6157541275;4;21.5061798096;21.5;10;32.4359588623;
44;3;15.3017702103;15.5;6;35.9750175476;4;19.5961818695;23.5;12;32.6266198158;
45;3;15.3017702103;15.5;8;36.307009697;4;18.5961818695;23.5;12;32.8076286316;
46;3;15.0;14.5;8;36.6115064621;4;18.5961818695;24.5;12;32.9788007736;
47;3;16.0;14.5;8;36.8888463974;5;17.5961818695;23.5;8;48.1400680542;
48;3;19.0;17.5;7;38.1398382187;5;18.25;24.5;7;49.0414676666;
49;4;22.0;20.5;7;54.2056587934;4;16.25;23.5;7;34.4331302643;
50;4;25.0275230408;24.5;8;55.1742491722;4;17.25;24.5;5;34.5852665901;
51;4;26.7198467255;27.5;9;56.0467852354;4;19.25;26.5;6;34.7283511162;
52;4;27.4932441711;30.5;10;56.8278856277;4;20.71808815;25.5;6;34.8627125025;
53;4;28.8451137543;31.5;8;57.4762568474;4;21.25;26.5;5;34.988719821;
54;4;29.5499992371;33.2624664307;8;57.9732593298;4;22.7365188599;27.5;4;35.1018965244;
55;4;30.9221878052;32.5;9;58.4192415476;4;23.7458534241;27.5;5;35.1228116751;
56;5;30.7410774231;33.3961105347;9;58.8220882416;5;24.25;28.2859687805;5;35.1438889503;
57;5;31.2349681854;32.5;10;59.0956480503;6;25.764749527;27.5;4;35.1651208401;
58;5;31.2965202332;32.5;9;59.261295557;6;26.25;28.3155841827;5;35.1864993572;
59;5;31.3337898254;32.5;9;59.4362905025;6;27.25;28.3305492401;6;35.2080165148;
60;5;30.8249988556;33.5;10;59.6205644608;6;27.7936077118;27.5;6;35.2296639681;
61;5;31.4146251678;32.5;10;59.8139474392;6;27.8033485413;27.5;6;35.2514331341;
62;5;30.8249988556;33.5;9;60.016159296;6;27.25;28.3760032654;6;35.2733153105;
63;5;31.5036354065;32.5;10;60.2268030643;6;27.25;28.3913211823;6;36.2953014374;
64;5;28.8249988556;34.5;8;60.445360899;6;28.8328857422;28.5;6;36.3573824167;
65;5;27.8249988556;36.2226791382;8;60.6711919308;6;29.25;30.4221687317;6;36.4207328558;
66;6;27.6510162354;35.5;8;60.9035346508;6;29.8527965546;30.5;6;36.6653453112;
67;6;26.703294754;36.5;8;61.141512394;6;29.8628063202;31.5;5;37.9207553864;
68;6;26.1318397522;37.5;8;61.3841423988;6;29.7000007629;33.9688720703;5;38.9467413425;
69;6;26.1864318848;38.5;8;61.6303496361;6;30.6839103699;34.0193481445;5;39.7783102989;
70;6;25.1999988556;40.5;8;63.885286808;6;30.3185329437;35.3527412415;6;40.4519561529;
71;6;25.4160003662;42.5;8;65.7895150185;6;31.1718654633;34.612953186;7;40.8533840179;
72;6;24.5229988098;42.1122436523;8;67.3881378174;6;31.2632102966;34.7425422668;7;41.0632842779;
73;6;24.6111507416;42.2631149292;10;68.728934288;6;31.2733325958;34.783493042;7;41.1709188223;
74;7;25.6702575684;42.4143600464;9;69.694234848;6;28.5999984741;36.8260612488;8;41.2817686796;
75;7;25.7250003815;39.4143600464;9;70.2018904686;6;27.5999984741;37.9491424561;8;41.3957923651;
76;7;26.1714496613;38.5;9;70.6770005226;7;27.5999984741;40.0106506348;8;42.5129299164;
