Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
70;10;47.6408805847;68.839263916;23;99.1356445551;9;40.2000007629;65.0;12;108.899841309;
71;10;46.6725349426;71.8905944824;23;99.4837729931;9;39.2000007629;68.0;12;110.065750122;
72;10;46.7033348083;71.9404220581;23;99.8298866749;9;40.2000007629;69.0;13;110.421761751;
73;10;44.7332344055;74.9887008667;24;100.173645377;9;39.2000007629;73.0;13;110.805563807;
74;10;43.7621994019;78.035369873;26;100.514727473;9;38.2000007629;77.0;14;112.223360896;
75;10;43.7902069092;78.0804138184;25;100.852828979;9;39.2000007629;79.0;15;112.324318171;
76;10;41.8172302246;81.1237869263;23;101.187661171;9;38.2000007629;84.0;15;112.507622004;
77;10;41.8432540894;84.1654891968;24;101.518949509;9;37.2000007629;89.0;15;113.138942838;
78;10;42.868270874;84.2054977417;21;101.84643352;9;37.7999992371;91.0;16;113.831540465;
79;10;41.8922805786;87.2438278198;21;102.169863939;9;36.7999992371;96.0;17;114.591568708;
80;10;41.9152793884;90.2804946899;21;102.489001751;9;38.2958526611;97.0;16;115.423806071;
81;10;42.9372749329;90.3154983521;25;102.803617358;9;38.7999992371;99.0;17;116.330852985;
82;10;41.9582824707;93.3488845825;25;103.113489747;9;39.7999992371;102.0;18;117.312258482;
83;10;41.9783096313;96.3806610107;26;103.366711974;9;40.7999992371;104.165122986;18;117.97726655;
84;10;42.997379303;96.3850326538;26;103.557385683;9;41.7999992371;106.186500549;20;118.739819646;
85;10;42.0;99.2733230591;30;103.739970207;9;44.3436050415;104.0;21;119.583058476;
86;10;42.0;101.334564209;30;103.922842503;10;43.7999992371;107.0;21;120.485940695;
87;10;43.0;100.39566803;31;104.105635881;11;44.7999992371;109.251434326;17;121.424165606;
88;10;42.0;104.439086914;31;104.287985802;11;46.7999992371;108.27331543;18;122.947826385;
89;11;42.0;106.523643494;30;104.46953249;11;46.7999992371;109.0;19;124.568828821;
90;11;42.0;108.607398987;29;104.649924755;11;47.7999992371;111.0;19;126.123698235;
91;11;42.0;110.690162659;28;104.828821659;11;49.7999992371;110.0;19;127.857839584;
92;11;42.0;112.771743774;29;105.005897045;11;49.7999992371;113.0;19;129.49418366;
93;11;42.0;114.851974487;27;105.180840492;11;51.7999992371;112.0;20;132.018046141;
94;11;42.0;116.930679321;27;105.353359699;11;53.2000007629;114.0;20;134.48098588;
95;11;43.0;116.007720947;25;105.523181438;11;54.2000007629;120.0;19;138.852553487;
96;11;43.0;115.082962036;23;105.980023861;11;55.6319999695;121.0;19;145.008805394;
97;11;42.0;117.35925293;23;106.978294373;11;54.9734535217;128.371200562;19;150.048818469;
98;11;43.0;116.937683105;23;107.993405342;12;57.2374687195;132.763366699;15;169.097316861;
99;11;43.0;116.523880005;24;109.018157721;12;59.4380569458;134.0;15;173.952201366;
100;11;42.0;119.113128662;25;110.045055151;12;60.3500022888;139.0;16;177.90835464;
101;11;43.0;118.700538635;25;112.066535473;12;60.3500022888;144.0;21;181.288971305;
102;12;44.0;119.281211853;21;129.135205507;12;61.3500022888;146.0;21;184.242682815;
103;12;46.0;124.850410461;21;132.297029972;12;62.3500022888;145.0;23;186.641023993;
104;12;50.0;128.403747559;20;134.403617263;15;60.3500022888;150.0;19;188.524244547;
105;12;53.0;129.937210083;22;136.381873965;15;63.3500022888;147.0;21;190.150656104;
106;12;53.0;134.447418213;23;138.223565578;15;63.3500022888;148.0;21;191.551279306;
107;12;54.0;138.931610107;24;139.927311897;15;63.3500022888;153.0;22;192.654610157;
108;12;56.0;140.387680054;24;141.497143745;15;66.3500061035;151.95098877;22;193.548556089;
109;12;56.0;143.814224243;26;142.940879822;15;66.3500061035;153.150466919;24;195.139016628;
110;12;57.0;147.210449219;26;144.268607497;15;67.3500061035;158.351745605;25;196.859251022;
111;12;59.0;147.576202393;27;145.491447687;15;72.3500061035;157.351745605;26;198.742962241;
112;12;59.0;150.911804199;30;146.521920204;15;74.3500061035;163.351745605;27;199.869041085;
113;11;58.0;143.218093872;31;126.378106833;16;75.6272583008;172.351745605;27;222.095346451;
114;11;60.0;142.49621582;31;127.200174451;16;80.8857574463;173.351745605;28;224.274236917;
115;11;60.0;144.747573853;32;127.989727497;16;85.1910934448;174.351745605;28;226.42869103;
116;11;60.0;146.973800659;33;128.708088398;16;85.5493774414;181.351745605;30;228.587594986;
117;11;61.0;146.148300171;33;129.322551966;17;90.9665222168;181.351745605;26;230.781638384;
118;11;60.0;148.248657227;28;129.868360043;17;93.4477233887;185.351745605;23;233.039680958;
119;11;60.0;148.148300171;28;130.341553688;17;95.9968719482;192.351745605;23;235.239481211;
120;11;62.0;149.300003052;28;130.814843416;17;102.615737915;190.351745605;24;237.423706293;
121;11;65.0;149.148300171;28;131.287604809;17;104.303215027;194.351745605;23;239.772157192;
122;11;68.0;153.300003052;28;131.759218216;17;105.054519653;199.351745605;25;242.271412849;
123;11;70.0;155.300003052;29;132.229067087;17;109.860656738;199.351745605;26;245.899520397;
124;11;72.0;156.413848877;30;132.696533918;17;113.208328247;204.351745605;30;248.746183991;
125;11;74.0;156.611816406;30;133.161000013;17;116.080337524;213.351745605;31;251.667075634;
126;11;76.0;151.370620728;31;133.621844053;17;119.865158081;214.351745605;34;254.621099472;
127;11;78.0;150.740936279;33;134.078443289;17;121.831451416;220.351745605;33;257.565420747;
128;12;79.7000045776;150.908630371;34;134.516509295;17;122.771781921;229.351745605;34;260.458767891;
