Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;5;20.0;
3;1;8.0;10.0;4;21.0;1;8.0;12.0;5;20.0;
4;1;8.14999961853;10.5;3;21.8400001526;2;9.0;11.3000001907;4;21.0;
5;1;8.27600002289;10.9200000763;3;22.5301437378;2;10.3000001907;10.0;4;21.0599999428;
6;1;9.27600002289;11.2650718689;3;23.086605072;2;11.4770002365;10.0;4;21.1229639053;
7;1;10.194486618;11.543302536;3;23.5283432007;2;12.5053339005;10.0;4;21.1889609098;
8;1;10.2938766479;11.7641716003;3;24.1098823547;2;13.5350322723;10.0;4;21.6699410677;
9;1;10.4247236252;12.0549411774;3;24.5655879974;2;14.5714740753;10.1999998093;4;22.0818096399;
10;1;10.5272569656;12.2827939987;3;24.9179592133;2;14.9368133545;10.3632001877;4;23.2920063734;
11;1;10.6065406799;12.4589796066;4;25.0;2;15.4814033508;10.9097137451;4;24.3297555447;
12;1;12.5272569656;12.5;4;25.0;2;15.9483909607;11.3658018112;4;25.2069878578;
13;1;13.5272569656;12.5;4;25.0;2;18.5379104614;11.7372808456;4;25.9430538416;
14;1;14.5272569656;12.5;4;25.0;2;20.5379104614;12.0336990356;4;26.5605664253;
15;1;15.5272569656;12.5;4;25.0;2;21.7313613892;12.2662630081;4;27.0822491646;
16;1;16.527256012;12.5;4;25.0;2;22.8041152954;12.446267128;4;27.3607378006;
17;1;17.527256012;12.5;5;25.0;2;23.8810749054;12.5;4;27.5410807133;
18;1;17.625;12.5;5;25.0;2;24.962228775;12.5;5;27.7306177616;
19;1;17.625;12.5;5;25.0;2;26.0475196838;12.5;5;27.9291167259;
20;1;17.625;12.5;5;25.0;2;26.5681018829;12.5;5;28.136231184;
21;1;17.625;12.5;6;25.0;2;26.6613044739;12.5;5;28.3514947891;
22;1;17.625;12.5;6;25.0;2;26.7581729889;12.5;6;28.5743191242;
23;1;17.625;12.5;6;25.0;2;26.8584442139;12.5;6;28.8039934635;
24;1;17.625;12.5;6;25.0;2;26.9617977142;12.5;6;29.039689064;
25;1;17.625;12.5;7;25.0;2;27.0678596497;12.5;6;29.2804670334;
26;1;17.625;12.5;7;25.0;2;27.1762104034;12.5;6;29.5252895355;
27;1;17.625;12.5;7;25.0;2;27.2863807678;12.5;6;29.7730360031;
28;1;17.625;12.5;7;25.0;2;27.3978652954;12.5;6;30.022521019;
29;1;17.625;12.5;7;25.0;2;27.5101356506;12.5;6;30.2725157738;
30;1;17.625;12.5;7;25.0;2;25.5101356506;13.5;6;30.5217733383;
31;1;17.625;12.5;7;25.0;2;25.25;14.5;6;30.769051075;
32;1;17.625;12.5;7;25.0;2;24.25;13.5;6;31.0131368637;
33;1;17.625;12.5;7;25.0;2;24.25;13.5;7;31.252872467;
34;1;17.625;12.5;7;25.0;2;23.25;13.5;7;31.4871754646;
35;1;17.625;12.5;7;25.0;2;23.25;13.5;7;31.7150583267;
36;1;17.625;12.5;7;25.0;2;22.25;13.5;8;31.9356441498;
37;1;17.625;12.5;7;25.0;2;24.25;15.5;8;32.1481771469;
38;1;17.625;12.5;7;25.0;2;26.25;17.5;8;32.3520302773;
39;1;17.625;12.5;7;25.0;2;27.5584144592;19.5;8;32.5467100143;
40;1;17.625;12.5;7;25.0;2;28.6460189819;21.5;10;32.7318525314;
41;1;17.625;12.5;8;25.0;2;28.7293338776;22.5;10;32.907222271;
42;1;17.625;12.5;9;25.0;2;28.8082504272;22.5;10;33.0727024078;
43;1;17.625;12.5;9;25.0;2;28.8827171326;22.5;12;33.2282876968;
44;1;17.625;12.5;10;25.0;2;28.9527282715;22.5;12;33.3740692139;
45;1;17.625;12.5;11;25.0;2;29.0183315277;22.5;13;33.5102262497;
46;1;17.625;12.5;11;25.0;2;29.0796012878;22.5;13;33.6370096207;
47;1;17.625;12.5;11;25.0;2;29.1366539001;22.5;13;33.7547311783;
48;1;17.625;13.5;12;25.0;2;29.1896286011;22.5;14;33.8637514114;
49;1;17.625;14.5;12;25.0;2;29.2386875153;22.5;15;33.964466095;
50;1;17.625;15.5;12;25.0;2;29.2840099335;22.5;15;34.0;
51;1;17.625;16.5;12;25.0;2;29.2999992371;22.5;15;34.0;
52;1;17.625;17.5;13;25.0;2;29.2999992371;22.5;16;34.0;
53;1;17.625;17.5;13;25.0;2;29.2999992371;22.5;16;34.0;
54;1;17.625;17.5;13;25.0;2;29.2999992371;22.5;16;34.0;
55;1;17.625;17.5;14;25.0;2;29.2999992371;22.5;16;34.0;
56;1;17.625;17.5;14;25.0;3;29.2999992371;22.5;13;52.0;
57;1;17.625;17.5;13;25.0;3;30.2999992371;23.5;13;52.8999996185;
58;1;17.625;17.5;14;25.0;3;31.2999992371;24.5;13;54.0529003143;
59;1;17.625;17.5;15;25.0;3;31.2999992371;25.5;14;56.224937439;
60;1;17.625;17.5;15;25.0;3;31.8310012817;27.0;14;58.0043544769;
61;1;17.625;17.5;15;25.0;3;32.2571868896;28.3899993896;15;59.4365377426;
62;1;17.625;17.5;15;25.0;3;32.5942420959;29.6872596741;15;60.5742540359;
63;1;17.625;17.5;16;25.0;3;32.8585472107;30.9097423553;16;61.3221511841;
64;2;17.625;17.5;14;25.0;5;33.998626709;33.0;13;62.7839632034;
65;2;17.625;17.5;14;25.0;5;35.052520752;35.0;14;63.0599999428;
