Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
80;7;31.7502803802;79.0;21;99.5468075275;6;30.7999992371;35.5;16;56.8043637276;
81;7;32.1500015259;79.0;23;100.017356873;6;29.6650009155;36.5;16;56.2269496918;
82;7;32.1500015259;78.4504241943;23;100.402151585;6;28.5434989929;37.5;17;55.7135567665;
83;8;31.1499996185;84.5098876953;22;101.754997015;6;27.4341506958;38.5;17;55.2578459978;
84;8;33.1500015259;86.5699768066;25;102.098613262;6;26.335735321;39.5;18;54.854105711;
85;8;34.1500015259;85.6305847168;25;102.415963173;7;26.2471618652;40.5;11;59.4971888065;
86;9;32.1500015259;90.6915435791;24;102.566039443;6;27.1674461365;42.5;11;59.3324557543;
87;9;33.1500015259;92.7527313232;25;102.709108233;6;28.0957012177;44.5;11;59.202491641;
88;9;35.1500015259;88.3545532227;27;102.852190256;6;28.0311317444;46.5;12;59.1031554937;
89;10;32.1500015259;92.4260940552;26;102.994979024;6;27.9730186462;48.5;12;59.0307149887;
90;11;33.0212402344;96.6111755371;26;103.137171268;6;27.920715332;50.5;12;58.9818077087;
91;11;33.3058624268;99.1999969482;27;103.278469801;6;27.8736438751;52.5;12;58.9534108639;
92;11;33.1500015259;102.015579224;28;103.418586493;6;27.8312797546;54.5;13;58.9428162575;
93;11;34.1500015259;106.199996948;28;103.557243943;6;27.7931518555;56.4854278564;15;58.9475979805;
94;12;37.1500015259;104.199996948;26;105.948384881;5;25.7588367462;52.5460090637;15;56.6494903564;
95;12;37.5250015259;106.199996948;26;106.145247221;5;25.7279548645;53.6041259766;15;56.6166014671;
96;12;38.5549850464;109.199996948;27;107.340176463;5;25.7001571655;54.6597442627;15;56.5930900574;
97;12;39.5250015259;108.199996948;28;107.682886481;5;25.6751422882;55.7128448486;15;56.5775094032;
98;12;38.5250015259;113.199996948;29;108.607795358;5;26.6526298523;54.7128448486;16;56.568593502;
99;12;40.6194992065;116.199996948;30;109.508355856;5;27.6192646027;54.7128448486;17;56.5652337074;
100;12;40.7032089233;114.199996948;30;110.388182044;5;27.6283874512;55.5;17;56.5664629936;
