Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.0;4;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;11.0;4;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;4;20.0;
6;2;9.27600002289;11.4650716782;4;24.086605072;1;11.0;10.0;4;20.0;
7;2;10.4194869995;11.543302536;4;24.5283432007;1;12.0;10.0;4;20.0;
8;2;10.5188770294;11.7641716003;4;25.1298823357;1;13.0;10.0;4;20.3999996185;
9;2;10.6542234421;12.0549411774;3;25.6057839394;1;14.0;10.1999998093;4;20.7264003754;
10;2;10.7613010406;12.2827939987;3;25.9785410166;1;14.3268795013;10.3632001877;4;21.8194274902;
11;2;10.8451719284;12.4589796066;4;26.0811508894;1;14.8187427521;10.9097137451;4;22.7316036224;
12;2;13.7658882141;12.5;4;26.1018965244;1;15.2292222977;11.3658018112;4;23.4745616913;
13;2;15.7658882141;12.5;4;26.1228116751;1;16.8187427521;11.7372808456;4;24.0673980713;
14;2;16.7798900604;12.5;4;26.1438889503;1;17.8187427521;12.0336990356;4;24.5325260162;
15;2;17.7846317291;12.5;4;26.1651208401;1;18.8187427521;12.2662630081;4;24.892534256;
16;2;18.7894077301;12.5;4;26.1864993572;1;19.8187427521;12.446267128;4;25.0;
17;2;19.7942180634;12.5;4;26.2080165148;1;20.8187427521;12.5;6;25.0;
18;2;19.8968029022;12.5;5;26.2296639681;2;21.8187427521;12.5;5;25.0;
19;2;19.9016742706;12.5;5;26.2514331341;2;22.8187427521;12.5;5;25.0;
20;2;19.9065723419;12.5;5;26.2733153105;2;23.25;12.5;5;25.0;
21;2;19.9114952087;12.5;5;26.2953014374;2;23.25;12.5;5;25.0;
22;3;19.9164428711;12.5;4;26.3173824549;2;23.25;12.5;7;25.0;
23;3;19.625;12.5;5;26.3395489454;2;23.25;12.5;7;25.0;
24;4;19.926399231;12.5;4;26.3617914915;2;23.25;12.5;8;25.0;
25;4;19.9314041138;12.5;4;26.3841004372;2;23.25;12.5;8;25.0;
26;4;17.625;13.9152297974;4;26.4064661264;2;23.25;12.5;8;25.0;
27;4;16.625;15.2032327652;4;26.428878665;2;23.25;12.5;8;25.0;
28;4;15.625;16.2144393921;4;27.4513280392;2;23.25;12.5;8;25.0;
29;4;15.9515485764;17.0;4;27.523804307;2;23.25;12.5;8;25.0;
30;4;16.3316059113;17.5;4;27.5982724428;2;23.25;12.5;8;25.0;
31;4;16.5846099854;18.5;4;27.6747473478;2;23.25;12.5;8;25.0;
32;4;16.6018180847;19.5;4;27.7532385588;2;23.25;12.5;8;25.0;
33;4;16.6194782257;20.5;4;27.8337501287;2;23.25;12.5;8;25.0;
34;4;16.637594223;21.5;4;27.9162794352;2;23.25;12.5;9;25.0;
35;4;16.656162262;22.5;4;28.0008175373;2;23.25;12.5;9;25.0;
36;4;16.6751842499;23.5;5;28.0873478651;2;23.25;12.5;10;25.0;
37;4;16.6946525574;24.5;5;28.1758460999;2;23.25;12.5;10;25.0;
38;4;17.0;24.0879230499;5;28.2662799358;2;23.25;12.5;10;25.0;
39;4;16.7349128723;23.5;5;28.3586086035;2;23.25;12.5;10;25.0;
40;4;17.7556877136;25.0;4;29.4527821541;3;23.25;13.5;9;25.0;
41;4;19.0;23.8599681854;4;29.5787415504;3;23.25;14.5;9;25.0;
42;4;18.0;25.7893714905;4;29.7070096731;3;23.25;15.5;9;25.0;
43;4;18.0;26.8535041809;4;29.8375016451;3;23.25;16.5;10;25.0;
44;4;19.0;24.9187507629;4;29.9701220989;3;23.25;17.5;10;25.0;
45;4;18.0;25.9850597382;4;30.1047646999;4;23.25;17.5;5;41.0;
46;4;18.0;27.0523834229;5;30.2413130999;4;24.25;18.5;6;41.7999992371;
47;4;19.9118366241;28.0523834229;5;30.3796401024;4;25.25;19.5;5;42.5055999756;
48;4;21.2104187012;30.0523834229;5;30.5196092129;4;26.25;20.5;5;43.1173152924;
49;4;21.8160495758;32.0523834229;6;30.6610739231;4;27.25;21.5;6;43.6395797729;
50;4;22.720949173;34.0523834229;6;30.803879261;4;28.25;22.5;6;44.0795516968;
51;4;23.2982406616;35.4744644165;6;30.9478619099;5;29.25;22.5;5;44.4459648132;
52;4;23.625;35.4739303589;8;31.0928516388;5;29.6253414154;22.5;6;44.7481613159;
53;5;25.995891571;33.5;8;32.2386715412;5;29.6933364868;22.5;6;44.9953765869;
54;5;26.0740432739;35.2166213989;9;32.5393496752;5;29.7489585876;22.5;6;45.0;
55;5;26.7273483276;36.2350120544;11;32.8633505106;5;29.75;22.5;6;45.0;
56;5;26.4141235352;37.5;11;33.2182804346;6;30.75;23.5;5;46.0;
57;5;26.0750007629;39.8120040894;12;33.6076972485;6;29.75;25.5;5;46.0199999809;
58;5;27.1441726685;37.5;12;34.035277009;6;29.2089996338;27.5;5;47.0401959419;
59;5;26.0750007629;39.3104858398;12;34.5046889782;6;29.21808815;30.5;5;47.1005817652;
60;5;26.4483966827;39.1741027832;13;35.0194205046;6;28.75;33.5;5;47.1623347998;
61;5;27.2304592133;37.5;13;35.5825529099;6;28.75;36.2568054199;6;47.2254500389;
62;5;26.0750007629;39.3687362671;14;36.1964827776;6;28.75;38.2713279724;8;47.289919138;
63;6;26.0750007629;40.1945495605;13;36.8626019955;6;28.75;40.2859687805;8;48.9790729284;
64;6;26.4836654663;37.5;15;37.5809499025;6;27.8850002289;41.9183120728;9;50.345911622;
65;6;26.9263324738;38.4279708862;15;38.3498710394;7;26.9962406158;42.9687805176;8;51.4381632805;
66;6;26.9451999664;38.4478683472;15;39.1657215357;7;26.0866851807;44.0209350586;10;52.3054614067;
67;6;26.9637565613;38.4678153992;15;40.0226743221;7;25.9094104767;45.0747909546;11;52.7688400745;
68;6;26.5195083618;37.5;16;40.9126796722;8;25.9500007629;46.1303520203;10;67.3746609688;
69;6;26.5285072327;37.5;16;41.825627327;8;26.9500007629;47.3760032654;10;68.136320591;
70;6;26.5375061035;37.5;16;42.7497355938;8;27.9500007629;50.2465705872;11;68.8317763805;
71;6;26.5464992523;37.5;16;43.6721463203;8;28.9500007629;52.3072013855;12;69.4611779451;
72;6;26.5554790497;37.5;16;46.0371470451;9;29.9500007629;54.3694763184;13;70.0270570517;
73;7;26.3000011444;39.0;16;63.1773061752;9;30.9500007629;56.4333534241;14;70.5336903334;
74;7;27.0255012512;41.5191040039;16;66.1521844864;9;31.9500007629;57.4987945557;14;70.9864609241;
75;7;28.6092681885;42.8473205566;17;68.8295352459;9;32.9500007629;58.5657348633;14;71.3912998438;
76;7;30.2454032898;43.9097442627;17;71.064435482;9;33.2556991577;60.6184539795;15;71.7542411089;
77;7;30.2594337463;43.9097442627;18;72.9227108955;11;33.3254356384;62.672492981;13;71.9691357613;
