Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
21;1;17.625;12.5;5;25.0;2;25.9973506927;12.5;5;26.7328453064;
22;1;17.625;12.5;5;25.0;2;26.0297813416;12.5;5;26.8067884445;
23;2;18.625;12.8000001907;4;26.0;2;26.0630550385;12.5;6;26.8825509548;
24;2;19.625;12.5;5;26.0199999809;3;26.0971488953;12.5;5;26.9600640535;
25;2;19.8544998169;12.5;6;26.0401959419;3;26.1320285797;12.5;6;27.0392494202;
26;2;19.625;12.8120584488;6;26.0605818033;3;25.25;13.5;6;27.120018959;
27;2;19.8636302948;12.5;7;26.0811508894;3;26.2040081024;12.5;5;27.2022752762;
28;2;19.8682594299;12.5;7;26.1018965244;3;25.25;13.5;5;27.2859115601;
29;2;19.625;13.050948143;7;26.1228116751;3;26.25;12.5;5;27.3708124161;
30;2;19.625;13.0614061356;7;26.1438889503;3;24.316865921;13.5;5;27.4568536282;
31;2;19.625;13.0719442368;7;26.1651208401;3;23.3555831909;14.5;5;27.5439035892;
32;2;19.8871517181;12.5;7;26.1864993572;3;22.3947563171;15.5;5;27.6318233013;
33;2;19.625;13.093249321;7;26.2080165148;3;21.4343204498;16.5;5;27.7204678059;
34;2;19.625;13.1040086746;7;26.2296639681;3;20.4742107391;17.5;5;27.8096864223;
35;2;19.625;13.1148319244;7;26.2514331341;3;19.5143585205;18.5;5;27.8993241787;
36;2;19.625;13.1257162094;7;26.2733153105;3;18.5546951294;19.5;6;27.989222765;
37;2;19.625;13.1366577148;7;26.2953014374;3;17.5951499939;20.5;8;28.079221487;
38;2;19.9164428711;12.5;8;26.3173824549;3;16.6356506348;21.5;8;28.1691586971;
39;2;19.625;13.1586914062;8;26.3395489454;3;15.6761217117;22.5;9;28.258872509;
40;2;19.926399231;12.5;8;26.3617914915;3;15.25;21.5;10;28.348202467;
41;2;19.9314041138;12.5;8;26.3841004372;3;17.25;21.5;10;28.4369900227;
42;2;19.625;13.1920499802;10;26.4064661264;4;17.25;21.5;10;28.5250804424;
43;2;19.9414558411;12.5;10;26.428878665;4;19.25;21.5;10;28.6123232841;
44;2;19.625;13.2144393921;10;26.4513280392;4;19.25;22.5;12;28.6985738277;
45;2;19.95154953;15.2144393921;11;26.4738043547;4;20.25;23.5;12;28.7836937904;
46;2;19.9566059113;17.2144393921;11;26.4962974787;4;21.25;24.5;12;28.867552042;
47;2;19.9616661072;19.2144393921;12;26.5187973976;4;23.25;22.5;13;28.9500255585;
48;2;19.9667301178;21.2144393921;12;26.5412938595;4;25.0275115967;22.5;13;29.0310001373;
49;2;19.9717903137;22.5;13;26.5637768507;4;26.063949585;22.5;13;30.110370636;
50;2;19.9768505096;22.5;13;26.5862361193;4;26.25;24.5;13;30.2080411911;
51;2;19.9819030762;22.5;15;26.6086617708;4;28.25;24.5;14;30.3041229248;
52;3;19.9869499207;22.5;10;36.6310436726;4;29.6368560791;25.5;14;30.3985334635;
53;3;20.991985321;23.5;11;37.0533715487;4;29.2020778656;26.5;15;30.4912012815;
54;3;21.9970092773;24.5;11;37.4500364065;4;27.7365188599;28.5;15;30.5820643902;
55;3;23.0020179749;25.5;12;37.8197668791;4;27.7458534241;29.5;15;30.6710704565;
56;4;24.0070114136;26.5;12;38.1619715691;5;28.25;28.2859687805;16;30.7581768036;
57;4;25.0119857788;27.5;12;38.4766714573;6;27.764749527;28.5;15;30.8433492184;
58;4;25.5373535156;27.5;12;38.7644103765;6;27.25;30.3155841827;16;30.9265630245;
59;4;25.2251625061;27.5;13;39.0261595249;6;26.7839241028;28.5;16;31.0078021288;
60;3;19.625;22.5;12;26.8073554039;7;26.7936077118;29.5;10;43.3275452852;
61;3;19.625;22.5;12;26.8289107084;7;26.8033485413;29.5;10;43.6201884747;
62;3;19.625;22.5;13;26.8503289223;7;28.25;32.3760032654;10;43.8878148794;
63;3;19.625;22.5;13;26.8716015816;7;29.25;34.3913192749;11;45.1144771576;
64;3;19.625;22.5;13;26.8927206993;7;31.8328857422;33.5;11;45.3379300833;
65;3;19.625;22.5;13;26.9136784077;7;33.25;35.4221687317;12;46.9068026543;
66;3;19.625;22.5;13;27.9344670773;7;34.0400009155;36.9376831055;12;48.2295488119;
67;3;20.625;23.5;14;28.0050793886;7;33.0038070679;38.3899993896;12;49.3422943354;
68;3;21.625;24.5;14;28.0774834156;7;34.2813796997;38.6872596741;12;50.282762289;
69;3;21.625;25.5;14;28.151697278;8;33.1516799927;41.6192245483;12;50.9240778685;
70;3;21.625;26.5;15;28.2119446993;8;33.5999984741;42.7632675171;12;51.2415423393;
71;3;21.625;27.5;14;28.269973278;8;34.5999984741;43.8362388611;13;51.560046196;
72;3;21.625;27.5;15;28.3300433159;8;34.1094093323;44.8806762695;14;51.8792357445;
73;3;21.625;27.5;16;28.3921557665;8;33.1956710815;46.9444274902;11;52.1987912655;
74;3;22.0750007629;27.5;16;29.4702256918;8;32.2790260315;49.0115890503;11;52.5184226036;
75;3;22.3000011444;28.0;17;30.3315265179;8;32.3593406677;48.0821647644;12;53.8378616571;
76;3;22.0255012512;29.3899993896;17;31.0105777979;9;31.4365119934;50.0;11;54.1968542337;
77;2;20.1592674255;23.6872596741;18;29.5433024168;10;30.7328128815;52.0;9;56.5563362837;
78;2;20.2593841553;23.9097423553;18;29.8147695065;10;32.7328109741;53.0;11;56.9160578251;
79;2;20.2999992371;24.0;18;29.9088695049;10;33.5999984741;57.0;12;57.2757527828;
80;2;20.2999992371;24.0;19;30.006052494;10;35.1251983643;61.0;11;57.6351323128;
81;3;18.2999992371;25.0;18;30.1062335968;10;36.5999984741;62.8482894897;12;57.9938768148;
82;3;17.2999992371;26.0;18;30.2093076706;10;37.1659851074;66.0;13;58.3516309261;
83;3;16.2999992371;27.0;19;30.3151488304;10;37.1871643066;69.203956604;14;58.7080008984;
84;3;15.2999992371;28.0;19;30.4236102104;10;37.5999984741;69.1664886475;13;59.0625534058;
85;3;14.2999992371;29.0;19;30.5345239639;11;36.5999984741;71.2163696289;11;81.0978957415;
86;3;14.0;30.0;20;30.6477024555;11;35.5999984741;73.2499694824;11;82.7314634323;
87;3;14.0;31.0;20;30.762938261;11;37.5999984741;73.2651519775;12;84.1379398108;
88;3;14.0;32.0;20;30.8800055981;11;35.5999984741;77.3701019287;13;85.3269753456;
89;3;14.0;33.0;20;30.9986617565;11;35.5999984741;81.4226150513;13;86.321408391;
90;3;14.0;34.0;21;31.1186482906;11;37.5999984741;79.4757232666;14;87.1504161358;
91;3;14.0;35.0;21;31.2396941185;11;35.5999984741;82.5293807983;16;87.8441147804;
92;3;14.0;36.0;20;31.3615164757;11;35.5999984741;85.5835494995;16;88.281167388;
93;3;14.0;37.0;20;31.4838247299;11;37.5999984741;82.6381912231;16;88.5521013737;
94;3;15.0;35.0;20;31.6063220501;11;35.5999984741;85.6932678223;16;88.819329381;
95;3;14.0;36.0;21;31.7287089825;11;35.5999984741;86.3828582764;17;89.082164526;
96;3;14.0;37.0;19;31.8506858349;11;36.6999969482;83.3970184326;18;89.3241958618;
97;3;15.0;35.0;19;31.9719560146;11;34.0999984741;89.0;17;89.5566117764;
98;3;14.0;36.0;19;32.0922284126;11;34.0999984741;93.4000015259;18;89.7831935883;
99;3;15.0;35.0;18;32.2112212181;11;34.0999984741;96.5926513672;19;90.0035452843;
100;3;16.0;35.0;19;32.3286628723;11;34.0999984741;99.6542053223;16;90.2173457146;
