Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;4;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.0;4;20.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;9.0;11.0;4;20.0;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;10.0;10.0;4;20.0;
6;1;9.27600002289;11.2650718689;5;23.086605072;1;11.0;10.0;4;20.0;
7;2;10.194486618;11.7433023453;4;24.5283432007;1;12.0;10.0;4;20.0;
8;2;10.5188770294;11.7641716003;4;25.23988235;1;13.0;10.0;4;20.3999996185;
9;2;10.6789731979;12.0549411774;4;25.8410190344;1;14.0;10.1999998093;4;20.7264003754;
10;2;10.8142290115;12.2827939987;4;26.3556833267;1;14.3268795013;10.3632001877;4;21.8194274902;
11;2;10.9300289154;12.4589796066;5;26.6183350086;1;14.8187427521;10.9097137451;4;22.7316036224;
12;2;13.8507452011;12.5;5;26.8187118769;1;15.2292222977;11.3658018112;4;23.4745616913;
13;2;15.8507452011;12.5;5;27.0402543545;1;16.8187427521;11.7372808456;4;24.0673980713;
14;2;16.9863147736;12.5;5;27.2842636108;1;17.8187427521;12.0336990356;4;24.5325260162;
15;2;18.0412158966;12.5;5;27.5518820286;1;18.8187427521;12.2662630081;5;24.892534256;
16;2;19.1014289856;12.5;5;27.8440244198;2;19.8187427521;12.446267128;5;25.0;
17;2;20.1671619415;12.5;5;28.1613030434;2;20.8187427521;12.5;6;25.0;
18;2;20.3362922668;12.5;5;28.5039470196;2;21.8187427521;12.5;6;25.0;
19;2;20.4133872986;12.5;5;28.871723175;2;22.8187427521;12.5;6;25.0;
20;2;20.496137619;12.5;7;29.263862133;2;23.25;12.5;7;25.0;
21;2;20.5843696594;12.5;7;29.6789975166;2;23.25;12.5;7;25.0;
22;2;20.6777744293;12.5;7;30.1151270866;2;23.25;12.5;7;25.0;
23;2;20.7759037018;12.5;7;30.5695996284;2;23.25;12.5;7;25.0;
24;2;20.8781604767;12.5;8;31.0391392708;2;23.25;12.5;8;25.0;
25;2;19.625;13.5;9;31.5199065208;2;23.25;12.5;8;25.0;
26;2;18.625;13.5;9;32.007601738;2;23.25;12.5;8;25.0;
27;2;18.2017097473;14.5;9;32.4976010323;2;23.25;12.5;7;25.0;
28;2;17.625;13.5;9;32.9851250648;2;23.25;12.5;7;25.0;
29;2;16.625;13.5;9;33.465420723;2;23.25;12.5;7;25.0;
30;2;16.625;13.5;9;33.9339466095;2;23.25;12.5;7;25.0;
31;2;15.625;13.5;9;34.3865451813;2;23.25;12.5;7;25.0;
32;2;16.0;14.5;9;34.8195896149;2;23.25;12.5;7;25.0;
33;2;16.2094078064;15.5;9;35.2300891876;2;23.25;12.5;7;25.0;
34;2;16.3017692566;16.5;9;35.6157541275;2;23.25;12.5;7;25.0;
35;2;15.3017702103;15.5;9;35.9750175476;2;23.25;12.5;8;25.0;
36;2;16.0;15.5;9;36.307009697;2;23.25;12.5;8;25.0;
37;2;17.0;15.5;9;36.6115064621;2;23.25;12.5;8;25.0;
38;2;18.0;16.5;10;36.8888463974;2;23.25;12.5;8;25.0;
39;2;17.0;15.5;10;37.1398382187;2;23.25;12.5;8;25.0;
40;2;17.0;15.5;11;37.3656587601;2;23.25;13.5;8;25.0;
41;2;16.0;14.5;11;37.5677556992;2;23.25;14.5;10;25.0;
42;2;16.0;14.5;11;37.747756958;3;24.25;16.5;9;26.0;
43;2;15.0;13.5;11;37.9073896408;3;25.25;18.5;9;26.1100000143;
44;3;17.0;15.0;10;39.0;3;25.25;20.5;10;26.2308790684;
45;3;17.0;13.5;10;39.1299999952;3;25.25;21.5;11;27.6134339571;
46;3;18.0;14.5;11;39.2754310369;3;25.8125;23.125;11;28.7428314686;
47;3;19.9249992371;17.5;11;39.4377241135;3;26.2554702759;23.6171875;12;29.654292345;
48;3;20.9249992371;20.5;11;39.6183350086;3;26.5944099426;23.9937877655;12;30.3897475004;
49;3;21.9249992371;23.5;11;39.8187118769;4;26.8478622437;24.2754020691;11;45.9903609753;
50;3;22.9249992371;25.5;12;40.0402543545;5;28.0340518951;25.4822807312;10;46.9778568745;
51;4;23.9249992371;27.5;11;40.2842636108;5;29.0499992371;26.5;11;47.8649406433;
52;4;24.5499992371;27.5;12;40.5518820286;5;29.0499992371;27.5;11;48.6865160465;
53;4;24.5499992371;27.5;12;40.8440244198;5;29.0499992371;28.5;11;49.4452204704;
54;4;24.5499992371;27.5;13;41.1613030434;5;29.0499992371;29.5;12;50.1459636688;
55;4;24.5499992371;27.5;13;41.5039470196;6;29.0499992371;30.5;11;50.7950265408;
56;4;24.5499992371;27.5;13;41.871723175;6;29.0499992371;31.5;12;51.399245739;
57;4;24.5499992371;27.5;13;42.263862133;6;30.0499992371;32.5;13;51.9653611183;
58;5;24.5499992371;27.5;10;66.6789975166;6;30.8871688843;33.5;13;52.0058341026;
59;5;25.5499992371;28.5;10;68.3151278496;6;30.8526248932;34.2999992371;13;51.9804196358;
60;6;26.5499992371;29.5;9;69.7272000313;6;30.8411903381;35.1199989319;13;52.0005550385;
61;6;26.5499992371;30.5;10;70.9402432442;6;30.8502483368;35.9580001831;13;52.0605754852;
62;6;26.5499992371;31.5;11;71.985637188;6;30.8772583008;36.8122024536;13;53.1549568176;
63;6;26.5499992371;32.5;11;72.8947305679;6;29.7591629028;39.6809806824;14;54.6706582308;
64;6;26.5499992371;32.5;12;73.4976010323;6;30.5145721436;42.9050827026;14;55.8432461023;
65;7;26.5499992371;33.5;12;73.9851250648;6;30.5999984741;46.0;14;56.7486655712;
66;7;26.5499992371;34.5;12;74.465420723;6;30.5999984741;49.0;17;57.5847791433;
67;8;27.5499992371;36.5;11;75.9339466095;6;31.5999984741;49.0;19;58.3446309566;
68;8;29.5499992371;35.5;11;76.4265451431;7;30.5999984741;51.7288513184;17;70.357839942;
69;8;30.7839984894;35.5;11;76.9007735252;7;32.5999984741;51.4838256836;17;71.497305274;
70;8;31.7932662964;36.5;12;78.3536427021;7;34.5999984741;51.5420837402;19;72.5860139132;
71;8;33.8027992249;38.5;12;79.8628616333;8;35.5999984741;52.6036872864;18;73.6173597574;
72;8;36.5499992371;40.5;12;82.9180523157;8;36.5999984741;53.6686897278;18;74.5870835781;
73;8;38.8627510071;43.0;14;85.4803043604;8;36.9876937866;54.7371025085;19;75.4931526184;
74;10;40.493938446;45.3899993896;12;107.629520297;8;34.9876937866;57.7371025085;20;76.3355016708;
75;10;39.3205337524;49.6872596741;13;111.003488064;8;33.9876937866;60.7371025085;19;77.1156947613;
76;10;39.8104248047;53.9097442627;14;113.743566751;8;32.9876937866;63.7371025085;20;77.8365414143;
77;10;39.9232330322;56.4108848572;15;115.998072624;8;32.5999984741;66.7371063232;19;78.5017237663;
78;11;37.6239738464;60.3273620605;14;117.955212116;8;32.5999984741;69.7371063232;19;79.1154539585;
