Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;21.0;1;8.0;12.0;6;20.0;
4;2;8.14999961853;10.6999998093;4;22.8400001526;1;9.0;11.0;6;20.0;
5;2;8.42599964142;10.9200000763;4;23.5301437378;1;10.0;10.0;6;20.0;
6;2;9.50100040436;11.2650718689;4;24.086605072;1;11.0;10.0;6;20.0;
7;2;10.4194869995;11.543302536;4;24.5283432007;1;12.0;10.0;6;20.0;
8;2;10.5188770294;11.7641716003;4;25.1298823357;1;13.0;10.0;6;20.3999996185;
9;2;10.6542234421;12.0549411774;4;25.6057839394;1;14.0;10.1999998093;6;20.7264003754;
10;2;10.7613010406;12.2827939987;4;25.9785410166;1;14.3268795013;10.3632001877;6;21.8194274902;
11;2;10.8451719284;12.4589796066;5;26.0811508894;1;14.8187427521;10.9097137451;6;22.7316036224;
12;2;13.7658882141;12.5;5;26.1018965244;1;15.2292222977;11.3658018112;6;23.4745616913;
13;2;15.7658882141;12.5;5;26.1228116751;1;16.8187427521;11.7372808456;6;24.0673980713;
14;2;16.7798900604;12.5;5;26.1438889503;1;17.8187427521;12.0336990356;6;24.5325260162;
15;2;17.7846317291;12.5;5;26.1651208401;1;18.8187427521;12.2662630081;5;24.892534256;
16;2;18.7894077301;12.5;5;26.1864993572;1;19.8187427521;12.446267128;5;25.0;
17;2;19.7942180634;12.5;5;26.2080165148;1;20.8187427521;12.5;5;25.0;
18;2;19.8968029022;12.5;6;26.2296639681;1;21.8187427521;12.5;6;25.0;
19;2;19.9016742706;12.5;6;26.2514331341;1;22.8187427521;12.5;6;25.0;
20;2;19.9065723419;12.5;6;26.2733153105;1;23.25;12.5;6;25.0;
