Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;1;7.0;13.0;6;20.0;
3;1;8.0;10.0;5;21.0;2;8.0;12.5;4;21.0;
4;1;8.14999961853;10.5;4;21.8400001526;2;9.30000019073;11.0;4;21.0599999428;
5;2;8.27600002289;11.1199998856;3;23.5301437378;2;10.3179998398;10.0;4;21.1229639053;
6;2;9.50100040436;11.2650718689;3;24.2066050768;2;11.5053339005;10.0;4;21.1889609098;
7;2;10.4464864731;11.543302536;3;24.78139925;2;12.5350322723;10.0;4;21.2580518723;
8;2;10.5758142471;11.7641716003;3;25.5226647854;2;13.5661230087;10.0;4;21.7428686619;
9;2;10.7425994873;12.0549411774;3;26.1562004089;2;14.6042909622;10.1999998093;4;22.1586660147;
10;2;10.8851451874;12.2827939987;3;26.7059569359;2;14.9713993073;10.3632001877;4;23.3887284994;
11;2;11.0088405609;12.4589796066;4;27.0063481331;2;15.524928093;10.9097137451;4;24.4489006996;
12;2;13.9295558929;12.5;4;27.2469825745;2;16.0020065308;11.3658018112;4;25.351270318;
13;2;15.9295558929;12.5;4;27.5110707283;2;18.5915260315;12.6756353378;4;26.1153242588;
14;2;17.0922470093;12.5;4;27.7995657921;2;19.8187427521;13.0576620102;4;26.7637841702;
15;2;18.1571598053;12.5;4;28.1131293774;2;20.8187427521;13.3818922043;4;27.31944561;
16;2;19.2277107239;12.5;4;28.4520516396;2;21.8187427521;13.6597232819;4;27.6349725723;
17;2;20.3039665222;12.5;4;28.8161723614;2;22.8187427521;13.8174858093;4;27.8553886414;
18;2;20.4836387634;12.5;5;29.2048048973;2;23.8187427521;13.9276943207;5;28.0879490376;
19;2;20.5710811615;12.5;5;29.6166739464;2;24.8187427521;14.3527698517;6;28.3322691917;
