Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GYSACHE;Research_KI_6_SP_GYSACHE;Industry_KI_6_SP_GYSACHE;Ships_KI_6_SP_GYSACHE;Population_KI_6_SP_GYSACHE;
21;2;21.1943073273;12.5;7;32.7436814308;2;28.25;13.1000003815;7;26.0;
22;2;21.3673286438;12.5;7;33.5378980637;2;28.25;13.1000003815;7;26.0;
23;2;21.5460281372;12.5;7;34.3457622528;2;28.25;13.1000003815;7;26.0;
24;2;21.7277965546;12.5;7;35.1545667648;2;28.25;13.3999996185;7;26.0;
25;2;21.909778595;12.5;7;35.9512367249;2;28.25;13.3999996185;7;26.0;
26;3;22.0890274048;12.5;5;36.7231636047;2;28.25;13.3999996185;7;26.0;
27;3;22.2627105713;12.5;3;37.4590072632;2;28.25;13.3999996185;7;26.0;
28;3;22.428276062;12.5;3;38.1493597031;2;28.25;13.3999996185;7;26.0;
29;3;22.58360672;12.5;1;38.7871875763;2;28.25;13.3999996185;7;26.0;
30;3;20.58360672;13.5;1;39.368016243;2;26.7000007629;13.5;7;26.0;
31;3;19.625;14.5;1;39.8898601532;2;25.7000007629;14.5;8;26.0;
32;3;20.625;12.5;1;40.3529558182;2;24.7000007629;15.5;8;26.0;
33;3;21.625;12.5;1;40.759355545;2;23.7000007629;16.5;8;26.0;
34;3;22.625;12.5;1;41.1124668121;2;22.7000007629;17.5;7;26.0;
35;3;23.2503051758;12.5;1;41.416595459;2;21.25;18.5;7;26.0;
36;3;23.3187332153;12.5;1;41.6765365601;2;20.25;19.5;7;26.0;
37;3;23.3772201538;12.5;1;41.8972434998;2;19.7000007629;20.5;8;26.0;
38;3;23.4268798828;12.5;1;42.0;3;20.25;19.5;7;26.0;
39;3;23.4500007629;12.5;1;42.0;3;21.25;19.5;7;26.0;
40;3;23.4500007629;12.5;1;42.0;3;22.25;20.5;7;26.0;
41;3;23.4500007629;12.5;1;42.0;3;23.25;21.5;7;26.0;
42;3;23.4500007629;14.5;1;43.0;3;24.25;22.5;8;26.0;
43;3;24.4500007629;17.5;1;43.0299999714;3;25.25;23.3999996185;8;26.0;
44;3;25.4500007629;20.5;1;43.0605909824;3;26.25;23.3999996185;8;26.0;
45;3;25.6886329651;23.5;1;43.091766119;3;27.25;23.3999996185;8;26.0;
46;3;25.6956481934;26.5;2;43.1235172749;3;28.25;23.3999996185;8;26.0;
47;3;25.7027931213;27.5;2;43.1558350325;3;28.25;23.3999996185;9;26.0;
48;3;25.7100639343;27.5;3;43.1887089014;3;28.25;23.3999996185;9;26.0;
49;3;25.4500007629;28.0943546295;3;43.2221269608;3;28.25;23.3999996185;9;27.0;
50;3;25.7249794006;27.5;4;43.2560760975;3;29.25;24.3999996185;10;27.1100000143;
51;4;25.7326183319;27.5;4;43.2905418873;3;30.25;25.3999996185;10;28.5208790302;
52;4;25.7403717041;27.5;5;43.3255085945;3;30.8125;27.061000824;10;29.6789928675;
53;4;25.7482395172;27.5;4;43.3609591722;3;31.2554702759;28.5902519226;11;30.6195855141;
54;4;25.4500007629;28.1804790497;4;43.3968753815;3;31.5944099426;30.0049858093;12;31.3846284151;
55;5;25.7642974854;27.5;3;53.4332377911;4;31.8478622437;30.3257980347;11;32.0153462887;
56;5;26.772480011;28.5;3;53.8700251579;4;32.0340499878;30.5729370117;11;32.2835474014;
57;5;27.7807559967;29.5;4;55.2816165686;4;32.0499992371;30.6319732666;13;32.5326728821;
58;5;28.7891235352;31.5;4;55.6967271566;4;32.0499992371;30.6743354797;13;32.7985975742;
59;5;29.4500007629;34.2723922729;6;56.0853420496;4;32.0499992371;30.7177276611;12;33.0816022158;
60;5;30.0447444916;35.5;6;56.4474595785;4;32.0499992371;30.7621383667;13;34.5966187716;
61;5;29.6956481934;38.3104858398;6;56.783598423;4;32.5719985962;31.4127883911;14;36.8317769766;
62;6;30.0761871338;39.5;9;77.0947024822;4;33.9574432373;32.9146194458;14;37.9389878511;
63;6;31.0921993256;41.5;10;78.5820404291;4;35.2342834473;34.2986869812;14;38.829179287;
64;6;31.4500007629;44.9630889893;10;79.8647044897;4;35.9342041016;35.5621795654;16;39.3804006577;
65;6;31.7249794006;46.3883895874;10;81.6594820023;4;35.9812850952;36.6444168091;17;39.9597963095;
66;6;32.3010292053;47.5;12;85.0015285015;4;35.4000015259;37.7294807434;17;40.5657660961;
67;6;32.6818122864;49.549369812;12;87.7539236546;4;34.9948768616;37.0;17;41.1962217093;
68;6;32.6868591309;51.7459411621;13;89.9798550606;5;34.0982933044;38.0;17;41.8486109972;
69;6;33.2464065552;52.4714164734;14;91.7578613758;5;33.2069664001;39.0;17;42.519964695;
70;6;32.983921051;54.7910308838;14;93.0206053257;5;30.4000015259;42.0;18;43.2069664001;
71;6;33.1006393433;56.0320205688;14;93.7612947226;5;29.4000015259;44.4669532776;19;43.9060416222;
72;6;33.2932662964;56.7844963074;15;93.8766802549;5;28.4000015259;45.8774452209;19;44.613458395;
73;6;33.672252655;57.0;15;93.9933800697;5;29.4000015259;43.2945365906;19;45.3254396915;
74;6;31.6985092163;59.0;17;94.1112775803;6;28.8295555115;44.0;18;47.0382688046;
75;6;30.3350296021;61.86668396;18;94.2302513123;6;28.9693603516;46.0;18;47.7783920765;
76;6;29.7518062592;63.0;18;94.350174427;6;27.7572727203;49.0;18;48.5130910873;
77;6;28.7787895203;65.0;19;94.470916152;6;27.329328537;52.0;19;49.2393584251;
78;6;27.8059539795;67.0;24;94.5923416615;6;26.4000015259;52.930305481;19;49.9545352459;
79;6;27.5332756042;69.0;24;94.7143127918;6;27.4000015259;54.0400161743;20;50.6563295126;
80;6;27.5607204437;71.0;25;94.8366887569;7;28.9201278687;54.1501312256;19;51.3428109884;
81;6;27.1192359924;74.0;27;94.9593267441;7;29.4000015259;54.260383606;20;52.0123925209;
82;6;26.9826927185;75.0;27;95.08208251;7;30.9499588013;54.3704986572;19;52.6637992859;
83;6;28.6434688568;72.0;26;95.2048110962;7;28.9652366638;56.4802093506;20;53.2960290909;
84;6;29.160741806;72.0;27;95.3273673058;7;27.9807453156;58.5892486572;20;53.9083151817;
85;7;26.5;74.1650695801;18;118.449606419;7;26.9964809418;60.697353363;20;54.5000830889;
86;7;27.5;76.7248077393;19;120.871384621;7;26.0124320984;62.8042755127;21;55.0709214211;
87;7;28.5;78.7856903076;19;122.940662622;7;25.0285949707;64.9097671509;21;56.6205499172;
88;7;30.2144508362;79.2586135864;20;124.628382444;7;27.0449581146;65.0136032104;21;57.1788022518;
89;7;31.8079242706;80.0;21;125.953754187;7;28.4000015259;67.1155700684;22;57.6048785448;
90;7;32.0944824219;83.0;21;126.966576576;7;29.4000015259;68.2705078125;22;58.0137981176;
91;7;33.1085014343;85.673324585;22;127.728433847;7;30.4000015259;69.3944473267;22;58.4141560793;
92;7;35.8879165649;83.0;24;128.284675837;7;32.4000015259;67.5162124634;23;58.8049316406;
93;7;34.1363716125;86.0;21;128.399451971;7;32.9201278687;67.6356506348;23;59.1852473021;
94;7;34.2896842957;88.0;21;128.512737989;7;34.6817131042;68.1212539673;24;59.5543779135;
95;7;35.1639137268;87.0;22;128.624427795;7;34.9499588013;69.2374954224;24;59.9117491245;
96;7;34.3129768372;89.0;20;128.73442173;7;35.4000015259;71.0873718262;24;60.2569366693;
97;7;33.5;92.5355377197;20;128.84262681;7;36.4000015259;72.5257034302;24;60.5896587372;
98;7;36.0395889282;89.0;20;128.948956966;7;38.9964828491;69.3791656494;26;60.9097669125;
99;7;37.0635147095;89.0;18;129.053333282;7;38.4000015259;71.5192947388;26;61.2172356844;
100;7;38.0869979858;93.0;18;129.155683517;7;39.4000015259;73.0523986816;27;61.5121482611;
101;7;39.1100273132;94.8000030518;17;129.255943775;7;39.4000015259;74.2210540771;27;61.794683218;
102;7;40.1325874329;95.8000030518;19;129.354056597;7;40.4000015259;72.386177063;27;62.065099597;
103;7;41.1546630859;96.8000030518;19;129.449972391;7;39.4000015259;73.5477752686;29;62.3237243891;
104;7;41.4762420654;97.3999938965;21;129.52193141;7;39.4000015259;74.7058410645;29;62.5709363222;
105;8;41.4924354553;97.3999938965;19;129.573987961;7;40.4000015259;72.8603897095;29;62.7564316988;
106;8;41.5041465759;97.3999938965;21;129.624953508;7;40.3609580994;71.9165267944;29;62.8348116875;
107;8;41.5156135559;97.3999938965;21;129.67479825;7;40.1467933655;72.2955474854;34;64.1934342384;
108;9;41.5268287659;97.3999938965;18;129.723496675;7;39.4000015259;75.7995529175;34;65.5563057661;
109;9;41.5377883911;97.3999938965;20;129.771027327;7;40.4000015259;76.2518920898;35;66.9127435684;
110;9;41.5484809875;98.3999938965;20;129.817372322;7;42.345954895;71.3064727783;34;68.2528994083;
111;9;41.5589103699;99.3999938965;18;130.215212345;7;39.4000015259;75.3064727783;36;69.5681016445;
112;9;41.6484222412;100.399993896;17;130.616962433;7;39.4000015259;79.3064727783;36;70.8510863781;
113;9;41.7388153076;101.399993896;17;131.021055222;7;39.4000015259;82.1715240479;36;72.0960974693;
114;9;40.7938346863;103.399993896;17;131.425878048;7;40.4000015259;82.365272522;35;73.2988798618;
115;9;41.8393821716;103.399993896;17;132.829796791;7;40.4000015259;82.5678253174;32;74.45656991;
116;9;40.7999992371;107.399993896;19;134.291180611;7;40.4000015259;82.7788009644;32;75.5675234795;
117;9;43.7999992371;110.399993896;21;134.811395168;7;40.4000015259;83.7056884766;28;76.6311028004;
118;9;43.7999992371;111.399993896;22;135.331930995;7;39.4000015259;86.9502029419;28;77.6474511623;
119;9;44.0526657104;114.399993896;23;135.851456046;7;39.4000015259;90.1977386475;29;78.6172766685;
120;9;43.7999992371;117.399993896;23;136.368722558;7;41.4000015259;87.3628616333;26;79.5416579247;
121;9;44.0830612183;119.399993896;25;136.882582664;7;39.4000015259;89.8556518555;25;80.3644123077;
122;9;44.0993118286;120.399993896;25;137.392001987;7;39.4000015259;92.351348877;22;81.0599565506;
123;9;43.7999992371;122.383987427;26;137.896064878;7;40.4000015259;91.8475570679;16;81.7343530655;
124;9;43.7999992371;123.439041138;26;138.393981338;7;40.4000015259;91.3418426514;12;82.3863692284;
125;9;44.1523971558;123.399993896;26;138.885085225;7;39.4000015259;93.8318099976;12;83.0149226189;
126;9;44.171546936;124.399993896;28;139.368833303;7;40.4000015259;93.3151168823;11;83.5786128044;
127;9;45.7999992371;127.399993896;28;139.844796062;7;41.4000015259;91.3151168823;11;84.0420665741;
128;9;46.9697570801;129.029876709;26;140.312650442;7;40.4000015259;92.3151168823;15;84.4926638603;
129;9;47.0317420959;128.748062134;26;140.772168636;7;40.4000015259;93.3151168823;18;84.9287261963;
130;9;47.5457839966;128.399993896;26;141.223203421;7;40.4000015259;94.272026062;18;85.3488097191;
131;9;47.623966217;129.399993896;25;141.665677071;7;41.4000015259;92.272026062;17;85.7517180443;
132;9;47.699596405;130.0;23;142.09956646;7;40.4000015259;93.272026062;17;86.1365084648;
133;9;47.7727203369;130.0;24;142.524889469;7;40.4000015259;94.272026062;16;86.5024886131;
134;9;47.8684196472;131.0;22;142.941691637;7;41.4000015259;92.272026062;17;86.8492107391;
135;9;47.9115982056;130.0;23;143.350035667;7;40.4000015259;93.272026062;17;87.1764559746;
136;9;48.6037559509;130.0;26;143.679983377;7;39.4000015259;97.272026062;18;87.4842162132;
137;9;48.6779937744;130.0;26;143.920624256;7;41.4000015259;98.272026062;19;87.7726736069;
138;10;47.42628479;130.0;25;144.159728289;7;44.4000015259;93.272026062;19;88.0421762466;
139;10;49.9893302917;130.0;25;144.401125669;7;42.4000015259;97.272026062;19;88.2932138443;
140;10;52.0764694214;130.0;25;144.644258976;7;45.4000015259;95.272026062;20;88.5263938904;
141;10;54.1643447876;130.0;26;144.88855195;7;48.4000015259;91.272026062;21;88.692899704;
142;10;56.2527427673;130.0;26;145.133414984;7;45.4000015259;95.272026062;20;88.8065242767;
143;11;58.3414535522;130.0;15;145.378251076;7;47.4000015259;96.272026062;21;88.9116277695;
